"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","38140","10928283","2.58","90","7.64","0.79","456.68","4429.19","349000","100","20230203","3930","20220111","3055"
"1332","ニッスイ","東証PR","水産・農林","170899","312430277","2.93","16","8.51","0.78","64.26","704.75","54700","100","20220726","608","20220309","497"
"1333","マルハニチロ","東証PR","水産・農林","121029","50639610","2.3","55","6.46","0.66","370.04","3604.21","239000","100","20220809","2678","20220527","2201"
"1375","雪国まいたけ","東証PR","水産・農林","40789","39910700","2.94","30","34.95","3.7","29.24","276.16","102200","100","20220214","1258","20220527","814"
"1376","カネコ種苗","東証ST","水産・農林","19378","11772626","1.76","29","15.24","0.83","108","1977.45","164600","100","20220502","1868","20221208","1368"
"1377","サカタのタネ","東証PR","水産・農林","191065","47410750","1.24","50","21.03","1.33","191.66","3038.31","403000","100","20220909","5270","20220119","3210"
"1379","ホクト","東証PR","水産・農林","62915","33359040","3.18","60","-","1.17","-50.31","1617.45","188600","100","20220502","2045","20230210","1853"
"1380","秋川牧園","東証ST","水産・農林","4421","4179000","0.95","10","51.89","2.14","20.39","494.11","105800","100","20220808","1370","20220704","1036"
"1381","アクシーズ","東証ST","水産・農林","16308","5617500","3.27","95","16.3","0.86","178.07","3361.44","290300","100","20220624","3455","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1398","762000","2.72","50","10.67","1.86","171.97","984.58","183500","100","20220706","4515","20220127","870"
"1383","ベルグアース","東証ST","水産・農林","4947","1560500","0.32","10","75.75","2.8","41.85","1130.93","317000","100","20230303","3450","20220427","2459"
"1384","ホクリヨウ","東証ST","水産・農林","7283","8459000","2.32","20","7.08","0.66","121.53","1295.91","86100","100","20230213","972","20220928","590"
"1400","ルーデン・ホールディングス","東証GR","建設","1912","13008600","0","0","-","0.85","-0.08","173.12","14700","100","20220104","220","20230206","98"
"1401","エムビーエス","東証GR","建設","3835","7732000","1.21","6","11.09","1.24","44.73","398.92","49600","100","20220113","587","20221228","466"
"1407","ウエストホールディングス","東証ST","建設","145217","46027488","1.74","55","17.72","5.03","178.05","626.83","315500","100","20220104","5860","20220126","3085"
"1414","ショーボンドホールディングス","東証PR","建設","305289","56745180","2.23","120","22.51","3.02","239","1779.11","538000","100","20221011","6540","20220119","4800"
"1417","ミライト・ワン","東証PR","建設","170900","103325329","3.63","60","10.82","0.67","152.89","2459.4","165400","100","20220315","2048","20221104","1399"
"1418","インターライフホールディングス","東証ST","建設","3262","20010529","3.07","5","25.96","0.81","6.28","200.56","16300","100","20220414","228","20220307","149"
"1419","タマホーム","東証PR","建設","103979","29455800","4.82","170","12.1","3.26","291.77","1083.49","353000","100","20230309","3730","20220224","2170"
"1420","サンヨーホームズ","東証ST","建設","9591","12620000","3.29","25","84.26","0.61","9.02","1250.9","76000","100","20220311","840","20220914","682"
"1429","日本アクア","東証PR","建設","30902","34760000","3.37","30","15.23","3.49","58.38","254.41","88900","100","20230210","993","20220315","531"
"1430","ファーストコーポレーション","東証PR","建設","10637","13363540","4.4","35","6.89","1.35","115.53","590.56","79600","100","20220509","813","20220127","666"
"1431","Lib_Work","東証GR","建設","18960","23292040","0.79","6.4","39.19","5.54","20.77","146.9","81400","100","20220906","890","20220128","664"
"1433","ベステラ","東証PR","建設","7902","8990200","2.28","20","19.47","1.78","45.14","493.05","87900","100","20220217","1399","20221013","833"
"1434","JESCOホールディングス","東証ST","建設","3202","6827100","3.41","16","5.1","0.73","91.89","645.92","46900","100","20220104","538","20220308","399"
"1435","Robot_Home","東証PR","建設","17496","91127000","1.04","2","21.57","2.19","8.9","87.64","19200","100","20220105","245","20221227","157"
"1436","フィット","東証GR","建設","2956","4284200","1.45","10","8.79","0.61","78.52","1137.93","69000","100","20220331","1015","20221229","656"
"1438","岐阜造園","東証ST","建設","3389","3203600","1.89","20","11.81","1.02","89.6","1042.07","105800","100","20220928","1145","20221208","980"
"1439","安江工務店","東証ST","建設","1314","1342380","3.06","30","9.44","0.82","103.7","1197.37","97900","100","20230203","1796","20220309","810"
"1443","技研ホールディングス","東証ST","建設","3605","16237977","0.45","1","11.26","0.38","19.71","591.86","22200","100","20221011","319","20220224","179"
"1444","ニッソウ","東証GR","建設","2359","1088700","0","0","19.06","1.62","113.69","1336.91","216700","100","20230215","2470","20221129","1411"
"1446","キャンディル","東証ST","建設","5571","10734200","1.16","6","35.23","1.87","14.73","278.15","51900","100","20220815","630","20220120","472"
"1447","ITbookホールディングス","東証GR","建設","9250","24152701","-","-","24.03","4.22","15.94","90.79","38300","100","20220331","661","20220128","336"
"1450","田中建設工業","東証ST","建設","11288","4349800","2.81","73","9.03","1.84","287.39","1410.52","259500","100","20230309","2683","20220413","1600"
"1451","KHC","東証ST","建設","2523","3985350","5.21","33","7.16","0.42","88.44","1516.29","63300","100","20220901","694","20220617","579"
"1491","中外鉱業","東証ST","非鉄金属","9272","289747982","-","-","25","1.29","1.28","24.79","3200","100","20220308","39","20220127","26"
"1514","住石ホールディングス","東証ST","鉱業","20141","58892853","1.46","5","8.03","1.04","42.58","327.85","34200","100","20230124","464","20220201","129"
"1515","日鉄鉱業","東証PR","鉱業","60721","16704638","3.73","135.5","8.06","0.48","450.8","7625.55","363500","100","20230308","3885","20220707","2482"
"1518","三井松島ホールディングス","東証PR","鉱業","48665","13064400","8.59","320","2.31","0.94","1615.77","3952.35","372500","100","20220809","4590","20220208","1470"
"1605","INPEX","東証PR","鉱業","1924694","1386667167","4.61","64","6.71","0.48","206.74","2891.93","138800","100","20220609","1831","20220106","989"
"1662","石油資源開発","東証PR","鉱業","256296","54300076","6.99","330","4.29","0.63","1099.18","7461.13","472000","100","20230307","5230","20220302","2325"
"1663","K＆Oエナジーグループ","東証PR","鉱業","60838","28336061","1.58","34","13.28","0.68","161.66","3161.03","214700","100","20221130","2480","20220106","1424"
"1711","SDSホールディングス","東証ST","建設","2768","8732773","0","0","-","4.28","-6.58","74.09","31700","100","20220302","726","20230215","304"
"1712","ダイセキ環境ソリューション","東証PR","建設","15666","16827120","1.07","10","34.41","1.07","27.06","870.12","93100","100","20220104","1650","20221108","766"
"1716","第一カッター興業","東証PR","建設","13584","12000000","2.56","29","8.44","0.82","134.12","1374.41","113200","100","20220210","1459","20221221","996"
"1717","明豊ファシリティワークス","東証ST","サービス","10004","12775900","4.02","31.5","14.18","2.02","55.23","387.12","78300","100","20220104","856","20220516","590"
"1718","美樹工業","東証ST","建設","4578","1153263","4.03","160","7.23","0.3","548.86","13366.56","397000","100","20220209","4135","20220308","3760"
"1719","安藤・間","東証PR","建設","157488","181021197","4.6","40","8.02","1","108.53","871.9","87000","100","20220217","940","20220519","787"
"1720","東急建設","東証PR","建設","74733","106761205","5.14","36","18.35","0.8","38.14","878.38","70000","100","20220217","735","20220426","576"
"1721","コムシスホールディングス","東証PR","建設","348834","141000000","4.04","100","11.61","0.9","213.06","2759.35","247400","100","20220216","2825","20230104","2277"
"1723","日本電技","東証ST","建設","28855","8197500","4.26","150","9.24","0.96","380.8","3657.24","352000","100","20220111","4190","20221020","2784"
