"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","39998","10928283","2.46","90","8.01","0.83","456.68","4429.19","366000","100","20230203","3930","20220111","3055"
"1332","ニッスイ","東証PR","水産・農林","172774","312430277","2.89","16","8.61","0.78","64.26","704.75","55300","100","20220726","608","20220309","497"
"1333","マルハニチロ","東証PR","水産・農林","124219","50639610","2.24","55","6.63","0.68","370.04","3604.21","245300","100","20220809","2678","20220527","2201"
"1375","雪国まいたけ","東証PR","水産・農林","41707","39910700","2.87","30","35.74","3.78","29.24","276.16","104500","100","20220214","1258","20220527","814"
"1376","カネコ種苗","東証ST","水産・農林","19672","11772626","1.74","29","15.47","0.85","108","1977.45","167100","100","20220502","1868","20221208","1368"
"1377","サカタのタネ","東証PR","水産・農林","198177","47410750","1.2","50","21.81","1.38","191.66","3038.31","418000","100","20220909","5270","20220119","3210"
"1379","ホクト","東証PR","水産・農林","62748","33359040","3.19","60","-","1.16","-50.31","1617.45","188100","100","20220502","2045","20230210","1853"
"1380","秋川牧園","東証ST","水産・農林","4451","4179000","0.94","10","52.23","2.16","20.39","494.11","106500","100","20220808","1370","20220704","1036"
"1381","アクシーズ","東証ST","水産・農林","16459","5617500","3.24","95","16.45","0.87","178.07","3361.44","293000","100","20220624","3455","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1497","762000","2.54","50","11.43","2","171.97","984.58","196500","100","20220706","4515","20220127","870"
"1383","ベルグアース","東証ST","水産・農林","5126","1560500","0.3","10","78.49","2.9","41.85","1130.93","328500","100","20230303","3450","20220427","2459"
"1384","ホクリヨウ","東証ST","水産・農林","7698","8459000","2.2","20","7.49","0.7","121.53","1295.91","91000","100","20230213","972","20220928","590"
"1400","ルーデン・ホールディングス","東証GR","建設","1925","13008600","0","0","-","0.85","-0.08","173.12","14800","100","20220104","220","20230206","98"
"1401","エムビーエス","東証GR","建設","3843","7732000","1.21","6","11.11","1.25","44.73","398.92","49700","100","20220113","587","20221228","466"
"1407","ウエストホールディングス","東証ST","建設","157414","46027488","1.61","55","19.21","5.46","178.05","626.83","342000","100","20220104","5860","20220126","3085"
"1414","ショーボンドホールディングス","東証PR","建設","313801","56745180","2.17","120","23.14","3.11","239","1779.11","553000","100","20221011","6540","20220119","4800"
"1417","ミライト・ワン","東証PR","建設","178133","103325329","3.48","60","11.28","0.7","152.89","2459.4","172400","100","20220315","2048","20221104","1399"
"1418","インターライフホールディングス","東証ST","建設","3382","20010529","2.96","5","26.91","0.84","6.28","200.56","16900","100","20220414","228","20220307","149"
"1419","タマホーム","東証PR","建設","104568","29455800","4.79","170","12.17","3.28","291.77","1083.49","355000","100","20230308","3555","20220224","2170"
"1420","サンヨーホームズ","東証ST","建設","9692","12620000","3.26","25","85.14","0.61","9.02","1250.9","76800","100","20220311","840","20220914","682"
"1429","日本アクア","東証PR","建設","31632","34760000","3.3","30","15.59","3.58","58.38","254.41","91000","100","20230210","993","20220315","531"
"1430","ファーストコーポレーション","東証PR","建設","10651","13363540","4.39","35","6.9","1.35","115.53","590.56","79700","100","20220509","813","20220127","666"
"1431","Lib_Work","東証GR","建設","18960","23292040","0.79","6.4","39.19","5.54","20.77","146.9","81400","100","20220906","890","20220128","664"
"1433","ベステラ","東証PR","建設","8397","8990200","2.14","20","-","1.74","-22.84","535.71","93400","100","20220217","1399","20221013","833"
"1434","JESCOホールディングス","東証ST","建設","3202","6827100","3.41","16","5.1","0.73","91.89","645.92","46900","100","20220104","538","20220308","399"
"1435","Robot_Home","東証PR","建設","18225","91127000","1","2","22.47","2.28","8.9","87.64","20000","100","20220105","245","20221227","157"
"1436","フィット","東証GR","建設","3166","4284200","1.35","10","9.41","0.65","78.52","1128.36","73900","100","20220331","1015","20221229","656"
"1438","岐阜造園","東証ST","建設","3511","3203600","1.82","20","12.23","1.05","89.6","1042.07","109600","100","20220928","1145","20221208","980"
"1439","安江工務店","東証ST","建設","1430","1342380","2.82","30","10.27","0.89","103.7","1197.37","106500","100","20230203","1796","20220309","810"
"1443","技研ホールディングス","東証ST","建設","3913","16237977","0.41","1","12.23","0.41","19.71","591.86","24100","100","20221011","319","20220224","179"
"1444","ニッソウ","東証GR","建設","2430","1088700","0","0","19.63","1.67","113.69","1336.91","223200","100","20230215","2470","20221129","1411"
"1446","キャンディル","東証ST","建設","5603","10734200","1.15","6","35.44","1.88","14.73","278.15","52200","100","20220815","630","20220120","472"
"1447","ITbookホールディングス","東証GR","建設","9709","24152701","-","-","25.22","4.43","15.94","90.79","40200","100","20220331","661","20220128","336"
"1450","田中建設工業","東証ST","建設","11527","4349800","2.75","73","9.22","1.88","287.39","1410.52","265000","100","20230308","2650","20220413","1600"
"1451","KHC","東証ST","建設","2586","3985350","5.08","33","7.34","0.43","88.44","1516.29","64900","100","20220901","694","20220617","579"
"1491","中外鉱業","東証ST","非鉄金属","8982","289747982","-","-","24.22","1.25","1.28","24.79","3100","100","20220308","39","20220127","26"
"1514","住石ホールディングス","東証ST","鉱業","22320","58892853","1.32","5","8.9","1.16","42.58","327.85","37900","100","20230124","464","20220201","129"
"1515","日鉄鉱業","東証PR","鉱業","64396","16704638","3.51","135.5","8.55","0.51","450.8","7625.55","385500","100","20230308","3885","20220707","2482"
"1518","三井松島ホールディングス","東証PR","鉱業","49775","13064400","8.4","320","2.36","0.96","1615.77","3952.35","381000","100","20220809","4590","20220208","1470"
"1605","INPEX","東証PR","鉱業","2081387","1386667167","4.26","64","7.26","0.52","206.74","2891.93","150100","100","20220609","1831","20220106","989"
"1662","石油資源開発","東証PR","鉱業","277473","54300076","6.46","330","4.65","0.68","1099.18","7461.13","511000","100","20230307","5230","20220302","2325"
"1663","K＆Oエナジーグループ","東証PR","鉱業","63784","28336061","1.51","34","13.92","0.71","161.66","3161.03","225100","100","20221130","2480","20220106","1424"
"1711","SDSホールディングス","東証ST","建設","2847","8732773","0","0","-","4.4","-6.58","74.09","32600","100","20220302","726","20230215","304"
"1712","ダイセキ環境ソリューション","東証PR","建設","16238","16827120","1.04","10","35.66","1.11","27.06","870.12","96500","100","20220104","1650","20221108","766"
"1716","第一カッター興業","東証PR","建設","13416","12000000","2.59","29","8.34","0.81","134.12","1374.41","111800","100","20220210","1459","20221221","996"
"1717","明豊ファシリティワークス","東証ST","サービス","10591","12775900","3.8","31.5","15.01","2.14","55.23","387.12","82900","100","20220104","856","20220516","590"
"1718","美樹工業","東証ST","建設","4584","1153263","4.03","160","7.24","0.3","548.86","13366.56","397500","100","20220209","4135","20220308","3760"
"1719","安藤・間","東証PR","建設","159299","181021197","4.55","40","8.11","1.01","108.53","871.9","88000","100","20220217","940","20220519","787"
"1720","東急建設","東証PR","建設","76655","106761205","5.01","36","18.83","0.82","38.14","878.38","71800","100","20220217","735","20220426","576"
"1721","コムシスホールディングス","東証PR","建設","358704","141000000","3.93","100","11.94","0.92","213.06","2759.35","254400","100","20220216","2825","20230104","2277"
"1723","日本電技","東証ST","建設","29429","8197500","4.18","150","9.43","0.98","380.8","3657.24","359000","100","20220111","4190","20221020","2784"
