"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","38085","10928283","2.87","100","6.8","0.7","512.87","4947.28","348500","100","20240207","4120","20230320","3370"
"130A","Veritas_In_Silico","東証GR","医薬品","16012","6301314","0","0","129.44","8.87","19.63","286.41","254100","100","20240215","3475","20240208","2001"
"1332","ニッスイ","東証PR","水産・農林","290591","312430277","2.58","24","12.32","1.17","75.52","794.96","93010","100","20240220","951","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","146729","50578837","2.41","70","6.65","0.71","436.2","4086.84","290100","100","20240207","3042","20230320","2333"
"135A","VRAIN_Solution","東証GR","情報通信","68849","10110000","0","0","208.64","201.3","32.64","33.83","681000","100","20240226","6810","20240222","4970"
"1375","雪国まいたけ","東証PR","水産・農林","39791","39910700","0.2","2","50.97","3.25","19.56","306.39","99700","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","16776","11772626","2.18","31","11.25","0.69","126.64","2057.93","142500","100","20230404","1709","20240112","1366"
"1377","サカタのタネ","東証PR","水産・農林","173997","47410750","1.5","55","10.5","1.1","349.5","3324.76","367000","100","20230926","4495","20240208","3470"
"1379","ホクト","東証PR","水産・農林","61080","33359040","-","-","82.93","1.11","22.08","1642.38","183100","100","20230131","1902","20231213","1708"
"1380","秋川牧園","東証ST","水産・農林","4388","4179000","0.95","10","43.77","1.98","23.99","531.24","105000","100","20230928","1094","20231220","1024"
"1381","アクシーズ","東証ST","水産・農林","16796","5617500","3.18","95","16.79","0.84","178.07","3562.15","299000","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1684","762000","2.26","50","25.5","2.19","86.65","1009.66","221000","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5395","1610500","0.3","10","69.49","2.63","48.21","1273.11","335000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","8764","8459000","3.86","40","5.63","0.71","183.95","1467.92","103600","100","20230925","1205","20230104","702"
"1401","エムビーエス","東証GR","建設","5760","7732000","1.07","8","14.94","1.66","49.86","450.14","74500","100","20240208","835","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","137162","46027488","1.85","55","16.29","4.04","182.93","738.05","298000","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","358516","56745180","2.03","128","24.9","3.32","253.73","1900.47","631800","100","20240117","6929","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","183454","103325329","3.66","65","11.98","0.69","148.19","2580.83","177550","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4342","20010529","2.3","5","11.21","0.97","19.35","222.7","21700","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","118118","29455800","4.61","185","12.64","3.69","317.37","1086.99","401000","100","20240111","4325","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9642","12620000","3.27","25","17.69","0.62","43.18","1223.92","76400","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","36359","34760000","3.25","34","15.7","3.53","66.61","296.24","104600","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証ST","建設","10437","13363540","3.97","31","7.57","1.17","103.11","666.52","78100","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18657","23292040","0.8","6.4","47.68","5.2","16.8","154.17","80100","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9853","8990200","1.82","20","34.08","2.57","32.16","427.26","109600","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","6393","6934100","3.25","30","5.27","1.16","175.02","791.79","92200","100","20240202","1021","20230104","439"
"1435","Robot_Home","東証ST","不動産","14580","91127000","1.25","2","20.54","1.67","7.79","95.58","16000","100","20230414","258","20240222","157"
"1436","フィット","東証GR","建設","3753","4284200","1.37","12","9.92","0.74","88.33","1180.86","87600","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","5608","3204600","1.71","30","18.63","1.55","93.94","1127.58","175000","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1810","1351560","2.99","40","8.64","1.01","154.96","1322.83","133900","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3507","16237977","0.46","1","10.96","0.33","19.71","650.09","21600","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2777","1088700","0","0","18.88","1.82","135.12","1401.8","255100","100","20240129","3000","20230130","1954"
"1446","キャンディル","東証ST","建設","6215","10734200","1.38","8","23.17","1.98","24.99","292.99","57900","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","7101","24152701","0","0","14.19","3.12","20.72","94.15","29400","100","20230221","436","20231228","233"
"1450","田中建設工業","東証ST","建設","9787","4349800","3.24","73","10.36","1.51","217.27","1490.76","225000","100","20230329","2780","20231225","1905"
"1451","KHC","東証ST","建設","3016","4005350","4.65","35","9.78","0.48","77","1580.3","75300","100","20240111","780","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8692","289747982","-","-","19.23","1.21","1.56","24.7","3000","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","135807","58892853","0.87","20","21.07","4.8","109.43","480.74","230600","100","20240226","2370","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","86363","16704638","3.27","169","12.29","0.62","420.76","8306.76","517000","100","20231129","5730","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","39846","13064400","3.28","100","2.76","0.57","1106.75","5352.71","305000","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2498126","1259136067","3.83","76","7.56","0.6","262.27","3289.78","198400","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","327429","54300076","4.15","250","7.26","0.69","830.52","8734.88","603000","100","20240129","6300","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","66165","28336061","1.71","40","13.52","0.69","172.73","3386.39","233500","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","4566","9452773","0","0","-","8.81","-13.74","54.85","48300","100","20240221","548","20231016","215"
"1712","ダイセキ環境ソリューション","東証ST","建設","17568","16827120","1.15","12","9.89","1.08","105.58","963.06","104400","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証ST","建設","15720","12000000","2.67","35","7.92","0.87","165.5","1506.27","131000","100","20240213","1498","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","11882","12775900","3.82","35.5","14.45","2.21","64.38","420.31","93000","100","20240220","958","20230116","690"
"1718","美樹工業","東証ST","建設","5847","1153263","3.94","200","7.92","0.36","640.41","14026.2","507000","100","20240214","5190","20230117","3800"
"1719","安藤・間","東証PR","建設","220484","181021197","4.93","60","14.02","1.35","86.87","902.47","121800","100","20240208","1280","20230106","819"
"1720","東急建設","東証PR","建設","87544","106761205","4.39","36","15.15","0.92","54.14","894.08","82000","100","20230920","850","20230105","624"
