"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","40708","10928283","2.42","90","6.66","0.8","559.59","4681.31","372500","100","20230920","4090","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","238322","312430277","2.62","20","11.04","0.99","69.08","767.47","76280","100","20231212","821","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","138586","50578837","2.55","70","7.47","0.71","366.69","3858.58","274000","100","20231212","2962","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","36678","39910700","0.22","2","46.98","3.41","19.56","269.23","91900","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","16564","11772626","2.2","31","11.11","0.68","126.64","2054.79","140700","100","20230404","1709","20230818","1370"
"1377","サカタのタネ","東証PR","水産・農林","183005","47410750","1.42","55","21.4","1.18","180.39","3273.56","386000","100","20230926","4495","20230411","3765"
"1379","ホクト","東証PR","水産・農林","57744","33359040","-","-","78.36","1.09","22.09","1581.13","173100","100","20230131","1902","20231213","1708"
"1380","秋川牧園","東証ST","水産・農林","4300","4179000","0.97","10","42.89","1.97","23.99","522.33","102900","100","20230928","1094","20231220","1024"
"1381","アクシーズ","東証ST","水産・農林","16184","5617500","3.3","95","16.18","0.83","178.07","3480.41","288100","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1767","762000","2.16","50","14.84","2.43","156.23","955.74","231900","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5427","1610500","0.3","10","69.9","2.65","48.21","1273.11","337000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","8527","8459000","3.97","40","5.48","0.72","183.95","1409.75","100800","100","20230925","1205","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","820","13008600","0","0","6.56","0.32","9.61","194.49","6300","100","20230221","187","20231201","48"
"1401","エムビーエス","東証GR","建設","4330","7732000","1.43","8","11.25","1.28","49.79","435.87","56000","100","20231122","636","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","139233","46027488","1.82","55","16.54","3.92","182.93","771.95","302500","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","349040","56745180","2.08","128","24.31","3.36","253","1829.4","615100","100","20231113","6280","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","191513","103325329","3.51","65","9.77","0.72","189.62","2591.99","185350","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4042","20010529","2.48","5","10.44","0.94","19.35","215.67","20200","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","113110","29455800","4.82","185","12.1","3.65","317.37","1053.29","384000","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9213","12620000","3.42","25","16.89","0.59","43.21","1245.47","73000","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","29998","34760000","3.48","30","14.82","3.08","58.23","280.5","86300","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証ST","建設","9702","13363540","4.27","31","7.03","1.13","103.21","640.32","72600","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18098","23292040","0.82","6.4","46.33","5.64","16.77","137.79","77700","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9422","8990200","1.91","20","47.61","2.45","22.01","427.26","104800","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","5938","6888400","3.48","30","4.92","1.05","175.3","819.24","86200","100","20231222","862","20230104","439"
"1435","Robot_Home","東証ST","不動産","15400","91127000","1.18","2","18.99","1.82","8.9","93.06","16900","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3385","4284200","1.52","12","8.94","0.67","88.33","1180.86","79000","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","4499","3204600","2.14","30","14.95","1.28","93.94","1100.08","140400","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1992","1351560","2.37","35","11.51","1.17","128.03","1261.56","147400","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3410","16237977","0.48","1","10.65","0.34","19.71","626.73","21000","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2740","1088700","0","0","18.63","1.8","135.12","1401.8","251700","100","20230712","2780","20230130","1954"
"1446","キャンディル","東証ST","建設","6097","10734200","1.41","8","22.73","1.93","24.99","293.98","56800","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","6304","24152701","0","0","12.6","2.66","20.72","98.08","26100","100","20230221","436","20231219","246"
"1450","田中建設工業","東証ST","建設","8656","4349800","3.67","73","9.16","1.39","217.27","1432.13","199000","100","20230329","2780","20231220","1971"
"1451","KHC","東証ST","建設","2852","4005350","4.92","35","9.24","0.45","77.08","1574.79","71200","100","20230926","769","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8403","289747982","-","-","18.59","1.15","1.56","25.17","2900","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","61484","58892853","1.92","20","9.59","2.16","108.85","482.98","104400","100","20231208","1306","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","87365","16704638","3.23","169","12.43","0.63","420.76","8327.95","523000","100","20231129","5730","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","35052","13064400","2.98","80","2.86","0.53","937.52","5043.25","268300","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2674188","1386667167","3.84","74","7.39","0.58","260.88","3351.88","192850","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","283446","54300076","4.79","250","6.29","0.59","829.81","8890.78","522000","100","20230928","6000","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","59222","28336061","1.82","38","9.76","0.63","214.12","3325.1","209000","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2602","8732773","0","0","-","5.02","-13.74","59.32","29800","100","20230125","376","20231016","215"
"1712","ダイセキ環境ソリューション","東証ST","建設","18291","16827120","0.92","10","12.01","1.16","90.5","940.48","108700","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証ST","建設","15756","12000000","2.67","35","7.93","0.88","165.52","1489.85","131300","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","10170","12775900","4.27","34","12.87","1.97","61.86","403.24","79600","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5432","1153263","3.4","160","7.36","0.34","640.34","13828.84","471000","100","20230731","4795","20230117","3800"
"1719","安藤・間","東証PR","建設","195322","181021197","5.56","60","12.42","1.18","86.89","913.98","107900","100","20230920","1279","20230106","819"
"1720","東急建設","東証PR","建設","84128","106761205","4.57","36","14.55","0.86","54.17","914.5","78800","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","413364","133000000","3.38","105","16.28","1.08","190.86","2874.07","310800","100","20231110","3336","20230104","2277"
"1723","日本電技","東証ST","建設","35577","8197500","3.69","160","10.51","1.11","412.85","3926.22","434000","100","20230727","4845","20230104","3090"
