"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","42456","10928283","2.32","90","6.94","0.83","559.59","4681.31","388500","100","20230920","4090","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","243664","312430277","2.56","20","11.29","1.02","69.08","767.47","77990","100","20231212","821","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","143998","50578837","2.46","70","7.76","0.74","366.69","3858.58","284700","100","20231212","2962","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","37795","39910700","0.21","2","48.42","3.52","19.56","269.23","94700","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","16423","11772626","2.22","31","11.02","0.68","126.64","2057.93","139500","100","20230404","1709","20230818","1370"
"1377","サカタのタネ","東証PR","水産・農林","188458","47410750","1.38","55","22.04","1.21","180.39","3273.56","397500","100","20230926","4495","20230411","3765"
"1379","ホクト","東証PR","水産・農林","58912","33359040","-","-","79.95","1.12","22.09","1581.13","176600","100","20230131","1902","20231213","1708"
"1380","秋川牧園","東証ST","水産・農林","4300","4179000","0.97","10","42.89","1.97","23.99","522.33","102900","100","20230928","1094","20231220","1024"
"1381","アクシーズ","東証ST","水産・農林","16353","5617500","3.26","95","16.35","0.84","178.07","3480.41","291100","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1718","762000","2.22","50","14.43","2.36","156.23","955.74","225500","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5492","1610500","0.29","10","70.73","2.68","48.21","1273.11","341000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","9009","8459000","3.76","40","5.79","0.76","183.95","1409.75","106500","100","20230925","1205","20230104","702"
"1401","エムビーエス","東証GR","建設","4755","7732000","1.3","8","12.35","1.41","49.79","435.87","61500","100","20231122","636","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","135551","46027488","1.87","55","16.1","3.82","182.93","771.95","294500","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","368844","56745180","1.97","128","25.69","3.55","253","1829.4","650000","100","20240105","6588","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","197403","103325329","3.4","65","10.08","0.74","189.62","2591.99","191050","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4402","20010529","2.27","5","11.37","1.02","19.35","215.67","22000","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","124893","29455800","4.36","185","13.36","4.03","317.37","1053.29","424000","100","20240109","4265","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9566","12620000","3.3","25","17.54","0.61","43.21","1245.47","75800","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","33126","34760000","3.15","30","16.37","3.4","58.23","280.5","95300","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証ST","建設","10049","13363540","4.12","31","7.29","1.17","103.21","640.32","75200","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","17772","23292040","0.84","6.4","45.5","5.54","16.77","137.79","76300","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9781","8990200","1.84","20","49.43","2.55","22.01","427.26","108800","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","6014","6888400","3.44","30","4.98","1.07","175.3","819.24","87300","100","20240105","926","20230104","439"
"1435","Robot_Home","東証ST","不動産","16129","91127000","1.13","2","19.89","1.9","8.9","93.06","17700","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3479","4284200","1.48","12","9.19","0.69","88.33","1180.86","81200","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","4599","3204600","2.09","30","15.28","1.3","93.94","1100.08","143500","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1795","1351560","2.64","35","10.37","1.05","128.03","1261.56","132800","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3605","16237977","0.45","1","11.26","0.35","19.71","626.73","22200","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","3048","1088700","0","0","20.72","2","135.12","1401.8","280000","100","20240109","2829","20230130","1954"
"1446","キャンディル","東証ST","建設","6333","10734200","1.36","8","23.61","2.01","24.99","293.98","59000","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","8309","24152701","0","0","16.6","3.51","20.72","98.08","34400","100","20230221","436","20231228","233"
"1450","田中建設工業","東証ST","建設","9352","4349800","3.4","73","9.9","1.5","217.27","1432.13","215000","100","20230329","2780","20231225","1905"
"1451","KHC","東証ST","建設","2924","4005350","4.79","35","9.47","0.46","77.08","1574.79","73000","100","20230926","769","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8692","289747982","-","-","19.23","1.19","1.56","25.17","3000","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","64488","58892853","1.83","20","10.06","2.27","108.85","482.98","109500","100","20231208","1306","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","89036","16704638","3.17","169","12.67","0.64","420.76","8327.95","533000","100","20231129","5730","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","37469","13064400","2.79","80","3.06","0.57","937.52","5043.25","286800","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2707468","1386667167","3.79","74","7.48","0.58","260.88","3351.88","195250","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","299193","54300076","4.54","250","6.64","0.62","829.81","8890.78","551000","100","20230928","6000","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","63841","28336061","1.69","38","10.52","0.68","214.12","3325.1","225300","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","3388","8732773","0","0","-","6.54","-13.74","59.32","38800","100","20240109","392","20231016","215"
"1712","ダイセキ環境ソリューション","東証ST","建設","18964","16827120","1.06","12","10.67","1.17","105.58","963.06","112700","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証ST","建設","16344","12000000","2.57","35","8.23","0.91","165.52","1489.85","136200","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","10655","12775900","4.08","34","13.48","2.07","61.86","403.24","83400","100","20240109","846","20230116","690"
"1718","美樹工業","東証ST","建設","5438","1153263","3.39","160","7.36","0.34","640.34","13828.84","471500","100","20230731","4795","20230117","3800"
"1719","安藤・間","東証PR","建設","214510","181021197","5.06","60","13.64","1.3","86.89","913.98","118500","100","20230920","1279","20230106","819"
"1720","東急建設","東証PR","建設","88185","106761205","4.36","36","15.25","0.9","54.17","914.5","82600","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","424137","133000000","3.29","105","16.71","1.11","190.86","2874.07","318900","100","20231110","3336","20230104","2277"
"1723","日本電技","東証ST","建設","38528","8197500","3.4","160","11.38","1.2","412.85","3926.22","470000","100","20230727","4845","20230104","3090"
"1724","シンクレイヤ","東証ST","建設","3263","4943780","2.58","17","9.72","0.56","67.9","1172.35","66000","100","20230125","740","20230106","578"
