"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","43658","10928283","2.25","90","7.14","0.88","559.88","4525.41","399500","100","20230911","4035","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","234479","312430277","2.66","20","10.86","1.04","69.08","720.51","75050","100","20230817","789","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","132542","50578837","2.67","70","7.15","0.72","366.7","3646.06","262050","100","20230908","2650","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","36399","39910700","0.22","2","300.99","3.68","3.03","248.03","91200","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","16541","11772626","2.21","31","11.09","0.68","126.64","2053.62","140500","100","20230404","1709","20230818","1370"
"1377","サカタのタネ","東証PR","水産・農林","201259","47410750","1.3","55","23.53","1.37","180.39","3104.4","424500","100","20230104","4330","20230411","3765"
"1379","ホクト","東証PR","水産・農林","61814","33359040","-","-","83.85","1.18","22.1","1575.92","185300","100","20230131","1902","20230822","1802"
"1380","秋川牧園","東証ST","水産・農林","4359","4179000","0.96","10","43.48","2.02","23.99","516.23","104300","100","20230116","1071","20230619","1034"
"1381","アクシーズ","東証ST","水産・農林","16690","5617500","3.2","95","16.68","0.84","178.07","3516.95","297100","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","2998","762000","1.27","50","25.19","3.8","156.23","1034.18","393500","100","20230911","3935","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5057","1610500","0.32","10","77.67","2.61","40.43","1201.41","314000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","9254","8459000","1.83","20","8.37","0.83","130.75","1325.23","109400","100","20230911","1094","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","1613","13008600","0","0","12.9","0.65","9.61","191.18","12400","100","20230221","187","20230206","98"
"1401","エムビーエス","東証GR","建設","4013","7732000","1.54","8","10.42","1.21","49.79","428.15","51900","100","20230721","574","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","134861","46027488","1.88","55","20.54","4.21","142.64","696.22","293000","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","336442","56745180","2.16","128","23.46","3.18","252.71","1862.41","592900","100","20230814","6050","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","204274","103325329","3.29","65","10.47","0.77","188.81","2557.02","197700","100","20230907","1990","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4042","20010529","2.48","5","15.66","0.96","12.9","211.41","20200","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","105894","29455800","5.15","185","11.33","2.99","317.37","1203.11","359500","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9137","12620000","3.45","25","11.48","0.59","63.08","1231.47","72400","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","34725","34760000","3","30","17.15","3.8","58.24","262.61","99900","100","20230816","1115","20230117","774"
"1430","ファーストコーポレーション","東証PR","建設","10370","13363540","3.99","31","7.52","1.17","103.21","664.54","77600","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18540","23292040","0.8","6.4","47.55","5.31","16.74","149.99","79600","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","8271","8990200","2.17","20","41.8","2.1","22.01","438.09","92000","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","4413","6853100","4.66","30","3.52","0.78","183.13","827.18","64400","100","20230828","800","20230104","439"
"1435","Robot_Home","東証PR","建設","18499","91127000","0.99","2","22.81","2.17","8.9","93.59","20300","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","4151","4284200","1.24","12","10.97","0.83","88.33","1165.72","96900","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","5544","3204600","1.45","25","19.31","1.61","89.58","1074.2","173000","100","20230911","1780","20230112","994"
"1439","安江工務店","東証ST","建設","1805","1350760","2.25","30","12.96","1.12","103.11","1195","133600","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3572","16237977","0.45","1","11.16","0.36","19.71","607.32","22000","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2558","1088700","0","0","20.75","1.7","113.25","1381.19","235000","100","20230712","2780","20230130","1954"
"1446","キャンディル","東証ST","建設","6666","10734200","0.97","6","27.14","2.13","22.88","291.38","62100","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","8405","24152701","0","0","16.8","3.2","20.72","108.75","34800","100","20230221","436","20230821","305"
"1450","田中建設工業","東証ST","建設","9483","4349800","3.35","73","10.03","1.56","217.27","1397.65","218000","100","20230329","2780","20230515","2150"
"1451","KHC","東証ST","建設","2888","4005350","4.85","35","9.33","0.47","77.24","1548.75","72100","100","20230907","725","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8982","289747982","-","-","19.02","1.24","1.63","25.02","3100","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","23498","58892853","1.88","7.5","5.86","1.06","68.09","376.64","39900","100","20230124","464","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","91708","16704638","2.4","132","16.61","0.69","330.6","7991.9","549000","100","20230906","5560","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","37038","13064400","2.82","80","3.33","0.64","850.25","4433.08","283500","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","3054134","1386667167","3.36","74","8.99","0.67","245.02","3269.65","220250","100","20230907","2258","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","288333","54300076","3.77","200","8.47","0.66","627","8014.07","531000","100","20230911","5390","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","69877","28336061","1.38","34","11.52","0.75","214.15","3276.04","246600","100","20230808","2589","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2078","8732773","0","0","-","4.68","-13.74","50.84","23800","100","20230125","376","20230828","225"
"1712","ダイセキ環境ソリューション","東証PR","建設","20697","16827120","0.81","10","17.57","1.36","70.02","906.87","123000","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証PR","建設","15672","12000000","2.68","35","8.44","0.89","154.65","1468.67","130600","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","9556","12775900","4.28","32","12.87","2","58.1","373.66","74800","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5109","1153263","3.61","160","8.07","0.32","548.86","13732.79","443000","100","20230731","4795","20230117","3800"
"1719","安藤・間","東証PR","建設","223561","181021197","4.86","60","14.21","1.37","86.92","901.12","123500","100","20230907","1246","20230106","819"
"1720","東急建設","東証PR","建設","86583","106761205","4.44","36","21.32","0.9","38.04","900.1","81100","100","20230911","818","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","420812","133000000","3.32","105","16.6","1.12","190.59","2814.68","316400","100","20230911","3205","20230104","2277"
"1723","日本電技","東証ST","建設","36151","8197500","3.63","160","11.04","1.16","399.48","3812.44","441000","100","20230727","4845","20230104","3090"
