"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","40107","10928283","2.45","90","6.55","0.83","559.88","4436.27","367000","100","20230203","3930","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","194956","312430277","3.21","20","9.03","0.9","69.08","696.72","62400","100","20230516","632","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","129836","50578837","2.73","70","7","0.73","366.69","3534.39","256700","100","20230516","2635","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","39312","39910700","0.2","2","325.08","3.77","3.03","261.08","98500","100","20230307","1057","20230512","970"
"1376","カネコ種苗","東証ST","水産・農林","18624","11772626","1.83","29","14.63","0.8","108.12","1970.41","158200","100","20230404","1709","20230105","1400"
"1377","サカタのタネ","東証PR","水産・農林","191539","47410750","1.24","50","21.08","1.35","191.66","2991.31","404000","100","20230104","4330","20230411","3765"
"1379","ホクト","東証PR","水産・農林","61281","33359040","-","-","83.08","1.14","22.11","1609.46","183700","100","20230131","1902","20230413","1805"
"1380","秋川牧園","東証ST","水産・農林","4359","4179000","0.96","10","43.48","2.04","23.99","512.11","104300","100","20230116","1071","20230410","1040"
"1381","アクシーズ","東証ST","水産・農林","17386","5617500","3.07","95","17.38","0.91","178.07","3419.14","309500","100","20230515","3160","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1372","762000","2.78","50","10.47","1.77","171.98","1020.25","180100","100","20230314","2095","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","4884","1560500","0.32","10","74.79","3.21","41.85","974.37","313000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","7402","8459000","2.29","20","6.69","0.69","130.75","1270.49","87500","100","20230213","972","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","1587","13008600","0","0","15.4","0.68","7.92","180.27","12200","100","20230221","187","20230206","98"
"1401","エムビーエス","東証GR","建設","3796","7732000","1.22","6","10.95","1.2","44.83","408.13","49100","100","20230216","509","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","141995","46027488","1.78","55","17.33","4.75","178.05","649.01","308500","100","20230113","4730","20230413","2662"
"1414","ショーボンドホールディングス","東証PR","建設","331959","56745180","2.14","125","24.42","3.27","239.54","1789.41","585000","100","20230510","5920","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","185469","103325329","3.62","65","9.56","0.7","187.68","2573.5","179500","100","20230516","1817","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4342","20010529","2.3","5","16.81","1.02","12.91","211.77","21700","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","114583","29455800","4.37","170","13.09","3.6","297.15","1079.43","389000","100","20230516","3940","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9061","12620000","3.48","25","11.38","0.55","63.08","1308.19","71800","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","29616","34760000","3.52","30","14.62","3.46","58.28","246.18","85200","100","20230210","993","20230117","774"
"1430","ファーストコーポレーション","東証PR","建設","12361","13363540","3.78","35","8.02","1.47","115.34","629.83","92500","100","20230509","963","20230113","698"
"1431","Lib_Work","東証GR","建設","18354","23292040","0.81","6.4","112.57","5.47","7","144.19","78800","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","8451","8990200","2.13","20","20.82","1.91","45.14","493.05","94000","100","20230127","1002","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","3367","6830000","3.25","16","5.38","0.67","91.6","732.55","49300","100","20230414","510","20230104","439"
"1435","Robot_Home","東証PR","建設","17679","91127000","1.03","2","21.8","2.13","8.9","91.11","19400","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3582","4284200","1.2","10","10.65","0.73","78.52","1137.93","83600","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","3596","3204600","2.23","25","12.52","1.05","89.59","1065.46","112200","100","20230511","1445","20230112","994"
"1439","安江工務店","東証ST","建設","1330","1350760","3.05","30","9.54","0.83","103.29","1183.65","98500","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3589","16237977","0.45","1","11.21","0.37","19.71","591.86","22100","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2520","1088700","0","0","20.42","1.7","113.35","1360.8","231500","100","20230215","2470","20230130","1954"
"1446","キャンディル","東証ST","建設","6161","10734200","1.05","6","38.99","1.97","14.72","292","57400","100","20230508","585","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","9854","24152701","0","0","19.69","3.58","20.72","113.84","40800","100","20230221","436","20230106","358"
"1450","田中建設工業","東証ST","建設","10135","4349800","3.13","73","10.72","1.63","217.27","1429.41","233000","100","20230329","2780","20230515","2150"
"1451","KHC","東証ST","建設","2543","3985350","5.49","35","8.26","0.41","77.24","1549.17","63800","100","20230309","654","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8692","289747982","-","-","18.4","1.2","1.63","24.9","3000","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","22085","58892853","2","7.5","5.54","1.12","67.65","335.34","37500","100","20230124","464","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","65482","16704638","2.55","100","11.86","0.49","330.6","7955.03","392000","100","20230519","3975","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","37273","13064400","2.8","80","3.37","0.66","846.57","4292.78","285300","100","20230221","4105","20230519","2853"
"1605","INPEX","東証PR","鉱業","2080001","1386667167","4.27","64","6.53","0.5","229.71","2986.33","150000","100","20230307","1540","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","229961","54300076","4.72","200","6.75","0.54","627","7849.18","423500","100","20230307","5230","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","61574","28336061","1.56","34","13.45","0.68","161.6","3206.3","217300","100","20230424","2539","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2576","8732773","0","0","-","4.71","-13.74","62.61","29500","100","20230125","376","20230516","242"
"1712","ダイセキ環境ソリューション","東証PR","建設","15515","16827120","1.08","10","17.41","1.04","52.96","884.84","92200","100","20230127","1039","20230407","793"
"1716","第一カッター興業","東証PR","建設","15120","12000000","2.3","29","9.39","0.89","134.16","1422.19","126000","100","20230512","1300","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","9518","12775900","4.3","32","12.82","1.86","58.12","399.63","74500","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","4821","1153263","3.83","160","7.62","0.31","548.86","13663.78","418000","100","20230515","4230","20230117","3800"
"1719","安藤・間","東証PR","建設","188081","181021197","5.77","60","11.95","1.16","86.92","897.84","103900","100","20230519","1042","20230106","819"
"1720","東急建設","東証PR","建設","78469","106761205","4.9","36","19.32","0.81","38.05","905.99","73500","100","20230511","761","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","397197","141000000","3.73","105","14.79","1","190.43","2824.12","281700","100","20230518","2845","20230104","2277"
"1723","日本電技","東証ST","建設","30454","8197500","4.31","160","9.3","0.96","399.48","3879.63","371500","100","20230510","3800","20230104","3090"
