"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","43658","10928283","2.25","90","7.14","0.88","559.88","4525.41","399500","100","20230920","4090","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","231105","312430277","2.7","20","10.71","1.03","69.08","720.51","73970","100","20230817","789","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","134843","50578837","2.63","70","7.27","0.73","366.7","3646.06","266600","100","20230921","2688","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","36518","39910700","0.22","2","301.98","3.69","3.03","248.03","91500","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","18000","11772626","2.03","31","12.07","0.74","126.64","2053.62","152900","100","20230404","1709","20230818","1370"
"1377","サカタのタネ","東証PR","水産・農林","210267","47410750","1.24","55","24.59","1.43","180.39","3104.4","443500","100","20230920","4470","20230411","3765"
"1379","ホクト","東証PR","水産・農林","61147","33359040","-","-","82.94","1.16","22.1","1575.92","183300","100","20230131","1902","20230822","1802"
"1380","秋川牧園","東証ST","水産・農林","4417","4179000","0.95","10","44.06","2.05","23.99","516.23","105700","100","20230116","1071","20230619","1034"
"1381","アクシーズ","東証ST","水産・農林","16740","5617500","3.19","95","16.73","0.85","178.07","3516.95","298000","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1659","762000","2.3","50","13.93","2.11","156.23","1034.18","217700","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5081","1610500","0.32","10","79.55","2.63","39.66","1198.88","315500","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","10193","8459000","1.66","20","9.22","0.91","130.75","1325.23","120500","100","20230925","1205","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","1600","13008600","0","0","12.8","0.64","9.61","191.18","12300","100","20230221","187","20230206","98"
"1401","エムビーエス","東証GR","建設","4090","7732000","1.51","8","10.62","1.24","49.79","428.15","52900","100","20230721","574","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","148209","46027488","1.71","55","22.57","4.62","142.64","696.22","322000","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","334683","56745180","2.17","128","23.34","3.17","252.71","1862.41","589800","100","20230814","6050","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","207529","103325329","3.24","65","10.64","0.79","188.81","2557.02","200850","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4002","20010529","2.5","5","15.5","0.95","12.9","211.41","20000","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","108986","29455800","5","185","11.66","3.08","317.37","1203.11","370000","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9162","12620000","3.44","25","11.51","0.59","63.08","1231.47","72600","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","35559","34760000","2.93","30","17.57","3.9","58.24","262.61","102300","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証PR","建設","10557","13363540","3.92","31","7.65","1.19","103.21","664.54","79000","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18680","23292040","0.8","6.4","47.91","5.35","16.74","149.99","80200","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9098","8990200","1.98","20","45.98","2.31","22.01","438.09","101200","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","4313","6857000","4.77","30","3.43","0.76","183.13","827.18","62900","100","20230828","800","20230104","439"
"1435","Robot_Home","東証PR","建設","18681","91127000","0.98","2","23.03","2.19","8.9","93.59","20500","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3483","4284200","1.48","12","9.2","0.7","88.33","1160.25","81300","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","5512","3204600","1.45","25","19.2","1.6","89.58","1074.2","172000","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1895","1350760","2.14","30","13.61","1.17","103.11","1195","140300","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3654","16237977","0.44","1","11.42","0.37","19.71","607.32","22500","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2614","1088700","0","0","17.77","1.77","135.11","1359.41","240100","100","20230712","2780","20230130","1954"
"1446","キャンディル","東証ST","建設","6473","10734200","1","6","26.35","2.07","22.88","291.38","60300","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","8188","24152701","0","0","16.36","3.17","20.72","106.99","33900","100","20230221","436","20230821","305"
"1450","田中建設工業","東証ST","建設","9504","4349800","3.34","73","10.06","1.56","217.27","1397.65","218500","100","20230329","2780","20230515","2150"
"1451","KHC","東証ST","建設","3020","4005350","4.64","35","9.76","0.49","77.24","1548.75","75400","100","20230925","757","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8982","289747982","-","-","19.02","1.24","1.63","25.02","3100","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","30094","58892853","1.47","7.5","7.5","1.36","68.09","376.64","51100","100","20230925","514","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","89537","16704638","2.46","132","16.21","0.67","330.6","7991.9","536000","100","20230919","5600","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","37586","13064400","2.78","80","3.38","0.65","850.25","4433.08","287700","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","3144961","1386667167","3.26","74","9.26","0.69","245.02","3269.65","226800","100","20230920","2366","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","306795","54300076","3.54","200","9.01","0.71","627","8014.07","565000","100","20230920","5950","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","73277","28336061","1.31","34","12.08","0.79","214.15","3276.04","258600","100","20230920","2706","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2174","8732773","0","0","-","4.9","-13.74","50.84","24900","100","20230125","376","20230828","225"
"1712","ダイセキ環境ソリューション","東証PR","建設","20512","16827120","0.82","10","17.41","1.34","70.02","906.87","121900","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証PR","建設","15300","12000000","2.75","35","8.24","0.87","154.65","1468.67","127500","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","9454","12775900","4.32","32","12.74","1.98","58.1","373.66","74000","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5253","1153263","3.51","160","8.3","0.33","548.86","13732.79","455500","100","20230731","4795","20230117","3800"
"1719","安藤・間","東証PR","建設","220665","181021197","4.92","60","14.02","1.35","86.92","901.12","121900","100","20230920","1279","20230106","819"
"1720","東急建設","東証PR","建設","88398","106761205","4.35","36","21.77","0.92","38.04","900.1","82800","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","426797","133000000","3.27","105","16.84","1.14","190.59","2814.68","320900","100","20230915","3294","20230104","2277"
"1723","日本電技","東証ST","建設","36151","8197500","3.63","160","11.04","1.16","399.48","3812.44","441000","100","20230727","4845","20230104","3090"
