"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","42074","10928283","2.34","90","6.88","0.82","559.59","4681.31","385000","100","20230920","4090","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","240165","312430277","2.6","20","11.13","1","69.08","767.47","76870","100","20231212","821","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","142759","50578837","2.48","70","7.7","0.73","366.69","3858.58","282250","100","20231212","2962","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","37317","39910700","0.21","2","47.8","3.47","19.56","269.23","93500","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","16611","11772626","2.2","31","11.14","0.69","126.64","2054.79","141100","100","20230404","1709","20230818","1370"
"1377","サカタのタネ","東証PR","水産・農林","185376","47410750","1.41","55","21.68","1.19","180.39","3273.56","391000","100","20230926","4495","20230411","3765"
"1379","ホクト","東証PR","水産・農林","58545","33359040","-","-","79.45","1.11","22.09","1581.13","175500","100","20230131","1902","20231213","1708"
"1380","秋川牧園","東証ST","水産・農林","4304","4179000","0.97","10","42.93","1.97","23.99","522.33","103000","100","20230928","1094","20231220","1024"
"1381","アクシーズ","東証ST","水産・農林","16251","5617500","3.28","95","16.25","0.83","178.07","3480.41","289300","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1737","762000","2.19","50","14.59","2.38","156.23","955.74","227900","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5500","1610500","0.29","10","70.84","2.68","48.21","1273.11","341500","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","8823","8459000","3.84","40","5.67","0.74","183.95","1409.75","104300","100","20230925","1205","20230104","702"
"1401","エムビーエス","東証GR","建設","4585","7732000","1.35","8","11.91","1.36","49.79","435.87","59300","100","20231122","636","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","137852","46027488","1.84","55","16.37","3.88","182.93","771.95","299500","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","365666","56745180","1.99","128","25.47","3.52","253","1829.4","644400","100","20240105","6588","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","196111","103325329","3.42","65","10.01","0.73","189.62","2591.99","189800","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4422","20010529","2.26","5","11.42","1.02","19.35","215.67","22100","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","119591","29455800","4.56","185","12.79","3.85","317.37","1053.29","406000","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9528","12620000","3.31","25","17.47","0.61","43.21","1245.47","75500","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","32049","34760000","3.25","30","15.83","3.29","58.23","280.5","92200","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証ST","建設","9902","13363540","4.18","31","7.18","1.16","103.21","640.32","74100","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","17725","23292040","0.84","6.4","45.38","5.52","16.77","137.79","76100","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9763","8990200","1.84","20","49.34","2.54","22.01","427.26","108600","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","6186","6888400","3.34","30","5.12","1.1","175.3","819.24","89800","100","20240105","926","20230104","439"
"1435","Robot_Home","東証ST","不動産","15947","91127000","1.14","2","19.66","1.88","8.9","93.06","17500","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3474","4284200","1.48","12","9.18","0.69","88.33","1180.86","81100","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","4685","3204600","2.05","30","15.56","1.33","93.94","1100.08","146200","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1789","1351560","2.64","35","10.34","1.05","128.03","1261.56","132400","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3572","16237977","0.45","1","11.16","0.35","19.71","626.73","22000","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","3030","1088700","0","0","20.6","1.99","135.12","1401.8","278300","100","20240105","2810","20230130","1954"
"1446","キャンディル","東証ST","建設","6312","10734200","1.36","8","23.53","2","24.99","293.98","58800","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","7560","24152701","0","0","15.11","3.19","20.72","98.08","31300","100","20230221","436","20231228","233"
"1450","田中建設工業","東証ST","建設","9056","4349800","3.51","73","9.58","1.45","217.27","1432.13","208200","100","20230329","2780","20231225","1905"
"1451","KHC","東証ST","建設","2920","4005350","4.8","35","9.46","0.46","77.08","1574.79","72900","100","20230926","769","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8403","289747982","-","-","18.59","1.15","1.56","25.17","2900","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","67315","58892853","1.75","20","10.5","2.37","108.85","482.98","114300","100","20231208","1306","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","86530","16704638","3.26","169","12.31","0.62","420.76","8327.95","518000","100","20231129","5730","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","36254","13064400","2.88","80","2.96","0.55","937.52","5043.25","277500","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2747681","1386667167","3.73","74","7.6","0.59","260.88","3351.88","198150","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","301365","54300076","4.5","250","6.69","0.62","829.81","8890.78","555000","100","20230928","6000","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","63813","28336061","1.69","38","10.52","0.68","214.12","3325.1","225200","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2969","8732773","0","0","-","5.73","-13.74","59.32","34000","100","20230125","376","20231016","215"
"1712","ダイセキ環境ソリューション","東証ST","建設","18729","16827120","0.9","10","12.3","1.18","90.5","940.48","111300","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証ST","建設","16200","12000000","2.59","35","8.16","0.91","165.52","1489.85","135000","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","10451","12775900","4.16","34","13.22","2.03","61.86","403.24","81800","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5420","1153263","3.4","160","7.34","0.34","640.34","13828.84","470000","100","20230731","4795","20230117","3800"
"1719","安藤・間","東証PR","建設","210709","181021197","5.15","60","13.4","1.27","86.89","913.98","116400","100","20230920","1279","20230106","819"
"1720","東急建設","東証PR","建設","88078","106761205","4.36","36","15.23","0.9","54.17","914.5","82500","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","419349","133000000","3.33","105","16.52","1.1","190.86","2874.07","315300","100","20231110","3336","20230104","2277"
"1723","日本電技","東証ST","建設","38528","8197500","3.4","160","11.38","1.2","412.85","3926.22","470000","100","20230727","4845","20230104","3090"
"1724","シンクレイヤ","東証ST","建設","3273","4943780","2.57","17","9.75","0.56","67.9","1172.35","66200","100","20230125","740","20230106","578"
