"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","40762","10928283","2.41","90","6.66","0.84","559.88","4436.27","373000","100","20230203","3930","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","212140","312430277","2.95","20","9.83","0.97","69.08","696.72","67900","100","20230712","690","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","124652","50578837","2.84","70","6.72","0.7","366.69","3534.39","246450","100","20230516","2635","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","36838","39910700","0.22","2","304.62","3.54","3.03","261.08","92300","100","20230307","1057","20230714","914"
"1376","カネコ種苗","東証ST","水産・農林","16835","11772626","2.17","31","11.29","0.7","126.64","2053.62","143000","100","20230404","1709","20230711","1391"
"1377","サカタのタネ","東証PR","水産・農林","190828","47410750","1.37","55","22.31","1.3","180.39","3104.4","402500","100","20230104","4330","20230411","3765"
"1379","ホクト","東証PR","水産・農林","61714","33359040","-","-","83.67","1.15","22.11","1609.46","185000","100","20230131","1902","20230413","1805"
"1380","秋川牧園","東証ST","水産・農林","4375","4179000","0.96","10","43.64","2.04","23.99","512.11","104700","100","20230116","1071","20230619","1034"
"1381","アクシーズ","東証ST","水産・農林","16791","5617500","3.18","95","16.79","0.87","178.07","3419.14","298900","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1381","762000","2.76","50","10.54","1.78","171.98","1020.25","181200","100","20230314","2095","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5137","1610500","0.31","10","78.9","2.66","40.43","1201.41","319000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","7359","8459000","2.3","20","6.65","0.68","130.75","1270.49","87000","100","20230213","972","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","1561","13008600","0","0","15.15","0.67","7.92","180.27","12000","100","20230221","187","20230206","98"
"1401","エムビーエス","東証GR","建設","3967","7732000","1.56","8","10.3","1.2","49.79","428.15","51300","100","20230721","574","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","122157","46027488","2.07","55","14.91","3.81","178.05","696.22","265400","100","20230113","4730","20230630","2391"
"1414","ショーボンドホールディングス","東証PR","建設","325263","56745180","2.18","125","23.93","3.2","239.54","1789.41","573200","100","20230510","5920","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","187742","103325329","3.58","65","9.68","0.71","187.68","2573.5","181700","100","20230703","1856","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4082","20010529","2.45","5","15.81","0.96","12.9","211.41","20400","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","103095","29455800","5.29","185","11.03","2.91","317.37","1203.11","350000","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9023","12620000","3.5","25","11.33","0.55","63.08","1308.19","71500","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","29894","34760000","3.49","30","14.76","3.49","58.28","246.18","86000","100","20230210","993","20230117","774"
"1430","ファーストコーポレーション","東証PR","建設","9836","13363540","4.21","31","7.13","1.11","103.21","664.54","73600","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18401","23292040","0.81","6.4","112.86","5.48","7","144.19","79000","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9790","8990200","1.84","20","24.12","2.55","45.14","426.47","108900","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","4927","6842800","4.17","30","3.93","0.87","183.13","827.18","72000","100","20230802","738","20230104","439"
"1435","Robot_Home","東証PR","建設","18863","91127000","0.97","2","23.26","2.27","8.9","91.11","20700","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3847","4284200","1.34","12","10.17","0.77","88.33","1165.72","89800","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","4390","3204600","1.82","25","15.29","1.29","89.59","1065.46","137000","100","20230511","1445","20230112","994"
"1439","安江工務店","東証ST","建設","1683","1350760","2.41","30","12.06","1.05","103.29","1183.65","124600","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3556","16237977","0.46","1","11.11","0.37","19.71","587.33","21900","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2607","1088700","0","0","21.15","1.73","113.25","1381.19","239500","100","20230712","2780","20230130","1954"
"1446","キャンディル","東証ST","建設","6537","10734200","0.99","6","41.37","2.09","14.72","292","60900","100","20230801","610","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","9057","24152701","0","0","18.1","3.29","20.72","113.84","37500","100","20230221","436","20230106","358"
"1450","田中建設工業","東証ST","建設","10113","4349800","3.14","73","10.7","1.63","217.27","1429.41","232500","100","20230329","2780","20230515","2150"
"1451","KHC","東証ST","建設","2756","4005350","5.09","35","8.91","0.44","77.24","1549.17","68800","100","20230801","692","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8403","289747982","-","-","17.79","1.16","1.63","24.9","2900","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","19494","58892853","2.27","7.5","4.86","0.88","68.09","376.64","33100","100","20230124","464","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","83690","16704638","2","100","15.15","0.63","330.6","7955.03","501000","100","20230801","5110","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","35156","13064400","2.97","80","3.18","0.63","846.57","4292.78","269100","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2575734","1386667167","3.45","64","8.09","0.62","229.71","2986.33","185750","100","20230801","1878","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","275301","54300076","3.94","200","8.09","0.65","627","7849.18","507000","100","20230307","5230","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","69367","28336061","1.39","34","15.15","0.76","161.6","3206.3","244800","100","20230619","2555","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2419","8732773","0","0","-","4.64","-13.74","59.69","27700","100","20230125","376","20230516","242"
"1712","ダイセキ環境ソリューション","東証PR","建設","20933","16827120","0.8","10","17.77","1.37","70.02","906.87","124400","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証PR","建設","17208","12000000","2.02","29","10.69","1.01","134.16","1422.19","143400","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","9889","12775900","4.13","32","13.32","1.94","58.12","399.63","77400","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5069","1153263","3.64","160","8.01","0.32","548.86","13732.79","439500","100","20230731","4795","20230117","3800"
"1719","安藤・間","東証PR","建設","207812","181021197","5.23","60","13.21","1.28","86.92","897.84","114800","100","20230802","1159","20230106","819"
"1720","東急建設","東証PR","建設","82206","106761205","4.68","36","20.24","0.85","38.05","905.99","77000","100","20230802","775","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","382708","133000000","3.65","105","15.11","1.02","190.43","2824.12","287750","100","20230802","2922","20230104","2277"
"1723","日本電技","東証ST","建設","36807","8197500","3.56","160","11.24","1.18","399.48","3812.44","449000","100","20230727","4845","20230104","3090"
