"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"25935","20240202","2","53900","4300","1100","600","49","39700","3800","1100","600","14200","500","-","-"
"9282","20240202","1","1237","-42","-","-","-","104","-44","-","-","1133","2","-","-"
"9284","20240202","1","4262","-12","-","-","-","1080","19","-","-","3182","-31","-","-"
"9285","20240202","1","2014","-70","-","-","-","1129","-51","-","-","885","-19","-","-"
"9286","20240202","2","19056","-157","21","-6","907.43","6655","15","21","-6","12401","-172","-","-"
"9287","20240202","1","14016","-191","-","-","-","8531","-145","-","-","5485","-46","-","-"
"94345","20240202","1","2000","400","-","-","-","2000","400","-","-","-","-","-","-"
