"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"25935","20230317","2","41100","-1100","400","-200","102.75","29500","-2100","400","-200","11600","1000","-","-"
"9282","20230317","1","1941","184","-","-","-","250","42","-","-","1691","142","-","-"
"9284","20230317","1","1805","158","-","-","-","438","162","-","-","1367","-4","-","-"
"9285","20230317","1","2582","228","-","-","-","1170","257","-","-","1412","-29","-","-"
"9286","20230317","2","9671","-203","136","61","71.11","2542","261","136","61","7129","-464","-","-"
"9287","20230317","1","14195","-1043","-","-","-","9910","408","-","-","4285","-1451","-","-"
