"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"25935","20231110","2","20000","6900","-","-2200","-","15500","6500","-","-2200","4500","400","-","-"
"9282","20231110","1","1260","-83","-","-","-","283","-91","-","-","977","8","-","-"
"9284","20231110","1","4712","-700","-","-","-","1192","33","-","-","3520","-733","-","-"
"9285","20231110","1","2087","-73","-","-","-","810","73","-","-","1277","-146","-","-"
"9286","20231110","2","15182","-1231","45","35","337.38","5101","-574","45","35","10081","-657","-","-"
"9287","20231110","1","4896","-266","50","50","97.92","1434","-229","-","-","3462","-37","50","50"
"94345","20231110","1","-","-","-","-","-","-","-","-","-","-","-","-","-"
