"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"25935","20230818","2","27300","1600","2200","-600","12.41","15400","2100","2200","-600","11900","-500","-","-"
"9282","20230818","1","1308","-32","-","-","-","372","-12","-","-","936","-20","-","-"
"9284","20230818","1","4612","87","-","-","-","1052","117","-","-","3560","-30","-","-"
"9285","20230818","1","1599","-13","-","-","-","453","18","-","-","1146","-31","-","-"
"9286","20230818","2","15106","625","-","-6","-","4166","209","-","-6","10940","416","-","-"
"9287","20230818","1","11616","-81","-","-","-","8236","28","-","-","3380","-109","-","-"
