"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"25935","20230407","2","27500","-7500","3200","1900","8.59","15300","-7300","3200","1900","12200","-200","-","-"
"9282","20230407","1","2008","28","-","-","-","314","32","-","-","1694","-4","-","-"
"9284","20230407","1","1966","-119","-","-","-","581","-119","-","-","1385","-","-","-"
"9285","20230407","1","2358","-249","-","-","-","1057","-211","-","-","1301","-38","-","-"
"9286","20230407","2","8762","-361","21","-15","417.24","2008","-321","21","-15","6754","-40","-","-"
"9287","20230407","1","14658","-424","-","-","-","9915","-563","-","-","4743","139","-","-"
