"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1810","34100","-5500","5200","1700","6.56"
"1811","77600","16400","1000","-200","77.6"
"1812","601100","54900","79500","-26400","7.56"
"1813","168900","7100","3800","-17200","44.45"
"1814","198200","4000","1300","600","152.46"
"1815","131000","2100","10200","4500","12.84"
"1820","393000","-70600","54500","10100","7.21"
"1821","1684500","74100","56500","-486600","29.81"
"1822","43900","-3100","11700","-1100","3.75"
"1826","1410600","-7800","4900","-","287.88"
"1827","520500","-55400","700","-300","743.57"
"1828","122100","21900","-","-","-"
"1833","250200","-13200","29900","-800","8.37"
"1835","13600","-3200","8500","-700","1.6"
"1840","718900","-14800","-","-","-"
"1841","23600","-1900","-","-","-"
"1844","277400","-62300","-","-","-"
"1847","174800","12400","400","-","437"
"1848","33200","-400","46600","-500","0.71"
"1850","775300","-1000","-","-","-"
"1852","182000","36400","33900","-32000","5.37"
"1853","233400","10200","-","-","-"
"1860","347200","114000","304600","-7000","1.14"
"1861","251200","17900","33900","200","7.41"
"1866","66100","-20500","4900","-1000","13.49"
"1867","8100","-100","1400","200","5.79"
"1870","134600","-6300","19000","-1400","7.08"
"1871","273800","-26400","75700","22400","3.62"
"1873","511200","-42400","251400","-","2.03"
"1878","46100","-19400","23100","-200","2"
"1879","416800","-23800","10700","-300","38.95"
"1882","25000","19600","12700","7100","1.97"
"1884","6800","-3000","4600","100","1.48"
"1885","22700","400","4100","-700","5.54"
"1887","173800","-66800","1100","-1600","158"
"1888","61000","-300","52800","4100","1.16"
"1890","219000","-56900","9600","-12100","22.81"
"1893","879100","-121200","254400","24600","3.46"
"1897","2700","-5100","-","-","-"
"1898","2212500","13500","3200","-1100","691.41"
"1899","105800","-6100","600","100","176.33"
"1904","3200","-500","3300","-3300","0.97"
"1905","170600","4200","-","-","-"
"1909","90900","200","-","-100","-"
"1911","519800","-83300","230000","17800","2.26"
"1914","35800","100","5600","-300","6.39"
"1921","116000","-3300","3800","-600","30.53"
"1925","347300","-49000","63800","-148000","5.44"
"1926","62000","2400","5900","2000","10.51"
"1928","235300","-106500","372800","-6000","0.63"
"1929","87000","-18200","35900","-16900","2.42"
"1930","101500","-5400","7600","-5600","13.36"
"1934","150000","-","5300","1400","28.3"
"1938","86500","-3600","1000","-","86.5"
"1939","32000","300","2800","1600","11.43"
"1941","26800","-1300","30100","3800","0.89"
"1942","100000","-37800","73900","3500","1.35"
"1944","22100","-12500","85600","-2300","0.26"
"1945","106300","-4500","14800","-5000","7.18"
"1946","17500","700","3300","3000","5.3"
"1948","15100","-100","-","-100","-"
"1949","17200","-500","1400","-200","12.29"
"1950","15900","-6300","11200","1400","1.42"
"1951","94800","-3400","40100","-4100","2.36"
"1952","9700","-2500","26800","-33100","0.36"
"1954","42100","5200","800","100","52.63"
"1959","23500","-8500","7400","-2100","3.18"
"1960","150200","5400","-","-","-"
"1961","78700","-4500","19100","-1100","4.12"
"1963","1237400","-145000","183900","-34200","6.73"
"1964","39900","3400","1000","-2000","39.9"
"1965","10400","-700","5100","-1000","2.04"
"1966","594000","16600","70300","-600","8.45"
"1967","569600","-4400","90600","200","6.29"
"1968","16000","2700","8900","1600","1.8"
"1969","21400","-3600","14800","-200","1.45"
"1971","75200","900","-","-","-"
"1972","74500","-5300","6000","-3700","12.42"
"1973","99200","3000","40100","-200","2.47"
"1975","2600","-1400","200","-100","13"
"1976","162300","-23000","27300","-1636700","5.95"
"1979","4400","-200","40300","-300","0.11"
"1980","115400","900","3700","2600","31.19"
"1981","200","-","-","-","-"
"1982","21700","-3300","16100","-200","1.35"
"1992","9500","1400","-","-","-"
"1994","150500","23000","-","-","-"
"1997","22500","-600","-","-","-"
"2001","6400","-2500","10800","-77900","0.59"
"2002","164400","-14300","127900","-68900","1.29"
"2003","40700","-500","-","-100","-"
"2004","21700","-1600","13400","-44900","1.62"
"2009","71000","-13200","-","-","-"
"2053","142900","-12500","1800","-32400","79.39"
"2055","210100","54700","2300","-","91.35"
"2060","325100","-6200","2000","-500","162.55"
"2107","65000","-10700","-","-","-"
"2108","12600","200","5200","-68200","2.42"
"2109","30200","-45800","16200","-304800","1.86"
"2112","162100","-29800","25500","-590000","6.36"
"2114","53500","-37900","5500","300","9.73"
"2117","30300","-6000","12200","-40900","2.48"
"2120","2162100","-58000","350900","-300","6.16"
"2121","307600","4200","42800","5100","7.19"
"2122","205800","100","-","-","-"
"2124","58300","-5900","21100","5000","2.76"
"2127","5816500","134700","372500","-43400","15.61"
"2130","404200","-15000","28500","-3900","14.18"
"2134","7254700","-236400","-","-","-"
"2136","78600","-3700","-","-","-"
"2138","1215900","-38200","421400","-100","2.89"
"2139","59900","-2400","4100","-2800","14.61"
"2146","542300","-15600","101900","500","5.32"
"2148","178900","-5300","-","-","-"
"2150","1469600","-11300","-","-","-"
"2152","53700","-1100","-","-","-"
"2153","204300","-2300","1100","-300","185.73"
"2154","52600","-3100","27100","700","1.94"
"2156","75200","3400","-","-","-"
"2157","894600","-15600","174300","4000","5.13"
"2158","2921300","261300","50900","16900","57.39"
"2160","3832000","-110100","50100","-400","76.49"
"2162","1345400","-53200","430100","2100","3.13"
"2163","184300","20300","4300","-","42.86"
"2164","56200","-43300","-","-","-"
"2168","110900","1800","29100","-1800","3.81"
"2169","11400","-2600","600","-","19"
"2170","1892200","74700","384500","-15500","4.92"
"2173","124400","-1900","2300","-1400","54.09"
"2175","265300","-11800","172200","2700","1.54"
"2179","1500","-4100","-","-","-"
"2180","94100","-8000","2800","-200","33.61"
"2181","96800","-3200","71500","-40000","1.35"
"2183","78900","-5100","-","-","-"
"2185","80400","9300","-","-","-"
"2186","238100","7900","-","-","-"
"2193","1019500","318000","109300","-43500","9.33"
"2195","455500","11700","-","-","-"
"2196","616600","8500","48600","-45600","12.69"
"2198","99800","-4900","43800","26600","2.28"
"2201","22300","1100","11900","2200","1.87"
"2204","4000","-3000","3700","-94000","1.08"
"2206","93300","-49000","93800","-6200","0.99"
"2207","2000","-3800","10000","-232800","0.2"
"2208","3400","-200","-","-","-"
"2209","7300","-6000","1100","-15200","6.64"
"2211","50600","-1800","11100","3200","4.56"
"2212","199100","-35800","165800","19400","1.2"
"2215","142400","-6800","7000","600","20.34"
"2216","53100","10100","8300","-100","6.4"
"2217","6900","-2000","5300","800","1.3"
"2220","13100","-3500","21600","800","0.61"
"2221","1800","300","-","-","-"
"2222","45500","-52900","161400","39900","0.28"
"2224","1900","-700","-","-","-"
"2226","1100","-300","800","-800","1.38"
"2229","94500","-25200","109100","7500","0.87"
"2264","70500","8500","15700","-3900","4.49"
"2266","13000","200","9900","500","1.31"
"2267","130800","-15000","188000","-200","0.7"
"2268","8400","-900","-","-","-"
"2269","254200","114600","37900","-1400","6.71"
"2270","86800","4100","57200","700","1.52"
"2281","130600","-19300","37900","100","3.45"
"2282","263900","-8600","74200","-188900","3.56"
"2286","249200","-18600","2400","400","103.83"
"2288","21600","-1300","5500","1400","3.93"
"2291","4900","2400","7000","-8300","0.7"
"2292","44500","-3000","16400","100","2.71"
"2293","600","400","-","-","-"
"2294","41700","-900","26300","11000","1.59"
"2296","65700","-19500","80400","-559600","0.82"
"2300","3800","1200","-","-","-"
"2301","120400","18700","50700","7100","2.37"
"2303","71100","1700","-","-","-"
"2304","120600","5600","15000","-2300","8.04"
"2305","12400","-1600","38400","3800","0.32"
"2307","411200","-7000","1100","-","373.82"
"2309","50700","18100","36600","-522900","1.39"
"2311","95400","-22400","-","-","-"
"2315","6638500","-18500","1799000","8000","3.69"
"2317","3552300","203300","374400","-6200","9.49"
"2321","1777300","334500","-","-","-"
"2323","230600","-6800","-","-","-"
"2325","17100","-1700","800","100","21.38"
"2326","148200","-3500","7200","600","20.58"
"2327","28700","-3700","50400","-21000","0.57"
"2329","22900","-2900","-","-","-"
"2330","2493900","46800","-","-","-"
"2331","80900","-7500","27300","-2200","2.96"
"2332","28400","-90200","1100","-900","25.82"
"2334","370300","4200","600","600","617.17"
"2335","32300","-8500","4800","-1400","6.73"
"2337","1989500","-118300","111600","-12200","17.83"
"2338","22600","-","-","-","-"
"2340","136300","-300","-","-","-"
"2341","1009900","-14400","-","-","-"
"2342","738100","-7300","-","-","-"
"2344","93400","-5600","-","-","-"
"2345","1976500","15300","-","-","-"
"2349","6300","-1900","-","-","-"
"2351","187800","1200","-","-","-"
"2353","7442700","-294800","616500","-77100","12.07"
"2354","422500","83000","700","700","603.57"
"2359","100300","-7500","8700","-41100","11.53"
"2370","25890500","-535700","7700","7700","3362.4"
"2371","827000","41400","231600","-2700","3.57"
"2372","1059700","-31700","13400","-3500","79.08"
"2373","39900","-1900","-","-","-"
"2374","146500","-2400","300","-3100","488.33"
"2375","604100","25500","21200","-100","28.5"
"2376","26000","-1600","-","-38500","-"
"2378","102900","-10000","59400","-543000","1.73"
"2379","181400","-800","18400","1600","9.86"
"2384","385200","-24800","13800","3000","27.91"
"2385","1407000","-8300","-","-","-"
"2388","2865600","-80600","-","-","-"
"2389","159800","-24600","22700","200","7.04"
"2391","7400","-400","-","-","-"
"2393","28500","-300","-","-100","-"
"2395","592000","23600","674000","-6900","0.88"
"2397","690300","13200","-","-","-"
"2402","4600","-100","-","-","-"
"2404","94100","-4200","80100","6700","1.17"
"2408","69800","-3100","-","-","-"
"2410","340800","-4900","109700","-6000","3.11"
"2411","570600","-","47300","-6500","12.06"
"2412","570500","39200","135800","-3800","4.2"
"2413","3825200","-27700","304300","-86100","12.57"
"2415","135500","-3300","-","-","-"
"2418","603000","1400","9900","-9600","60.91"
"2424","275400","-5600","600","-","459"
"2425","52900","-7100","-","-","-"
"2427","2449400","-20700","177200","16900","13.82"
"2428","518100","-49600","65300","-3900","7.93"
"2429","63700","-4700","500","-200","127.4"
"2432","354400","-6800","163000","-6100","2.17"
"2433","41400","-33100","225300","-300","0.18"
"2435","253400","1500","22700","-6900","11.16"
"2436","310200","20600","-","-","-"
"2437","1445100","7800","-","-","-"
"2438","989100","11200","543100","-2000","1.82"
"2440","2095000","-11200","559400","17500","3.75"
"2445","106100","2300","2900","200","36.59"
"2449","23400","-8300","-","-","-"
"2453","126000","-2100","3800","-46200","33.16"
"2454","353100","-16300","-","-","-"
"2459","348300","2700","-","-","-"
"2461","263100","9800","52200","2300","5.04"
"2462","98500","-72200","198000","23500","0.5"
"2464","666400","-17700","20100","15700","33.15"
"2468","357300","-6000","18200","13600","19.63"
"2469","53600","500","-","-","-"
"2471","2203700","119300","156700","-10600","14.06"
"2475","28300","-4500","5800","-257000","4.88"
"2477","61200","-1000","3500","1100","17.49"
"2479","908700","10900","-","-","-"
"2480","17900","300","-","-","-"
"2481","9600","-1000","6000","1800","1.6"
"2483","48600","-14000","-","-","-"
"2484","2269800","286700","2176300","-203700","1.04"
"2485","115300","-1700","1900","200","60.68"
"2487","4700","-","1700","-","2.76"
"2488","441200","19100","-","-","-"
"2489","1111700","8800","77700","-20600","14.31"
"2491","690400","-7400","51000","-1500","13.54"
"2492","2484200","54600","372100","-4200","6.68"
"2493","53000","1700","-","-","-"
"2497","139900","-600","3100","-900","45.13"
"2498","74300","-700","-","-","-"
"2499","103600","-1200","-","-","-"
"2501","44400","-3300","230300","9400","0.19"
"2502","110400","-24200","165800","19500","0.67"
"2503","560700","-8200","88900","1600","6.31"
"2531","234200","-35600","101000","-300100","2.32"
"2533","81100","2200","64400","-2900","1.26"
"2540","34000","-2000","1300","100","26.15"
"2573","9800","500","-","-","-"
"2579","486700","-22500","100600","4700","4.84"
"2585","47000","5800","1200","-","39.17"
"2586","2059100","-35000","-","-","-"
"2587","40900","-6400","22800","5400","1.79"
"2588","112400","3100","-","-","-"
"2590","11500","-1300","46200","-400","0.25"
"2593","321700","-24500","85800","17800","3.75"
"2594","13800","-12900","27700","-520200","0.5"
"2597","7800","-900","-","-","-"
"2599","3000","-2300","12900","-6700","0.23"
"2602","35300","-8900","2600","-73700","13.58"
"2607","150100","-28000","32700","-103400","4.59"
"2612","2300","-2300","100","-1900","23"
"2613","48700","-11100","15100","-318600","3.23"
"2651","24400","-2600","123000","-5800","0.2"
"2652","362600","-7400","212700","42700","1.7"
"2653","21800","-3100","-","-","-"
"2654","62300","-1700","-","-","-"
"2656","1584400","-500","-","-","-"
"2659","12100","1100","800","-1700","15.13"
"2664","18100","-13400","14600","-46600","1.24"
"2666","954600","-5300","-","-","-"
"2667","3945100","193400","311900","-12900","12.65"
"2668","11900","200","-","-","-"
"2669","3000","-1700","12800","100","0.23"
"2670","15800","-800","57400","9500","0.28"
"2673","810000","-28800","-","-","-"
"2674","183100","-3900","16100","-4100","11.37"
"2676","29000","-4500","69900","-1100","0.41"
"2678","94200","1400","113600","31500","0.83"
"2681","689900","-47300","106800","-228000","6.46"
"2683","13900","1000","-","-","-"
"2685","253100","37100","121700","1100","2.08"
"2686","120300","5500","43400","-","2.77"
"2687","61300","4700","14300","-4100","4.29"
"2689","29100","-2400","1600","700","18.19"
"2692","9300","-2400","8500","-105600","1.09"
"2693","508500","1800","-","-","-"
"2694","205700","-24500","22600","-71000","9.1"
"2695","171800","-190500","655400","100900","0.26"
"2698","33900","5000","2300","-","14.74"
"2700","13800","-300","-","-","-"
"2702","86700","-17600","240300","47400","0.36"
"2705","12100","1400","-","-","-"
"2706","222800","1700","-","-","-"
"2708","179600","-4400","-","-","-"
"2715","72600","-13100","20700","10700","3.51"
"2721","1061800","-164100","-","-","-"
"2722","183200","6300","61200","6200","2.99"
"2726","193900","6900","65100","9900","2.98"
"2730","272600","8800","265100","-4198400","1.03"
"2733","9900","-1200","3100","-22000","3.19"
"2734","40100","-16500","2300","-2400","17.43"
"2735","63100","6000","25300","700","2.49"
"2736","3100","800","-","-","-"
"2737","26300","-2100","-","-100","-"
"2742","35500","4300","900","100","39.44"
"2743","1604800","2400","-","-","-"
"2747","5000","500","-","-","-"
"2749","1587400","-76800","1462500","190700","1.09"
"2750","110300","-9300","-","-","-"
"2751","33600","1600","22100","13100","1.52"
"2752","36600","-5200","290800","2200","0.13"
"2753","5200","-1500","6800","-194400","0.76"
"2754","19000","-4600","-","-","-"
"2760","158700","9100","49500","-6500","3.21"
"2762","555800","-4700","-","-","-"
"2763","47600","-23000","2000","-2500","23.8"
"2764","1969300","-34300","1200","900","1641.08"
"2767","2861400","-462200","56500","-97300","50.64"
"2768","2103800","-343600","186500","35100","11.28"
"2769","28800","-900","-","-","-"
"2776","5775800","28400","-","-","-"
"2777","600","300","-","-","-"
"2778","1262900","105200","81100","27200","15.57"
"2780","585100","11100","4500","-","130.02"
"2782","114000","-23600","20500","-23500","5.56"
"2784","347900","84100","29800","-19300","11.67"
"2788","2189100","12700","-","-","-"
"2789","6400","600","-","-","-"
"2790","65300","-1600","100","-","653"
"2791","30000","600","16900","5400","1.78"
"2792","278900","42300","219800","115200","1.27"
"2795","3900","-100","-","-","-"
"2796","9100","900","300","-1100","30.33"
"2798","200","-","-","-","-"
"2801","277200","-40600","95500","-40500","2.9"
"2802","261600","7400","346300","22100","0.76"
"2804","10400","700","108000","-23400","0.1"
"2805","8800","-2000","-","-","-"
"2806","33000","-6000","-","-","-"
"2809","110500","-19100","442800","-8200","0.25"
"2810","69000","-33800","65400","-14800","1.06"
"2811","36400","-10700","509100","11100","0.07"
"2812","5700","-4800","-","-100","-"
"2813","29900","-1400","-","-","-"
"2814","43900","100","-","-","-"
"2815","12000","-800","10800","-2900","1.11"
"2816","1200","-3600","2200","-1100","0.55"
"2818","1000","-1700","7800","-4100","0.13"
"2819","900","-1600","23000","-83200","0.04"
"2820","136800","-4500","-","-","-"
"2830","4800","-400","-","-","-"
"2831","800","-900","-","-","-"
"2871","79400","-2600","43200","-19800","1.84"
"2872","72000","-1900","-","-","-"
"2874","23500","-3800","9500","-9300","2.47"
"2875","54900","1800","20800","-6600","2.64"
"2876","30300","-2700","-","-","-"
"2877","1300","900","-","-","-"
"2882","28500","-3300","9700","2300","2.94"
"2883","16900","500","-","-100","-"
"2884","226300","-16400","491800","11600","0.46"
"2892","92100","-10700","100","-","921"
"2894","44800","-10700","-","-","-"
"2897","75000","24600","115700","-14600","0.65"
"2899","3100","-4400","12800","-102000","0.24"
"2901","987100","-5000","-","-","-"
"2903","106300","10600","-","-","-"
"2904","52800","6500","12500","600","4.22"
"2907","30100","600","12500","-1100","2.41"
"2908","13200","-10200","29000","-108500","0.46"
"2910","66200","-228700","559800","24500","0.12"
"2911","900","-500","-","-","-"
"2914","4140000","-382400","511600","144400","8.09"
"2915","53900","11400","17700","-214000","3.05"
"2916","3100","500","-","-","-"
"2917","28100","4400","-","-","-"
"2918","98300","3400","200","-100","491.5"
"2922","11800","-4700","15600","-350200","0.76"
"2923","2600","-200","-","-","-"
"2924","30300","1900","2900","200","10.45"
"2926","1253000","21600","5800","-5300","216.03"
"2927","511700","-13400","-","-","-"
"2929","1167800","-1000","1242600","-141000","0.94"
"2930","1382600","-49600","1694100","-59300","0.82"
"2931","2066400","-111300","2335300","2600","0.88"
"2932","33900","1600","-","-","-"
"2933","102600","-18000","2000","800","51.3"
"2934","116300","1600","-","-100","-"
"2935","46400","3400","100","-800","464"
"2936","1115700","49000","238300","1700","4.68"
"2937","161300","-12300","-","-","-"
"2961","6000","-200","-","-","-"
"2970","577700","2000","-","-","-"
"2975","429200","32700","34200","22500","12.55"
"2978","60300","-300","-","-","-"
"2980","493700","18500","254500","-11000","1.94"
"2981","97900","-2700","-","-","-"
"2982","1488100","-228000","117600","-4300","12.65"
"2983","146400","-13900","-","-","-"
"2984","238100","9700","400","-300","595.25"
"2986","211000","-3900","28500","-4900","7.4"
"2987","452000","13600","-","-","-"
"2991","145900","5200","-","-","-"
"2993","37200","-62700","-","-","-"
"2997","144300","35300","-","-4200","-"
"2998","224600","3900","-","-","-"
"2999","484600","-9600","-","-","-"
"3001","108500","27800","5200","1700","20.87"
"3002","14600","-3500","11600","600","1.26"
"3003","995900","-77900","1219100","17000","0.82"
"3004","58700","-18000","100","-100","587"
"3010","576700","-16300","-","-","-"
"3011","229500","-21300","-","-","-"
"3020","152000","-44500","-","-","-"
"3021","109200","200","-","-","-"
"3023","57100","-10200","9900","-800","5.77"
"3024","19600","-300","-","-","-"
"3028","51100","-7500","35100","6200","1.46"
"3030","594600","-38700","2400","-100","247.75"
"3031","944600","29400","58700","-23400","16.09"
"3034","56600","-18600","245900","-410200","0.23"
"3035","140100","31000","5100","5100","27.47"
"3036","601300","-900","3600","-47100","167.03"
"3038","511400","-38600","411500","-4900","1.24"
"3040","258900","10400","100","100","2589"
"3041","56600","4700","33500","2300","1.69"
"3042","301100","-1300","1800","500","167.28"
"3045","11700","-200","-","-","-"
"3046","232600","4100","14300","-600","16.27"
"3048","371300","-8700","46600","-15300","7.97"
"3050","119000","54600","136300","-3000","0.87"
"3053","1439800","21200","-","-","-"
"3054","37000","-2100","-","-","-"
"3058","1400","700","3100","100","0.45"
"3059","800","-2400","4200","-","0.19"
"3063","51900","6300","21800","-600","2.38"
"3064","2364300","1600","159600","-24000","14.81"
"3065","3700","1800","-","-","-"
"3067","62100","-1500","62500","-5800","0.99"
"3068","13400","-10000","-","-","-"
"3069","44500","-28500","30700","-47200","1.45"
"3070","90900","2200","-","-","-"
"3071","650600","37400","-","-","-"
"3073","152800","-4200","2700","-","56.59"
"3075","64200","7100","-","-","-"
"3076","15900","-1600","13400","-3700","1.19"
"3077","6900","300","-","-","-"
"3079","72900","1800","26400","-5900","2.76"
"3080","33000","-100","-","-","-"
"3082","58100","900","232700","25500","0.25"
"3083","535100","81800","-","-","-"
"3085","27200","1500","18200","3600","1.49"
"3086","954900","57500","204900","91400","4.66"
"3087","41000","200","48600","-17600","0.84"
"3088","71100","-35200","124500","-61900","0.57"
"3089","57300","11500","5700","3600","10.05"
"3091","24600","3300","53200","14900","0.46"
"3092","317700","-5100","169700","-13200","1.87"
"3093","775600","24400","542000","-31500","1.43"
"3094","252200","3000","-","-","-"
"3096","4500","1800","-","-","-"
"3097","358000","-32600","72400","-2300","4.94"
"3099","1463600","-359900","557500","-544900","2.63"
"3101","724200","93500","162700","-86700","4.45"
"3103","2491500","-110200","87400","-10700","28.51"
"3104","180100","-9500","1200","-5700","150.08"
"3105","233900","-24900","59400","-1000","3.94"
"3106","267900","900","9200","1500","29.12"
"3107","32300","-10600","9500","-1100","3.4"
"3109","357100","68500","128800","3700","2.77"
"3110","409100","82400","29100","-200","14.06"
"3111","455300","-102900","-","-","-"
"3113","1080700","109500","-","-","-"
"3116","164700","-12200","24200","4100","6.81"
"3121","1383500","-33700","15000","-100","92.23"
"3123","19800","-3900","-","-","-"
"3131","53600","-26300","-","-","-"
"3132","415600","16100","33300","-74000","12.48"
"3133","3761600","144500","-","-100","-"
"3134","150700","-80500","137300","12700","1.1"
"3135","175400","100","-","-","-"
"3137","113000","-2200","93800","-1200","1.2"
"3138","144500","-5000","-","-","-"
"3139","103400","-12000","1200","-200","86.17"
"3140","80600","5300","2800","-1500","28.79"
"3141","338400","-7800","118800","1000","2.85"
"3143","114600","39700","-","-","-"
"3148","12000","-1000","13800","7400","0.87"
"3150","113400","1600","20700","-3900","5.48"
"3151","99600","-183700","25100","-11600","3.97"
"3153","3300","-2200","5000","-13500","0.66"
"3154","27300","3700","15800","5900","1.73"
"3156","66300","5800","8100","-100","8.19"
"3157","49100","1100","2400","-11000","20.46"
"3159","119400","-8400","15600","-100","7.65"
"3160","175700","26200","63600","-13500","2.76"
"3161","206700","14000","-","-","-"
"3166","7300","-3000","44600","-10900","0.16"
"3167","46800","-31000","168800","-1595000","0.28"
"3168","92800","2600","57800","200","1.61"
"3169","298500","-6600","800","-","373.12"
"3172","24400","-2200","2700","-500","9.04"
"3173","17500","-7400","6400","-28700","2.73"
"3174","4000","1400","-","-","-"
"3175","66300","-14800","3200","-18300","20.72"
"3176","159600","-400","900","-300","177.33"
"3177","34400","2300","-","-","-"
"3178","17700","-16200","50800","-34400","0.35"
"3179","884700","-50500","69300","-969200","12.77"
"3180","41800","-1500","90700","22900","0.46"
"3181","428000","7200","-","-","-"
"3182","228600","-6400","186300","-14400","1.23"
"3183","26900","100","8200","-653200","3.28"
"3184","58700","700","-","-","-"
"3185","164200","-6500","-","-","-"
"3186","487300","15500","529500","17800","0.92"
"3187","632400","-9300","196900","-20200","3.21"
"3189","313300","-2400","76000","-300","4.12"
"3190","1900","-1300","-","-","-"
"3191","70100","-2900","39300","10500","1.78"
"3192","66300","4500","-","-","-"
"3193","213700","700","49200","-9200","4.34"
"3195","247200","-1300","40900","700","6.04"
"3196","49800","6200","162000","89700","0.31"
"3197","193900","-20800","1344300","383300","0.14"
"3198","104700","-10700","23300","3100","4.49"
"3199","75200","-3600","2300","-5400","32.7"
"3201","56500","-7000","7400","3800","7.64"
"3202","1628400","-71400","400","-99600","4071"
"3204","247100","4200","1500","-300","164.73"
"3205","701800","56400","228900","-16200","3.07"
"3221","102900","-4300","6600","-17300","15.59"
"3222","17200","-2000","187800","-400","0.09"
"3223","78400","-300","-","-","-"
"3224","17800","-5800","-","-","-"
"3228","143200","-7100","70600","-200","2.03"
"3231","134600","-6700","80800","100","1.67"
"3232","31400","-24700","86200","-2229600","0.36"
"3236","1626200","-37500","-","-","-"
"3237","2973800","-94900","-","-","-"
"3238","542800","-13900","-","-","-"
"3241","50400","-12100","-","-","-"
"3242","269300","23000","16000","-400","16.83"
"3244","399000","-18900","54500","-2300","7.32"
"3245","405200","700","47400","-2100","8.55"
"3246","156900","-400","-","-","-"
"3248","78500","-97600","-","-","-"
"3252","46400","-3400","15000","10400","3.09"
"3254","61200","-400","27000","-8500","2.27"
"3261","113500","1000","-","-","-"
"3264","1709600","-24500","-","-","-"
"3266","2149500","61900","-","-","-"
"3267","63700","-2400","-","-","-"
"3271","1200100","-30700","73200","-23100","16.39"
"3275","40700","-3000","-","-","-"
"3276","217500","3300","11400","-700","19.08"
"3277","97800","-3500","1000","200","97.8"
"3280","36200","2600","800","-","45.25"
"3284","643200","-14900","29100","400","22.1"
"3286","87100","-5500","-","-","-"
"3288","175300","2200","116900","-7100","1.5"
"3289","1614400","-222400","89600","-115400","18.02"
"3291","50600","-13600","492700","-471700","0.1"
"3293","123700","-7900","-","-","-"
"3294","69400","5000","3100","-800","22.39"
"3297","44900","-4800","-","-","-"
"3299","137000","-1500","28000","-1900","4.89"
"3300","277900","-27500","-","-","-"
"3302","17600","-500","3700","-800","4.76"
