"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2270","172400","32500","28500","-1700","6.05"
"2281","360500","15000","21600","200","16.69"
"2282","282300","-18700","45600","-2800","6.19"
"2286","244600","-17900","1400","1400","174.71"
"2288","46400","-300","14400","-1200","3.22"
"2291","14800","100","2100","-","7.05"
"2292","15000","-1100","32200","4700","0.47"
"2293","1900","700","-","-","-"
"2294","28500","-3200","1000","-4900","28.5"
"2296","3700","-5800","2800","200","1.32"
"2300","10300","-3200","-","-","-"
"2301","86200","-6100","1069700","639000","0.08"
"2303","134100","400","-","-","-"
"2304","160300","-","53200","-6300","3.01"
"2305","36900","-600","16500","-2900","2.24"
"2307","159700","-4700","10100","-100","15.81"
"2309","232000","-5000","5000","-400","46.4"
"2311","127000","-1200","-","-","-"
"2315","9439700","-601200","1458400","26400","6.47"
"2317","4793300","296500","99600","-14900","48.13"
"2321","1689800","-5500","-","-","-"
"2323","182000","-8500","-","-","-"
"2325","10900","2800","29200","10200","0.37"
"2326","172300","-4400","10100","900","17.06"
"2327","21500","4100","40200","-3000","0.53"
"2329","84000","-22000","-","-","-"
"2330","2046000","135500","-","-","-"
"2331","240100","1400","20900","-77000","11.49"
"2332","77800","-3000","2800","600","27.79"
"2334","370300","5000","-","-","-"
"2335","53100","800","4200","-300","12.64"
"2337","1066600","40200","189300","-187900","5.63"
"2338","606600","47100","1100","1100","551.45"
"2340","133300","-4500","-","-","-"
"2341","1049000","-62000","-","-","-"
"2342","697600","45500","-","-","-"
"2344","102800","-3100","-","-","-"
"2345","2653700","-39000","-","-7400","-"
"2349","34300","-4200","-","-","-"
"2351","200900","-5300","-","-100","-"
"2353","8327800","-568300","182500","95600","45.63"
"2354","865800","-6200","-","-","-"
"2359","38800","-1100","300","-","129.33"
"2370","17523200","-151200","-","-","-"
"2371","1154200","-21100","180800","-12400","6.38"
"2372","633200","-8700","7200","600","87.94"
"2373","19800","-22600","-","-","-"
"2374","119900","500","500","-300","239.8"
"2375","935200","-43900","5100","-9200","183.37"
"2376","122900","35300","-","-","-"
"2378","116400","-6200","78700","5100","1.48"
"2379","196000","7800","16600","-3000","11.81"
"2384","495800","-11500","24900","-1800","19.91"
"2385","1043100","-6000","-","-","-"
"2388","3924600","121200","-","-","-"
"2389","169800","-5700","13200","1600","12.86"
"2391","50900","-1100","-","-","-"
"2393","23900","400","-","-","-"
"2395","1269400","-84300","452600","253300","2.8"
"2397","547600","-9700","-","-","-"
"2402","6900","1200","-","-","-"
"2404","129500","-5200","51900","-1200","2.5"
"2408","126600","-5500","-","-","-"
"2410","334800","-18900","9000","500","37.2"
"2411","556600","400","1200","-1300","463.83"
"2412","1183300","-89100","142500","9900","8.3"
"2413","4119800","143400","305100","-5700","13.5"
"2415","135300","400","-","-","-"
"2418","793500","50100","12600","200","62.98"
"2424","241000","-13000","500","-","482"
"2425","41300","4000","-","-","-"
"2427","4062700","3000","269400","4300","15.08"
"2428","830200","7800","17800","-2900","46.64"
"2429","351900","10200","3100","1900","113.52"
"2432","880600","-30600","72500","-20200","12.15"
"2433","192000","-6700","222700","20800","0.86"
"2435","1165200","77100","13800","-16600","84.43"
"2436","316900","6000","-","-","-"
"2437","1629600","-26700","-","-","-"
"2438","929100","16300","262500","1300","3.54"
"2440","1460500","-133500","232100","3500","6.29"
"2445","209800","7800","2600","-200","80.69"
"2449","77900","-20500","-","-","-"
"2453","96900","-3400","3500","700","27.69"
"2454","493500","-25400","-","-","-"
"2459","347800","1100","-","-","-"
"2461","520100","-19300","42300","-400","12.3"
"2462","328700","-8200","60000","-2000","5.48"
"2464","227400","-14500","800","600","284.25"
"2468","397700","200","3800","-","104.66"
"2469","53200","1600","-","-","-"
"2471","4132000","-441200","176300","12700","23.44"
"2475","14400","-1600","800","800","18"
"2477","190200","-1400","28800","-7300","6.6"
"2479","883100","22600","-","-","-"
"2480","20600","-1000","-","-","-"
"2481","14600","1300","3800","3100","3.84"
"2483","140800","500","-","-","-"
"2484","2578800","204900","3254700","-296600","0.79"
"2485","91300","5600","3900","-","23.41"
"2487","3300","-200","1000","-","3.3"
"2488","589300","-19400","-","-","-"
"2489","825600","-19300","43800","-5000","18.85"
"2491","578600","2400","39100","12900","14.8"
"2492","1489600","-4100","549200","54800","2.71"
"2493","12300","4600","-","-","-"
"2497","417900","-2200","22300","-900","18.74"
"2498","54400","2800","-","-","-"
"2499","83900","700","-","-","-"
"2501","60300","1000","457300","18400","0.13"
"2502","329200","-20800","68100","-23000","4.83"
"2503","821800","-90800","132400","-400","6.21"
"2531","82400","-12800","70800","3500","1.16"
"2533","309900","800","17300","-13500","17.91"
"2540","10100","-1100","3400","-300","2.97"
"2573","20100","1500","-","-","-"
"2579","516900","400","177100","136800","2.92"
"2585","341800","-10900","1400","-","244.14"
"2586","2682100","-189500","-","-","-"
"2587","217800","-2700","36900","-12200","5.9"
"2588","80300","-3700","-","-","-"
"2590","9800","-1000","50600","8500","0.19"
"2593","163800","-25200","238400","131000","0.69"
"2594","47800","-1600","25200","1200","1.9"
"2597","66700","-2200","-","-","-"
"2599","23700","4200","900","900","26.33"
"2602","35600","-300","11800","-100","3.02"
"2607","110400","-300","31800","1900","3.47"
"2612","15100","1100","-","-","-"
"2613","65000","900","6000","-100","10.83"
"2651","1285100","-35100","87100","-7500","14.75"
"2652","538400","5900","46300","1400","11.63"
"2653","32700","-1700","-","-","-"
"2654","84400","-2900","-","-","-"
"2656","1761100","-17800","-","-","-"
"2659","14500","500","4100","-3200","3.54"
"2664","21200","-5300","20600","4400","1.03"
"2666","1095300","21900","-","-","-"
"2667","3465900","-111700","334900","20800","10.35"
"2668","21500","-2900","-","-","-"
"2669","12700","-3400","1900","-","6.68"
"2670","507700","-39800","16900","-10400","30.04"
"2673","720900","-2100","-","-","-"
"2674","71900","-300","9500","-2500","7.57"
"2676","28600","2100","6700","300","4.27"
"2678","97800","12700","310700","120300","0.31"
"2681","358400","19400","84800","10400","4.23"
"2683","8700","-","-","-","-"
"2685","137400","-32800","54600","12000","2.52"
"2686","10700","100","-","-","-"
"2687","234100","-47000","74800","7200","3.13"
"2689","19200","-1700","2500","1500","7.68"
"2692","9700","-700","5600","300","1.73"
"2693","467400","-13700","-","-","-"
"2694","220800","-26100","27900","4500","7.91"
"2695","59600","-2600","276300","61800","0.22"
"2698","32400","-5100","1900","-","17.05"
"2700","22500","-2300","-","-","-"
"2702","135300","-10600","305500","113300","0.44"
"2705","16300","500","-","-","-"
"2708","121100","5500","-","-","-"
"2715","228100","8800","28900","22800","7.89"
"2721","583300","-79000","-","-","-"
"2722","190400","-200","40300","300","4.72"
"2726","1484400","1200","95200","8500","15.59"
"2730","131300","-10200","65800","-1800","2"
"2733","21700","-1200","1900","500","11.42"
"2734","55300","18100","34800","18600","1.59"
"2735","92100","-5500","9500","-4600","9.69"
"2736","8500","-800","-","-","-"
"2737","76700","12000","400","100","191.75"
"2742","33400","-3900","7200","400","4.64"
"2743","4659300","-2900","2600","2600","1792.04"
"2747","8900","-400","-","-","-"
"2749","1846500","-187800","616400","2400","3"
"2750","51100","-4700","-","-","-"
"2751","27800","1800","6000","100","4.63"
"2752","80500","10200","921700","-5400","0.09"
"2753","23800","-12300","1400","300","17"
"2754","36400","-","-","-","-"
"2760","418000","-24500","104100","-46100","4.02"
"2762","1683300","-46300","-","-","-"
"2763","49500","-2800","1700","-1600","29.12"
"2764","2780300","-50500","100","-","27803"
"2767","2977100","63200","38500","-800","77.33"
"2768","1134100","-53000","149000","-6800","7.61"
"2769","62000","-300","100","-","620"
"2776","4275600","-36800","-","-","-"
"2778","1468400","-12600","12000","6800","122.37"
"2780","573600","41800","73000","-","7.86"
"2782","301800","9400","103400","27600","2.92"
"2784","28400","-4000","213500","4400","0.13"
"2788","2259300","-158500","-","-2000","-"
"2789","90200","-12100","-","-","-"
"2790","36900","4300","-","-","-"
"2791","26100","-9300","49800","-800","0.52"
"2792","239100","-12900","18200","1000","13.14"
"2795","8700","200","-","-","-"
"2796","36900","-1900","1400","1100","26.36"
"2798","6200","-800","-","-","-"
"2801","58200","2000","57900","-1500","1.01"
"2802","403100","17500","214000","-11400","1.88"
"2804","16100","8200","100000","1900","0.16"
"2805","9000","1900","-","-","-"
"2806","16300","-1000","-","-","-"
"2809","69000","-100","331100","-41000","0.21"
"2810","43500","200","51700","300","0.84"
"2811","151100","53700","212700","-65000","0.71"
"2812","939400","1400","-","-100","-"
"2813","97500","-3700","-","-","-"
"2814","47500","-200","-","-","-"
"2815","26400","-1300","4300","-500","6.14"
"2816","9700","4400","400","300","24.25"
"2818","2900","100","700","-800","4.14"
"2819","3800","-1000","100","-","38"
"2820","118600","-800","-","-","-"
"2830","15100","-800","-","-","-"
"2831","1300","-1300","-","-","-"
"2871","50400","100","28800","-8700","1.75"
"2872","50300","-5800","-","-","-"
"2874","32800","1100","177600","1200","0.18"
"2875","345600","-58800","34100","13300","10.13"
"2876","122700","1300","-","-","-"
"2877","900","-1600","-","-","-"
"2882","71700","-8100","24600","3400","2.91"
"2883","10900","800","-","-","-"
"2884","1003300","88700","151400","36900","6.63"
"2892","160600","1200","-","-","-"
"2894","259800","-9500","-","-","-"
"2897","69700","-29100","21900","1500","3.18"
"2899","26700","2100","600","-700","44.5"
"2901","594400","600","-","-","-"
"2903","123300","-45400","-","-","-"
"2904","22500","-200","600","-100","37.5"
"2907","4900","300","600","400","8.17"
"2908","3600","400","22000","-2800","0.16"
"2910","36200","-4600","1380100","528100","0.03"
"2911","1100","200","-","-","-"
"2914","6873000","-579000","441700","44800","15.56"
"2915","47800","-4700","14700","500","3.25"
"2916","1900","-300","-","-","-"
"2917","4600","-","-","-","-"
"2918","39600","-2400","55800","30400","0.71"
"2922","2700","300","3600","-100","0.75"
"2923","800","-2000","-","-","-"
"2924","32600","-500","4300","200","7.58"
"2926","1039300","14200","8000","-600","129.91"
"2927","205500","-17400","-","-","-"
"2929","1619300","-56900","672700","14400","2.41"
"2930","2806000","-136600","1185600","111800","2.37"
"2931","2586000","-40300","774200","-60100","3.34"
"2932","22600","-2500","-","-","-"
"2933","79800","-4600","31000","4600","2.57"
"2934","128600","-18900","-","-","-"
"2935","56500","-1100","1500","-200","37.67"
"2936","3908900","783900","1673700","104800","2.34"
"2937","116600","-4700","38700","4200","3.01"
"2938","206900","-32900","-","-","-"
"2961","6300","100","-","-","-"
"2962","547400","-15200","-","-","-"
"2970","505300","-15200","-","-","-"
"2975","537800","-17500","5100","-1000","105.45"
"2978","224200","-6600","-","-","-"
"2980","662800","10100","169600","-16500","3.91"
"2981","172900","-5200","-","-","-"
"2982","2347100","-95200","137400","-10300","17.08"
"2983","111400","-4300","-","-","-"
"2984","173100","-17000","300","-","577"
"2986","345500","7600","14700","200","23.5"
"2987","717300","11000","-","-","-"
"2991","202400","-8300","-","-","-"
"2993","51300","2300","-","-","-"
"2997","209600","1900","-","-","-"
"2998","273900","-10300","7800","-1800","35.12"
"2999","702200","-2000","-","-","-"
"3001","95200","5100","2500","-100","38.08"
"3002","8700","-","2100","-100","4.14"
"3003","700800","101200","961200","2600","0.73"
"3004","117900","-800","-","-","-"
"3010","1376700","94600","-","-","-"
"3011","107200","4800","-","-","-"
"3020","186800","900","-","-","-"
"3021","148200","-500","-","-","-"
"3023","34100","-10200","4900","-500","6.96"
"3024","16500","-2200","-","-","-"
"3028","73500","-6800","91600","10500","0.8"
"3030","433200","-12200","-","-","-"
"3031","815600","-32800","290800","261900","2.8"
"3034","1504100","-19400","57400","-800","26.2"
"3035","109800","-2800","17700","-2400","6.2"
"3036","608800","25500","2900","300","209.93"
"3038","604600","-20400","14883100","6198400","0.04"
"3040","210800","-5100","-","-","-"
"3041","689100","-34100","370100","-76800","1.86"
"3042","832400","-39300","135300","-42000","6.15"
"3045","7500","1600","-","-","-"
"3046","239200","-31000","127400","39900","1.88"
"3048","363900","-3900","109900","6700","3.31"
"3050","229400","26000","127100","7900","1.8"
"3053","2790900","-45400","-","-","-"
"3054","83800","800","-","-","-"
"3058","4600","-1000","200","-200","23"
"3059","14500","-","1600","-","9.06"
"3063","36800","-4700","68300","36200","0.54"
"3064","3534500","54000","304600","-500","11.6"
"3065","7200","900","-","-","-"
"3067","59100","700","10100","-300","5.85"
"3068","19400","-1200","-","-","-"
"3069","654300","-52800","164700","-5900","3.97"
"3070","90700","-100","-","-","-"
"3071","507600","-700","-","-","-"
"3073","639000","-78200","700","-300","912.86"
"3075","74800","5300","-","-","-"
"3076","57900","5800","4000","-1300","14.47"
"3077","39300","900","-","-","-"
"3079","209500","2100","13600","2000","15.4"
"3080","39600","-5500","-","-","-"
"3082","53500","4000","57500","-1300","0.93"
"3083","851900","-26300","-","-","-"
"3086","1031700","-122100","313800","-9300","3.29"
"3087","94100","-24800","15300","-1100","6.15"
"3088","788800","-39000","174400","-18500","4.52"
"3089","58800","-900","6600","-100","8.91"
"3091","44400","-3400","160600","49000","0.28"
"3092","391600","43500","132700","-20100","2.95"
"3093","1462000","-138900","403900","-10200","3.62"
"3094","163800","1200","-","-","-"
"3096","6800","-100","-","-","-"
"3097","406300","63300","115700","26600","3.51"
"3099","1427000","11600","305800","-27900","4.67"
"3101","680200","-3200","73400","11600","9.27"
"3103","2227800","-146200","191800","-9800","11.62"
"3104","91200","-5200","13000","-1000","7.02"
"3105","252900","-12900","23400","-1100","10.81"
"3106","111800","-2900","600","400","186.33"
"3107","57900","-4600","50800","-2900","1.14"
"3109","300000","-7000","117700","400","2.55"
"3110","46800","1300","107300","9500","0.44"
"3111","395100","-79400","-","-","-"
"3113","1563800","-105400","-","-","-"
"3116","128900","1300","214600","3600","0.6"
"3121","1253500","-500","13700","-200","91.5"
"3123","70300","4400","-","-","-"
"3131","184300","-1200","-","-","-"
"3132","1048800","95900","45000","-7300","23.31"
"3133","9853800","10000","-","-2000","-"
"3134","201500","-24000","129200","21900","1.56"
"3135","286800","-2600","-","-","-"
"3137","127700","4800","13300","-73700","9.6"
"3138","62300","-84700","-","-","-"
"3139","154200","-6500","239800","39700","0.64"
"3140","34900","9400","4500","-600","7.76"
"3141","937300","-103000","52200","1300","17.96"
"3143","135200","-200","-","-","-"
"3148","37400","-13000","8400","1700","4.45"
"3150","263300","-12500","10600","-1500","24.84"
"3151","22200","7500","2200","700","10.09"
"3153","11300","-600","800","-","14.13"
"3154","44700","-5000","8600","1500","5.2"
"3156","62900","-2100","8800","-400","7.15"
"3157","46200","-2000","100","-","462"
"3159","61100","-1700","9500","-900","6.43"
"3160","129800","-5800","108100","-800","1.2"
"3161","395900","-1300","-","-","-"
"3166","14600","-400","2700","700","5.41"
"3167","19000","-2100","80300","19100","0.24"
"3168","57600","4900","26500","500","2.17"
"3169","181900","4000","-","-","-"
"3172","34400","-3300","12200","500","2.82"
"3173","34000","-3100","-","-100","-"
"3174","5800","-400","-","-","-"
"3175","93000","-7200","-","-","-"
"3176","118600","500","500","-300","237.2"
"3177","36800","-2000","-","-","-"
"3178","105500","4000","14400","-400","7.33"
"3179","391500","-5200","7200","-1600","54.38"
"3180","84700","-","64200","35100","1.32"
"3181","419000","-4800","-","-","-"
"3182","1363500","-170900","269900","-59200","5.05"
"3183","51800","-","500","-100","103.6"
"3184","65800","200","-","-","-"
"3185","192400","100","-","-","-"
"3186","3294300","-158300","3184100","122900","1.03"
"3187","602500","-8700","44500","-11700","13.54"
"3189","433200","88600","55400","-20500","7.82"
"3190","16400","200","-","-","-"
"3191","51700","-2400","19300","-1600","2.68"
"3192","354400","-16500","-","-","-"
"3193","133000","-17600","159000","-2800","0.84"
"3195","213500","-7100","22500","-2100","9.49"
"3196","44800","2500","441200","5000","0.1"
"3197","278200","20500","2656400","645800","0.1"
"3198","40000","-3100","30100","3800","1.33"
"3199","85000","-100","5400","-400","15.74"
"3201","21700","-4900","28800","-2700","0.75"
"3202","1480100","-231500","300","-","4933.67"
"3204","171500","-1900","3900","1000","43.97"
"3205","178800","-400","-","-","-"
"3221","99600","-4500","11100","-1400","8.97"
"3222","89400","-13000","99300","-13200","0.9"
"3223","120500","-1800","-","-","-"
"3224","23200","-100","-","-","-"
"3228","3600","-200","1900","-1800","1.89"
"3231","151600","47500","55500","-20800","2.73"
"3232","54500","-12500","12900","9100","4.22"
"3236","1737200","-15500","-","-","-"
"3237","2880300","104000","-","-","-"
"3238","432800","-2200","-","-","-"
"3241","44700","-9900","13200","4100","3.39"
"3242","408500","4200","68000","-1900","6.01"
"3244","492300","19300","1269700","11000","0.39"
"3245","604800","-1800","20100","-1400","30.09"
"3246","127900","6300","100","-","1279"
"3248","79800","-19500","-","-","-"
"3252","53700","13700","127400","72800","0.42"
"3254","136100","2300","22800","-1200","5.97"
"3261","60700","-200","-","-","-"
"3264","1234500","-142700","-","-","-"
"3266","1628400","-35900","-","-","-"
"3267","169200","17200","100","100","1692"
"3271","1011200","3300","158800","6800","6.37"
"3275","40800","-2700","700","700","58.29"
"3276","127300","2000","6200","500","20.53"
"3277","107800","1900","4400","1800","24.5"
"3280","115200","-51600","5300","2500","21.74"
"3284","650200","27500","24600","6000","26.43"
"3286","223100","-15900","-","-","-"
"3288","222100","-11500","104400","7900","2.13"
"3289","1225900","-15700","206000","-72400","5.95"
"3291","42500","6200","290700","1300","0.15"
"3293","127100","500","-","-","-"
"3294","80500","3300","3000","300","26.83"
"3297","14200","-900","-","-","-"
"3299","317700","-22400","68600","2000","4.63"
"3300","422200","9300","-","-","-"
"3302","17900","1000","4600","100","3.89"
"3306","83000","-12200","-","-","-"
"3315","7247500","-197600","256000","57500","28.31"
"3317","15000","200","-","-","-"
"3319","567400","-49300","379200","7200","1.5"
"3320","100500","-2600","10700","-1100","9.39"
"3321","341000","-1800","3100","300","110"
"3322","678200","-300","-","-","-"
"3323","4435700","-40800","-","-","-"
"3326","96800","-9100","-","-","-"
"3328","1131300","-54600","62900","13800","17.99"
