"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2931","2524500","109800","849300","1500","2.97"
"2932","41000","4900","-","-","-"
"2933","79500","-400","32300","-","2.46"
"2934","120300","4000","800","800","150.37"
"2935","49700","-2600","3000","1500","16.57"
"2936","4028500","-84500","1705100","-74700","2.36"
"2937","195700","-9100","82400","-2100","2.38"
"2938","117200","-2400","-","-","-"
"2961","6500","300","-","-","-"
"2962","589800","56200","-","-23100","-"
"2970","488200","2700","-","-","-"
"2975","471200","84500","8700","-5400","54.16"
"2978","209400","-7700","-","-","-"
"2980","590100","-12400","190600","6800","3.1"
"2981","185700","-3600","-","-","-"
"2982","2679800","128300","102900","-40100","26.04"
"2983","112900","-3200","-","-","-"
"2984","185700","100","1100","-100","168.82"
"2986","361500","-3600","17700","-300","20.42"
"2987","650000","3700","200","200","3250"
"2991","207400","-2400","-","-","-"
"2993","48500","600","-","-","-"
"2997","168900","-34800","-","-","-"
"2998","308000","24400","-","-","-"
"2999","683000","-18900","-","-","-"
"3001","110000","27400","30000","15900","3.67"
"3002","14200","6700","11200","-9000","1.27"
"3003","591200","62200","1266300","148200","0.47"
"3004","84000","900","-","-","-"
"3010","1717600","-97700","-","-","-"
"3011","54800","5100","-","-","-"
"3020","188300","-","-","-","-"
"3021","148100","2900","-","-","-"
"3023","159900","13700","2600","-1100","61.5"
"3024","13600","500","-","-","-"
"3028","71900","-17600","644600","61500","0.11"
"3030","470700","7300","-","-","-"
"3031","776200","25300","97100","48100","7.99"
"3034","1683700","31800","29700","-1300","56.69"
"3035","95400","-6800","19100","-500","4.99"
"3036","634000","2900","3500","1400","181.14"
"3038","444500","-3700","262300","-4400","1.69"
"3040","245100","47900","7500","7500","32.68"
"3041","686100","7800","222500","-1800","3.08"
"3042","718200","-53200","118600","-9200","6.06"
"3045","13000","2300","-","-","-"
"3046","195000","1400","119200","7600","1.64"
"3048","172400","-32100","146800","18000","1.17"
"3050","193100","-71400","76600","-17100","2.52"
"3053","2832100","-6200","1400","1400","2022.93"
"3054","106900","-8100","-","-","-"
"3058","8200","1800","4700","3000","1.74"
"3059","14600","-100","3500","500","4.17"
"3063","43500","8600","58200","-1200","0.75"
"3064","2758100","48600","311700","6200","8.85"
"3065","10200","1900","-","-","-"
"3067","46000","3000","6100","-300","7.54"
"3068","29200","-5600","-","-","-"
"3069","651200","26000","71500","-12600","9.11"
"3070","295600","35800","-","-","-"
"3071","496200","-9800","-","-","-"
"3073","622100","71000","700","-200","888.71"
"3075","80700","14700","-","-","-"
"3076","62600","7600","6900","1900","9.07"
"3077","134700","3100","-","-","-"
"3079","157600","1200","12200","600","12.92"
"3080","56700","-2400","-","-","-"
"3082","59300","13200","118700","45800","0.5"
"3083","848200","-800","-","-","-"
"3086","1160100","71300","312500","-9600","3.71"
"3087","108100","15300","27200","300","3.97"
"3088","996200","-141700","191400","22100","5.2"
"3089","54500","7300","11700","-21900","4.66"
"3091","42300","1100","375100","20000","0.11"
"3092","183700","-82400","207600","-48200","0.88"
"3093","1222600","-69000","424600","9100","2.88"
"3094","157200","-2300","-","-","-"
"3096","12600","600","-","-","-"
"3097","454300","14400","597600","287100","0.76"
"3099","1421100","167500","301000","-11000","4.72"
"3101","587900","-25200","86300","-500","6.81"
"3103","2202400","167900","179400","-12100","12.28"
"3104","95400","3500","12700","-100","7.51"
"3105","254800","27600","38500","-2300","6.62"
"3106","129600","3200","3400","400","38.12"
"3107","57600","-2300","51000","-2700","1.13"
"3109","294400","-3600","118100","-1300","2.49"
"3110","87600","-16000","121100","-17100","0.72"
"3111","396700","4900","-","-","-"
"3113","1300900","-6100","-","-","-"
"3116","195500","32900","210900","-7000","0.93"
"3121","1587700","-3400","24600","-3400","64.54"
"3123","80100","7000","-","-","-"
"3131","175200","-4900","-","-","-"
"3132","2117800","-90000","76700","-5300","27.61"
"3133","8374300","-210400","1300","-8700","6441.77"
"3134","135100","-5300","100","-","1351"
"3135","283400","-2400","-","-","-"
"3137","121700","4800","12500","300","9.74"
"3138","61000","-1400","-","-","-"
"3139","160700","34000","26800","-351600","6"
"3140","58100","400","4700","-200","12.36"
"3141","698300","14300","55700","-1400","12.54"
"3143","148200","1300","-","-","-"
"3148","40200","-2500","12100","-1700","3.32"
"3150","324500","16800","12200","-2600","26.6"
"3151","66400","-57500","2600","600","25.54"
"3153","16300","300","800","-100","20.38"
"3154","37500","-1700","11700","800","3.21"
"3156","57900","2400","12200","1100","4.75"
"3157","48100","200","100","-","481"
"3159","66000","-2000","12800","-3100","5.16"
"3160","130300","-19000","140100","-101200","0.93"
"3161","468300","53100","-","-","-"
"3166","15700","900","1400","-700","11.21"
"3167","31100","-5200","84000","4100","0.37"
"3168","72300","5700","26800","300","2.7"
"3169","180500","-6100","-","-","-"
"3172","30300","-700","12100","300","2.5"
"3173","42300","-700","-","-","-"
"3174","6800","100","-","-","-"
"3175","90700","-800","-","-","-"
"3176","111500","-5900","3400","100","32.79"
"3177","36100","-1400","-","-","-"
"3178","150400","-300","12500","-300","12.03"
"3179","307300","-20500","53100","3200","5.79"
"3180","158400","2000","52100","-12000","3.04"
"3181","409600","8900","-","-","-"
"3182","1229100","-61300","225100","-3900","5.46"
"3183","20400","-2000","7800","1000","2.62"
"3184","67300","100","-","-","-"
"3185","188600","-9500","-","-","-"
"3186","2732400","-87000","2965100","-154100","0.92"
"3187","864400","217700","36400","6100","23.75"
"3189","682000","128500","40800","-5600","16.72"
"3190","9100","-2700","-","-","-"
"3191","34600","-2700","43000","-900","0.8"
"3192","303600","-13400","-","-","-"
"3193","147700","14600","136500","-6500","1.08"
"3195","200400","-1300","22200","-800","9.03"
"3196","51300","-4200","498100","9500","0.1"
"3197","463400","17200","9137000","2760400","0.05"
"3198","43200","5000","87700","21800","0.49"
"3199","79900","-6700","4800","2100","16.65"
"3201","19900","-200","47700","-96700","0.42"
"3202","1495500","48700","300","-","4985"
"3204","176800","12500","12700","3400","13.92"
"3205","179400","13100","-","-","-"
"3221","64000","-4900","7000","-4100","9.14"
"3222","154200","32400","57900","-16900","2.66"
"3223","123400","1600","-","-","-"
"3224","20800","-700","-","-","-"
"3231","111700","4400","38500","1200","2.9"
"3232","59000","-1900","6500","2100","9.08"
"3236","1834300","10000","-","-","-"
"3237","2722900","131000","4000","4000","680.73"
"3238","429500","-100","-","-","-"
"3241","45100","2000","7200","500","6.26"
"3242","542100","14700","55000","1600","9.86"
"3244","427700","-35100","171500","-2040500","2.49"
"3245","424000","-84600","60600","9200","7"
"3246","152300","9000","200","-","761.5"
"3248","182000","3400","-","-","-"
"3252","68100","13400","468500","22000","0.15"
"3254","154500","13900","21100","1900","7.32"
"3261","61300","-4400","-","-","-"
"3264","1171800","4200","-","-","-"
"3266","1463300","-16000","-","-","-"
"3267","193400","-4700","-","-","-"
"3271","970400","17500","64100","-10900","15.14"
"3275","41500","-200","-","-","-"
"3276","129300","21700","6700","-200","19.3"
"3277","106500","3000","3300","-500","32.27"
"3280","117400","-200","1200","-","97.83"
"3284","683500","32000","17000","-1600","40.21"
"3286","252300","9200","-","-","-"
"3288","652700","-900","84500","-5900","7.72"
"3289","1081800","143900","221800","-37000","4.88"
"3291","58800","13000","306600","-8400","0.19"
"3293","172800","4500","-","-","-"
"3294","83600","3300","3300","-200","25.33"
"3297","16400","600","-","-","-"
"3299","565900","1600","85400","3700","6.63"
"3300","433000","-40000","-","-","-"
"3302","28800","-1600","22400","10000","1.29"
"3306","83500","900","-","-","-"
"3315","6338100","-191200","477200","40300","13.28"
"3317","14200","1900","-","-100","-"
"3319","474900","-14000","400600","3200","1.19"
"3320","103700","5700","9900","200","10.47"
"3321","356500","-23100","16100","6900","22.14"
"3322","658500","-1800","-","-","-"
"3323","4429400","-15800","-","-","-"
"3326","105400","-6100","-","-","-"
"3328","1039100","1200","68400","-3700","15.19"
"3329","35700","4900","9600","-3900","3.72"
"3333","177700","-2600","1800","-2700","98.72"
"3341","119100","-2800","12700","-200","9.38"
