"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1789","116700","3800","9400","-1400","12.41"
"1793","600","-200","-","-","-"
"1795","800","-","-","-","-"
"1798","93600","-400","-","-","-"
"1799","21600","-2600","600","-","36"
"1801","143600","34200","297500","-17100","0.48"
"1802","329000","-11700","484300","26600","0.68"
"1803","965300","69200","629400","300","1.53"
"1805","258500","-5400","10200","-5400","25.34"
"1807","112900","-600","-","-","-"
"1808","198900","18500","296700","-64600","0.67"
"1810","42100","-3600","6600","-2600","6.38"
"1811","85900","2700","1400","-600","61.36"
"1812","668900","53300","316800","-30600","2.11"
"1813","166000","11100","28600","-100","5.8"
"1814","311300","33600","4200","-1600","74.12"
"1815","149600","1100","11800","-700","12.68"
"1820","272400","-24200","50400","-7100","5.4"
"1821","2481000","5700","266500","-100","9.31"
"1822","18600","-1200","20300","-3300","0.92"
"1826","1335700","-9600","1700","-","785.71"
"1827","748500","20300","3600","100","207.92"
"1828","132300","-3800","-","-","-"
"1833","202800","-9400","28800","7400","7.04"
"1835","64000","5300","10200","-7900","6.27"
"1840","565500","-1200","-","-","-"
"1841","41700","-","-","-","-"
"1844","363700","-97500","-","-","-"
"1847","128600","3600","400","-","321.5"
"1848","37700","1100","1200","-400","31.42"
"1850","806600","-10300","-","-","-"
"1852","177800","3800","27500","1600","6.47"
"1853","306100","-19200","-","-","-"
"1860","191900","111300","415400","-46700","0.46"
"1861","261400","51100","42100","2800","6.21"
"1866","15100","-28800","4800","900","3.15"
"1867","15600","2600","1700","-600","9.18"
"1870","146900","28200","26700","-13900","5.5"
"1871","275200","13100","60000","-11800","4.59"
"1873","433000","6800","254100","1600","1.7"
"1878","27900","2700","21800","-4700","1.28"
"1879","374200","27500","20100","-12000","18.62"
"1882","98000","1000","16700","-4700","5.87"
"1884","12300","3600","6500","700","1.89"
"1885","160000","-3800","10400","100","15.38"
"1887","355300","117800","44600","-60200","7.97"
"1888","50300","-400","38400","-2200","1.31"
"1890","1368700","-47900","22600","9900","60.56"
"1893","575800","106800","86400","-1800","6.66"
"1897","2100","-300","-","-","-"
"1898","3989800","-8800","119400","-9000","33.42"
"1899","98700","-","700","-400","141"
"1904","6000","800","600","100","10"
"1905","161900","-41200","-","-","-"
"1909","152200","17200","-","-","-"
"1911","426200","23500","250900","-12200","1.7"
"1914","21000","3800","5600","100","3.75"
"1921","140700","-2800","5300","200","26.55"
"1925","216000","-8900","231000","-6600","0.94"
"1926","64600","9500","5000","200","12.92"
"1928","453700","179500","271100","-68800","1.67"
"1929","68400","1300","32400","-2300","2.11"
"1930","28000","-3600","11100","-6200","2.52"
"1934","125300","1400","7600","-1400","16.49"
"1938","46500","-6400","1200","200","38.75"
"1939","37800","5900","1400","-5300","27"
"1941","34800","1000","23700","-9100","1.47"
"1942","85800","7600","102100","-23300","0.84"
"1944","38000","25800","92700","-9900","0.41"
"1945","82400","14000","13500","-6100","6.1"
"1946","13700","-800","1400","-300","9.79"
"1948","13500","-700","-","-","-"
"1949","16500","-800","2900","-1600","5.69"
"1950","9800","-3400","33900","5500","0.29"
"1951","62900","6800","40700","-2600","1.55"
"1952","17200","200","23500","-700","0.73"
"1954","103900","300","1700","-2500","61.12"
"1959","19700","-300","19000","-1900","1.04"
"1960","147600","-2700","-","-","-"
"1961","129300","32200","22800","-100","5.67"
"1963","846200","-77400","210200","-17600","4.03"
"1964","52500","9300","2600","-3000","20.19"
"1965","17500","300","1400","-400","12.5"
"1966","489800","12400","64600","1800","7.58"
"1967","571300","2000","90100","-1100","6.34"
"1968","9700","-","5500","-1300","1.76"
"1969","15800","-3300","67600","700","0.23"
"1971","74800","-600","-","-","-"
"1972","138700","6200","5900","-100","23.51"
"1973","28000","-1900","41400","-13400","0.68"
"1975","8300","800","1500","-200","5.53"
"1976","284500","-54800","35000","-12400","8.13"
"1979","12900","200","39800","3900","0.32"
"1980","23800","2100","2600","-1600","9.15"
"1981","200","-400","-","-","-"
"1982","26400","3000","14200","100","1.86"
"1992","2600","700","-","-","-"
"1994","189700","5200","-","-","-"
"1997","24300","800","-","-","-"
"2001","8200","-3700","15900","-700","0.52"
"2002","78400","-700","66000","-6400","1.19"
"2003","42900","300","-","-100","-"
"2004","19600","-1700","8700","-2300","2.25"
"2009","165100","4600","-","-","-"
"2053","295600","28600","7000","-400","42.23"
"2055","272100","7200","500","-1500","544.2"
"2060","402200","31700","6000","-6100","67.03"
"2107","170700","-12700","-","-300","-"
"2108","9600","-4700","5100","100","1.88"
"2109","15700","-4600","16400","900","0.96"
"2112","283400","43800","3400","-6600","83.35"
"2114","205300","155800","107800","81500","1.9"
"2117","60400","-1900","12600","-700","4.79"
"2120","1477600","-208500","277300","37600","5.33"
"2121","232100","3200","65500","-1500","3.54"
"2122","242300","-13800","-","-","-"
"2124","86200","-9400","12900","-2500","6.68"
"2127","6202500","22500","406700","34300","15.25"
"2130","245200","-500","76300","34000","3.21"
"2134","8590600","-136100","5000","-58500","1718.12"
"2136","200000","-400","-","-","-"
"2138","1806900","40300","700","700","2581.29"
"2139","60900","-1400","800","-","76.13"
"2146","340500","-5600","116500","25100","2.92"
"2148","237100","2500","-","-100","-"
"2150","1537500","-49400","200","200","7687.5"
"2152","46600","-1700","-","-","-"
"2153","192700","59500","1100","-100","175.18"
"2154","47400","6700","38900","3000","1.22"
"2156","118900","3400","-","-","-"
"2157","519600","600","184500","6800","2.82"
"2158","2870200","-118000","20500","-9900","140.01"
"2160","3922800","-30700","101800","39100","38.53"
"2162","1390800","-28900","316800","27100","4.39"
"2163","137500","-500","100","-","1375"
"2164","76700","-1500","-","-","-"
"2168","134300","15800","41200","-105200","3.26"
"2169","10800","3800","400","-200","27"
"2170","1935200","34900","394100","-20100","4.91"
"2173","123000","1800","3300","-","37.27"
"2175","295800","10500","168700","-5600","1.75"
"2179","4900","-400","-","-","-"
"2180","73800","-11400","2700","-","27.33"
"2181","42600","4700","51400","-9900","0.83"
"2183","167700","37300","-","-","-"
"2185","119100","20500","-","-","-"
"2186","214500","-1800","-","-","-"
"2193","872700","-54800","55500","-42100","15.72"
"2195","361500","-14900","-","-100","-"
"2196","816600","73800","37600","-13500","21.72"
"2198","105200","23700","7200","-1500","14.61"
"2201","33200","14300","31000","-100","1.07"
"2204","5400","800","1100","-200","4.91"
"2206","52800","-7900","108700","14100","0.49"
"2207","15200","-1000","7800","-6300","1.95"
"2208","3700","200","-","-","-"
"2209","12600","3000","300","-","42"
"2211","44200","300","10700","400","4.13"
"2212","71200","10600","582500","12300","0.12"
"2215","119300","-3800","2300","-","51.87"
"2216","202100","-500","105100","-2100","1.92"
"2217","7100","600","29400","12600","0.24"
"2220","23600","5700","26100","2000","0.9"
"2221","2600","100","-","-","-"
"2222","52000","-15700","185500","18900","0.28"
"2224","3400","-700","-","-","-"
"2226","1400","-400","1400","100","1"
"2229","196300","12700","84800","-2400","2.31"
"2264","78300","24800","10200","-6200","7.68"
"2266","16400","2600","11500","900","1.43"
"2267","507800","99200","93900","-58000","5.41"
"2268","10100","100","-","-","-"
"2269","256000","49600","104700","-3300","2.45"
"2270","80200","-14200","48600","-16700","1.65"
"2281","265900","43100","19400","-1900","13.71"
"2282","396300","24300","32300","400","12.27"
"2286","298600","-11600","900","-600","331.78"
"2288","23100","600","6200","1300","3.73"
"2291","6300","-500","4500","-100","1.4"
"2292","22200","700","20600","-600","1.08"
"2293","700","-300","-","-","-"
"2294","38800","-1100","22200","-5100","1.75"
"2296","92600","20700","68800","-11400","1.35"
"2300","3400","1000","-","-","-"
"2301","68500","-11800","31500","-7000","2.17"
"2303","98100","5400","-","-","-"
"2304","301100","83200","142700","24900","2.11"
"2305","25200","800","121600","24200","0.21"
"2307","352500","-19000","200","-","1762.5"
"2309","78200","23100","29900","700","2.62"
"2311","104000","-1300","-","-","-"
"2315","9393700","2479700","2079600","635900","4.52"
"2317","3254200","-150700","145700","-27800","22.33"
"2321","1468300","66700","-","-","-"
"2323","93100","-39900","-","-","-"
"2325","26200","-8700","175800","173800","0.15"
"2326","90200","1100","9600","-900","9.4"
"2327","16300","8600","53600","400","0.3"
"2329","42500","-9500","-","-","-"
"2330","2820300","-74700","-","-","-"
"2331","94500","6300","39800","-33100","2.37"
"2332","66500","5600","200","-200","332.5"
"2334","323900","13100","2400","1300","134.96"
"2335","30900","1300","4000","400","7.72"
"2337","3131700","-797400","294000","122500","10.65"
"2338","36500","2700","-","-","-"
"2340","84400","6400","-","-","-"
"2341","1530900","-16200","-","-","-"
"2342","678900","-2800","-","-","-"
"2344","112400","-3000","-","-","-"
"2345","2253000","222200","-","-","-"
"2349","10100","-500","-","-","-"
"2351","219700","-1800","-","-","-"
"2353","7673000","-154000","203300","19000","37.74"
"2354","389200","4200","-","-","-"
"2359","103600","2200","5500","-2000","18.84"
"2370","25625100","-138400","-","-","-"
"2371","374700","-10100","167400","-20200","2.24"
"2372","916800","-2500","9400","3300","97.53"
"2373","31400","300","-","-","-"
"2374","99100","1300","400","-","247.75"
"2375","626300","-33800","21200","-","29.54"
"2376","45200","13500","-","-","-"
"2378","106800","2700","87600","15300","1.22"
"2379","149400","-29200","18000","1300","8.3"
"2384","389800","-500","8400","-100","46.4"
"2385","1166800","-24600","-","-","-"
"2388","1721600","-49300","-","-","-"
"2389","820800","74300","41200","3400","19.92"
"2391","7800","-1000","-","-","-"
"2393","27100","-1000","-","-","-"
"2395","1340800","-235400","362600","76600","3.7"
"2397","625000","8600","-","-","-"
"2402","42700","-21700","1600","1600","26.69"
"2404","295700","-2100","132400","-44900","2.23"
"2408","58400","2800","-","-","-"
"2410","345000","22500","5500","-3100","62.73"
"2411","356500","7100","37000","2900","9.64"
"2412","708800","-95200","67500","-20300","10.5"
"2413","3299200","-336000","254200","-119900","12.98"
"2415","137600","-500","-","-","-"
"2418","697000","11900","25400","14700","27.44"
"2424","214300","16300","600","-","357.17"
"2425","50400","700","-","-","-"
"2427","1946800","-125300","99600","-41800","19.55"
"2428","786300","5000","23500","1400","33.46"
"2429","102400","13000","2300","500","44.52"
"2432","262800","27500","114800","-50100","2.29"
"2433","39600","11500","214700","35700","0.18"
"2435","1010200","13600","166500","-3400","6.07"
"2436","291500","-3600","-","-","-"
"2437","1437800","-31000","-","-","-"
"2438","863600","-26900","171000","-10400","5.05"
"2440","1608100","39500","584500","100","2.75"
"2445","178400","-13700","9400","1300","18.98"
"2449","44100","9800","-","-","-"
"2453","189200","27700","4800","1600","39.42"
"2454","419700","3000","-","-","-"
"2459","357300","100","-","-","-"
"2461","308900","26200","53400","500","5.78"
"2462","177400","32200","83900","-483900","2.11"
"2464","675500","-6100","1800","-2300","375.28"
"2468","392700","-27000","6700","-9100","58.61"
"2469","67700","-500","-","-","-"
"2471","1872700","17100","81900","-11900","22.87"
"2475","15800","-2800","2000","-200","7.9"
"2477","108800","-16400","4200","-1400","25.9"
"2479","860500","-77800","-","-","-"
"2480","18800","800","-","-","-"
"2481","32400","-1200","10400","100","3.12"
"2483","139600","600","-","-","-"
"2484","1985800","-8200","2567100","16200","0.77"
"2485","98500","4200","2200","100","44.77"
"2487","2300","200","2600","1400","0.88"
"2488","487600","54400","100","100","4876"
"2489","736900","-18900","97200","25000","7.58"
"2491","482100","1200","59200","-18700","8.14"
"2492","2486200","363900","458800","-21300","5.42"
"2493","17200","10300","-","-","-"
"2497","318200","161900","37200","27700","8.55"
"2498","94600","2900","-","-","-"
"2499","106600","-500","-","-","-"
"2501","40900","-5400","230500","-17100","0.18"
"2502","239300","90000","181700","-2900","1.32"
"2503","659200","200300","106800","2200","6.17"
"2531","112600","3000","122400","-9500","0.92"
"2533","683500","154800","137300","7400","4.98"
"2540","19400","-3100","2600","400","7.46"
"2573","6400","-900","-","-","-"
"2579","639900","94300","77200","4000","8.29"
"2585","59600","-3600","5000","3600","11.92"
"2586","1869200","-34200","-","-","-"
"2587","27300","6600","21600","-1500","1.26"
"2588","114900","900","-","-","-"
"2590","14700","-13500","50400","-6400","0.29"
"2593","433300","15200","63200","-10100","6.86"
"2594","14300","1200","14700","-500","0.97"
"2597","4600","300","-","-","-"
"2599","30000","2800","9600","100","3.13"
"2602","41500","5700","1200","100","34.58"
"2607","87200","14700","44100","1100","1.98"
"2612","4000","700","-","-","-"
"2613","66900","11500","10700","-2400","6.25"
"2651","33000","4800","126600","-22500","0.26"
"2652","505800","7200","160600","1100","3.15"
"2653","12900","-800","100","100","129"
"2654","90300","9800","-","-","-"
"2656","1763900","427200","2600","2600","678.42"
"2659","6100","-500","33200","-10100","0.18"
"2664","25800","900","8100","-1300","3.19"
"2666","982100","87200","2000","2000","491.05"
"2667","3993600","-108200","279500","10000","14.29"
"2668","12800","100","-","-","-"
"2669","4700","-1000","12900","-300","0.36"
"2670","33100","3000","41500","-4000","0.8"
"2673","724900","4400","-","-","-"
"2674","127500","-6600","8800","-1400","14.49"
"2676","30000","600","2700","-1200","11.11"
"2678","66800","8500","52200","-64900","1.28"
"2681","918700","78500","71600","2000","12.83"
"2683","23700","3800","-","-","-"
"2685","138200","34200","139100","9600","0.99"
"2686","74800","-1200","43300","-","1.73"
"2687","136000","900","9300","-1600","14.62"
"2689","24000","-14000","32600","27600","0.74"
"2692","8700","1000","200","-1400","43.5"
"2693","461500","-27100","-","-","-"
"2694","323800","-11600","33400","7400","9.69"
"2695","202900","4000","82600","-3700","2.46"
"2698","29900","-7600","2300","-","13"
"2700","13000","-600","-","-","-"
"2702","254100","1100","3417500","1462300","0.07"
"2705","19200","200","-","-","-"
"2706","117100","-2800","-","-","-"
"2708","194700","100","-","-","-"
"2715","156100","53000","9800","-2000","15.93"
"2721","1190800","2400","-","-","-"
"2722","160500","-3900","93400","-47700","1.72"
"2726","151600","13100","66900","5200","2.27"
"2730","206200","-8700","89700","-5400","2.3"
"2733","34800","-1800","5300","-700","6.57"
"2734","29700","300","3600","-6800","8.25"
"2735","55500","-3400","27000","-500","2.06"
"2736","11700","400","-","-","-"
"2737","38700","-700","100","-300","387"
"2742","34100","1000","700","-300","48.71"
"2743","2314400","-40500","-","-","-"
"2747","4900","-100","-","-","-"
"2749","1638400","233900","1323500","14500","1.24"
"2750","114400","-9800","-","-","-"
"2751","26000","1100","39600","-3400","0.66"
"2752","62000","-39800","939000","107700","0.07"
"2753","22700","2200","2000","-100","11.35"
"2754","24100","-600","-","-","-"
"2760","168600","22900","70500","-16600","2.39"
"2762","1171400","37900","-","-","-"
"2763","43000","-6800","4900","700","8.78"
"2764","2202400","-44700","100","-600","22024"
"2767","2198300","234200","43800","-3300","50.19"
"2768","1711000","148300","170600","-47300","10.03"
"2769","31600","2100","-","-","-"
"2776","5708800","-23000","-","-","-"
"2778","1365100","137700","5500","-1900","248.2"
"2780","353700","29300","5000","-","70.74"
"2782","204000","18800","75800","800","2.69"
"2784","49400","-25000","215000","1000","0.23"
"2788","2084400","-23000","100","100","20844"
"2789","10000","-100","-","-","-"
"2790","52900","-2000","-","-","-"
"2791","24600","-300","27300","-234800","0.9"
"2792","157000","-6400","54400","-776800","2.89"
"2795","3800","-","-","-","-"
"2796","17900","2500","600","-11900","29.83"
"2798","1400","600","-","-","-"
"2801","95300","11800","100000","-5700","0.95"
"2802","315100","-55800","480500","-3400","0.66"
"2804","6800","-100","105000","-200","0.06"
"2805","9500","500","-","-","-"
"2806","26300","-5200","-","-","-"
"2809","112400","12900","453300","-51200","0.25"
"2810","61800","25100","49600","-22400","1.25"
"2811","35000","-2000","431200","-23200","0.08"
"2812","28900","12500","-","-","-"
"2813","32700","900","-","-","-"
"2814","45400","500","-","-","-"
"2815","19300","3500","10800","-700","1.79"
"2816","3800","300","1000","-","3.8"
"2818","1900","-600","1900","-","1"
"2819","5400","1600","500","-","10.8"
"2820","140900","10400","-","-","-"
"2830","9500","400","-","-","-"
"2831","700","300","-","-","-"
"2871","62900","6100","39100","-3500","1.61"
"2872","70100","-1300","-","-","-"
"2874","23200","-4000","163100","5800","0.14"
"2875","112200","19300","35000","21800","3.21"
"2876","28200","800","-","-","-"
"2877","4200","1200","-","-","-"
"2882","48100","4200","28700","6500","1.68"
"2883","21300","-400","-","-","-"
"2884","566400","66300","129200","-21100","4.38"
"2892","91300","1600","-","-","-"
"2894","46500","-300","-","-","-"
"2897","145000","12800","90900","-8800","1.6"
"2899","10300","-1000","9300","-1500","1.11"
"2901","1308500","-27000","-","-","-"
"2903","254000","13700","-","-","-"
"2904","37700","-1600","17800","-3100","2.12"
"2907","30400","-700","1200","-","25.33"
"2908","7800","-100","33500","-","0.23"
"2910","45000","2900","15600","-5800","2.88"
"2911","1900","-100","-","-","-"
"2914","4677600","-105800","659600","-44100","7.09"
"2915","57300","-100","23100","600","2.48"
"2916","5300","1700","-","-","-"
"2917","31300","1600","-","-","-"
"2918","29200","-1300","51400","-8600","0.57"
"2922","8100","600","4000","-400","2.02"
"2923","3500","-400","-","-","-"
"2924","47800","1800","1000","-900","47.8"
"2926","1188100","32900","8800","-3800","135.01"
"2927","462600","29500","-","-","-"
"2929","897800","-30900","870000","-135000","1.03"
"2930","2505700","59300","1057100","27100","2.37"
"2931","2430200","-64400","2437400","49900","1"
"2932","29900","2100","-","-","-"
"2933","120600","-2200","6700","3500","18"
"2934","100300","100","-","-","-"
"2935","34000","-6800","900","800","37.78"
"2936","1183400","-35800","462100","41800","2.56"
"2937","250000","4100","-","-","-"
"2961","4900","800","-","-","-"
"2970","537700","-1400","-","-","-"
"2975","251100","12900","7700","300","32.61"
"2978","51500","-2700","-","-","-"
"2980","363300","56400","152500","-36300","2.38"
"2981","119900","3900","-","-","-"
"2982","1366400","29000","130800","-1200","10.45"
"2983","112000","-","-","-","-"
"2984","153500","7500","400","-","383.75"
"2986","226300","-14800","20000","-1500","11.31"
"2987","711800","-110100","-","-","-"
"2991","132900","1700","-","-","-"
"2993","76300","2700","-","-","-"
"2997","127800","800","-","-","-"
"2998","218000","31500","-","-","-"
"2999","443600","-300","-","-","-"
"3001","128100","10000","800","-","160.13"
"3002","19300","-","4500","-500","4.29"
"3003","706400","3100","1256100","10900","0.56"
"3004","106400","1000","900","-","118.22"
"3010","637500","-87300","-","-","-"
"3011","105600","-72000","-","-","-"
"3020","151600","-9300","-","-","-"
"3021","124200","600","-","-","-"
"3023","74800","12700","7300","-600","10.25"
"3024","40300","-1200","-","-","-"
"3028","68100","-22600","602100","40000","0.11"
"3030","507000","-52800","2100","-","241.43"
"3031","1213900","-17800","48300","-900","25.13"
"3034","2013000","126000","240900","28100","8.36"
"3035","117100","-12300","29400","1900","3.98"
"3036","646000","19100","5200","-4500","124.23"
"3038","345700","44400","355000","-74700","0.97"
"3040","224900","-34700","-","-","-"
"3041","339500","29900","280300","-27200","1.21"
"3042","435500","147400","49500","48300","8.8"
"3045","20800","-","-","-","-"
"3046","385000","-19600","96500","21600","3.99"
"3048","591600","-9700","132700","19300","4.46"
"3050","123800","30800","159100","-25200","0.78"
"3053","2071100","73200","-","-","-"
"3054","30300","-2800","-","-","-"
"3058","400","100","3600","-600","0.11"
"3059","1800","-1300","2800","-","0.64"
"3063","40600","-1400","26500","-3200","1.53"
"3064","1143600","-172600","173700","-74200","6.58"
"3065","4700","-1300","-","-","-"
"3067","47600","-2500","21400","-1100","2.22"
"3068","15000","-400","-","-","-"
"3069","73700","-700","9200","-700","8.01"
"3070","92900","100","-","-","-"
"3071","660400","30900","-","-","-"
"3073","135100","-22300","2200","100","61.41"
"3075","43700","4600","-","-","-"
"3076","27800","8000","13100","-","2.12"
"3077","14200","-1900","-","-","-"
"3079","116600","14100","2300","400","50.7"
"3080","68600","-15100","-","-","-"
"3082","52800","-3700","113700","-2200","0.46"
"3083","987500","2000","-","-","-"
"3085","35100","-20500","781900","11400","0.04"
"3086","875800","36900","165400","-2700","5.3"
"3087","54500","-900","40300","-6800","1.35"
"3088","84600","-65900","108800","20100","0.78"
"3089","36700","-500","800","-300","45.88"
"3091","32000","-1500","363600","6000","0.09"
"3092","485100","48700","167400","-9500","2.9"
"3093","701500","-11900","529100","-90300","1.33"
"3094","210400","-41300","-","-","-"
"3096","5400","-300","-","-","-"
"3097","370300","12200","1029600","357500","0.36"
"3099","1882500","85600","312400","-17500","6.03"
"3101","901700","195200","97300","-3000","9.27"
"3103","2467300","33900","133700","-32400","18.45"
"3104","205600","4500","3700","600","55.57"
"3105","516800","299700","35700","-2600","14.48"
"3106","286700","9800","1500","-1600","191.13"
"3107","44000","7900","120200","-13000","0.37"
"3109","422800","-7900","114000","-18700","3.71"
"3110","130800","-206100","301800","244400","0.43"
"3111","315100","-11800","-","-","-"
"3113","1015900","-8100","-","-","-"
"3116","60800","-3500","61100","7700","1"
"3121","1319800","-10200","-","-","-"
"3123","23000","-5700","-","-","-"
"3131","122700","9900","100","100","1227"
"3132","1084000","162500","67600","1400","16.04"
"3133","5646500","322500","1700","1700","3321.47"
"3134","99800","-10600","55500","-52100","1.8"
"3135","173000","-1100","-","-","-"
"3137","165600","-24500","106400","-1200","1.56"
"3138","148300","1200","-","-","-"
"3139","94300","2600","2500","-5400","37.72"
"3140","95700","48000","192000","124100","0.5"
"3141","136300","15800","48200","-19900","2.83"
"3143","117000","-1400","-","-","-"
"3148","11700","-10100","24800","-2224200","0.47"
"3150","109200","-200","34600","6200","3.16"
"3151","68000","21900","2800","300","24.29"
"3153","8200","1400","4200","-1900","1.95"
"3154","22700","1000","277700","84700","0.08"
"3156","35900","-1600","11700","-4300","3.07"
"3157","49200","2300","100","-","492"
"3159","190100","-16900","17900","600","10.62"
"3160","88000","-30100","100600","-261400","0.87"
"3161","190600","-6600","-","-","-"
"3166","14100","-","3300","100","4.27"
"3167","45400","7300","100700","-5500","0.45"
"3168","116000","-5700","17400","-300","6.67"
"3169","251700","-3000","800","-","314.63"
"3172","30200","4400","11300","8700","2.67"
"3173","20900","4000","-","-","-"
"3174","4600","600","-","-","-"
"3175","78600","700","3200","-","24.56"
"3176","123500","-6300","1200","-","102.92"
"3177","31400","-2100","-","-","-"
"3178","39800","3800","42800","-200","0.93"
"3179","647000","-46400","12700","-1500","50.94"
"3180","42500","8800","26100","-10800","1.63"
"3181","432300","-11900","-","-","-"
"3182","553400","17300","154000","-10800","3.59"
"3183","28000","-1300","2200","300","12.73"
"3184","72600","1500","-","-","-"
"3185","329500","-23500","-","-","-"
"3186","461900","-61100","806100","67900","0.57"
"3187","937700","110400","145200","-13600","6.46"
"3189","302600","2800","19600","-3100","15.44"
"3190","15200","-2100","-","-","-"
"3191","118500","-115100","2019900","572100","0.06"
"3192","426600","-16400","-","-","-"
"3193","110500","-19400","59200","-5300","1.87"
"3195","268200","6300","23200","-","11.56"
"3196","26500","-8400","380500","5500","0.07"
"3197","423900","-77000","7937900","980100","0.05"
"3198","63600","19100","366400","177800","0.17"
"3199","80800","1600","3000","-","26.93"
"3201","33500","-32600","23400","-815900","1.43"
"3202","2149800","-21800","400","-","5374.5"
"3204","256400","62200","9200","4200","27.87"
"3205","615300","48200","-","-","-"
"3221","91000","800","7100","-1100","12.82"
"3222","34100","4700","199500","1900","0.17"
"3223","93500","-400","-","-","-"
"3224","24900","-3100","-","-","-"
"3228","147900","3800","49200","26900","3.01"
"3231","42700","2200","163500","-1100","0.26"
"3232","66300","3800","61800","-100","1.07"
"3236","1894300","85300","-","-","-"
"3237","2867100","-25900","-","-","-"
"3238","534100","-10600","-","-","-"
"3241","52200","2900","200","-","261"
"3242","252000","36700","103100","-12300","2.44"
"3244","320900","20900","27900","-25500","11.5"
"3245","340100","-8400","87000","-11000","3.91"
"3246","131600","2900","-","-","-"
"3248","169800","2200","-","-","-"
"3252","44100","-12900","580100","7700","0.08"
"3254","83100","8600","28400","-4200","2.93"
"3261","31200","-81800","-","-","-"
"3264","1429400","-53400","-","-","-"
"3266","2239600","-49600","-","-","-"
"3267","93300","-5400","-","-","-"
"3271","1179300","-27300","31000","-200","38.04"
"3275","46100","1600","-","-","-"
"3276","243600","4300","7500","-700","32.48"
"3277","84700","4000","4800","900","17.65"
"3280","18800","-200","900","-600","20.89"
"3284","595800","-79500","35200","-11100","16.93"
"3286","88700","-2500","-","-","-"
"3288","142400","-8600","117600","2300","1.21"
"3289","1318600","531800","261000","78700","5.05"
"3291","42600","6000","309600","-18500","0.14"
"3293","154700","3900","-","-","-"
"3294","98400","14200","3400","-2000","28.94"
"3297","16500","6700","-","-","-"
"3299","98000","9300","33300","2400","2.94"
"3300","397400","17200","-","-","-"
"3302","15100","1200","3600","600","4.19"
"3306","111600","-5500","-","-","-"
"3315","6912400","2800","82900","-156600","83.38"
"3316","23400","-100","-","-","-"
"3317","9400","200","-","-","-"
"3319","706700","-23200","188300","300","3.75"
"3320","41700","-4600","28800","100","1.45"
"3321","383800","71100","12300","-16000","31.2"
"3322","632200","-","-","-","-"
"3323","4518400","-92400","-","-","-"
"3326","89000","-1800","-","-","-"
"3328","1262200","-103300","53200","6400","23.73"
