"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2152","53800","100","-","-","-"
"2153","205100","800","1100","-","186.45"
"2154","66700","14100","17800","-9300","3.75"
"2156","78700","3500","-","-","-"
"2157","968100","73500","163600","-10700","5.92"
"2158","2919600","-1700","33900","-17000","86.12"
"2160","3943800","111800","43700","-6400","90.25"
"2162","1262700","-82700","418000","-12100","3.02"
"2163","147500","-36800","4300","-","34.3"
"2164","31500","-24700","-","-","-"
"2168","137900","27000","40000","10900","3.45"
"2169","11200","-200","800","200","14"
"2170","1880300","-11900","383600","-900","4.9"
"2173","122500","-1900","1600","-700","76.56"
"2175","265700","400","177700","5500","1.5"
"2179","4400","2900","-","-","-"
"2180","89100","-5000","2700","-100","33"
"2181","90300","-6500","90000","18500","1"
"2183","80400","1500","-","-","-"
"2185","73100","-7300","-","-","-"
"2186","235100","-3000","-","-","-"
"2193","967900","-51600","126200","16900","7.67"
"2195","457400","1900","-","-","-"
"2196","582900","-33700","45600","-3000","12.78"
"2198","60900","-38900","114900","71100","0.53"
"2201","27000","4700","5000","-6900","5.4"
"2204","3100","-900","2400","-1300","1.29"
"2206","82600","-10700","95800","2000","0.86"
"2207","1200","-800","6000","-4000","0.2"
"2208","4400","1000","-","-","-"
"2209","7700","400","400","-700","19.25"
"2211","51800","1200","7900","-3200","6.56"
"2212","216200","17100","171300","5500","1.26"
"2215","140800","-1600","3300","-3700","42.67"
"2216","52900","-200","8500","200","6.22"
"2217","7300","400","5900","600","1.24"
"2220","12600","-500","23300","1700","0.54"
"2221","2100","300","-","-","-"
"2222","36900","-8600","165400","4000","0.22"
"2224","2600","700","-","-","-"
"2226","1200","100","700","-100","1.71"
"2229","91200","-3300","100700","-8400","0.91"
"2264","77200","6700","13100","-2600","5.89"
"2266","14000","1000","9500","-400","1.47"
"2267","135800","5000","196600","8600","0.69"
"2268","8800","400","-","-","-"
"2269","252100","-2100","37900","-","6.65"
"2270","67400","-19400","58700","1500","1.15"
"2281","123000","-7600","34700","-3200","3.54"
"2282","256500","-7400","67600","-6600","3.79"
"2286","263200","14000","1900","-500","138.53"
"2288","20400","-1200","3700","-1800","5.51"
"2291","4000","-900","4500","-2500","0.89"
"2292","42200","-2300","14900","-1500","2.83"
"2293","500","-100","-","-","-"
"2294","45400","3700","22200","-4100","2.05"
"2296","59600","-6100","66300","-14100","0.9"
"2300","4300","500","-","-","-"
"2301","115300","-5100","52900","2200","2.18"
"2303","100900","29800","-","-","-"
"2304","120500","-100","15100","100","7.98"
"2305","19800","7400","40600","2200","0.49"
"2307","433300","22100","900","-200","481.44"
"2309","50500","-200","34400","-2200","1.47"
"2311","90800","-4600","-","-","-"
"2315","6604800","-33700","1810500","11500","3.65"
"2317","3898500","346200","385100","10700","10.12"
"2321","1590000","-187300","-","-","-"
"2323","227400","-3200","-","-","-"
"2325","19000","1900","800","-","23.75"
"2326","147700","-500","7400","200","19.96"
"2327","20800","-7900","49800","-600","0.42"
"2329","19900","-3000","-","-","-"
"2330","2496400","2500","-","-","-"
"2331","88300","7400","30200","2900","2.92"
"2332","27900","-500","1300","200","21.46"
"2334","333100","-37200","500","-100","666.2"
"2335","33200","900","3700","-1100","8.97"
"2337","2300200","310700","106000","-5600","21.7"
"2338","32500","9900","-","-","-"
"2340","136000","-300","-","-","-"
"2341","1055400","45500","-","-","-"
"2342","733000","-5100","-","-","-"
"2344","89000","-4400","-","-","-"
"2345","1914600","-61900","600","600","3191"
"2349","7000","700","-","-","-"
"2351","195000","7200","3600","3600","54.17"
"2353","8008000","565300","248200","-368300","32.26"
"2354","366000","-56500","-","-700","-"
"2359","96200","-4100","5100","-3600","18.86"
"2370","25606400","-284100","-","-7700","-"
"2371","818500","-8500","236500","4900","3.46"
"2372","1083800","24100","8300","-5100","130.58"
"2373","39800","-100","-","-","-"
"2374","131300","-15200","100","-200","1313"
"2375","626000","21900","21200","-","29.53"
"2376","24700","-1300","-","-","-"
"2378","118500","15600","44100","-15300","2.69"
"2379","211900","30500","21400","3000","9.9"
"2384","384700","-500","10500","-3300","36.64"
"2385","1399500","-7500","-","-","-"
"2388","2861000","-4600","-","-","-"
"2389","159900","100","27000","4300","5.92"
"2391","7400","-","-","-","-"
"2393","27400","-1100","-","-","-"
"2395","623800","31800","678000","4000","0.92"
"2397","689900","-400","-","-","-"
"2402","4500","-100","-","-","-"
"2404","92200","-1900","81900","1800","1.13"
"2408","70400","600","-","-","-"
"2410","300400","-40400","91600","-18100","3.28"
"2411","500700","-69900","39000","-8300","12.84"
"2412","632300","61800","96800","-39000","6.53"
"2413","3791300","-33900","309500","5200","12.25"
"2415","130800","-4700","-","-","-"
"2418","611500","8500","9700","-200","63.04"
"2424","277000","1600","600","-","461.67"
"2425","52600","-300","-","-","-"
"2427","2421600","-27800","197400","20200","12.27"
"2428","532900","14800","59400","-5900","8.97"
"2429","73600","9900","800","300","92"
"2432","357800","3400","188900","25900","1.89"
"2433","39600","-1800","193900","-31400","0.2"
"2435","193700","-59700","10800","-11900","17.94"
"2436","308700","-1500","-","-","-"
"2437","1377500","-67600","-","-","-"
"2438","994300","5200","533700","-9400","1.86"
"2440","2061700","-33300","575100","15700","3.58"
"2445","106600","500","2300","-600","46.35"
"2449","24900","1500","-","-","-"
"2453","146800","20800","1000","-2800","146.8"
"2454","384000","30900","-","-","-"
"2459","343500","-4800","-","-","-"
"2461","295400","32300","52900","700","5.58"
"2462","107900","9400","326800","128800","0.33"
"2464","700600","34200","8500","-11600","82.42"
"2468","330500","-26800","8900","-9300","37.13"
"2469","54100","500","-","-","-"
"2471","2072400","-131300","147000","-9700","14.1"
"2475","28900","600","2500","-3300","11.56"
"2477","64900","3700","5100","1600","12.73"
"2479","934500","25800","-","-","-"
"2480","17700","-200","-","-","-"
"2481","34000","24400","11300","5300","3.01"
"2483","47700","-900","-","-","-"
"2484","2756000","486200","2105500","-70800","1.31"
"2485","110600","-4700","800","-1100","138.25"
"2487","4700","-","2200","500","2.14"
"2488","456200","15000","200","200","2281"
"2489","1063300","-48400","78700","1000","13.51"
"2491","673100","-17300","21200","-29800","31.75"
"2492","2599000","114800","387000","14900","6.72"
"2493","43100","-9900","-","-","-"
"2497","135600","-4300","900","-2200","150.67"
"2498","73800","-500","-","-","-"
"2499","101400","-2200","-","-","-"
"2501","52000","7600","247300","17000","0.21"
"2502","111800","1400","188300","22500","0.59"
"2503","553700","-7000","100600","11700","5.5"
"2531","233800","-400","92600","-8400","2.52"
"2533","80600","-500","59800","-4600","1.35"
"2540","33600","-400","200","-1100","168"
"2573","8700","-1100","-","-","-"
"2579","496400","9700","94800","-5800","5.24"
"2585","49800","2800","1400","200","35.57"
"2586","2021300","-37800","-","-","-"
"2587","55100","14200","16200","-6600","3.4"
"2588","112200","-200","-","-","-"
"2590","11000","-500","47200","1000","0.23"
"2593","342800","21100","210300","124500","1.63"
"2594","11900","-1900","15800","-11900","0.75"
"2597","7600","-200","-","-","-"
"2599","4900","1900","7000","-5900","0.7"
"2602","37500","2200","1000","-1600","37.5"
"2607","145000","-5100","33200","500","4.37"
"2612","3200","900","-","-100","-"
"2613","45300","-3400","11300","-3800","4.01"
"2651","29400","5000","120500","-2500","0.24"
"2652","395300","32700","146400","-66300","2.7"
"2653","21600","-200","100","100","216"
"2654","63500","1200","-","-","-"
"2656","1493900","-90500","-","-","-"
"2659","8800","-3300","29400","28600","0.3"
"2664","15500","-2600","9700","-4900","1.6"
"2666","993500","38900","-","-","-"
"2667","3893600","-51500","352000","40100","11.06"
"2668","12500","600","-","-","-"
"2669","3400","400","12900","100","0.26"
"2670","31700","15900","47100","-10300","0.67"
"2673","790800","-19200","-","-","-"
"2674","190800","7700","10800","-5300","17.67"
"2676","45300","16300","69100","-800","0.66"
"2678","94200","-","161600","48000","0.58"
"2681","677600","-12300","77400","-29400","8.75"
"2683","15400","1500","-","-","-"
"2685","421600","168500","89000","-32700","4.74"
"2686","107000","-13300","43300","-100","2.47"
"2687","62000","700","6500","-7800","9.54"
"2689","26000","-3100","2500","900","10.4"
"2692","4700","-4600","4100","-4400","1.15"
"2693","516900","8400","-","-","-"
"2694","273900","68200","24000","1400","11.41"
"2695","124600","-47200","748500","93100","0.17"
"2698","40400","6500","2300","-","17.57"
"2700","13200","-600","-","-","-"
"2702","116500","29800","276800","36500","0.42"
"2705","17700","5600","-","-","-"
"2706","238800","16000","-","-","-"
"2708","187700","8100","-","-","-"
"2715","78200","5600","11200","-9500","6.98"
"2721","1322100","260300","19800","19800","66.77"
"2722","169600","-13600","54300","-6900","3.12"
"2726","238300","44400","53100","-12000","4.49"
"2730","272300","-300","69500","-195600","3.92"
"2733","14500","4600","2100","-1000","6.9"
"2734","50800","10700","7000","4700","7.26"
"2735","66900","3800","25300","-","2.64"
"2736","3000","-100","-","-","-"
"2737","28700","2400","-","-","-"
"2742","38100","2600","600","-300","63.5"
"2743","1591700","-13100","-","-","-"
"2747","5300","300","-","-","-"
"2749","1568300","-19100","1450300","-12200","1.08"
"2750","146300","36000","-","-","-"
"2751","26700","-6900","43100","21000","0.62"
"2752","53700","17100","369400","78600","0.15"
"2753","12000","6800","4700","-2100","2.55"
"2754","19600","600","-","-","-"
"2760","193400","34700","39700","-9800","4.87"
"2762","540700","-15100","-","-","-"
"2763","47700","100","2500","500","19.08"
"2764","1974700","5400","300","-900","6582.33"
"2767","2906400","45000","87600","31100","33.18"
"2768","2713600","609800","189400","2900","14.33"
"2769","29200","400","-","-","-"
"2776","5831500","55700","-","-","-"
"2777","1600","1000","-","-","-"
"2778","1358800","95900","17100","-64000","79.46"
"2780","628500","43400","4500","-","139.67"
"2782","118600","4600","24600","4100","4.82"
"2784","676500","328600","81900","52100","8.26"
"2788","2201600","12500","-","-","-"
"2789","6200","-200","-","-","-"
"2790","66300","1000","-","-100","-"
"2791","42100","12100","29100","12200","1.45"
"2792","285600","6700","209900","-9900","1.36"
"2795","3800","-100","-","-","-"
"2796","8000","-1100","600","300","13.33"
"2798","300","100","-","-","-"
"2801","248800","-28400","114100","18600","2.18"
"2802","251900","-9700","353800","7500","0.71"
"2804","10200","-200","104500","-3500","0.1"
"2805","9100","300","-","-","-"
"2806","31100","-1900","-","-","-"
"2809","130500","20000","502000","59200","0.26"
"2810","76400","7400","62100","-3300","1.23"
"2811","35700","-700","520300","11200","0.07"
"2812","7700","2000","-","-","-"
"2813","34400","4500","-","-","-"
"2814","43300","-600","-","-","-"
"2815","11400","-600","11200","400","1.02"
"2816","2100","900","1500","-700","1.4"
"2818","1700","700","4700","-3100","0.36"
"2819","1800","900","19800","-3200","0.09"
"2820","115300","-21500","-","-","-"
"2830","6200","1400","-","-","-"
"2831","2100","1300","-","-","-"
"2871","81100","1700","43700","500","1.86"
"2872","68200","-3800","-","-","-"
"2874","16900","-6600","11800","2300","1.43"
"2875","47300","-7600","13800","-7000","3.43"
"2876","30400","100","-","-","-"
"2877","1200","-100","-","-","-"
"2882","32000","3500","5400","-4300","5.93"
"2883","12700","-4200","-","-","-"
"2884","205100","-21200","481500","-10300","0.43"
"2892","109900","17800","-","-100","-"
"2894","62900","18100","-","-","-"
"2897","37700","-37300","109700","-6000","0.34"
"2899","4800","1700","8400","-4400","0.57"
"2901","979400","-7700","-","-","-"
"2903","109600","3300","-","-","-"
"2904","44500","-8300","13900","1400","3.2"
"2907","29700","-400","11800","-700","2.52"
"2908","14100","900","30700","1700","0.46"
"2910","49400","-16800","608600","48800","0.08"
"2911","900","-","-","-","-"
"2914","4621400","481400","402800","-108800","11.47"
"2915","66600","12700","13100","-4600","5.08"
"2916","3300","200","-","-","-"
"2917","27800","-300","-","-","-"
"2918","101400","3100","400","200","253.5"
"2922","10200","-1600","7100","-8500","1.44"
"2923","3300","700","-","-","-"
"2924","31600","1300","3200","300","9.88"
"2926","1218200","-34800","11000","5200","110.75"
"2927","512000","300","-","-","-"
"2929","1115700","-52100","1259800","17200","0.89"
"2930","1480500","97900","1574300","-119800","0.94"
"2931","2231800","165400","2320600","-14700","0.96"
"2932","34300","400","-","-","-"
"2933","99900","-2700","6300","4300","15.86"
"2934","116700","400","-","-","-"
"2935","46100","-300","100","-","461"
"2936","1126000","10300","244600","6300","4.6"
"2937","166400","5100","100","100","1664"
"2961","5700","-300","-","-","-"
"2970","573800","-3900","-","-","-"
"2975","236600","-192600","18000","-16200","13.14"
"2978","60300","-","-","-","-"
"2980","591000","97300","144800","-109700","4.08"
"2981","100100","2200","-","-","-"
"2982","1401300","-86800","125600","8000","11.16"
"2983","145300","-1100","-","-","-"
"2984","231300","-6800","200","-200","1156.5"
"2986","213900","2900","35900","7400","5.96"
"2987","531800","79800","-","-","-"
"2991","136300","-9600","-","-","-"
"2993","39600","2400","-","-","-"
"2997","161900","17600","-","-","-"
"2998","224300","-300","-","-","-"
"2999","468000","-16600","-","-","-"
"3001","114000","5500","3400","-1800","33.53"
"3002","15100","500","9500","-2100","1.59"
"3003","896600","-99300","1201000","-18100","0.75"
"3004","63100","4400","200","100","315.5"
"3010","585400","8700","-","-","-"
"3011","229400","-100","-","-","-"
"3020","145800","-6200","-","-","-"
"3021","107300","-1900","-","-","-"
"3023","60000","2900","9000","-900","6.67"
"3024","18800","-800","-","-","-"
"3028","45200","-5900","48500","13400","0.93"
"3030","593900","-700","2200","-200","269.95"
"3031","1058500","113900","91000","32300","11.63"
"3034","56600","-","238200","-7700","0.24"
"3035","210400","70300","67300","62200","3.13"
"3036","617800","16500","1300","-2300","475.23"
"3038","512000","600","392300","-19200","1.31"
"3040","243300","-15600","100","-","2433"
"3041","75600","19000","62400","28900","1.21"
"3042","290000","-11100","1600","-200","181.25"
"3045","13000","1300","-","-","-"
"3046","281300","48700","18700","4400","15.04"
"3048","448000","76700","47500","900","9.43"
"3050","121700","2700","133500","-2800","0.91"
"3053","1550500","110700","-","-","-"
"3054","36100","-900","-","-","-"
"3058","1200","-200","3900","800","0.31"
"3059","1000","200","3700","-500","0.27"
"3063","57700","5800","34400","12600","1.68"
"3064","2269600","-94700","156700","-2900","14.48"
"3065","3800","100","-","-","-"
"3067","62900","800","51300","-11200","1.23"
"3068","12100","-1300","-","-","-"
"3069","44900","400","17100","-13600","2.63"
"3070","92800","1900","-","-","-"
"3071","657800","7200","-","-","-"
"3073","162100","9300","2400","-300","67.54"
"3075","56100","-8100","-","-","-"
"3076","17800","1900","12600","-800","1.41"
"3077","8000","1100","-","-","-"
"3079","75300","2400","22400","-4000","3.36"
"3080","34200","1200","-","-","-"
"3082","59900","1800","239100","6400","0.25"
"3083","795500","260400","-","-","-"
"3085","26000","-1200","22900","4700","1.14"
"3086","688300","-266600","191100","-13800","3.6"
"3087","43600","2600","37600","-11000","1.16"
"3088","75300","4200","116400","-8100","0.65"
"3089","56900","-400","2300","-3400","24.74"
"3091","22400","-2200","77200","24000","0.29"
"3092","357700","40000","170900","1200","2.09"
"3093","813600","38000","508100","-33900","1.6"
"3094","252900","700","-","-","-"
"3096","5800","1300","-","-","-"
"3097","362400","4400","76600","4200","4.73"
"3099","1291000","-172600","483400","-74100","2.67"
"3101","765800","41600","127700","-35000","6"
"3103","2533600","42100","139100","51700","18.21"
"3104","193100","13000","900","-300","214.56"
"3105","232600","-1300","60100","700","3.87"
"3106","278400","10500","6400","-2800","43.5"
"3107","48300","16000","61100","51600","0.79"
"3109","392200","35100","123000","-5800","3.19"
"3110","476100","67000","29200","100","16.3"
"3111","442500","-12800","-","-","-"
"3113","1100300","19600","-","-","-"
"3116","180400","15700","23000","-1200","7.84"
"3121","1394700","11200","15000","-","92.98"
"3123","18800","-1000","-","-","-"
"3131","54300","700","-","-","-"
"3132","427700","12100","30400","-2900","14.07"
"3133","3920500","158900","-","-","-"
"3134","135100","-15600","142800","5500","0.95"
"3135","180300","4900","-","-","-"
"3137","114000","1000","92300","-1500","1.24"
"3138","144500","-","-","-","-"
"3139","88500","-14900","2700","1500","32.78"
"3140","70900","-9700","4900","2100","14.47"
"3141","402400","64000","105500","-13300","3.81"
"3143","110200","-4400","-","-","-"
"3148","18200","6200","42800","29000","0.43"
"3150","126000","12600","14300","-6400","8.81"
"3151","92500","-7100","24400","-700","3.79"
"3153","3800","500","4200","-800","0.9"
"3154","26500","-800","22200","6400","1.19"
"3156","70200","3900","7800","-300","9"
"3157","54000","4900","600","-1800","90"
"3159","141700","22300","15000","-600","9.45"
"3160","163700","-12000","58300","-5300","2.81"
"3161","213000","6300","-","-","-"
"3166","9900","2600","39900","-4700","0.25"
"3167","61000","14200","143000","-25800","0.43"
"3168","105600","12800","58700","900","1.8"
"3169","300200","1700","800","-","375.25"
"3172","27000","2600","3100","400","8.71"
"3173","18700","1200","1300","-5100","14.38"
"3174","2800","-1200","-","-","-"
"3175","72500","6200","3200","-","22.66"
"3176","158300","-1300","3200","2300","49.47"
"3177","35600","1200","-","-","-"
"3178","23200","5500","43600","-7200","0.53"
"3179","946900","62200","44900","-24400","21.09"
"3180","46800","5000","80500","-10200","0.58"
"3181","449800","21800","-","-","-"
"3182","213800","-14800","196300","10000","1.09"
"3183","22000","-4900","3500","-4700","6.29"
"3184","58100","-600","-","-","-"
"3185","172700","8500","-","-","-"
"3186","875400","388100","903800","374300","0.97"
"3187","614400","-18000","175600","-21300","3.5"
"3189","312400","-900","27500","-48500","11.36"
"3190","4100","2200","-","-","-"
"3191","76400","6300","63100","23800","1.21"
"3192","72400","6100","-","-","-"
"3193","215500","1800","46300","-2900","4.65"
"3195","247100","-100","40600","-300","6.09"
"3196","29500","-20300","182300","20300","0.16"
"3197","198800","4900","1824900","480600","0.11"
"3198","89800","-14900","22400","-900","4.01"
"3199","76400","1200","1100","-1200","69.45"
"3201","66700","10200","10600","3200","6.29"
"3202","1612600","-15800","400","-","4031.5"
"3204","245700","-1400","2500","1000","98.28"
"3205","695600","-6200","219400","-9500","3.17"
"3221","104200","1300","3900","-2700","26.72"
"3222","31600","14400","187400","-400","0.17"
"3223","78000","-400","-","-","-"
"3224","17900","100","-","-","-"
"3228","146000","2800","70400","-200","2.07"
"3231","134800","200","78600","-2200","1.72"
"3232","26700","-4700","81800","-4400","0.33"
"3236","1617600","-8600","-","-","-"
"3237","3004700","30900","-","-","-"
"3238","522000","-20800","-","-","-"
"3241","46000","-4400","-","-","-"
"3242","266000","-3300","46600","30600","5.71"
"3244","370100","-28900","60700","6200","6.1"
"3245","428000","22800","52500","5100","8.15"
"3246","156600","-300","-","-","-"
"3248","74500","-4000","-","-","-"
"3252","42600","-3800","27400","12400","1.55"
"3254","63200","2000","28900","1900","2.19"
"3261","111600","-1900","-","-","-"
"3264","1592200","-117400","-","-","-"
"3266","2047500","-102000","100","100","20475"
"3267","65400","1700","-","-","-"
"3271","1130800","-69300","45900","-27300","24.64"
"3275","39300","-1400","-","-","-"
"3276","217500","-","10500","-900","20.71"
"3277","91800","-6000","1600","600","57.38"
"3280","47700","11500","3800","3000","12.55"
"3284","652700","9500","25000","-4100","26.11"
"3286","86600","-500","-","-","-"
"3288","189400","14100","122400","5500","1.55"
"3289","1649500","35100","104300","14700","15.81"
"3291","55400","4800","485900","-6800","0.11"
"3293","144500","20800","-","-","-"
"3294","75200","5800","3000","-100","25.07"
"3297","37600","-7300","-","-","-"
"3299","114500","-22500","31200","3200","3.67"
"3300","273200","-4700","-","-","-"
"3302","17200","-400","2900","-800","5.93"
"3306","124400","-5900","-","-","-"
"3315","7152500","226300","14300","200","500.17"
"3316","38200","1000","100","100","382"
"3317","8800","500","-","-","-"
"3319","571800","2400","17100","7300","33.44"
"3320","49500","-1700","28700","-100","1.72"
"3321","506700","55900","21900","-16900","23.14"
"3322","632700","100","-","-","-"
"3323","6169500","47500","-","-","-"
"3326","68000","-3200","-","-","-"
"3328","1097600","10400","48700","7200","22.54"
"3329","21700","-7900","22600","12900","0.96"
