"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2193","2154200","-69200","479600","88600","4.49"
"2195","173300","2700","-","-","-"
"2196","518500","-15300","244800","20000","2.12"
"2198","110600","-5500","540900","508900","0.2"
"2201","107000","14000","26600","13400","4.02"
"2204","9700","-300","300","-1000","32.33"
"2206","117100","-5700","65700","200","1.78"
"2207","5500","-3100","4400","300","1.25"
"2208","4200","-200","-","-","-"
"2209","14500","-1700","1300","-","11.15"
"2211","57700","-5500","771300","32500","0.07"
"2212","105300","-35500","568500","-23300","0.19"
"2215","316000","29600","84500","-10100","3.74"
"2216","148100","900","21300","1300","6.95"
"2217","4900","700","2300","-800","2.13"
"2220","45100","700","18100","300","2.49"
"2221","3000","-200","-","-","-"
"2222","462100","-16800","199100","11300","2.32"
"2224","12700","-600","-","-","-"
"2226","10500","-400","4200","400","2.5"
"2229","197800","-38500","112900","8600","1.75"
"2264","188000","11800","13700","800","13.72"
"2266","23800","1800","155200","96000","0.15"
"2267","2593700","-138800","228300","24700","11.36"
"2268","11200","-3800","-","-","-"
"2269","359900","-47000","53700","-700","6.7"
"2270","168100","-16000","90100","-300","1.87"
"2281","406000","13700","20400","-100","19.9"
"2282","318800","-30300","34700","-1100","9.19"
"2286","300200","18900","700","-","428.86"
"2288","39000","2300","13000","1000","3"
"2291","19400","100","2900","-200","6.69"
"2292","8500","-1200","12600","-24100","0.67"
"2293","3800","1200","-","-","-"
"2294","30100","1100","3700","1200","8.14"
"2296","17200","2400","2700","-24100","6.37"
"2300","65100","-11100","-","-","-"
"2301","79100","20100","41400","6500","1.91"
"2303","147000","2200","-","-","-"
"2304","99200","-1200","14400","-8200","6.89"
"2305","29500","-4500","3600","-100","8.19"
"2307","93300","-11400","10000","-","9.33"
"2309","32400","-18900","200","-","162"
"2311","171700","7300","-","-","-"
"2315","7689300","-222400","1165100","78700","6.6"
"2317","2361200","-341700","229800","-13100","10.28"
"2321","1790000","38500","-","-","-"
"2323","246800","-10700","-","-","-"
"2325","12600","400","222700","1000","0.06"
"2326","128500","-7900","10100","-","12.72"
"2327","40700","24000","39500","-2700","1.03"
"2329","90000","6500","-","-","-"
"2330","1892500","19700","-","-","-"
"2331","230300","2200","64300","27500","3.58"
"2332","78700","-10600","1300","300","60.54"
"2334","286900","-18300","-","-","-"
"2335","47400","1100","3500","-700","13.54"
"2337","756100","8500","173100","-2800","4.37"
"2338","647100","23400","-","-","-"
"2340","107500","1500","-","-","-"
"2341","984900","-4300","-","-","-"
"2342","736300","14800","-","-","-"
"2344","93900","5700","-","-","-"
"2345","2627400","-243700","-","-","-"
"2349","35000","-1600","-","-","-"
"2351","202200","-14100","-","-","-"
"2353","8426500","-1608000","392500","209500","21.47"
"2354","831400","-16400","-","-200","-"
"2359","57900","-400","1600","100","36.19"
"2370","20740000","-687100","-","-","-"
"2371","606900","700","71100","-15900","8.54"
"2372","512000","-9200","11300","-8600","45.31"
"2373","44400","300","-","-","-"
"2374","122000","1100","500","-","244"
"2375","2226100","171200","3100","-2800","718.1"
"2376","89500","-800","-","-","-"
"2378","113400","4600","98500","23600","1.15"
"2379","217100","9200","14200","3300","15.29"
"2384","588800","-10800","27100","2000","21.73"
"2385","957300","22900","-","-","-"
"2388","3724500","-199400","-","-","-"
"2389","242200","28200","18700","4000","12.95"
"2391","42100","-6700","-","-","-"
"2393","25600","100","-","-","-"
"2395","1098600","-111600","654700","11000","1.68"
"2397","558900","5000","-","-","-"
"2402","33000","-17300","-","-","-"
"2404","90000","-3400","8600","-33000","10.47"
"2408","93100","-25800","-","-","-"
"2410","300800","-3000","9900","2800","30.38"
"2411","553000","422800","1300","800","425.38"
"2412","603600","-123400","37600","-3000","16.05"
"2413","4217000","-452800","273100","-85000","15.44"
"2415","141900","15800","-","-","-"
"2418","1038100","17400","27900","11400","37.21"
"2424","202200","-20000","500","-","404.4"
"2425","32400","2000","-","-","-"
"2427","2267000","-2923300","387900","-484900","5.84"
"2428","740400","-19600","10800","1400","68.56"
"2429","237700","10200","21300","14800","11.16"
"2432","817200","77300","46500","-25600","17.57"
"2433","454700","-73900","212200","14000","2.14"
"2435","1040200","58200","35400","31100","29.38"
"2436","316900","9600","-","-","-"
"2437","1739200","152900","-","-","-"
"2438","942300","-46800","336700","37000","2.8"
"2440","1363100","-3800","180200","-41000","7.56"
"2445","265800","18600","12700","7000","20.93"
"2449","82500","-200","-","-","-"
"2453","5000","-35000","2200","-","2.27"
"2454","596300","-12400","-","-","-"
"2459","247000","55600","-","-62000","-"
"2461","287500","-8600","267600","73700","1.07"
"2462","343500","-39800","24000","1900","14.31"
"2464","187800","-1300","300","-1100","626"
"2468","401500","6800","-","-200","-"
"2469","51200","-2100","-","-","-"
"2471","2941800","-11600","141500","19900","20.79"
"2475","24600","13200","400","-1300","61.5"
"2477","178700","-2800","25000","-4100","7.15"
"2479","787200","5800","-","-","-"
"2480","21200","500","-","-","-"
"2481","7500","1000","2200","-","3.41"
"2483","137800","-1000","-","-","-"
"2484","982600","-583500","2422900","-682700","0.41"
"2485","133300","-4500","500","-300","266.6"
"2487","4200","-","1000","-","4.2"
"2488","392600","-35200","-","-","-"
"2489","700500","-43200","49900","-8000","14.04"
"2491","470800","-14300","17700","-3600","26.6"
"2492","1488100","-41300","850800","91100","1.75"
"2493","18900","2600","-","-","-"
"2497","466100","18800","28300","5900","16.47"
"2498","68700","-14200","-","-","-"
"2499","45900","-4500","-","-","-"
"2501","114900","23100","487300","22100","0.24"
"2502","400300","42200","87100","4800","4.6"
"2503","619000","-70700","332100","155100","1.86"
"2531","83700","-16800","49600","4200","1.69"
"2533","472800","20600","880500","393700","0.54"
"2540","17600","2700","1100","-1300","16"
"2573","37000","-3600","-","-","-"
"2579","431800","300","46300","400","9.33"
"2585","104900","-31600","1500","100","69.93"
"2586","2106900","44000","-","-","-"
"2587","148400","-28100","36600","-","4.05"
"2588","101000","100","-","-","-"
"2590","19800","1100","46600","-100","0.42"
"2593","583600","15800","81900","900","7.13"
"2594","24300","2500","22500","2700","1.08"
"2597","25100","-8200","31000","1900","0.81"
"2599","56400","500","600","-","94"
"2602","46500","-1300","12200","-3400","3.81"
"2607","106500","1000","109600","-1100","0.97"
"2612","14500","-300","-","-","-"
"2613","54200","-4100","13500","300","4.01"
"2651","748700","-95700","54900","-16000","13.64"
"2652","571700","-87100","123200","69300","4.64"
"2653","42100","3000","-","-","-"
"2654","79800","1700","-","-","-"
"2656","1645000","-36800","-","-","-"
"2659","49300","13800","1400","-","35.21"
"2664","72300","2800","20100","5800","3.6"
"2666","880200","-27800","-","-","-"
"2667","3190500","-132200","584100","-42500","5.46"
"2668","23400","1600","-","-","-"
"2669","11300","-1000","1400","-","8.07"
"2670","206100","-7200","32400","-16200","6.36"
"2673","751400","3600","-","-","-"
"2674","58600","-12300","12700","-700","4.61"
"2676","16400","-3900","3900","300","4.21"
"2678","50400","7500","73900","20500","0.68"
"2681","352500","-1000","80400","-400","4.38"
"2683","10900","1000","-","-","-"
"2685","106800","-4900","128500","2700","0.83"
"2686","9700","100","-","-","-"
"2687","201300","-8900","57400","-800","3.51"
"2689","18100","-200","600","300","30.17"
"2692","9000","700","9700","300","0.93"
"2693","459700","10000","-","-","-"
"2694","258100","24500","5500","-13600","46.93"
"2695","200200","149800","124200","-123300","1.61"
"2698","30700","-1200","2100","-","14.62"
"2700","12100","700","-","-","-"
"2702","272600","54600","5941300","2129600","0.05"
"2705","27700","3800","-","-","-"
"2708","127600","10000","-","-","-"
"2715","200500","22800","5100","700","39.31"
"2721","692300","44300","-","-","-"
"2722","221000","13400","2900","2200","76.21"
"2726","661500","-577300","130500","21300","5.07"
"2730","87700","4000","116500","7100","0.75"
"2733","13400","1600","3800","100","3.53"
"2734","53300","-10800","33500","-8200","1.59"
"2735","144000","2200","12000","-100","12"
"2736","9000","500","-","-","-"
"2737","82000","1500","100","-","820"
"2742","35700","5500","6400","-600","5.58"
"2743","4699700","-76200","-","-","-"
"2747","10200","200","-","-","-"
"2749","496200","10300","201800","-4800","2.46"
"2750","58200","-10500","-","-","-"
"2751","49100","5400","5000","-200","9.82"
"2752","78900","30900","1155700","36200","0.07"
"2753","24200","-500","7700","4500","3.14"
"2754","32600","-400","-","-","-"
"2760","479600","21700","88800","4600","5.4"
"2762","2251300","-46200","-","-","-"
"2763","65800","5900","1600","200","41.13"
"2764","2239700","-167100","100","-","22397"
"2767","4802500","-53900","79500","-900","60.41"
"2768","1168600","-24500","97500","-39300","11.99"
"2769","20000","-1000","-","-","-"
"2776","4245900","2700","-","-","-"
"2778","1634200","192000","1800","100","907.89"
"2780","786100","-32300","72900","-700","10.78"
"2782","502400","-36100","78300","10900","6.42"
"2784","32200","-13500","174000","-17300","0.19"
"2788","2349300","-73600","-","-","-"
"2789","86600","-14000","-","-","-"
"2790","38400","-300","-","-","-"
"2791","16200","-3200","38400","-3600","0.42"
"2792","107600","-40200","65000","19500","1.66"
"2795","8200","-1300","-","-","-"
"2796","24600","-800","7400","-2600","3.32"
"2798","6000","-500","-","-","-"
"2801","78900","21700","120000","43900","0.66"
"2802","825900","-58300","194100","-134600","4.26"
"2804","4400","100","80000","-3600","0.06"
"2805","8200","200","-","-","-"
"2806","18800","900","-","-","-"
"2809","65400","4000","288100","-6100","0.23"
"2810","42600","-1500","52500","3200","0.81"
"2811","98200","10000","208700","2100","0.47"
"2812","1034400","-6700","-","-","-"
"2813","109900","1100","-","-","-"
"2814","49600","1100","-","-","-"
"2815","31000","4700","5100","600","6.08"
"2816","9000","-","400","100","22.5"
"2818","4000","-200","200","-300","20"
"2819","5600","300","1400","-100","4"
"2820","123900","3000","-","-","-"
"2830","11600","1900","-","-","-"
"2831","15100","900","-","-","-"
"2871","55400","11500","43900","-4200","1.26"
"2872","47600","2000","-","-","-"
"2874","48100","9600","106200","300","0.45"
"2875","499200","-88800","91500","-3500","5.46"
"2876","132800","2900","-","-","-"
"2877","3700","-1000","-","-","-"
"2882","62300","-1900","73200","13700","0.85"
"2883","8000","-500","-","-","-"
"2884","944000","-4000","121400","-5400","7.78"
"2892","148300","-300","100","100","1483"
"2894","203100","14500","-","-","-"
"2897","85800","16600","56200","-23100","1.53"
"2899","35500","4600","300","100","118.33"
"2901","494100","-10000","-","-","-"
"2903","128500","-2300","-","-","-"
"2904","21400","-300","1300","-1200","16.46"
"2907","67500","1800","3300","-1200","20.45"
"2908","12400","1700","22300","1000","0.56"
"2910","28400","2600","9100","-2500","3.12"
"2911","2000","500","-","-","-"
"2914","7099500","-692700","574700","78900","12.35"
"2915","40200","-3600","12700","-3700","3.17"
"2916","3800","-400","-","-","-"
"2917","4100","400","-","-","-"
"2918","42000","-","50800","-3500","0.83"
"2922","800","-600","4300","-100","0.19"
"2923","1800","-400","-","-","-"
"2924","69800","-5400","4300","700","16.23"
"2926","1225800","-28500","8000","-3200","153.22"
"2927","227800","-3400","-","-","-"
"2929","1804900","101900","495600","44900","3.64"
"2930","2669700","37000","1198000","-39400","2.23"
"2931","2477300","-27800","851500","38500","2.91"
"2932","35200","-300","-","-","-"
"2933","71900","-7200","33700","7700","2.13"
"2934","120700","-15500","-","-","-"
"2935","45000","-2400","3400","200","13.24"
"2936","3724100","-230500","1773100","-9800","2.1"
"2937","192000","-6800","66700","-15000","2.88"
"2938","63200","-29800","300","300","210.67"
"2961","6300","-100","-","-","-"
"2962","504000","-48600","-","-","-"
"2970","487800","1100","-","-","-"
"2975","470000","-15000","10600","4500","44.34"
"2978","203200","-2300","300","300","677.33"
"2980","530400","-47600","223100","30600","2.38"
"2981","181900","4300","-","-","-"
"2982","2354500","-110300","68300","-1100","34.47"
"2983","146600","3200","-","-","-"
"2984","180400","-3500","1000","-200","180.4"
"2986","338600","5900","34100","700","9.93"
"2987","646900","-43000","100","-100","6469"
"2991","204000","20200","-","-","-"
"2993","54300","-200","-","-","-"
"2997","187400","10700","-","-","-"
"2998","264900","-20200","-","-","-"
"2999","679600","-5500","-","-","-"
"3001","116700","9000","180300","109200","0.65"
"3002","12800","2200","34400","27600","0.37"
"3003","563800","-17400","2233300","672900","0.25"
"3004","116600","10200","-","-","-"
"3010","1638500","-74900","-","-","-"
"3011","66900","9100","-","-","-"
"3020","185400","-400","-","-","-"
"3021","150500","-1100","-","-","-"
"3023","159600","-1900","3000","100","53.2"
"3024","16500","2400","-","-","-"
"3028","62900","-2800","917200","156200","0.07"
"3030","403000","-10900","-","-","-"
"3031","831200","129200","63400","-40000","13.11"
"3034","1650400","-29700","24000","-1100","68.77"
"3035","96800","800","19000","-100","5.09"
"3036","596800","-52400","17900","-400","33.34"
"3038","329300","-61200","401700","63700","0.82"
"3040","200300","-16300","-","-1200","-"
"3041","606200","-52500","215900","-2100","2.81"
"3042","644500","-28900","95100","-4500","6.78"
"3045","6500","300","-","-","-"
"3046","207100","-14700","96500","-11100","2.15"
"3048","114900","-13800","176800","17500","0.65"
"3050","154200","-18400","83800","800","1.84"
"3053","2978100","-87800","-","-","-"
"3054","97100","-1500","-","-","-"
"3058","7700","-","3400","-900","2.26"
"3059","14300","-300","1600","-1700","8.94"
"3063","37700","400","55000","-2700","0.69"
"3064","2452000","-312100","267700","-7900","9.16"
"3065","9900","-400","-","-","-"
"3067","48700","1100","5900","-100","8.25"
"3068","30400","100","-","-","-"
"3069","685400","9000","52200","-3600","13.13"
"3070","323300","-4600","-","-","-"
"3071","515300","12600","-","-","-"
"3073","643400","-15700","700","-","919.14"
"3075","102000","21300","-","-","-"
"3076","59600","4600","4300","-1000","13.86"
"3077","210900","74100","200","200","1054.5"
"3079","147200","-4300","12200","-100","12.07"
"3080","57600","1500","-","-","-"
"3082","55200","8000","152200","25800","0.36"
"3083","828200","-5600","-","-","-"
"3086","1084000","-131300","332600","-51400","3.26"
"3087","76000","-8500","26000","900","2.92"
"3088","880000","-71500","158300","-2700","5.56"
"3089","56900","-200","11700","2800","4.86"
"3091","39300","-3900","428400","3000","0.09"
"3092","200800","-7900","184100","15100","1.09"
"3093","1127800","-72500","448500","15600","2.51"
"3094","153300","300","-","-","-"
"3096","12500","1100","-","-","-"
"3097","462400","26500","1261400","383000","0.37"
"3099","1864600","252300","238300","-41600","7.82"
"3101","566400","-34900","91500","9400","6.19"
"3103","2400700","-27400","182900","8500","13.13"
"3104","84600","-14600","7600","-900","11.13"
"3105","247500","4800","67400","25900","3.67"
"3106","129000","-3500","1900","-100","67.89"
"3107","56700","-14900","41600","-300","1.36"
"3109","292100","-800","114000","-800","2.56"
"3110","79100","-7300","79600","11900","0.99"
"3111","385300","-10900","-","-","-"
"3113","1473300","175300","-","-","-"
"3116","306400","35700","140200","-64400","2.19"
"3121","1673800","92600","31400","5600","53.31"
"3123","88400","3200","-","-","-"
"3131","180000","200","-","-","-"
"3132","1495500","-598900","93200","31100","16.05"
"3133","8421400","-155200","-","-","-"
"3134","130800","4400","100","-","1308"
"3135","281600","200","-","-","-"
"3137","113100","-7600","12500","-","9.05"
"3138","61500","-3900","-","-","-"
"3139","176600","20900","14900","-2200","11.85"
"3140","54400","700","3200","-1200","17"
"3141","766100","119900","49700","-15300","15.41"
"3143","148300","-400","-","-","-"
"3148","43000","1700","12400","2200","3.47"
"3150","327100","-9500","12400","3000","26.38"
"3151","109200","24900","1500","-100","72.8"
"3153","17100","-200","700","-100","24.43"
"3154","29200","-3900","14300","-1600","2.04"
"3156","59000","-500","12600","700","4.68"
"3157","49200","200","100","-","492"
"3159","66000","6900","4600","-1700","14.35"
"3160","122500","-6100","24300","-89200","5.04"
"3161","468000","10300","-","-","-"
"3166","16900","400","1400","-200","12.07"
"3167","43200","-17200","81600","1600","0.53"
"3168","73700","-800","12800","-14400","5.76"
"3169","180500","300","700","700","257.86"
"3172","33000","-200","3600","-10400","9.17"
"3173","38400","-6200","-","-","-"
"3174","5900","-1200","-","-","-"
"3175","93800","1500","-","-","-"
"3176","127300","13300","600","-1300","212.17"
"3177","37600","700","-","-","-"
"3178","146900","1600","14400","1000","10.2"
"3179","292800","4600","52400","-8200","5.59"
"3180","267600","-29100","33300","-6300","8.04"
"3181","406200","800","-","-","-"
"3182","1182000","-26700","344400","22000","3.43"
"3183","33300","6200","3700","-4100","9"
"3184","67200","200","-","-","-"
"3185","177700","600","-","-","-"
"3186","2307900","-200700","2934900","40400","0.79"
"3187","1108500","195000","54600","33100","20.3"
"3189","602800","6500","25300","-14000","23.83"
"3190","9100","900","-","-","-"
"3191","36300","1400","56300","11500","0.64"
"3192","311100","-5100","-","-","-"
"3193","190900","-38300","202900","72000","0.94"
"3195","197700","-3900","25800","4200","7.66"
"3196","48100","-1500","540500","13600","0.09"
"3197","535400","50500","13684000","2044500","0.04"
"3198","70000","13600","154200","37700","0.45"
"3199","79700","-100","2500","1000","31.88"
"3201","26200","17000","38200","4200","0.69"
"3202","1412000","-22300","300","-","4706.67"
"3204","163700","-29500","3500","-2100","46.77"
"3205","148300","3700","-","-","-"
"3221","63400","-","9600","1800","6.6"
"3222","170600","18100","57000","-600","2.99"
"3223","122800","300","-","-","-"
"3224","24000","2500","-","-","-"
"3231","112200","-9800","37400","-1100","3"
"3232","38700","1700","8600","600","4.5"
"3236","1957900","49100","-","-","-"
"3237","2504600","-94200","-","-","-"
"3238","446400","16700","-","-","-"
"3241","38000","-1900","9000","1000","4.22"
"3242","553300","-11300","116800","58300","4.74"
"3244","371900","-30000","87600","-11200","4.25"
"3245","409600","-36100","41900","4900","9.78"
"3246","163800","9500","300","-","546"
"3248","189400","2800","200","200","947"
"3252","76900","2300","587800","62900","0.13"
"3254","154800","4000","20900","-1800","7.41"
"3261","58700","-1700","-","-","-"
"3264","1156500","7500","-","-","-"
"3266","1314800","-93100","-","-","-"
"3267","179700","-5100","-","-","-"
"3271","1019800","21800","54300","-5000","18.78"
"3275","40800","2700","-","-","-"
"3276","101700","-67700","7700","-800","13.21"
"3277","115900","4000","2800","300","41.39"
"3280","115000","1800","1100","-100","104.55"
"3284","682000","4400","13500","1800","50.52"
"3286","243300","-7200","-","-","-"
"3288","661200","-44600","102500","3100","6.45"
"3289","1198200","-16900","184200","2100","6.5"
"3291","60900","-1500","294500","-8700","0.21"
"3293","214200","800","-","-","-"
"3294","90400","15300","3100","200","29.16"
"3297","17400","600","-","-","-"
"3299","426600","30900","102100","8400","4.18"
"3300","435700","7900","-","-","-"
"3302","23900","-2600","60600","25400","0.39"
"3306","92900","1500","-","-","-"
"3315","6091100","-71500","355600","-69800","17.13"
"3317","17200","1800","-","-","-"
"3319","400000","-58500","410100","3400","0.98"
"3320","161000","30500","7700","-8200","20.91"
"3321","368000","-600","3800","-200","96.84"
"3322","659700","400","-","-","-"
"3323","4172600","-318400","-","-","-"
"3326","106800","1800","-","-","-"
"3328","995800","-47600","55300","-12700","18.01"
"3329","35000","-100","5100","-1500","6.86"
"3333","181300","8000","2000","100","90.65"
"3341","114900","-3000","10600","-","10.84"
