"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1911","728500","-50900","142100","-11400","5.13"
"1914","75300","-6600","4400","-5600","17.11"
"1921","66800","400","5200","1700","12.85"
"1925","145100","27700","97800","-5500","1.48"
"1926","86800","-4900","29800","-4300","2.91"
"1928","411700","-5300","105300","9400","3.91"
"1929","98000","1100","22300","-1000","4.39"
"1930","81900","-62500","6100","1100","13.43"
"1934","184300","3900","3400","300","54.21"
"1938","87600","10000","300","-","292"
"1939","34500","-5500","13700","-600","2.52"
"1941","57100","100","26000","2600","2.2"
"1942","67200","-35400","85100","-5200","0.79"
"1944","16000","3400","70700","-10000","0.23"
"1945","69500","-1100","4000","3800","17.38"
"1946","7100","-3400","200","-300","35.5"
"1948","6000","700","-","-","-"
"1949","29700","2500","1800","400","16.5"
"1950","10400","2800","35400","3000","0.29"
"1951","47600","-12000","47800","2000","1"
"1952","28000","-8000","29400","-3600","0.95"
"1959","43900","-1200","31000","-","1.42"
"1960","134900","700","-","-","-"
"1961","128400","3200","26000","1300","4.94"
"1963","1382100","162100","207300","-15700","6.67"
"1964","82700","100","1000","200","82.7"
"1965","30900","-200","3300","-100","9.36"
"1966","540800","13000","16200","-55200","33.38"
"1967","515600","-300","2300","-5600","224.17"
"1968","6300","1600","700","-1100","9"
"1969","70400","22300","24000","-8000","2.93"
"1971","127400","-1300","-","-","-"
"1972","107500","3400","9400","-600","11.44"
"1973","42300","22300","28600","-3100","1.48"
"1975","22800","7800","5600","-200","4.07"
"1976","34100","-9200","29300","2100","1.16"
"1979","40800","28100","24700","3200","1.65"
"1980","33000","-4900","900","100","36.67"
"1981","400","100","-","-","-"
"1982","35700","-400","9200","-400","3.88"
"1992","1300","100","-","-","-"
"1994","55000","-5500","-","-","-"
"1997","22800","-100","-","-","-"
"2001","190400","-81400","12900","-1500","14.76"
"2002","180600","-11100","128600","-20800","1.4"
"2003","46200","300","400","-","115.5"
"2004","23300","-22400","2200","-500","10.59"
"2009","94500","500","-","-","-"
"2053","324000","-2700","3500","800","92.57"
"2055","341600","-28000","500","-900","683.2"
"2060","434000","-24200","700","-6700","620"
"2107","81500","-36200","100","100","815"
"2108","15500","-5300","900","200","17.22"
"2109","21900","-1900","7200","-400","3.04"
"2112","594900","-15600","21100","-18200","28.19"
"2114","48300","500","106700","100","0.45"
"2117","55600","-6100","21400","-600","2.6"
"2120","2609000","617000","63900","9100","40.83"
"2121","275600","-19200","23100","-6700","11.93"
"2122","154300","-3600","-","-","-"
"2124","66400","400","26300","600","2.52"
"2127","11017300","-649100","441800","182900","24.94"
"2130","341500","-15900","178600","3400","1.91"
"2134","9145100","33700","-","-","-"
"2136","65100","-900","-","-","-"
"2138","1856000","-173200","123200","-5000","15.06"
"2139","51000","-400","1600","-500","31.88"
"2146","605200","-70600","81200","33600","7.45"
"2148","261300","37400","600","500","435.5"
"2150","1537800","334100","400","400","3844.5"
"2152","37800","-400","-","-","-"
"2153","254200","600","680100","36500","0.37"
"2154","54900","-59500","31300","17600","1.75"
"2156","122700","200","-","-","-"
"2157","874700","-16900","23200","-1700","37.7"
"2158","2112400","-130800","200","200","10562"
"2160","4769300","-726300","1636300","763700","2.91"
"2162","1503500","-157200","95400","18600","15.76"
"2163","136400","1000","-","-","-"
"2164","106600","1600","-","-","-"
"2168","236600","68800","151600","120200","1.56"
"2169","11800","-200","900","-1000","13.11"
"2170","1674000","-387200","224400","152600","7.46"
"2173","131300","5200","2900","-400","45.28"
"2175","384400","-13300","156800","21000","2.45"
"2179","3200","1200","-","-","-"
"2180","86400","-31600","2700","-","32"
"2181","2864500","1255900","111800","-46900","25.62"
"2183","126200","25100","1000","1000","126.2"
"2185","101800","5400","-","-","-"
"2186","110400","-200","-","-","-"
"2193","1881000","-65300","324200","167800","5.8"
"2195","196600","6000","-","-","-"
"2196","532100","-52300","229800","-3200","2.32"
"2198","146800","-6400","30700","-7900","4.78"
"2201","82000","-16900","34100","3400","2.4"
"2204","8900","-900","1700","400","5.24"
"2206","140200","-8500","83600","1300","1.68"
"2207","11100","-800","5200","-800","2.13"
"2208","2600","-400","-","-","-"
"2209","21700","-1600","1300","-","16.69"
"2211","61900","-6100","557300","16500","0.11"
"2212","79200","3300","571400","11400","0.14"
"2215","312700","157400","241300","230400","1.3"
"2216","128300","14900","37200","-11600","3.45"
"2217","3400","-100","3000","-400","1.13"
"2220","50800","900","15300","-700","3.32"
"2221","2600","500","-","-","-"
"2222","570400","-165500","206100","-1000","2.77"
"2224","11500","1400","-","-","-"
"2226","11200","-3400","5400","-2000","2.07"
"2229","308700","-71800","90300","-2000","3.42"
"2264","82000","1100","23900","-16000","3.43"
"2266","21300","500","25500","300","0.84"
"2267","2536100","330500","183600","66100","13.81"
"2268","25600","2200","-","-","-"
"2269","427900","-16600","60900","6600","7.03"
"2270","173300","5500","100200","70500","1.73"
"2281","387500","3300","21700","700","17.86"
"2282","322800","-6600","49900","1800","6.47"
"2286","292100","7700","5200","800","56.17"
"2288","42400","-9000","17900","1300","2.37"
"2291","18800","1300","3100","200","6.06"
"2292","10600","-1100","35700","200","0.3"
"2293","2200","-","-","-","-"
"2294","25500","-1200","1000","100","25.5"
"2296","9600","600","4100","1900","2.34"
"2300","15500","3200","-","-","-"
"2301","60500","-3800","17600","-900","3.44"
"2303","140000","7100","-","-","-"
"2304","139300","-29600","46300","-5200","3.01"
"2305","36300","-600","2900","-100","12.52"
"2307","110600","-300","10000","-","11.06"
"2309","47400","-59200","500","-300","94.8"
"2311","128100","-1100","-","-","-"
"2315","9474700","246300","1076500","-229100","8.8"
"2317","3899300","-448100","99500","4800","39.19"
"2321","1640000","-29100","-","-","-"
"2323","244200","3900","-","-","-"
"2325","11800","-400","126600","57400","0.09"
"2326","146200","-4000","9500","500","15.39"
"2327","21200","-19300","48300","2200","0.44"
"2329","85300","-4400","-","-300","-"
"2330","2043200","-66000","-","-","-"
"2331","233900","-7600","32200","-15500","7.26"
"2332","113000","32000","1300","-400","86.92"
"2334","335400","-16300","-","-","-"
"2335","48800","300","4600","1800","10.61"
"2337","770300","-102300","216300","-10000","3.56"
"2338","661800","-15200","-","-","-"
"2340","115200","-14600","-","-","-"
"2341","1029000","6500","-","-","-"
"2342","730700","-23000","-","-","-"
"2344","110200","-500","-","-","-"
"2345","2809800","-438500","4000","3800","702.45"
"2349","36800","100","-","-","-"
"2351","199400","2700","-","-","-"
"2353","8661100","-5300","129300","32300","66.98"
"2354","889000","94400","1000","1000","889"
"2359","44100","900","1000","200","44.1"
"2370","18779600","-1190800","-","-","-"
"2371","771700","-176800","101400","-27900","7.61"
"2372","516900","-6100","24300","-35600","21.27"
"2373","36900","100","-","-","-"
"2374","128500","5800","400","-100","321.25"
"2375","1710000","688200","7900","6200","216.46"
"2376","107900","700","-","-","-"
"2378","108300","6700","41300","2600","2.62"
"2379","182500","-18600","9700","-100","18.81"
"2384","517000","27200","24900","-4100","20.76"
"2385","955100","-68700","-","-","-"
"2388","4029200","79700","-","-","-"
"2389","222100","12900","18400","-700","12.07"
"2391","50400","-600","-","-","-"
"2393","24900","100","-","-","-"
"2395","1248800","-217500","641300","-1000","1.95"
"2397","550000","2700","-","-","-"
"2402","49700","26300","-","-","-"
"2404","126700","-1300","50800","-2300","2.49"
"2408","119100","2600","-","-","-"
"2410","336400","-29800","6200","-1900","54.26"
"2411","793600","256100","700","-100","1133.71"
"2412","877700","-225200","96300","-24700","9.11"
"2413","3961200","140500","468000","80900","8.46"
"2415","133500","-2800","-","-","-"
"2418","946200","-13000","9300","-600","101.74"
"2424","240100","11400","500","-","480.2"
"2425","33000","-2100","-","-","-"
"2427","4626900","9400","355200","35500","13.03"
"2428","822700","-5200","10100","2300","81.46"
"2429","353500","4900","1000","-4000","353.5"
"2432","701000","-43300","86700","16000","8.09"
"2433","308000","155600","256500","53900","1.2"
"2435","1109500","-83200","13100","-10200","84.69"
"2436","312600","-500","-","-","-"
"2437","1533400","-35100","-","-","-"
"2438","913400","23300","279100","1000","3.27"
"2440","1342800","-33200","280800","4900","4.78"
"2445","237300","-9600","6500","-800","36.51"
"2449","78400","-1700","-","-","-"
"2453","80800","-37600","2900","-","27.86"
"2454","511800","11800","-","-","-"
"2459","361600","11300","-","-","-"
"2461","403300","20200","66200","21000","6.09"
"2462","322300","-11800","30400","-2000","10.6"
"2464","220600","-5600","200","-100","1103"
"2468","393000","-1000","2600","-900","151.15"
"2469","51400","2400","-","-","-"
"2471","3084900","-261900","172200","11800","17.91"
"2475","10700","-1600","2500","-900","4.28"
"2477","165800","-4400","27800","1100","5.96"
"2479","791500","23900","-","-","-"
"2480","20200","-1800","-","-","-"
"2481","6200","-600","400","-1000","15.5"
"2483","140900","800","-","-","-"
"2484","1919400","-213100","2682800","-175100","0.72"
"2485","108600","-6100","600","-4400","181"
"2487","3500","-","900","100","3.89"
"2488","546800","-32400","-","-","-"
"2489","767800","-11900","59200","-4400","12.97"
"2491","572800","5000","51000","36400","11.23"
"2492","1526000","145400","745500","59900","2.05"
"2493","13200","1400","-","-","-"
"2497","437100","8000","18200","-100","24.02"
"2498","60600","4900","-","-","-"
"2499","79500","-2500","-","-","-"
"2501","81400","14400","484600","43500","0.17"
"2502","292300","36400","242800","155200","1.2"
"2503","326600","-34000","153800","2900","2.12"
"2531","82900","-10800","54000","-31600","1.54"
"2533","523200","155200","62300","14200","8.4"
"2540","8900","-300","2100","300","4.24"
"2573","32700","-3800","-","-","-"
"2579","472400","-7300","56200","-140700","8.41"
"2585","133700","-249200","1400","-600","95.5"
"2586","2101500","-584000","-","-","-"
"2587","154300","-42500","39600","-2500","3.9"
"2588","96000","16200","-","-","-"
"2590","8100","300","55000","2600","0.15"
"2593","163900","13400","90600","-42000","1.81"
"2594","28700","-4000","20900","400","1.37"
"2597","56300","-12800","-","-","-"
"2599","55600","9600","500","200","111.2"
"2602","44200","-4000","16300","600","2.71"
"2607","122200","9400","112800","-1700","1.08"
"2612","16000","900","-","-","-"
"2613","57200","-22700","16400","-1200","3.49"
"2651","908900","-83400","97500","-48200","9.32"
"2652","669100","72700","50400","7700","13.28"
"2653","32900","700","-","-","-"
"2654","76700","-3700","-","-","-"
"2656","1791500","-8000","-","-","-"
"2659","31400","12700","3500","-400","8.97"
"2664","21400","-2000","10000","700","2.14"
"2666","1046700","-106900","-","-","-"
"2667","3184600","-151700","327900","8900","9.71"
"2668","21200","-900","-","-","-"
"2669","12300","200","2300","800","5.35"
"2670","317000","-60900","21500","3800","14.74"
"2673","719800","-7800","-","-","-"
"2674","90600","-4200","7800","-1200","11.62"
"2676","26300","-1500","4100","-400","6.41"
"2678","65100","-17300","365300","-723800","0.18"
"2681","532500","126800","79200","-29200","6.72"
"2683","7600","-400","-","-","-"
"2685","94100","-15300","63400","11700","1.48"
"2686","9600","-1100","-","-","-"
"2687","214800","-10800","60300","-2500","3.56"
"2689","18800","-300","500","-300","37.6"
"2692","10900","1600","13800","-5400","0.79"
"2693","421800","-13800","-","-","-"
"2694","218900","-5900","18300","700","11.96"
"2695","44200","-1000","238400","4300","0.19"
"2698","29500","200","1900","-","15.53"
"2700","14400","-3900","-","-","-"
"2702","120100","-19300","1072600","380000","0.11"
"2705","20400","-","-","-","-"
"2708","104900","-4800","100","100","1049"
"2715","243300","7800","5700","-1400","42.68"
"2721","449200","-65500","-","-","-"
"2722","198600","-4600","6700","-32900","29.64"
"2726","1366100","-58900","93700","-100","14.58"
"2730","75000","29900","74300","-16200","1.01"
"2733","11900","-13800","6400","-1500","1.86"
"2734","76600","30900","1665100","1097900","0.05"
"2735","122200","13000","14100","-1100","8.67"
"2736","7600","-200","-","-","-"
"2737","90500","-12000","100","-100","905"
"2742","31900","3500","8600","-300","3.71"
"2743","4825000","56100","-","-","-"
"2747","10200","-600","-","-","-"
"2749","1163300","-339800","225100","-91300","5.17"
"2750","62300","11700","-","-","-"
"2751","32100","400","4900","100","6.55"
"2752","64100","100","979100","11100","0.07"
"2753","23100","-700","2500","-500","9.24"
"2754","33200","-3600","-","-","-"
"2760","422700","24300","115400","20800","3.66"
"2762","2247000","630500","-","-","-"
"2763","55000","700","1700","-1400","32.35"
"2764","2560800","-93000","100","-","25608"
"2767","4080300","1003900","43200","14500","94.45"
"2768","1231100","57600","107100","-10400","11.49"
"2769","26800","-11900","-","-","-"
"2776","4230200","700","-","-","-"
"2778","1460300","-194800","12500","-5100","116.82"
"2780","731700","127300","74300","1600","9.85"
"2782","312300","28500","48700","-9400","6.41"
"2784","30500","-2300","222700","2000","0.14"
"2788","2189000","-194300","500","-7000","4378"
"2789","93100","-1200","-","-","-"
"2790","37900","1600","-","-","-"
"2791","26800","-1800","44000","-1400","0.61"
"2792","257000","42500","32500","7500","7.91"
"2795","10100","1500","-","-","-"
"2796","35600","-200","33600","15000","1.06"
"2798","7100","300","-","-","-"
"2801","40500","-9900","107500","-7100","0.38"
"2802","961000","269500","1836000","1618100","0.52"
"2804","6800","-700","93900","-2400","0.07"
"2805","6600","-3300","-","-","-"
"2806","19500","3000","-","-","-"
"2809","78900","16800","403800","39500","0.2"
"2810","31600","-400","52200","1500","0.61"
"2811","95800","-2200","217300","2500","0.44"
"2812","979300","18300","-","-","-"
"2813","109100","5200","-","-","-"
"2814","47200","-400","-","-","-"
"2815","25900","3300","3400","-2200","7.62"
"2816","8400","-1400","300","100","28"
"2818","2700","-700","500","200","5.4"
"2819","4400","700","300","-1500","14.67"
"2820","120500","-33400","100","-18800","1205"
"2830","6200","-6200","-","-","-"
"2831","5200","-900","-","-","-"
"2871","56500","1800","29600","-7200","1.91"
"2872","46800","-1100","-","-","-"
"2874","40300","9000","154900","-20100","0.26"
"2875","535400","272600","125500","-18000","4.27"
"2876","110000","-14100","-","-","-"
"2877","6800","200","-","-","-"
"2882","68800","-1300","10400","-6400","6.62"
"2883","8400","-900","-","-","-"
"2884","949400","-17200","164200","15700","5.78"
"2892","141400","2700","-","-","-"
"2894","182300","-7300","-","-","-"
"2897","48500","-23500","68000","-18900","0.71"
"2899","31100","-4800","200","-500","155.5"
"2901","539500","-23100","-","-","-"
"2903","111700","-15200","-","-","-"
"2904","22700","-1800","300","100","75.67"
"2907","60900","2000","4200","-4200","14.5"
"2908","11300","-100","22900","1000","0.49"
"2910","22300","-8100","27900","-500","0.8"
"2911","900","-200","-","-","-"
"2914","6587300","457000","536000","4200","12.29"
"2915","42200","-3300","15700","600","2.69"
"2916","3800","300","-","-","-"
"2917","5100","1500","-","-","-"
"2918","18400","-6800","61000","-5100","0.3"
"2922","2300","-400","5800","200","0.4"
"2923","1600","-","-","-","-"
"2924","74400","-8200","1500","-4800","49.6"
"2926","1073200","10100","3400","-4900","315.65"
"2927","225300","8500","-","-","-"
"2929","1566300","-33300","669700","-1500","2.34"
"2930","2803800","-31800","1089900","-50700","2.57"
"2931","2499000","-4700","848500","74800","2.95"
"2932","38000","-4500","-","-","-"
"2933","87300","9800","27400","-2200","3.19"
"2934","132600","8600","-","-","-"
"2935","56500","-1200","1500","-","37.67"
"2936","3628000","-189900","1695200","-18100","2.14"
"2937","202100","-53100","68100","16300","2.97"
"2938","133000","-40500","-","-100","-"
"2961","6300","-200","-","-","-"
"2962","541000","-13300","100","100","5410"
"2970","485700","19100","-","-","-"
"2975","435800","-16100","7500","600","58.11"
"2978","218100","-4400","-","-","-"
"2980","609400","-30100","181700","10100","3.35"
"2981","184700","-300","-","-1600","-"
"2982","2666600","89600","88000","20300","30.3"
"2983","108200","-1500","-","-","-"
"2984","192600","-18200","1600","-2500","120.38"
"2986","360800","-37700","17200","1000","20.98"
"2987","663100","-27800","-","-","-"
"2991","209300","2900","-","-","-"
"2993","47000","-8300","-","-","-"
"2997","233600","-57400","-","-11500","-"
"2998","297600","15100","-","-7800","-"
"2999","637600","-3900","-","-","-"
"3001","96100","16300","7400","2500","12.99"
"3002","7600","-400","4700","600","1.62"
"3003","507800","-11100","1027300","7200","0.49"
"3004","86200","-1300","-","-","-"
"3010","1840900","469900","-","-","-"
"3011","106200","300","-","-","-"
"3020","187800","1000","-","-","-"
"3021","142500","-7800","-","-","-"
"3023","133700","77400","3500","300","38.2"
"3024","12200","300","-","-","-"
"3028","85800","9500","387500","123600","0.22"
"3030","469000","-7600","-","-","-"
"3031","729900","-18600","39700","-5900","18.39"
"3034","1644300","55500","32900","5200","49.98"
"3035","101100","-5300","19400","1100","5.21"
"3036","613700","14500","3200","-500","191.78"
"3038","626900","40500","205200","-37700","3.06"
"3040","195800","-11900","100","100","1958"
"3041","662700","-17600","224700","-8000","2.95"
"3042","806300","51800","147000","44400","5.49"
"3045","8300","1500","-","-","-"
"3046","200100","8100","124200","5200","1.61"
"3048","194300","-36400","102300","-2100","1.9"
"3050","279600","24500","130300","2000","2.15"
"3053","2788700","130100","-","-","-"
"3054","158400","73200","-","-","-"
"3058","5900","900","1000","-800","5.9"
"3059","14800","300","2200","-","6.73"
"3063","33100","-200","60700","-2600","0.55"
"3064","2724200","-180100","357700","96000","7.62"
"3065","7700","900","-","-","-"
"3067","43200","-9500","6500","-300","6.65"
"3068","26300","7300","-","-","-"
"3069","613900","-2200","103900","-78600","5.91"
"3070","224200","128300","-","-","-"
"3071","509300","-16900","-","-","-"
"3073","527100","-48300","700","-","753"
"3075","45100","5100","-","-","-"
"3076","55500","300","4800","200","11.56"
"3077","121000","17800","-","-","-"
"3079","208400","-1500","11000","-2300","18.95"
"3080","41400","400","-","-","-"
"3082","43900","-4900","71900","12700","0.61"
"3083","858400","-10700","-","-","-"
"3086","976600","33600","324800","4800","3.01"
"3087","78400","-12400","24200","4800","3.24"
"3088","920300","109200","157400","-5300","5.85"
"3089","53500","-1300","29200","5900","1.83"
"3091","35400","-300","355100","8000","0.1"
"3092","198400","-84400","210300","36600","0.94"
"3093","1300500","-18700","437600","20100","2.97"
"3094","170700","500","-","-","-"
"3096","11400","1900","-","-","-"
"3097","454000","34700","228500","68800","1.99"
"3099","1038100","-332800","348400","24000","2.98"
"3101","646000","-38200","77100","32500","8.38"
"3103","2076800","-50700","179400","-36900","11.58"
"3104","91700","900","12100","-1400","7.58"
"3105","227200","-1020900","40800","1500","5.57"
"3106","128300","-3600","2300","-4500","55.78"
"3107","55300","-21100","48200","-7300","1.15"
"3109","295800","-9300","120100","-1000","2.46"
"3110","66900","15300","121700","13800","0.55"
"3111","396700","2700","-","-","-"
"3113","1367700","-80700","-","-","-"
"3116","141400","-24200","221300","-1400","0.64"
"3121","1437400","146600","25500","9200","56.37"
"3123","70800","-7700","-","-","-"
"3131","182700","-600","-","-","-"
"3132","2268500","31000","46300","6600","49"
"3133","8418700","-678000","-","-","-"
"3134","151100","-26900","1200","-200","125.92"
"3135","286900","-700","-","-","-"
"3137","128900","-10700","14100","1900","9.14"
"3138","61700","-200","-","-","-"
"3139","119800","-7000","354000","45400","0.34"
"3140","57500","-10600","5700","2100","10.09"
"3141","702400","-135400","57200","-33900","12.28"
"3143","145800","-300","-","-","-"
"3148","34900","-8000","14700","2300","2.37"
"3150","281700","-20600","11900","-400","23.67"
"3151","69800","5900","2100","-1000","33.24"
"3153","14300","3000","800","-","17.88"
"3154","38900","400","11300","600","3.44"
"3156","55700","-4100","12000","1700","4.64"
"3157","47700","-100","100","-","477"
"3159","83700","-3000","7900","900","10.59"
"3160","124700","15200","202300","37700","0.62"
"3161","401300","4900","-","-","-"
"3166","13900","-800","1300","200","10.69"
"3167","29100","-2100","87100","2900","0.33"
"3168","63900","4900","26600","400","2.4"
"3169","194200","3500","-","-","-"
"3172","31400","2000","11900","100","2.64"
"3173","45400","-2400","-","-","-"
"3174","6400","400","-","-","-"
"3175","95400","4500","-","-","-"
"3176","118000","-7900","2600","-600","45.38"
"3177","36500","200","-","-","-"
"3178","151600","-1700","12900","-1700","11.75"
"3179","327300","16400","63500","-55600","5.15"
"3180","155800","-2700","63300","-2600","2.46"
"3181","402300","-9600","-","-","-"
"3182","1404800","135800","249600","5100","5.63"
"3183","23600","-1000","7200","1400","3.28"
"3184","67100","900","-","-","-"
"3185","204000","18600","-","-","-"
"3186","2601100","74500","3029700","-316700","0.86"
"3187","576800","-40700","44400","16800","12.99"
"3189","601200","-27400","46400","-","12.96"
"3190","12800","-400","-","-","-"
"3191","35500","-500","33500","5800","1.06"
"3192","329000","-26100","-","-","-"
"3193","138900","-8800","147000","3900","0.94"
"3195","204900","-6900","21300","200","9.62"
"3196","52500","1700","481800","-3000","0.11"
"3197","357500","41100","5106700","1021600","0.07"
"3198","33700","1700","52100","9900","0.65"
"3199","81600","-","1300","-1000","62.77"
"3201","10700","-1000","56000","7100","0.19"
"3202","1474200","-37300","300","-","4914"
"3204","170100","-30400","11400","7300","14.92"
"3205","193800","27500","-","-","-"
"3221","87500","-27500","6800","-4000","12.87"
"3222","111000","17000","95100","4200","1.17"
"3223","118500","-1000","-","-","-"
"3224","21800","-400","-","-","-"
"3231","100400","-7200","42900","-5800","2.34"
"3232","63900","-6500","6100","-7300","10.48"
"3236","1782400","14300","-","-","-"
"3237","2605900","-13600","-","-","-"
"3238","425500","-5700","-","-","-"
"3241","53200","15100","6700","-2200","7.94"
"3242","481900","-3100","55600","1400","8.67"
"3244","459100","-11800","1953300","127000","0.24"
"3245","753900","158400","51500","31800","14.64"
"3246","137800","6100","200","200","689"
"3248","180100","-1000","-","-","-"
"3252","56900","21000","445000","11600","0.13"
"3254","140800","19900","19400","-3100","7.26"
"3261","72500","-1200","-","-","-"
"3264","1189700","-42100","-","-","-"
"3266","1606400","-24700","-","-","-"
"3267","188300","11700","-","-","-"
"3271","1004900","-247000","89700","30500","11.2"
"3275","43000","1400","-","-","-"
"3276","155200","8300","6500","100","23.88"
"3277","99100","-200","3900","300","25.41"
"3280","117200","900","1300","-300","90.15"
"3284","647900","7200","17200","-600","37.67"
"3286","228200","-17800","-","-","-"
"3288","447600","246600","104300","-13500","4.29"
"3289","979800","-167100","267800","61000","3.66"
"3291","48800","12200","332500","10700","0.15"
"3293","145600","-1200","-","-","-"
"3294","81900","2100","3700","500","22.14"
"3297","14900","-","-","-","-"
"3299","566800","29500","79800","500","7.1"
"3300","473700","43400","-","-","-"
"3302","27600","7100","9700","1700","2.85"
"3306","84900","-900","-","-","-"
"3315","6613300","-495500","412800","15700","16.02"
"3317","11900","-5000","-","-","-"
"3319","502800","-2100","397800","12300","1.26"
"3320","97200","-4400","9500","-1700","10.23"
"3321","338700","-2100","2900","100","116.79"
"3322","658500","-2100","-","-","-"
"3323","4470400","-74200","-","-","-"
"3326","101500","-1600","-","-","-"
"3328","1122700","-12400","62700","-4600","17.91"
"3329","25100","3600","14200","-3600","1.77"
