"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1802","396200","-33200","441300","10500","0.9"
"1803","738300","-30200","560800","17200","1.32"
"1805","251600","-43200","7600","2800","33.11"
"1807","113200","-700","-","-","-"
"1808","154000","-37100","302700","-14800","0.51"
"1810","48900","-8600","16000","6500","3.06"
"1811","80800","-","1400","-1200","57.71"
"1812","670200","-14000","377500","138600","1.78"
"1813","143400","4300","28300","-4300","5.07"
"1814","274700","-100","5000","-500","54.94"
"1815","144300","1100","12600","-5900","11.45"
"1820","310400","-1000","59500","-5900","5.22"
"1821","2407000","128000","230500","20200","10.44"
"1822","19400","-2000","25600","2100","0.76"
"1826","1332200","-3800","1700","-500","783.65"
"1827","686700","6300","5300","-1800","129.57"
"1828","139000","9100","-","-","-"
"1833","201800","-23000","21800","5700","9.26"
"1835","60500","26900","26000","1500","2.33"
"1840","576100","-161900","-","-","-"
"1841","28400","1000","-","-","-"
"1844","384600","-32800","-","-","-"
"1847","124400","8300","700","300","177.71"
"1848","35300","-5100","1300","-200","27.15"
"1850","813200","-13000","-","-200","-"
"1852","177300","800","26000","3200","6.82"
"1853","325900","-15300","-","-","-"
"1860","67000","-22300","446200","-14300","0.15"
"1861","213300","1700","41900","-4900","5.09"
"1866","73400","-2200","4400","-2100","16.68"
"1867","10900","600","1300","200","8.38"
"1870","371100","84200","28300","2400","13.11"
"1871","195200","-42400","50500","-2800","3.87"
"1873","420300","-20200","253200","1100","1.66"
"1878","22800","-8000","24400","2800","0.93"
"1879","356000","-24100","19000","-","18.74"
"1882","94400","11500","22800","-6600","4.14"
"1884","8700","-6300","4800","-200","1.81"
"1885","162100","138900","16800","5500","9.65"
"1887","156700","-7300","45000","25700","3.48"
"1888","48100","-12200","41300","-30700","1.16"
"1890","1348200","-42000","12800","300","105.33"
"1893","533900","-79500","103700","-15100","5.15"
"1897","2800","100","-","-","-"
"1898","3967400","15600","137300","25600","28.9"
"1899","99000","500","1100","100","90"
"1904","5200","-500","500","-300","10.4"
"1905","203900","8200","-","-","-"
"1909","127900","-2300","-","-","-"
"1911","397000","28500","248000","-29700","1.6"
"1914","17900","-1600","5500","-3400","3.25"
"1921","127200","-8400","7300","1700","17.42"
"1925","219000","8700","227200","6600","0.96"
"1926","48400","-4500","7000","2200","6.91"
"1928","189300","20400","361500","-42500","0.52"
"1929","72000","-9400","34600","-1300","2.08"
"1930","39500","800","14800","4000","2.67"
"1934","117800","-1700","8400","-1000","14.02"
"1938","46100","-56500","1100","100","41.91"
"1939","32700","-2600","400","-","81.75"
"1941","33700","1000","41800","-5700","0.81"
"1942","75200","21900","146500","-32300","0.51"
"1944","14800","-4500","107200","1700","0.14"
"1945","64400","-5200","16600","-700","3.88"
"1946","14700","100","2000","-","7.35"
"1948","13700","200","-","-","-"
"1949","16600","-1800","3500","200","4.74"
"1950","11500","-2000","21700","-2700","0.53"
"1951","59100","12700","38800","-11600","1.52"
"1952","16200","-14900","23600","-","0.69"
"1954","78700","-","2100","-800","37.48"
"1959","23200","1100","19500","200","1.19"
"1960","151000","-3500","-","-","-"
"1961","77700","-4700","21000","200","3.7"
"1963","1010300","-101600","228600","14000","4.42"
"1964","45300","-6200","1400","600","32.36"
"1965","15900","-1600","1400","100","11.36"
"1966","483100","-42400","65100","3000","7.42"
"1967","569100","-1700","92100","400","6.18"
"1968","8800","-6900","7600","-100","1.16"
"1969","17500","-5000","59300","-2200","0.3"
"1971","73500","100","-","-","-"
"1972","130700","500","6200","-200","21.08"
"1973","34200","-5900","53800","-3500","0.64"
"1975","3400","-300","2400","-900","1.42"
"1976","359100","-31800","43500","-7300","8.26"
"1979","11500","2400","37700","-3900","0.31"
"1980","30300","-48400","2100","300","14.43"
"1981","200","-","-","-","-"
"1982","23600","200","14600","100","1.62"
"1992","5100","-600","-","-","-"
"1994","181500","1000","-","-","-"
"1997","22600","1100","-","-","-"
"2001","14200","-4700","16600","1300","0.86"
"2002","82800","-56900","69600","700","1.19"
"2003","41300","-200","400","300","103.25"
"2004","20900","-6700","7000","-1900","2.99"
"2009","159500","32400","-","-","-"
"2053","197100","2200","6000","200","32.85"
"2055","261900","5100","-","-","-"
"2060","352000","27900","17900","900","19.66"
"2107","170800","117500","300","300","569.33"
"2108","13100","3500","5700","2000","2.3"
"2109","15500","3200","14200","-2500","1.09"
"2112","239200","-33500","12800","-2200","18.69"
"2114","64000","5100","1300","300","49.23"
"2117","69900","61100","10000","3600","6.99"
"2120","1670300","-72600","315000","-69600","5.3"
"2121","218500","-20300","84000","17200","2.6"
"2122","258400","-25300","-","-","-"
"2124","82000","25700","14700","-1400","5.58"
"2127","5498300","-695500","452000","53200","12.16"
"2130","237400","-67500","53600","3200","4.43"
"2134","6759800","-75600","-","-","-"
"2136","201900","105900","-","-","-"
"2138","1611100","-224200","10500","-122900","153.44"
"2139","61300","800","1100","-800","55.73"
"2146","342700","-111400","113900","20700","3.01"
"2148","219100","10700","100","100","2191"
"2150","1538400","-136400","-","-1300","-"
"2152","49400","-800","-","-","-"
"2153","167400","-10800","1100","-","152.18"
"2154","37800","1700","45700","-10500","0.83"
"2156","119500","1800","-","-","-"
"2157","543900","-4900","170200","-2400","3.2"
"2158","2931700","-119300","38300","1000","76.55"
"2160","3945700","-150700","69800","-11700","56.53"
"2162","1336200","-74400","329000","-96500","4.06"
"2163","128800","2500","100","-","1288"
"2164","70200","1100","-","-","-"
"2168","101500","5600","76500","20800","1.33"
"2169","7200","-500","400","-200","18"
"2170","1799900","13300","402700","-7000","4.47"
"2173","122700","-1100","2900","1300","42.31"
"2175","233000","-27800","165300","1000","1.41"
"2179","4300","700","-","-","-"
"2180","83600","-13900","2700","-","30.96"
"2181","30700","-16000","50000","-17300","0.61"
"2183","78800","1700","-","-","-"
"2185","96800","800","-","-","-"
"2186","217500","-3000","-","-","-"
"2193","924400","72200","121000","-5600","7.64"
"2195","371100","-15700","-","-100","-"
"2196","771100","-43300","69800","-43500","11.05"
"2198","84700","-14100","10700","-12200","7.92"
"2201","18700","-35500","32200","-6100","0.58"
"2204","3300","2100","1400","200","2.36"
"2206","54600","-6500","97800","1400","0.56"
"2207","23300","19700","142700","137700","0.16"
"2208","3600","-500","-","-","-"
"2209","10300","-1700","300","-","34.33"
"2211","45200","-14900","10000","1200","4.52"
"2212","130600","63300","569100","44800","0.23"
"2215","138100","-2200","2300","-9900","60.04"
"2216","228200","-14300","112800","29800","2.02"
"2217","4900","900","13400","2600","0.37"
"2220","10700","800","24700","200","0.43"
"2221","2400","-400","-","-","-"
"2222","66000","8100","183100","11700","0.36"
"2224","3800","1100","-","-","-"
"2226","2300","-200","1300","-","1.77"
"2229","172600","-11700","98600","1200","1.75"
"2264","60000","13100","19600","-2200","3.06"
"2266","15200","1300","9600","1100","1.58"
"2267","279700","16100","164000","-49400","1.71"
"2268","9700","-1500","-","-","-"
"2269","206400","10200","118800","-800","1.74"
"2270","94600","-2500","74000","-9000","1.28"
"2281","155700","-9800","21900","300","7.11"
"2282","422900","92100","31900","-3100","13.26"
"2286","308600","10700","1400","-100","220.43"
"2288","23300","4100","4600","-4100","5.07"
"2291","6500","400","4600","-300","1.41"
"2292","16700","100","20100","-400","0.83"
"2293","600","100","-","-","-"
"2294","46800","10700","24300","1100","1.93"
"2296","83800","-38500","85300","-6600","0.98"
"2300","2800","100","-","-","-"
"2301","64500","-10300","41800","200","1.54"
"2303","87300","3300","-","-","-"
"2304","195400","34200","104600","58500","1.87"
"2305","20500","-600","84000","14600","0.24"
"2307","354500","1200","200","-200","1772.5"
"2309","39900","-1800","30600","-1500","1.3"
"2311","102500","4400","-","-","-"
"2315","7111100","97200","1599100","-53800","4.45"
"2317","3507300","-170100","307100","-16600","11.42"
"2321","1438100","-47800","-","-","-"
"2323","141400","-98000","-","-","-"
"2325","29400","600","1300","100","22.62"
"2326","91200","-600","11100","-2300","8.22"
"2327","9700","-8700","57700","5900","0.17"
"2329","55500","-9900","2300","2300","24.13"
"2330","2583100","170500","-","-","-"
"2331","74000","10400","45500","11700","1.63"
"2332","46900","6000","400","-400","117.25"
"2334","349800","-29600","2700","2700","129.56"
"2335","29600","-1300","4700","100","6.3"
"2337","3971700","-8800","78100","-29200","50.85"
"2338","31500","-","-","-","-"
"2340","121500","300","-","-","-"
"2341","1536900","111500","-","-","-"
"2342","692100","-59200","-","-","-"
"2344","138500","-31800","-","-","-"
"2345","2051300","20700","-","-","-"
"2349","12000","600","-","-","-"
"2351","222300","6800","-","-","-"
"2353","6999800","-67900","186100","-94000","37.61"
"2354","370200","-5600","-","-","-"
"2359","106400","-11300","6600","-1600","16.12"
"2370","24904000","456500","-","-","-"
"2371","562200","-91200","166200","-38900","3.38"
"2372","947300","6100","7300","-8400","129.77"
"2373","30000","-500","-","-","-"
"2374","104800","-4100","300","-","349.33"
"2375","624900","3900","21200","-200","29.48"
"2376","29600","4100","-","-","-"
"2378","102300","-3600","64500","14100","1.59"
"2379","160400","-60700","26000","600","6.17"
"2384","391100","-1900","10500","800","37.25"
"2385","1228300","-94000","-","-","-"
"2388","1769500","24600","-","-","-"
"2389","675000","159100","35300","2900","19.12"
"2391","8000","300","-","-","-"
"2393","28400","2600","-","-","-"
"2395","1617000","40200","294600","-4100","5.49"
"2397","650600","-27900","-","-","-"
"2402","33000","22800","-","-","-"
"2404","76300","1400","68600","-4500","1.11"
"2408","58800","-2200","-","-","-"
"2410","334500","19400","8100","1200","41.3"
"2411","435300","-37000","11600","-4100","37.53"
"2412","635600","80800","71300","-2300","8.91"
"2413","3398000","-349000","320800","-119100","10.59"
"2415","139000","8200","-","-","-"
"2418","722700","-56500","9300","-2200","77.71"
"2424","190300","-1700","600","-","317.17"
"2425","57300","2300","-","-","-"
"2427","1979900","55700","165900","-98000","11.93"
"2428","663200","38600","22200","4000","29.87"
"2429","67400","-","6500","1900","10.37"
"2432","217800","-25800","180600","5500","1.21"
"2433","24000","-20200","176600","-3700","0.14"
"2435","946500","360600","220700","-3900","4.29"
"2436","292600","-6500","-","-","-"
"2437","1342900","28200","1100","1100","1220.82"
"2438","892100","5200","178400","-5600","5"
"2440","1500600","-221400","594400","6500","2.52"
"2445","155700","-8800","6800","-3100","22.9"
"2449","32000","-2000","-","-","-"
"2453","129800","-9200","4900","-9800","26.49"
"2454","402000","3200","-","-","-"
"2459","346800","1300","-","-","-"
"2461","250100","11300","52600","100","4.75"
"2462","139900","8800","435700","65500","0.32"
"2464","686100","-21800","4400","2300","155.93"
"2468","323600","12500","100","-700","3236"
"2469","63300","5100","-","-","-"
"2471","1869000","17500","108700","-20300","17.19"
"2475","20700","-800","2400","-200","8.63"
"2477","123500","2400","4500","-2400","27.44"
"2479","1030300","-116500","-","-","-"
"2480","19000","700","-","-","-"
"2481","32500","-600","9200","-2700","3.53"
"2483","134500","-800","-","-","-"
"2484","2182300","-229100","2676300","77700","0.82"
"2485","97200","-23400","1800","-400","54"
"2487","1300","-1700","1300","-1600","1"
"2488","435700","-19200","-","-","-"
"2489","752700","-23900","85400","11300","8.81"
"2491","498900","-63900","79300","10400","6.29"
"2492","1867600","-65800","330300","-46500","5.65"
"2493","15800","-6300","-","-","-"
"2497","140000","-7600","10300","-1600","13.59"
"2498","82600","9400","-","-","-"
"2499","105100","6700","-","-","-"
"2501","40300","-15300","292100","-9700","0.14"
"2502","144500","12800","202400","-36400","0.71"
"2503","398700","7100","103900","-11800","3.84"
"2531","113600","-84700","102000","-1500","1.11"
"2533","415900","9800","135500","21900","3.07"
"2540","27900","-9000","1400","-900","19.93"
"2573","11100","1000","-","-","-"
"2579","533700","17600","77500","1100","6.89"
"2585","56500","-6500","1400","-","40.36"
"2586","1913200","-27700","-","-","-"
"2587","45200","18200","31600","8600","1.43"
"2588","116600","-1000","-","-","-"
"2590","9400","900","53900","800","0.17"
"2593","400100","-11700","70300","-900","5.69"
"2594","9100","4800","15000","-1400","0.61"
"2597","5100","-500","-","-","-"
"2599","26800","1300","9400","-1700","2.85"
"2602","34700","-22900","1400","-","24.79"
"2607","78400","4500","29900","5200","2.62"
"2612","2700","800","-","-","-"
"2613","53700","2200","13000","2600","4.13"
"2651","35100","12200","155500","1700","0.23"
"2652","474500","9100","189800","4500","2.5"
"2653","14800","-3900","-","-","-"
"2654","79800","-2300","-","-","-"
"2656","1295700","-132500","-","-","-"
"2659","3800","1200","52900","-3900","0.07"
"2664","17000","-2200","10100","600","1.68"
"2666","979100","-53800","-","-","-"
"2667","4133700","-123500","256000","6100","16.15"
"2668","12200","-200","-","-","-"
"2669","5800","300","12800","-","0.45"
"2670","25800","-4800","56000","2200","0.46"
"2673","726500","-20600","-","-","-"
"2674","136200","-4500","13800","-12100","9.87"
"2676","42500","3500","3200","-30800","13.28"
"2678","56200","-59000","237100","-1067200","0.24"
"2681","866300","-55900","76200","-13300","11.37"
"2683","19700","600","-","-","-"
"2685","116800","-31100","118100","700","0.99"
"2686","82900","-5100","43300","-","1.91"
"2687","116700","15200","21100","7100","5.53"
"2689","39100","1400","4800","700","8.15"
"2692","8700","300","2500","-600","3.48"
"2693","496800","-29100","-","-","-"
"2694","318300","26600","21900","-3200","14.53"
"2695","165800","40200","83900","-5900","1.98"
"2698","38900","-1700","2300","-","16.91"
"2700","13800","-2400","-","-","-"
"2702","193000","72700","1330800","361100","0.15"
"2705","19000","3100","-","-","-"
"2706","119500","-5500","-","-","-"
"2708","199700","-700","-","-","-"
"2715","65500","-40000","15300","-6400","4.28"
"2721","1190600","-24600","-","-","-"
"2722","165600","1500","109200","37100","1.52"
"2726","150900","-141700","59700","5800","2.53"
"2730","242800","-36200","97300","6500","2.5"
"2733","12600","-1700","5200","-100","2.42"
"2734","21600","2900","3200","-1400","6.75"
"2735","56500","2400","29200","-100","1.93"
"2736","10700","-100","-","-","-"
"2737","43100","-4100","400","300","107.75"
"2742","33000","1300","800","100","41.25"
"2743","2579900","73500","-","-","-"
"2747","5500","100","-","-","-"
"2749","1669200","-61600","1303300","10800","1.28"
"2750","130200","-21900","-","-","-"
"2751","24500","-200","51700","-5300","0.47"
"2752","54000","9700","612600","69900","0.09"
"2753","22900","2700","2100","-200","10.9"
"2754","22700","-1200","-","-","-"
"2760","168800","-50700","49000","20400","3.44"
"2762","1350200","152200","126400","105000","10.68"
"2763","54100","2400","6200","3700","8.73"
"2764","2154300","157300","1700","-10100","1267.24"
"2767","1897100","-1350800","57200","6400","33.17"
"2768","1698800","-349700","211200","-7600","8.04"
"2769","29000","-2100","-","-400","-"
"2776","5825000","45700","-","-","-"
"2778","1344500","36800","42800","40500","31.41"
"2780","280900","-236800","5000","-","56.18"
"2782","150700","-18000","63700","6200","2.37"
"2784","226600","-296400","198700","3300","1.14"
"2788","2157700","185100","-","-","-"
"2789","10200","1900","-","-","-"
"2790","56600","-1700","-","-","-"
"2791","19100","-4000","229000","25200","0.08"
"2792","168800","-62500","739800","77800","0.23"
"2795","3800","-200","-","-","-"
"2796","15200","-500","1000","500","15.2"
"2798","700","200","-","-","-"
"2801","96900","-22500","111100","19400","0.87"
"2802","328900","-115200","442500","63000","0.74"
"2804","7500","1500","104400","-1700","0.07"
"2805","10100","-300","-","-","-"
"2806","33400","-2900","-","-","-"
"2809","112700","6500","515900","11800","0.22"
"2810","42000","-29200","51700","2500","0.81"
"2811","43500","2000","502500","-5700","0.09"
"2812","21000","-10800","-","-","-"
"2813","32500","-1500","-","-","-"
"2814","43800","200","-","-","-"
"2815","14000","1900","10900","-2200","1.28"
"2816","5800","2600","1100","-","5.27"
"2818","2300","500","1900","200","1.21"
"2819","3600","1900","5300","-300","0.68"
"2820","131700","9300","-","-","-"
"2830","8900","-","-","-","-"
"2831","1200","500","-","-","-"
"2871","64400","11300","44800","2400","1.44"
"2872","73800","4800","-","-","-"
"2874","22800","200","151000","94400","0.15"
"2875","89000","15600","21900","2000","4.06"
"2876","27700","-3300","-","-","-"
"2877","8600","4500","-","-","-"
"2882","58900","35300","17700","-1100","3.33"
"2883","21700","-900","-","-","-"
"2884","482000","-109100","181000","-11800","2.66"
"2892","89700","-11200","-","-","-"
"2894","53000","-15500","-","-","-"
"2897","117400","30800","106100","-2500","1.11"
"2899","12800","4800","10800","900","1.19"
"2901","1198800","68500","-","-","-"
"2903","240900","11600","-","-","-"
"2904","40100","300","18100","2500","2.22"
"2907","32900","-200","1400","-4000","23.5"
"2908","8200","600","33300","2700","0.25"
"2910","34600","4500","22400","-2300","1.54"
"2911","1800","200","-","-","-"
"2914","4549700","186600","690500","-5100","6.59"
"2915","56800","-1700","22000","-7700","2.58"
"2916","3900","500","-","-","-"
"2917","29600","-1000","-","-","-"
"2918","35600","800","67500","-1100","0.53"
"2922","8200","-200","4500","-1900","1.82"
"2923","4600","900","-","-","-"
"2924","43900","-700","3200","-400","13.72"
"2926","1163000","-62200","900","-5300","1292.22"
"2927","421700","-4900","-","-","-"
"2929","935300","-61600","1545300","100","0.61"
"2930","2462000","51800","1123300","26700","2.19"
"2931","2422800","18400","2327400","3900","1.04"
"2932","30100","-600","-","-","-"
"2933","118100","13100","2700","-9800","43.74"
"2934","102500","-4100","-","-","-"
"2935","41900","-200","100","-","419"
"2936","1111400","-69200","314600","57300","3.53"
"2937","291100","-44200","-","-200","-"
"2961","4100","100","-","-","-"
"2970","547400","-20500","-","-","-"
"2975","247600","-10700","7400","100","33.46"
"2978","53000","5100","-","-","-"
"2980","313900","-89100","244900","-28400","1.28"
"2981","111000","3700","-","-","-"
"2982","1366600","-191700","164700","-22300","8.3"
"2983","131000","-400","-","-","-"
"2984","159700","-65500","500","-600","319.4"
"2986","254600","-10100","19200","-10300","13.26"
"2987","802200","-148400","-","-","-"
"2991","131400","1200","-","-","-"
"2993","73500","6200","-","-","-"
"2997","116200","-3700","-","-","-"
"2998","170300","-70400","-","-200","-"
"2999","444000","-2400","-","-","-"
"3001","108300","4100","1900","-1500","57"
"3002","18400","2000","5600","-5800","3.29"
"3003","733100","33500","1249500","-4300","0.59"
"3004","103200","-12400","900","-","114.67"
"3010","757100","2100","-","-","-"
"3011","201800","-21200","-","-","-"
"3020","146000","-4300","-","-","-"
"3021","124800","-1800","-","-","-"
"3023","58100","-2100","8700","-1800","6.68"
"3024","36500","2800","-","-","-"
"3028","64100","16900","442100","230100","0.14"
"3030","553900","21700","2100","-","263.76"
"3031","1253300","-19200","104300","41600","12.02"
"3034","1753700","1715600","373700","134200","4.69"
"3035","131800","800","26400","-6200","4.99"
"3036","604800","9100","3600","-1200","168"
"3038","332600","11700","449300","39800","0.74"
"3040","245900","-10100","-","-","-"
"3041","290800","-68800","318700","-631400","0.91"
"3042","283500","-3400","1300","-400","218.08"
"3045","21300","1200","-","-","-"
"3046","411600","-81600","65900","2800","6.25"
"3048","511500","53300","78700","7500","6.5"
"3050","95700","-110400","208900","-31500","0.46"
"3053","1898100","19800","-","-","-"
"3054","31300","-1800","-","-","-"
"3058","400","-","4200","400","0.1"
"3059","2800","300","2800","-200","1"
"3063","42500","1000","28600","1000","1.49"
"3064","1157400","-92200","261800","-16000","4.42"
"3065","5100","-400","-","-","-"
"3067","50600","-7000","21100","-3800","2.4"
"3068","14800","-100","-","-","-"
"3069","71300","16600","10200","600","6.99"
"3070","94100","-400","-","-","-"
"3071","606900","-900","-","-","-"
"3073","156700","7900","2300","-","68.13"
"3075","27000","11000","-","-","-"
"3076","14800","600","13500","-700","1.1"
"3077","17200","2800","-","-","-"
"3079","94100","8700","1600","300","58.81"
"3080","85800","1900","-","-","-"
"3082","59000","-3700","141800","-55300","0.42"
"3083","957400","-69700","-","-","-"
"3085","58900","-7900","716700","171600","0.08"
"3086","585200","-38400","255800","-18600","2.29"
"3087","56500","4800","54000","-9100","1.05"
"3088","90300","-6500","116400","4800","0.78"
"3089","41000","-2700","1200","-","34.17"
"3091","30500","2900","357000","2700","0.09"
"3092","297500","-23800","198000","-10700","1.5"
"3093","721200","7900","831900","-54200","0.87"
"3094","252100","-1500","-","-","-"
"3096","5000","-900","-","-","-"
"3097","350400","18400","496400","394300","0.71"
"3099","1148800","-530300","443000","28200","2.59"
"3101","659900","-80700","105600","21300","6.25"
"3103","2368500","50200","151400","35500","15.64"
"3104","195100","6200","2400","300","81.29"
"3105","198000","8800","37800","6100","5.24"
"3106","276100","-4700","3500","-500","78.89"
"3107","41300","-7000","141400","10800","0.29"
"3109","431400","2400","135100","10800","3.19"
"3110","552000","12600","37600","-5000","14.68"
"3111","359000","-34000","-","-","-"
"3113","1074100","32600","-","-","-"
"3116","69300","12300","33400","-3100","2.07"
"3121","1353900","-8400","-","-15000","-"
"3123","31900","-1200","-","-","-"
"3131","85600","8800","-","-","-"
"3132","805800","53800","61700","3800","13.06"
"3133","5294100","-389000","4700","-4400","1126.4"
"3134","111200","-1500","128500","-7400","0.87"
"3135","169100","-1100","100","100","1691"
"3137","185700","-4500","120500","5100","1.54"
"3138","146400","1000","-","-","-"
"3139","90000","3900","4100","-2400","21.95"
"3140","45500","-8700","47800","18100","0.95"
"3141","142200","-66800","79000","9500","1.8"
"3143","117000","1200","-","-","-"
"3148","20500","-2900","1805600","411500","0.01"
"3150","116700","-64700","23700","9300","4.92"
"3151","51600","-14100","3000","-7300","17.2"
"3153","7400","-700","5600","700","1.32"
"3154","24000","2600","152600","44900","0.16"
"3156","39900","-15400","12300","1100","3.24"
"3157","46700","-400","100","-","467"
"3159","172000","2500","15300","-600","11.24"
"3160","108100","-8000","239400","118900","0.45"
"3161","181600","-25500","-","-","-"
"3166","13400","700","3800","-800","3.53"
"3167","38900","300","108800","2800","0.36"
"3168","113500","-900","17600","-1600","6.45"
"3169","254600","-400","800","-","318.25"
"3172","26300","3200","3000","-","8.77"
"3173","17100","-7900","-","-","-"
"3174","4100","-","-","-","-"
"3175","77400","-2800","3200","-","24.19"
"3176","122500","-64200","1400","-500","87.5"
"3177","32000","-3600","-","-","-"
"3178","34800","-2400","46400","-4300","0.75"
"3179","717300","3400","16100","-10600","44.55"
"3180","31400","-2400","46600","-1200","0.67"
"3181","431500","-900","-","-200","-"
"3182","274200","46300","211100","-21300","1.3"
"3183","21200","-3200","2100","-","10.1"
"3184","71200","-100","-","-","-"
"3185","343300","-6100","-","-","-"
"3186","600000","-18400","746500","-68800","0.8"
"3187","746000","87600","149000","5800","5.01"
"3189","306400","1200","20600","-800","14.87"
"3190","16200","-700","-","-","-"
"3191","97700","21900","661600","283100","0.15"
"3192","365100","115700","10100","10100","36.15"
"3193","107400","11000","77000","-6500","1.39"
"3195","245600","8800","23300","2100","10.54"
"3196","28100","4700","364100","-3000","0.08"
"3197","484500","119500","6727700","911800","0.07"
"3198","37300","6000","149500","34000","0.25"
"3199","78700","900","2000","600","39.35"
"3201","42800","-17900","343400","191500","0.12"
"3202","2146200","69700","400","-","5365.5"
"3204","184400","-20400","5100","-1000","36.16"
"3205","568800","-93600","-","-94800","-"
"3221","109400","23700","7300","-1200","14.99"
"3222","23000","1100","197700","1200","0.12"
"3223","95100","-3800","-","-","-"
"3224","29400","6700","-","-","-"
"3228","146000","-16200","23900","900","6.11"
"3231","45600","-3200","159600","45700","0.29"
"3232","68600","-26400","68900","-2900","1"
"3236","1823900","-13200","-","-","-"
"3237","2917400","-136600","-","-","-"
"3238","590300","57200","-","-","-"
"3241","53600","500","200","-","268"
"3242","254500","-57800","104500","5600","2.44"
"3244","306700","5300","54300","-3100","5.65"
"3245","422600","-40300","92300","5900","4.58"
"3246","132500","-5600","-","-100","-"
"3248","167100","1500","-","-","-"
"3252","45100","5400","567400","21000","0.08"
"3254","78200","13000","33300","-1600","2.35"
"3261","112500","200","-","-","-"
"3264","1518800","14700","-","-","-"
"3266","2280400","86400","-","-","-"
"3267","97200","-29200","-","-","-"
"3271","1142600","16000","30100","-7800","37.96"
"3275","37800","-1200","-","-","-"
"3276","237700","-7400","8400","-2300","28.3"
"3277","77200","35100","3500","1000","22.06"
"3280","33700","200","900","-400","37.44"
"3284","673200","6700","34800","2400","19.34"
"3286","89100","-5000","-","-","-"
"3288","133500","8300","146700","-7400","0.91"
"3289","1173800","-140500","159100","-36100","7.38"
"3291","35200","-7200","318500","-6900","0.11"
"3293","150000","-7300","-","-","-"
"3294","84500","10500","5600","-1400","15.09"
"3297","17800","-6300","-","-","-"
"3299","117100","42900","31200","1200","3.75"
"3300","325400","49800","-","-400","-"
"3302","13900","-","3900","900","3.56"
"3306","116500","-4300","-","-","-"
"3315","6584000","-1459400","156700","41700","42.02"
"3316","27900","-8300","-","-","-"
"3317","9100","-700","-","-","-"
"3319","653700","-8100","183400","1000","3.56"
"3320","47100","-200","28600","-100","1.65"
"3321","439600","-15100","10300","-5700","42.68"
