"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1827","1268800","-4700","9900","-8700","128.16"
"1828","110900","-16000","-","-","-"
"1833","185400","14800","35400","-3400","5.24"
"1835","16900","4500","42000","100","0.4"
"1840","535300","-8800","-","-","-"
"1841","18700","-1900","-","-","-"
"1844","335200","7700","-","-","-"
"1847","148200","14700","400","-","370.5"
"1848","60200","19900","2200","1300","27.36"
"1850","754400","4300","-","-","-"
"1852","153200","6100","39700","-2400","3.86"
"1853","615200","18300","-","-","-"
"1860","63000","21100","109500","-88000","0.58"
"1861","42500","-9400","9800","-100","4.34"
"1866","111000","3000","200","-100","555"
"1867","53500","-400","6900","300","7.75"
"1870","72200","32000","13300","1300","5.43"
"1871","187700","-8900","17300","6600","10.85"
"1873","506900","-26800","258100","4000","1.96"
"1878","8900","-4500","28900","-7200","0.31"
"1879","693000","125600","16200","900","42.78"
"1882","373600","8700","12600","-1400","29.65"
"1884","90400","-7200","5100","1200","17.73"
"1885","551200","523200","25800","22200","21.36"
"1887","625100","68200","43200","-20800","14.47"
"1888","30400","-7400","1000","700","30.4"
"1890","785500","149700","5800","-49800","135.43"
"1893","1345600","260300","43600","-9000","30.86"
"1897","5400","700","-","-","-"
"1898","768600","-8800","63100","-100","12.18"
"1899","50400","-5500","15500","-3300","3.25"
"1904","42000","-4000","41300","-1300","1.02"
"1905","146700","1000","-","-","-"
"1909","226000","200","-","-","-"
"1911","586700","28500","111000","300","5.29"
"1914","200600","7700","7500","-2200","26.75"
"1921","212000","9200","14600","6700","14.52"
"1925","319400","70300","62900","-36700","5.08"
"1926","168800","68600","25000","-2200","6.75"
"1928","1041800","-29200","136000","-44400","7.66"
"1929","100300","2000","45000","-1300","2.23"
"1930","177400","-2400","133200","-6800","1.33"
"1934","190600","-7200","14200","-800","13.42"
"1938","229900","44200","300","-","766.33"
"1939","52200","-3800","21900","1600","2.38"
"1941","42300","-100","12700","100","3.33"
"1942","68700","1200","67800","-11100","1.01"
"1944","64300","-39100","95300","2200","0.67"
"1945","235900","118200","21300","6600","11.08"
"1946","19900","1300","2400","600","8.29"
"1948","17300","-3300","-","-","-"
"1949","25200","-3900","6900","300","3.65"
"1950","38800","-400","7600","-1800","5.11"
"1951","69700","9000","58200","2100","1.2"
"1952","50200","8900","30900","-800","1.62"
"1959","64700","15800","50600","-1000","1.28"
"1960","253400","-4600","-","-","-"
"1961","97200","11300","9600","-400","10.13"
"1963","1118900","-30500","134000","-4500","8.35"
"1964","69000","-11100","10000","-","6.9"
"1965","118900","74000","5100","-2600","23.31"
"1966","405900","-1300","21300","-2400","19.06"
"1967","627400","24100","5000","1200","125.48"
"1968","6300","2000","5100","2200","1.24"
"1969","94100","40600","65000","-","1.45"
"1971","27700","-22100","-","-","-"
"1972","119400","-3500","10100","-700","11.82"
"1973","31200","-56600","29800","500","1.05"
"1975","74700","25400","4900","1300","15.24"
"1976","40900","5200","11100","-10700","3.68"
"1979","81700","9200","16400","-800","4.98"
"1980","99400","-11900","66700","-20000","1.49"
"1981","1600","-1100","-","-","-"
"1982","43400","3600","3600","-2300","12.06"
"1992","1700","200","-","-","-"
"1994","82200","28500","-","-","-"
"1997","28000","2300","-","-","-"
"2001","200600","37400","14300","-400","14.03"
"2002","400000","-89100","38700","-1400","10.34"
"2003","35700","-2700","700","200","51"
"2004","28100","6300","4500","700","6.24"
"2009","243500","-22300","-","-","-"
"2053","299600","-6500","3200","-1000","93.63"
"2055","244900","17100","5700","1800","42.96"
"2060","504900","-55000","9500","-23400","53.15"
"2107","60900","4900","500","500","121.8"
"2108","20600","2500","3700","-600","5.57"
"2109","31800","6500","9500","-900","3.35"
"2112","706700","-108900","52000","-51700","13.59"
"2114","65400","-23000","68200","-6000","0.96"
"2117","48500","8200","26900","800","1.8"
"2120","3022800","-120300","90700","6800","33.33"
"2121","389700","8500","25500","-5400","15.28"
"2122","147700","1400","-","-","-"
"2124","216900","-4400","8400","-3100","25.82"
"2127","9401500","-596600","705500","-394500","13.33"
"2130","299600","27300","84400","-18400","3.55"
"2134","7726400","-22800","-","-","-"
"2136","50300","-500","-","-","-"
"2138","1598900","-72800","179500","25400","8.91"
"2139","57900","-2400","1000","-","57.9"
"2146","350100","6000","50500","-13000","6.93"
"2148","525100","328800","1600","1000","328.19"
"2150","1629300","135000","100","-700","16293"
"2152","34000","1000","-","-","-"
"2153","237900","14700","700","-100","339.86"
"2154","50100","14600","34800","-","1.44"
"2156","125700","10700","-","-","-"
"2157","1180000","-6900","27000","-2100","43.7"
"2158","2010300","-74800","-","-","-"
"2160","5469700","-54700","311100","14900","17.58"
"2162","1418200","1700","32400","10400","43.77"
"2163","101800","400","-","-","-"
"2164","38100","-800","-","-","-"
"2168","256400","-35000","232700","14800","1.1"
"2169","10500","1200","600","-300","17.5"
"2170","585300","-71200","195500","34900","2.99"
"2173","340900","10100","22300","-800","15.29"
"2175","275300","25000","119400","4300","2.31"
"2179","5500","-100","-","-","-"
"2180","70100","5800","-","-","-"
"2181","5413000","-132600","422700","53000","12.81"
"2183","90900","-8300","-","-","-"
"2185","76000","-200","-","-","-"
"2186","64600","-10400","-","-","-"
"2193","2555900","-31100","367200","91200","6.96"
"2195","164600","-4900","-","-","-"
"2196","503100","-7300","253000","-10400","1.99"
"2198","101700","4000","45900","6100","2.22"
"2201","190600","33800","32600","15300","5.85"
"2204","8600","400","2500","200","3.44"
"2206","58400","-14700","76300","-2500","0.77"
"2207","6800","2000","6800","2300","1"
"2208","10400","-4500","-","-","-"
"2209","13000","1000","300","-","43.33"
"2211","47500","600","14300","-3300","3.32"
"2212","148500","19000","419100","-28900","0.35"
"2215","298800","-65500","51000","-89200","5.86"
"2216","474300","341300","32800","25400","14.46"
"2217","6100","-3400","5500","-2900","1.11"
"2220","8500","-8600","7000","1800","1.21"
"2221","2800","600","-","-","-"
"2222","1216600","-77400","143400","-14800","8.48"
"2224","11200","1400","-","-","-"
"2226","7300","1900","2200","200","3.32"
"2229","51900","-22500","109500","-37800","0.47"
"2264","98300","11300","22100","1400","4.45"
"2266","30700","3300","4100","-","7.49"
"2267","1831100","138600","199200","38300","9.19"
"2268","4500","700","-","-","-"
"2269","211600","54400","54600","-14400","3.88"
"2270","182600","45100","70300","800","2.6"
"2281","548200","87700","16300","-3400","33.63"
"2282","267400","-25800","54000","-1500","4.95"
"2286","331100","-12300","700","100","473"
"2288","39100","-4600","6600","-","5.92"
"2291","21400","700","5100","100","4.2"
"2292","27900","11300","28200","12500","0.99"
"2293","4100","600","-","-","-"
"2294","38900","3300","9500","-400","4.09"
"2296","33900","2400","4400","-500","7.7"
"2300","29500","-10900","-","-","-"
"2301","50100","-7500","22300","400","2.25"
"2303","125800","300","-","-","-"
"2304","70300","-5600","10400","800","6.76"
"2305","25300","1000","17900","-3300","1.41"
"2307","66200","-14500","10000","-","6.62"
"2309","13300","-7700","100","-","133"
"2311","294000","27800","100","100","2940"
"2315","6124500","18500","1224500","57300","5"
"2317","2231800","88200","193200","-400","11.55"
"2321","1802500","-98900","-","-","-"
"2323","330800","28400","400","400","827"
"2325","16900","-900","2700","-1300","6.26"
"2326","117500","11400","7300","1100","16.1"
"2327","16100","-8800","43400","8400","0.37"
"2329","152900","24100","200","200","764.5"
"2330","4095900","1498000","172700","89800","23.72"
"2331","333500","36900","115200","9300","2.89"
"2332","67600","1500","1800","-700","37.56"
"2334","274400","-6400","-","-","-"
"2335","39400","-100","4700","-700","8.38"
"2337","1127000","71400","877000","-20400","1.29"
"2338","701100","50300","-","-","-"
"2340","123300","22100","-","-","-"
"2341","1005400","-4500","-","-","-"
"2342","660200","47700","-","-","-"
"2344","98800","200","-","-","-"
"2345","2978600","900","-","-","-"
"2349","39700","-1000","-","-","-"
"2351","236500","-3400","-","-","-"
"2353","8405000","461300","77300","-111700","108.73"
"2354","1345100","-83500","-","-","-"
"2359","57500","1300","19200","3900","2.99"
"2370","17138500","-819000","-","-","-"
"2371","446700","57700","62900","4600","7.1"
"2372","449100","-9800","14500","4000","30.97"
"2373","36600","-400","-","-","-"
"2374","118500","-9100","400","100","296.25"
"2375","2724100","-340100","1300","-100","2095.46"
"2376","141300","5400","-","-","-"
"2378","110600","9300","413900","-2100","0.27"
"2379","692800","-266000","58100","17800","11.92"
"2384","640100","42800","22500","-1100","28.45"
"2385","968700","10600","-","-","-"
"2388","3435100","-34400","-","-","-"
"2389","257000","-2200","14400","200","17.85"
"2391","14700","-3500","-","-","-"
"2393","25600","600","-","-","-"
"2395","1235100","353100","533900","-61900","2.31"
"2397","590600","-14700","-","-","-"
"2404","89100","5700","20500","1300","4.35"
"2408","93000","-11500","-","-","-"
"2410","307000","-26400","2600","-1900","118.08"
"2411","306300","-20100","6900","-200","44.39"
"2412","201100","-594000","12700","-16700","15.83"
"2413","5645200","213000","311300","84500","18.13"
"2415","138300","-7900","-","-","-"
"2418","1627400","178800","6300","-2500","258.32"
"2424","147700","1700","500","-","295.4"
"2425","26400","-8100","-","-","-"
"2427","2172700","41300","17300","-500","125.59"
"2428","744300","14400","4000","-11000","186.07"
"2429","155500","-25500","19000","5300","8.18"
"2432","617100","157900","95700","47900","6.45"
"2433","144900","-84800","281400","109300","0.51"
"2435","776200","-18000","11700","7600","66.34"
"2436","321400","-7300","-","-1300","-"
"2437","1723200","-229600","-","-","-"
"2438","1045700","-21000","305100","-5400","3.43"
"2440","1343400","82000","179400","-23200","7.49"
"2445","245400","21700","13700","-1900","17.91"
"2449","78100","-2500","-","-","-"
"2453","6200","-11600","2100","-","2.95"
"2454","573800","4400","-","-","-"
"2459","752900","-27700","-","-","-"
"2461","239600","22000","41300","-2900","5.8"
"2462","302900","8500","49700","8100","6.09"
"2464","180000","-300","200","100","900"
"2468","436500","-5000","-","-","-"
"2469","81500","21600","-","-","-"
"2471","6115200","-122600","171200","-1700","35.72"
"2475","24000","-1300","1000","600","24"
"2477","153100","-16400","16800","3900","9.11"
"2479","1099300","-43700","-","-","-"
"2480","14600","-2000","-","-","-"
"2481","37500","10700","3400","-100","11.03"
"2483","140400","-8300","-","-","-"
"2484","1374000","21300","1673500","-52000","0.82"
"2485","187800","30300","1800","-","104.33"
"2487","9500","2000","1700","-","5.59"
"2488","314500","13700","-","-","-"
"2489","683100","15000","53500","3800","12.77"
"2491","615900","25200","28900","-14300","21.31"
"2492","2306700","36000","599500","-16000","3.85"
"2493","61500","5500","-","-","-"
"2497","474300","31000","54200","3100","8.75"
"2498","68100","600","-","-","-"
"2499","73800","7900","-","-","-"
"2501","96400","-2300","397000","-19300","0.24"
"2502","227500","-63800","46200","500","4.92"
"2503","359100","-82100","123000","15900","2.92"
"2531","72500","5800","69900","-27600","1.04"
"2533","539200","-90500","48700","-1900","11.07"
"2540","8600","-400","2500","-200","3.44"
"2573","40400","9900","-","-","-"
"2579","487000","16100","18100","-23600","26.91"
"2585","73700","11600","1400","-","52.64"
"2586","2343000","127400","-","-","-"
"2587","71100","-10200","28400","5100","2.5"
"2588","92000","2500","-","-","-"
"2590","34700","1900","23300","-4100","1.49"
"2593","407100","9800","80200","9700","5.08"
"2594","36000","3100","28200","1200","1.28"
"2597","22000","4600","-","-","-"
"2599","136100","33800","4200","1200","32.4"
"2602","54100","4300","19400","7700","2.79"
"2607","149100","-7800","91300","-400","1.63"
"2612","8800","-200","-","-","-"
"2613","69600","20100","9000","-100","7.73"
"2651","179400","20600","28900","-38200","6.21"
"2652","559300","-47200","101400","3200","5.52"
"2653","26100","400","-","-","-"
"2654","74900","800","-","-","-"
"2656","1785700","19400","-","-1000","-"
"2659","83200","10600","356700","246200","0.23"
"2664","103100","18200","551700","203700","0.19"
"2666","779200","-4100","-","-","-"
"2667","3591200","-93700","541600","-19300","6.63"
"2668","14700","-1500","-","-","-"
"2669","6000","-2600","12800","3600","0.47"
"2670","123900","-21800","35100","-8200","3.53"
"2673","812500","-12300","-","-","-"
"2674","60800","900","25100","1800","2.42"
"2676","36200","9100","8100","-6200","4.47"
"2678","120600","21100","22300","-900","5.41"
"2681","378400","53500","77700","-15700","4.87"
"2683","13300","600","-","-","-"
"2685","215000","-34900","960600","355800","0.22"
"2686","6900","-800","-","-","-"
"2687","256700","-25600","54600","700","4.7"
"2689","27500","3800","1100","-","25"
"2692","14300","4100","6400","-1700","2.23"
"2693","371700","-4900","-","-","-"
"2694","604500","-30900","28100","-2700","21.51"
"2695","79700","2300","79000","-5300","1.01"
"2698","20100","-800","1300","-100","15.46"
"2700","11500","100","-","-","-"
"2702","98200","-5100","237800","2500","0.41"
"2705","30300","1600","-","-","-"
"2708","104800","-6700","-","-","-"
"2715","190800","-17700","4400","-1900","43.36"
"2721","669700","30900","-","-","-"
"2722","228600","200","8400","-400","27.21"
"2726","472500","-47200","49400","7800","9.56"
"2730","430600","183700","1209000","315300","0.36"
"2733","62800","32700","4000","-1800","15.7"
"2734","30200","4100","9900","-5700","3.05"
"2735","300800","11000","9400","-900","32"
"2736","12400","300","-","-","-"
"2737","109600","6100","100","-","1096"
"2742","32300","-200","133600","92800","0.24"
"2743","3799500","-31200","-","-","-"
"2747","3600","-4600","-","-","-"
"2749","361100","56300","129100","-35200","2.8"
"2750","82900","4300","-","-","-"
"2751","41900","-3800","8800","-800","4.76"
"2752","18000","4700","294500","-4800","0.06"
"2753","44200","3000","193500","7800","0.23"
"2754","59000","-8300","-","-","-"
"2760","583000","-277200","106700","12600","5.46"
"2762","2084400","-46100","-","-","-"
"2763","83700","11900","1100","-400","76.09"
"2764","1993300","-84600","100","-","19933"
"2767","6137800","-273200","39000","3200","157.38"
"2768","896800","-70600","199000","55400","4.51"
"2769","22800","2900","-","-","-"
"2776","4981800","193500","-","-","-"
"2778","1661700","-1800","4700","-2700","353.55"
"2780","1107500","139000","35000","-14700","31.64"
"2782","272900","-75400","50300","-5300","5.43"
"2784","46800","22500","58300","-41200","0.8"
"2788","2233600","36400","-","-","-"
"2789","61600","-17000","-","-","-"
"2790","59400","-13300","500","-","118.8"
"2791","26900","-2400","43100","9700","0.62"
"2792","180200","-8200","17200","-5500","10.48"
"2795","11200","3200","-","-","-"
"2796","99600","4800","300","-200","332"
"2798","7500","400","-","-","-"
"2801","128100","5200","154100","75300","0.83"
"2802","607800","249800","140900","-47500","4.31"
"2804","9200","500","80700","-1400","0.11"
"2805","20000","-5000","-","-","-"
"2806","24200","400","-","-","-"
"2809","93700","-8500","278100","-200","0.34"
"2810","84200","50900","50600","400","1.66"
"2811","473300","-117900","196500","-62900","2.41"
"2812","511300","-343900","-","-","-"
"2813","82800","-2600","-","-","-"
"2814","50900","-200","-","-","-"
"2815","35800","3200","4500","-700","7.96"
"2816","9100","2600","300","100","30.33"
"2818","14300","-700","1400","-","10.21"
"2819","9300","4400","900","-","10.33"
"2820","116900","9800","-","-","-"
"2830","14800","800","-","-","-"
"2831","10900","100","-","-","-"
"2871","53400","-11300","64600","-3300","0.83"
"2872","50700","1200","-","-","-"
"2874","58900","6300","9000","-2200","6.54"
"2875","379800","-11200","51500","-2000","7.37"
"2876","115700","5200","-","-","-"
"2877","1500","-1800","-","-","-"
"2882","42800","-12600","342700","9100","0.12"
"2883","8100","500","-","-","-"
"2884","693200","-65600","402500","-24500","1.72"
"2892","111500","-3500","-","-100","-"
"2894","100600","1500","-","-","-"
"2897","558500","84600","90800","-12100","6.15"
"2899","58900","-100","3800","2800","15.5"
"2901","480500","4200","-","-","-"
"2903","126500","5000","-","-","-"
"2904","31200","1200","1400","100","22.29"
"2907","80900","-8700","6400","1700","12.64"
"2908","5700","-4100","26100","900","0.22"
"2910","36500","5100","18900","800","1.93"
"2911","2200","-400","-","-","-"
"2914","5087400","127000","477700","-194400","10.65"
"2915","47100","-1300","5300","-4400","8.89"
"2916","6600","2900","-","-","-"
"2917","16100","3300","-","-","-"
"2918","388300","-32900","15900","-700","24.42"
"2922","11100","8000","17200","4900","0.65"
"2923","10900","-","-","-","-"
"2924","79800","6500","5400","3300","14.78"
"2926","1229200","-22500","6300","-3400","195.11"
"2927","230400","-44500","-","-","-"
"2929","1677400","-9900","592000","9200","2.83"
"2930","2658900","-21300","1648100","-20400","1.61"
"2931","2842500","192100","2348100","8100","1.21"
"2932","59500","10900","-","-","-"
"2933","78000","4100","32300","-2400","2.41"
"2934","126800","-2600","-","-","-"
"2935","41200","700","182300","68400","0.23"
"2936","3690400","-151200","2115100","3200","1.74"
"2937","204400","32600","148600","36500","1.38"
"2938","46200","-3900","-","-","-"
"2961","5000","-100","-","-","-"
"2962","462500","-22400","-","-","-"
"2970","487800","-600","-","-","-"
"2975","780600","282800","6200","-4900","125.9"
"2978","175600","-1600","-","-","-"
"2980","399700","-27300","246100","-18100","1.62"
"2981","124400","-1500","-","-","-"
"2982","2429100","-576200","119400","33100","20.34"
"2983","95300","-300","-","-","-"
"2984","183200","-3300","2100","1700","87.24"
"2986","284100","-93900","21400","9400","13.28"
"2987","561200","110000","-","-","-"
"2991","198000","5900","-","-","-"
"2993","29200","1400","-","-","-"
"2997","155600","-6200","-","-","-"
"2998","232800","23500","100","100","2328"
"2999","638100","-9200","-","-","-"
"3001","119900","-6200","8200","800","14.62"
"3002","13500","2400","5400","-100","2.5"
"3003","746100","268500","1049900","9800","0.71"
"3004","209800","11400","-","-","-"
"3010","1500800","159200","-","-","-"
"3011","115000","15500","-","-","-"
"3020","189900","500","-","-","-"
"3021","138900","2500","-","-","-"
"3023","120300","-25000","2400","-800","50.13"
"3024","18300","-1600","-","-","-"
"3028","46600","-","52100","-3800","0.89"
"3030","341700","-34700","5600","-","61.02"
"3031","703900","-51300","77800","14500","9.05"
"3034","1648200","32700","25700","-1100","64.13"
"3035","99300","7800","23600","7400","4.21"
"3036","497600","5200","23800","-400","20.91"
"3038","693800","73900","215000","-12900","3.23"
"3040","213400","800","-","-","-"
"3041","635800","-12200","141200","-15300","4.5"
"3042","925300","-17600","127900","-53500","7.23"
"3045","10900","1600","-","-","-"
"3046","277000","8700","45300","-14500","6.11"
"3048","158200","-3700","2555500","1363400","0.06"
"3050","113100","-6000","178700","53900","0.63"
"3053","2612400","-156000","-","-","-"
"3054","95900","1500","-","-","-"
"3058","5800","-100","4400","400","1.32"
"3059","30600","7800","1000","-300","30.6"
"3063","70300","-5900","107400","15700","0.65"
"3064","2622400","142700","224600","63900","11.68"
"3065","4100","300","-","-","-"
"3067","70200","-5100","1900","400","36.95"
"3068","25800","-1200","-","-","-"
"3069","748100","34800","51000","-800","14.67"
"3070","1402000","240500","7400","900","189.46"
"3071","146700","4200","-","-","-"
"3073","563200","-88000","28800","20100","19.56"
"3075","144100","-1200","-","-","-"
"3076","98900","5200","4400","-400","22.48"
"3077","400000","-3200","700","700","571.43"
"3079","63000","-10500","14200","1000","4.44"
"3080","71800","11000","-","-","-"
"3082","36800","2600","59000","-3600","0.62"
"3083","721600","-16300","-","-","-"
"3086","723700","-44300","303100","-42700","2.39"
"3087","173400","7700","1833800","891700","0.09"
"3088","522300","9500","149900","7400","3.48"
"3089","64100","13200","6300","100","10.17"
"3091","27100","-200","21200","-500","1.28"
"3092","180100","-50600","223000","18300","0.81"
"3093","800300","-118400","499400","62700","1.6"
"3094","132800","-10700","-","-","-"
"3096","13400","-1600","-","-","-"
"3097","286400","15400","137500","-18700","2.08"
"3099","991900","-157400","735300","240800","1.35"
"3101","363700","15700","69200","-1200","5.26"
"3103","2266400","90500","164600","-19500","13.77"
"3104","47300","-6200","15400","-7200","3.07"
"3105","165600","38900","94800","29800","1.75"
"3106","158600","-7200","27700","-4900","5.73"
"3107","115200","78500","30900","-9100","3.73"
"3109","246600","-10700","138200","-600","1.78"
"3110","118300","21400","81600","-19700","1.45"
"3111","358000","1200","-","-","-"
"3113","1709700","47100","-","-","-"
"3116","1225200","684600","188800","9500","6.49"
"3121","1764600","-105400","23400","500","75.41"
"3123","77700","-2600","-","-","-"
"3131","181700","-9100","-","-","-"
"3132","1925700","-89300","78100","6800","24.66"
"3133","7001700","-737600","-","-","-"
"3134","121200","7200","-","-","-"
"3135","303900","6000","-","-","-"
"3137","109200","-11200","24100","-4000","4.53"
"3138","148000","-1200","-","-","-"
"3139","132700","-6500","10200","1400","13.01"
"3140","79000","9200","3700","500","21.35"
"3141","542200","-146000","2332600","1273600","0.23"
"3143","130600","500","-","-","-"
"3148","34100","-7600","4700","600","7.26"
"3150","294300","1100","7600","700","38.72"
"3151","54400","-12900","6100","100","8.92"
"3153","9700","-3100","1300","200","7.46"
"3154","27300","1400","5500","-700","4.96"
"3156","101800","-2500","12700","400","8.02"
"3157","68700","2400","100","-","687"
"3159","142000","19900","5600","700","25.36"
"3160","168800","-26300","5100","200","33.1"
"3161","484400","-9800","-","-","-"
"3166","16500","-200","8200","700","2.01"
"3167","34500","2900","85800","8100","0.4"
"3168","80000","-500","10900","-400","7.34"
"3169","87600","2700","500","-","175.2"
"3172","29400","2700","7600","-3900","3.87"
"3173","51300","12900","-","-","-"
"3174","5800","-1900","-","-","-"
"3175","93700","-1700","-","-","-"
"3176","136900","4100","3000","-700","45.63"
"3177","34400","-4800","-","-","-"
"3178","142800","-12800","15300","1700","9.33"
"3179","383600","11300","161000","26800","2.38"
"3180","180800","-5100","23200","-1600","7.79"
"3181","391900","-1700","-","-400","-"
"3182","952200","-12600","332600","2400","2.86"
"3183","49400","-5900","32000","9300","1.54"
"3184","70600","400","-","-","-"
"3185","159300","-600","-","-","-"
"3186","1553400","-263000","1738900","-43800","0.89"
"3187","1109400","-59500","13200","2600","84.05"
"3189","385400","-19500","4000","-100","96.35"
"3190","12000","2900","-","-","-"
"3191","31200","-700","66300","-2400","0.47"
"3192","217200","6500","-","-","-"
"3193","106100","-30200","171600","9700","0.62"
"3195","196900","-600","22100","400","8.91"
"3196","30900","-4600","30500","-3900","1.01"
"3197","322400","74500","1044600","-41500","0.31"
"3198","85700","-12300","506300","16200","0.17"
"3199","79200","400","10100","-300","7.84"
"3201","19100","-2700","13700","-25900","1.39"
"3202","1611300","59300","-","-","-"
"3204","163700","-400","3100","2200","52.81"
"3205","231700","34600","-","-","-"
"3221","77100","13100","23000","4700","3.35"
"3222","163600","38500","965100","461800","0.17"
"3223","103700","-10000","-","-","-"
"3224","25000","300","-","-","-"
"3231","135900","22600","46300","-1000","2.94"
"3232","71800","32000","466300","271100","0.15"
"3236","1961500","-13800","-","-","-"
"3237","1540500","-21400","-","-","-"
"3238","444000","-3100","-","-","-"
"3241","44900","800","4700","-700","9.55"
"3242","468000","34300","66600","-2300","7.03"
"3244","294800","2000","51400","-1700","5.74"
"3245","438900","50300","27500","-7700","15.96"
"3246","142500","19100","-","-","-"
"3248","231800","500","-","-","-"
"3252","51600","2800","15000","-100","3.44"
"3254","147100","-6900","22700","-5500","6.48"
"3261","50800","-3500","100","100","508"
"3264","1078500","-8800","-","-","-"
"3266","1547100","-10000","-","-","-"
"3267","215400","25400","-","-","-"
"3271","1038300","55500","22600","-600","45.94"
"3275","39300","500","-","-","-"
"3276","98900","3900","8700","-1400","11.37"
"3277","185700","15700","2500","500","74.28"
"3280","65500","-2500","600","200","109.17"
"3284","660600","70900","13900","-3100","47.53"
"3286","261900","27600","-","-","-"
"3288","374000","-6300","120100","8900","3.11"
"3289","995200","209400","232100","-22800","4.29"
"3291","111400","17600","320900","13500","0.35"
"3293","203500","200","-","-","-"
"3294","59100","-6300","3600","1000","16.42"
"3297","32800","2400","-","-","-"
"3299","429600","10800","29500","-6400","14.56"
"3300","421700","-5200","-","-","-"
"3302","18300","400","9200","-1000","1.99"
"3306","78200","100","-","-","-"
"3315","6790400","307000","478300","-159700","14.2"
"3317","21600","-2100","-","-","-"
"3319","433500","-42200","401900","3000","1.08"
"3320","152700","28100","9400","-11700","16.24"
"3321","398900","-11500","1800","600","221.61"
"3322","643000","-4600","-","-","-"
"3323","4485700","104300","-","-","-"
"3326","92800","12600","-","-","-"
"3328","803600","80900","23300","-9400","34.49"
"3329","44200","2600","4800","300","9.21"
"3333","172300","-6300","10400","1400","16.57"
"3341","103800","-12000","24300","5500","4.27"
