"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1938","73100","-8300","300","-","243.67"
"1939","37400","3200","3800","200","9.84"
"1941","39900","700","24000","500","1.66"
"1942","179300","95900","171400","12400","1.05"
"1944","10900","1600","68800","2500","0.16"
"1945","69300","2000","7700","1200","9"
"1946","16600","-1300","900","700","18.44"
"1948","18400","700","-","-","-"
"1949","17700","-3600","2800","300","6.32"
"1950","16500","5100","47300","5600","0.35"
"1951","80200","-1500","45500","1600","1.76"
"1952","18000","100","43300","-8100","0.42"
"1959","34300","6200","41000","1200","0.84"
"1960","443200","2600","-","-","-"
"1961","139500","3900","19200","1000","7.27"
"1963","570300","-72600","217700","40600","2.62"
"1964","55200","100","7800","3600","7.08"
"1965","35200","7600","3400","1200","10.35"
"1966","476400","-7400","53700","-100","8.87"
"1967","568900","-2000","90500","1500","6.29"
"1968","9200","-800","5700","800","1.61"
"1969","31800","-15400","48200","500","0.66"
"1971","81400","200","-","-","-"
"1972","168700","6900","3900","-","43.26"
"1973","39300","7700","57800","5300","0.68"
"1975","6700","-2100","1500","400","4.47"
"1976","279300","-11700","33500","-3700","8.34"
"1979","6900","-4300","24900","4800","0.28"
"1980","19500","-7700","11900","7800","1.64"
"1981","600","-","-","-","-"
"1982","44800","3900","12600","1400","3.56"
"1992","2200","-200","-","-","-"
"1994","150900","6100","-","-","-"
"1997","24700","2600","-","-","-"
"2001","14700","600","15700","-200","0.94"
"2002","180200","-11100","57400","7900","3.14"
"2003","41800","-600","300","200","139.33"
"2004","21400","500","2600","600","8.23"
"2009","133500","-5200","-","-","-"
"2053","375300","-2200","3400","-500","110.38"
"2055","258800","-2600","-","-","-"
"2060","533700","-9200","5900","400","90.46"
"2107","129900","-4200","-","-","-"
"2108","15300","1900","4800","1700","3.19"
"2109","23800","3200","12200","300","1.95"
"2112","376400","26400","4400","100","85.55"
"2114","63900","-3600","98400","9800","0.65"
"2117","61700","1700","21800","-700","2.83"
"2120","1532900","-30600","294400","-17900","5.21"
"2121","197800","7700","79400","600","2.49"
"2122","224800","1500","-","-","-"
"2124","37000","200","29100","-22900","1.27"
"2127","5270100","-38100","345200","91900","15.27"
"2130","389800","-33500","39600","-16800","9.84"
"2134","10115800","1081600","-","-","-"
"2136","77700","-20600","-","-","-"
"2138","2156400","120100","3900","3900","552.92"
"2139","57800","500","800","100","72.25"
"2146","595600","-10200","63900","500","9.32"
"2148","231300","3000","-","-","-"
"2150","1812900","52300","-","-","-"
"2152","53500","2100","-","-","-"
"2153","228600","8700","500","100","457.2"
"2154","66000","8000","21500","-3300","3.07"
"2156","144700","-4100","-","-","-"
"2157","1052400","-89100","1220200","237400","0.86"
"2158","3012200","5300","100","-","30122"
"2160","5616400","191200","127100","-24300","44.19"
"2162","1618500","-24300","172800","-14500","9.37"
"2163","137500","7100","100","-","1375"
"2164","138500","2300","-","-","-"
"2168","207600","25800","37100","-6600","5.6"
"2169","14800","100","600","500","24.67"
"2170","2619600","77300","108700","-12300","24.1"
"2173","129500","2900","1100","400","117.73"
"2175","469100","44600","92400","-18000","5.08"
"2179","3900","-","-","-","-"
"2180","59300","400","2700","-","21.96"
"2181","82400","-3100","33200","200","2.48"
"2183","76800","-1300","-","-","-"
"2185","134900","-1900","-","-","-"
"2186","161200","-2500","-","-","-"
"2193","1045400","-21000","126600","-22200","8.26"
"2195","305600","-1900","-","-","-"
"2196","731600","-43800","25900","6000","28.25"
"2198","188100","7300","12800","-400","14.7"
"2201","36700","-1100","26100","100","1.41"
"2204","5900","300","2100","-300","2.81"
"2206","79400","25900","91200","-4800","0.87"
"2207","11600","100","10200","2000","1.14"
"2208","5100","-800","-","-","-"
"2209","10900","-100","800","500","13.63"
"2211","57800","-1800","9500","800","6.08"
"2212","112800","69200","511800","86100","0.22"
"2215","110400","-500","1500","300","73.6"
"2216","221800","12500","100500","-300","2.21"
"2217","9800","-2200","274900","17900","0.04"
"2220","15800","-100","1100","-200","14.36"
"2221","1900","-400","-","-","-"
"2222","68300","-23600","127200","-13400","0.54"
"2224","6200","400","-","-","-"
"2226","2300","100","2000","-","1.15"
"2229","176500","-3300","76100","-13500","2.32"
"2264","149400","-8500","11800","2400","12.66"
"2266","17500","-400","9600","-300","1.82"
"2267","589600","4400","92500","8800","6.37"
"2268","15700","11000","200","200","78.5"
"2269","201000","-27400","105400","7800","1.91"
"2270","63000","500","45200","1200","1.39"
"2281","447200","8500","30700","2100","14.57"
"2282","340100","-20800","38600","7900","8.81"
"2286","278500","900","1300","600","214.23"
"2288","25500","-2300","24700","7500","1.03"
"2291","10200","200","4800","-","2.13"
"2292","12800","-10200","7400","-","1.73"
"2293","600","-100","-","-","-"
"2294","21600","-3900","5500","-1200","3.93"
"2296","68500","-3500","57700","800","1.19"
"2300","12200","-600","-","-","-"
"2301","112000","-17000","32800","-3100","3.41"
"2303","145800","-7400","-","-","-"
"2304","271100","1600","157700","-6000","1.72"
"2305","66700","-5700","367100","1300","0.18"
"2307","305100","-7400","10400","-","29.34"
"2309","220400","36800","7200","100","30.61"
"2311","83600","-1700","100","-","836"
"2315","11241500","-38800","1639200","-38900","6.86"
"2317","3648800","254500","108400","24700","33.66"
"2321","1645400","-2900","-","-","-"
"2323","91700","-9700","-","-","-"
"2325","9200","2800","14400","2500","0.64"
"2326","132200","10900","5600","800","23.61"
"2327","17300","-2800","58300","2000","0.3"
"2329","68300","-8900","-","-","-"
"2330","2914000","4700","-","-","-"
"2331","356600","-11900","74300","1000","4.8"
"2332","85100","800","400","-600","212.75"
"2334","521900","28900","-","-200","-"
"2335","25500","2200","8500","2600","3"
"2337","1974700","-63600","308700","11800","6.4"
"2338","21400","-","-","-","-"
"2340","113100","1700","-","-","-"
"2341","1306000","-180800","-","-","-"
"2342","709600","-20500","-","-","-"
"2344","80900","800","-","-","-"
"2345","3199700","223400","-","-","-"
"2349","17000","6200","-","-","-"
"2351","218900","500","-","-","-"
"2353","10402600","54200","1055100","528200","9.86"
"2354","702000","9500","-","-2000","-"
"2359","36600","2600","5500","700","6.65"
"2370","26537600","-193100","-","-","-"
"2371","400700","200","97700","4600","4.1"
"2372","879000","-15200","7900","1200","111.27"
"2373","51500","-100","-","-","-"
"2374","121400","1900","7100","2500","17.1"
"2375","842000","64300","19300","-","43.63"
"2376","77800","-24400","-","-","-"
"2378","131300","8400","420600","24500","0.31"
"2379","125700","18000","16800","-7300","7.48"
"2384","385200","-100","2900","-6500","132.83"
"2385","1220200","66300","-","-","-"
"2388","4644400","295400","19400","-112600","239.4"
"2389","760800","-16000","29700","-700","25.62"
"2391","122600","109800","100","100","1226"
"2393","25800","1400","-","-","-"
"2395","1827500","38400","172800","-13400","10.58"
"2397","648500","3400","-","-","-"
"2402","21700","-6100","-","-100","-"
"2404","229300","-30800","100800","18200","2.27"
"2408","105500","-11100","-","-","-"
"2410","432000","-14500","5000","-100","86.4"
"2411","536400","133800","10200","-6100","52.59"
"2412","1108800","8000","101600","-700","10.91"
"2413","3217200","51200","235000","-32600","13.69"
"2415","133200","5100","-","-","-"
"2418","666500","-20600","13400","1500","49.74"
"2424","355900","-8100","600","-","593.17"
"2425","49600","600","-","-","-"
"2427","1560500","-53400","97300","-800","16.04"
"2428","790100","106100","14400","-700","54.87"
"2429","187800","-1600","500","-500","375.6"
"2432","452900","48800","115500","11400","3.92"
"2433","49500","-30000","249800","20200","0.2"
"2435","1408600","7400","135000","3900","10.43"
"2436","285400","4800","-","-","-"
"2437","1954400","-318700","-","-31300","-"
"2438","962100","-7300","161300","2100","5.96"
"2440","1266200","-3900","640200","-18100","1.98"
"2445","330300","59400","12100","5800","27.3"
"2449","83200","33800","-","-","-"
"2453","144600","-33500","7300","1300","19.81"
"2454","432700","-1600","-","-","-"
"2459","345500","2200","-","-","-"
"2461","377900","-12900","53500","3500","7.06"
"2462","173300","-44800","106500","-19600","1.63"
"2464","667200","-3200","3100","700","215.23"
"2468","405800","-11100","23000","-1100","17.64"
"2469","54900","-3100","-","-","-"
"2471","2286000","117900","108900","-18400","20.99"
"2475","34300","5900","1900","-","18.05"
"2477","123600","800","7100","-1400","17.41"
"2479","693000","-102000","4400","4400","157.5"
"2480","20800","400","-","-","-"
"2481","33100","-","8600","-","3.85"
"2483","145900","1200","-","-","-"
"2484","1681400","222200","3018700","-1036000","0.56"
"2485","111900","2800","1600","700","69.94"
"2487","1200","-600","4000","-500","0.3"
"2488","778700","28200","-","-","-"
"2489","774200","-13300","63300","-3300","12.23"
"2491","493900","-4700","47000","2400","10.51"
"2492","1752600","27400","573300","35000","3.06"
"2493","19400","3100","-","-","-"
"2497","383800","10500","20300","600","18.91"
"2498","108700","-1600","-","-","-"
"2499","86100","400","-","-","-"
"2501","67300","3200","191900","-3600","0.35"
"2502","408800","46000","160500","15300","2.55"
"2503","1544200","9400","89800","-200","17.2"
"2531","81700","4600","76400","-18500","1.07"
"2533","857900","400","146500","2000","5.86"
"2540","13100","-2700","3800","1000","3.45"
"2573","13100","400","-","-","-"
"2579","571500","5400","100600","-600","5.68"
"2585","235500","-24200","1400","-","168.21"
"2586","3275900","-226800","-","-","-"
"2587","89400","7500","16700","-4200","5.35"
"2588","119300","-200","-","-","-"
"2590","14600","-17900","62200","-303400","0.23"
"2593","709100","-70900","83500","-3100","8.49"
"2594","16000","-1300","18200","-1000","0.88"
"2597","22300","1900","-","-","-"
"2599","15800","1400","5200","1600","3.04"
"2602","41000","-2300","12100","-5900","3.39"
"2607","217300","-28500","58200","-3400","3.73"
"2612","9800","-300","-","-","-"
"2613","92500","-1800","8500","-1100","10.88"
"2651","369300","13200","126600","10500","2.92"
"2652","505600","1200","99800","-3600","5.07"
"2653","19800","-600","-","-","-"
"2654","96900","-300","-","-","-"
"2656","1539800","-180000","300","300","5132.67"
"2659","27400","-4000","25800","-800","1.06"
"2664","24900","-","5900","-","4.22"
"2666","1085900","-3800","-","-","-"
"2667","3908700","110200","381800","-35800","10.24"
"2668","33000","-3100","-","-","-"
"2669","24400","3200","12900","400","1.89"
"2670","159700","-68600","27600","1300","5.79"
"2673","679900","-1800","-","-","-"
"2674","95700","-3300","17400","-1300","5.5"
"2676","38000","-2300","7800","-800","4.87"
"2678","97100","5000","46700","-6000","2.08"
"2681","528700","-183000","93700","5200","5.64"
"2683","17900","600","-","-300","-"
"2685","222000","-11900","63200","-5300","3.51"
"2686","44800","-6800","42400","-400","1.06"
"2687","639700","167700","268100","-81800","2.39"
"2689","16700","-1800","2600","-200","6.42"
"2692","8700","400","200","100","43.5"
"2693","490400","17700","-","-","-"
"2694","433700","2600","32300","700","13.43"
"2695","189000","-4900","64800","-500","2.92"
"2698","18100","800","2300","-","7.87"
"2700","9500","1100","-","-","-"
"2702","253900","3800","137700","-17800","1.84"
"2705","23500","-500","-","-","-"
"2706","26900","-1100","-","-","-"
"2708","168300","-2900","-","-","-"
"2715","152600","-6500","7200","-1400","21.19"
"2721","997900","14700","-","-","-"
"2722","188100","-700","61000","-200","3.08"
"2726","597200","39600","64200","-100","9.3"
"2730","211000","13100","85200","3800","2.48"
"2733","25300","-","5300","-100","4.77"
"2734","55500","-500","5000","200","11.1"
"2735","107200","-6200","27700","-14200","3.87"
"2736","12000","100","-","-","-"
"2737","79200","-3600","3000","300","26.4"
"2742","22900","-","2700","-100","8.48"
"2743","6745300","1077600","-","-","-"
"2747","5200","300","-","-","-"
"2749","2777000","61200","1214700","7800","2.29"
"2750","89400","-4900","-","-","-"
"2751","22200","100","5400","-","4.11"
"2752","32700","1100","290800","-9200","0.11"
"2753","39500","700","600","100","65.83"
"2754","28300","3200","-","-","-"
"2760","188200","4200","40500","-3900","4.65"
"2762","1436800","132700","-","-","-"
"2763","48900","-8100","4400","-1900","11.11"
"2764","2298600","40500","100","-","22986"
"2767","2099100","-105100","54800","100","38.3"
"2768","1281300","-102900","226900","8800","5.65"
"2769","45500","7500","-","-","-"
"2776","5732200","8300","-","-","-"
"2778","1817000","-100","4200","2000","432.62"
"2780","471800","10100","2600","-","181.46"
"2782","205000","-25600","51300","-300","4"
"2784","34900","-10200","355700","-16600","0.1"
"2788","1532400","-99600","-","-","-"
"2789","56700","-9400","-","-","-"
"2790","57600","100","-","-","-"
"2791","15600","800","68800","500","0.23"
"2792","229700","-138000","33200","-1200","6.92"
"2795","11500","2700","-","-","-"
"2796","23400","-100","1300","300","18"
"2798","4400","1100","-","-","-"
"2801","135800","-4400","87100","4300","1.56"
"2802","345100","-12800","399700","-17700","0.86"
"2804","7100","-1100","100600","-800","0.07"
"2805","18200","1300","-","-","-"
"2806","16800","100","-","-","-"
"2809","137300","63400","1610500","1212000","0.09"
"2810","80100","44800","50300","-8700","1.59"
"2811","124000","-1100","491600","100","0.25"
"2812","38300","1000","-","-","-"
"2813","33400","-1000","-","-","-"
"2814","46200","100","-","-","-"
"2815","17400","1500","5500","-100","3.16"
"2816","4500","600","800","-","5.63"
"2818","1800","100","1000","-100","1.8"
"2819","6300","-1800","400","-100","15.75"
"2820","137800","-5200","-","-","-"
"2830","17600","1700","-","-","-"
"2831","7300","2900","-","-","-"
"2871","63200","-3000","35800","800","1.77"
"2872","79900","300","-","-","-"
"2874","23300","3400","181700","500","0.13"
"2875","206200","-3700","19200","-1400","10.74"
"2876","31200","-","-","-","-"
"2877","7000","2900","-","-","-"
"2882","100400","1000","139400","25500","0.72"
"2883","30900","2900","-","-","-"
"2884","479000","-138100","364300","293500","1.31"
"2892","89900","-2300","100","100","899"
"2894","58900","-2800","-","-","-"
"2897","125300","-18800","80100","-2400","1.56"
"2899","10100","800","7500","-","1.35"
"2901","1119200","-17700","-","-","-"
"2903","266200","1900","-","-","-"
"2904","18300","200","9800","-2900","1.87"
"2907","30000","-200","600","-","50"
"2908","16500","9100","36500","-","0.45"
"2910","52900","200","6700","-1200","7.9"
"2911","1600","200","-","-","-"
"2914","6808100","-259400","719000","-54900","9.47"
"2915","70200","-2200","26300","-1000","2.67"
"2916","9600","5200","-","-","-"
"2917","37600","-900","-","-","-"
"2918","80800","-2100","60200","6100","1.34"
"2922","8500","-300","5200","800","1.63"
"2923","6700","-700","-","-","-"
"2924","47800","-","3700","-500","12.92"
"2926","1048300","2600","7000","-1300","149.76"
"2927","423000","-12000","500","500","846"
"2929","2556300","1154200","451000","-115000","5.67"
"2930","2945300","16400","938800","-17700","3.14"
"2931","2574500","23300","851600","-241900","3.02"
"2932","30000","-1000","-","-","-"
"2933","118300","-7700","28500","6400","4.15"
"2934","176500","-12700","-","-2400","-"
"2935","35100","1300","-","-","-"
"2936","2589000","1240000","757100","90700","3.42"
"2937","336400","8500","9700","-2500","34.68"
"2961","7000","400","-","-","-"
"2970","521500","-1500","-","-","-"
"2975","447800","-22400","5700","-200","78.56"
"2978","78200","800","-","-","-"
"2980","405300","6900","200500","-5000","2.02"
"2981","130200","-2400","-","-","-"
"2982","1686100","205200","61100","-8500","27.6"
"2983","98600","-2100","-","-","-"
"2984","193900","10900","100","-","1939"
"2986","202000","-33300","13000","2100","15.54"
"2987","851600","53100","-","-","-"
"2991","134800","1800","-","-","-"
"2993","65800","-2100","-","-","-"
"2997","127100","9600","-","-","-"
"2998","263100","5100","100","100","2631"
"2999","565200","45400","-","-","-"
"3001","88100","600","1400","-1300","62.93"
"3002","25700","-1800","2700","-300","9.52"
"3003","735900","33000","1168000","1600","0.63"
"3004","124400","3600","900","-","138.22"
"3010","638100","-12900","-","-","-"
"3011","108900","200","-","-","-"
"3020","158600","100","-","-","-"
"3021","174500","6000","-","-1000","-"
"3023","44100","1200","4500","-2800","9.8"
"3024","33100","-6700","-","-","-"
"3028","57500","3100","39300","300","1.46"
"3030","416200","-26100","1300","-","320.15"
"3031","1380800","-900","108400","400","12.74"
"3034","1583400","-4000","100900","-2900","15.69"
"3035","128600","-15700","44100","-700","2.92"
"3036","634100","-8600","16400","10200","38.66"
"3038","629400","-64200","235300","-12000","2.67"
"3040","237400","9900","-","-","-"
"3041","633200","8700","237300","-1700","2.67"
"3042","364000","5200","23500","-1400","15.49"
"3045","18300","-2800","-","-","-"
"3046","320100","-1100","607300","67700","0.53"
"3048","585600","15800","566700","131100","1.03"
"3050","230700","3600","131700","2200","1.75"
"3053","2483100","53000","-","-","-"
"3054","28900","-1000","-","-","-"
"3058","1000","-100","3500","-","0.29"
"3059","3100","1200","1800","-","1.72"
"3063","45800","-1100","32900","2700","1.39"
"3064","1987600","115700","152400","200","13.04"
"3065","4500","900","-","-","-"
"3067","49400","-200","16600","400","2.98"
"3068","16500","-900","-","-","-"
"3069","111300","-13500","10800","400","10.31"
"3070","87400","11700","-","-","-"
"3071","635100","30600","-","-","-"
"3073","495000","269100","2200","-900","225"
"3075","69200","900","-","-","-"
"3076","34100","-100","1600","-500","21.31"
"3077","10300","-100","-","-","-"
"3079","171300","12100","4600","1200","37.24"
"3080","52200","-900","-","-","-"
"3082","43100","-5000","115000","-2300","0.37"
"3083","1070900","-37700","1000","-1100","1070.9"
"3085","21400","-4800","102200","-2200","0.21"
"3086","1416000","-5000","168100","5700","8.42"
"3087","320400","-54700","78400","15200","4.09"
"3088","78700","-25100","88800","3800","0.89"
"3089","51400","-100","9300","100","5.53"
"3091","31300","-7900","24500","-14900","1.28"
"3092","602800","104700","193600","21700","3.11"
"3093","1949700","-19900","262400","-44300","7.43"
"3094","186300","-11000","-","-","-"
"3096","7500","-400","-","-","-"
"3097","273600","-6300","97600","-4400","2.8"
"3099","2393400","-130500","297500","24100","8.05"
"3101","658100","17300","75000","-8400","8.77"
"3103","2507100","-51100","168100","11200","14.91"
"3104","195300","-4800","2000","-500","97.65"
"3105","310900","-300","27200","-9500","11.43"
"3106","294200","-1200","1100","900","267.45"
"3107","75500","-3000","117400","-2800","0.64"
"3109","405700","3100","104600","-600","3.88"
"3110","148600","5600","100700","-100","1.48"
"3111","305500","-15400","-","-","-"
"3113","1068100","31300","-","-","-"
"3116","96200","1300","145400","12800","0.66"
"3121","1222100","-57200","3000","-","407.37"
"3123","26600","100","-","-","-"
"3131","138100","-2100","-","-","-"
"3132","1764200","15700","58700","-5600","30.05"
"3133","6908600","195400","1800","-5400","3838.11"
"3134","199200","-16600","12200","-29300","16.33"
"3135","166100","-","-","-","-"
"3137","180000","1200","96200","-100","1.87"
"3138","158500","700","-","-","-"
"3139","127100","-4900","3000","800","42.37"
"3140","23800","200","22700","-2600","1.05"
"3141","792400","-35900","20400","-12800","38.84"
"3143","147000","2800","-","-","-"
"3148","11600","1000","15400","1900","0.75"
"3150","143500","8100","27600","-6900","5.2"
"3151","71700","-3000","2700","-600","26.56"
"3153","21700","1300","110000","35100","0.2"
"3154","68000","2400","12400","-3300","5.48"
"3156","54000","7700","2100","-400","25.71"
"3157","49400","2300","100","-","494"
"3159","66300","-10300","250000","105400","0.27"
"3160","145000","-28000","99200","2200","1.46"
"3161","209000","200","-","-","-"
"3166","21200","200","1300","-2600","16.31"
"3167","37500","-1400","93400","4500","0.4"
"3168","63600","7900","19100","-1700","3.33"
"3169","274200","-400","800","-","342.75"
"3172","45400","-2500","121600","45200","0.37"
"3173","33800","-100","-","-","-"
"3174","6900","-500","-","-","-"
"3175","96000","3800","-","-2100","-"
"3176","132800","-100","900","-1400","147.56"
"3177","35700","-400","-","-","-"
"3178","43200","3800","42200","-900","1.02"
"3179","549700","8700","12900","-700","42.61"
"3180","31200","10600","52700","-8200","0.59"
"3181","439500","20600","-","-400","-"
"3182","433700","16600","136600","2600","3.17"
"3183","14900","-2600","1400","-1300","10.64"
"3184","63000","-","-","-","-"
"3185","236000","2900","-","-","-"
"3186","403700","218900","1683200","171600","0.24"
"3187","1243900","-57400","14900","1100","83.48"
"3189","257500","-21300","18100","-16600","14.23"
"3190","13200","1100","-","-","-"
"3191","91700","900","21400","-500","4.29"
"3192","626600","-17600","-","-800","-"
"3193","123000","-14500","390300","60100","0.32"
"3195","256900","-","24600","400","10.44"
"3196","30300","1000","53800","-2500","0.56"
"3197","315300","-6700","1034800","1400","0.3"
"3198","38000","-5400","491200","-200","0.08"
"3199","88000","4100","2800","100","31.43"
"3201","18400","-2200","37600","9600","0.49"
"3202","2070200","114900","400","-","5175.5"
"3204","240300","8500","11000","2700","21.85"
"3205","566400","-8000","-","-","-"
"3221","97200","500","19600","2400","4.96"
"3222","87000","9800","457700","123300","0.19"
"3223","121500","16100","20100","20100","6.04"
"3224","28200","-400","-","-","-"
"3228","294200","6300","169500","-2800","1.74"
"3231","63200","4000","110300","-5900","0.57"
"3232","55800","-3600","119900","14100","0.47"
"3236","2145800","-300","-","-","-"
"3237","2697600","-14800","-","-","-"
"3238","542100","-27200","-","-","-"
"3241","52700","2300","100","-","527"
"3242","231600","-30600","113900","-6500","2.03"
"3244","314800","-1600","71000","48700","4.43"
"3245","421300","24700","73900","-500","5.7"
"3246","103800","-10500","-","-","-"
"3248","172300","-900","-","-","-"
"3252","34900","-3800","9700","-200","3.6"
"3254","76000","100","106500","24700","0.71"
"3261","53400","-800","-","-","-"
"3264","1363600","4000","-","-","-"
"3266","1995700","-62700","-","-","-"
"3267","152900","23100","-","-","-"
"3271","1589500","30000","261500","21200","6.08"
"3275","32700","-1800","-","-","-"
"3276","79000","-800","4900","-2200","16.12"
"3277","149100","-9900","7300","-1000","20.42"
"3280","45400","-2200","3100","100","14.65"
"3284","598300","-13300","31700","3800","18.87"
"3286","121600","-4200","-","-","-"
"3288","186800","-18100","121100","8400","1.54"
"3289","1094300","61600","313100","7100","3.5"
"3291","52400","1900","321200","-5800","0.16"
"3293","132800","-3800","-","-","-"
"3294","131000","1400","800","100","163.75"
"3297","15200","-200","-","-","-"
"3299","349600","52700","139500","84800","2.51"
"3300","445000","11100","-","-","-"
"3302","13500","-1800","8700","-400","1.55"
"3306","103400","-2900","-","-","-"
"3315","7136100","133300","239600","43200","29.78"
"3316","39800","-5100","-","-","-"
"3317","7900","300","-","-","-"
"3319","713700","-900","190300","-100","3.75"
"3320","177800","99400","49200","17400","3.61"
"3321","563600","-4900","6500","-7100","86.71"
"3322","631500","-600","-","-","-"
"3323","5867700","-100200","-","-","-"
"3326","97900","-2100","-","-","-"
"3328","1348800","37700","61500","-9900","21.93"
"3329","29600","800","13100","1900","2.26"
"3333","238900","6100","16600","-6000","14.39"
"3341","153200","5800","238300","2100","0.64"
