"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1301","28300","6300","5100","800","5.55"
"1332","817700","41300","401500","-69400","2.04"
"1333","615400","35300","72600","4500","8.48"
"1375","242200","-10000","3100","-11000","78.13"
"1376","34300","-2200","-","-","-"
"1377","59300","-2300","30800","300","1.93"
"1379","35000","-6800","26100","-8200","1.34"
"1380","4200","400","-","-","-"
"1381","6900","500","-","-","-"
"1382","43600","1400","6400","5400","6.81"
"1383","9400","-900","-","-","-"
"1384","122400","-10300","-","-","-"
"1400","570200","9400","-","-","-"
"1401","93700","-10700","-","-","-"
"1407","361100","-57000","134200","5700","2.69"
"1414","59500","-2400","22900","2000","2.6"
"1417","85300","1400","24400","700","3.5"
"1418","751100","18600","229800","-","3.27"
"1419","294600","-41200","212800","3300","1.38"
"1420","24400","-900","3200","100","7.63"
"1429","489700","13700","21000","-800","23.32"
"1430","151700","-9200","51300","-100","2.96"
"1431","63500","4100","118800","-900","0.53"
"1433","334600","12000","140800","6700","2.38"
"1434","277400","37500","77800","-17300","3.57"
"1435","2191800","-43600","1100","-","1992.55"
"1436","96500","-3500","-","-","-"
"1438","44500","400","-","-","-"
"1439","53400","-700","-","-","-"
"1443","767100","-30800","-","-","-"
"1444","37000","2300","-","-","-"
"1446","101600","-8700","103600","44500","0.98"
"1447","2138400","-18600","-","-","-"
"1450","22000","400","-","-","-"
"1451","44700","-4800","-","-","-"
"1491","1583800","141600","-","-","-"
"1514","10941400","-315100","9500","-","1151.73"
"1515","137500","-5200","29500","-4900","4.66"
"1518","1483900","360700","752000","-21800","1.97"
"1605","6183400","1127700","2079500","-58000","2.97"
"1662","308700","-61400","52100","3400","5.93"
"1663","333200","-19500","10400","5200","32.04"
"1711","545900","-12100","-","-","-"
"1712","328700","31600","32300","700","10.18"
"1716","81200","-21900","4700","-5400","17.28"
"1717","183800","-7900","200","200","919"
"1718","70000","-300","-","-","-"
"1719","359900","45100","144700","1500","2.49"
"1720","290500","21100","51700","300","5.62"
"1721","56900","10900","94300","12900","0.6"
"1723","17700","-2800","-","-","-"
"1724","190500","-8100","-","-","-"
"1726","148100","-18200","403300","212200","0.37"
"1730","92300","6200","-","-","-"
"1736","14900","-3200","100","100","149"
"1739","430200","24900","-","-","-"
"1743","35800","-800","-","-","-"
"1757","7845300","1078700","-","-","-"
"1758","107500","-100","-","-","-"
"1762","14200","-1000","5600","300","2.54"
"1764","6700","-500","-","-","-"
"1766","51200","-800","7700","-200","6.65"
"1768","7400","-200","47600","15700","0.16"
"1770","49400","700","-","-","-"
"1773","17000","15000","-","-","-"
"1775","30400","3200","-","-","-"
"1776","123100","-200","-","-","-"
"1780","12200","1100","16500","-3600","0.74"
"1783","3586200","1100","-","-","-"
"1786","1352000","-23100","22800","-45300","59.3"
"1787","2600","200","-","-","-"
"1788","4400","-100","-","-","-"
"1789","89800","-8600","19200","3900","4.68"
"1793","1500","-200","-","-","-"
"1795","8100","700","-","-","-"
"1798","94400","200","-","-","-"
"1799","92100","8900","1100","-300","83.73"
"1801","223000","-21600","298500","57300","0.75"
"1802","377500","36700","416400","-7800","0.91"
"1803","1291400","-68300","448500","-81600","2.88"
"1805","379600","12400","11700","500","32.44"
"1807","131700","2700","-","-","-"
"1808","357000","-24600","312200","-2000","1.14"
"1810","25700","-4200","4200","-100","6.12"
"1811","112000","1000","2800","-700","40"
"1812","643700","65000","382100","-3100","1.68"
"1813","185300","-13800","28800","20300","6.43"
"1814","194800","-","13700","-1100","14.22"
"1815","180600","35900","16200","2900","11.15"
"1820","168300","6200","67100","-6700","2.51"
"1821","1414700","-171600","295600","-19700","4.79"
"1822","11600","-700","13900","900","0.83"
"1826","1287800","6300","4800","3400","268.29"
"1827","1068200","22200","7800","1000","136.95"
"1828","154400","-5200","-","-","-"
"1833","207600","6100","18800","-1700","11.04"
"1835","16400","-6700","32300","400","0.51"
"1840","585000","-12100","-","-","-"
"1841","30100","-1000","-","-","-"
"1844","356000","-3100","-","-","-"
"1847","64700","-3200","400","-","161.75"
"1848","36500","-5100","18300","2600","1.99"
"1850","681300","-56000","-","-","-"
"1852","96300","19900","20200","300","4.77"
"1853","404500","18600","-","-","-"
"1860","781400","25400","306000","7200","2.55"
"1861","150600","-3700","48800","3300","3.09"
"1866","14800","-700","3000","300","4.93"
"1867","11100","-500","7100","3700","1.56"
"1870","74100","6400","16000","-2400","4.63"
"1871","587000","-33100","48800","12600","12.03"
"1873","391600","-10100","315700","24600","1.24"
"1878","17200","-15900","49200","-5900","0.35"
"1879","361400","-24400","15600","100","23.17"
"1882","26700","500","13200","-800","2.02"
"1884","5200","900","5900","-100","0.88"
"1885","45200","4400","17500","2100","2.58"
"1887","303200","-45300","15000","-300","20.21"
"1888","35300","300","9900","-200","3.57"
"1890","444700","-48200","16700","-75700","26.63"
"1893","726000","87100","106300","17900","6.83"
"1897","3000","300","-","-","-"
"1898","1272300","66300","113700","1000","11.19"
"1899","90300","-700","1100","-","82.09"
"1904","19900","5600","1200","-","16.58"
"1905","151400","900","-","-","-"
"1909","230300","100","7300","7300","31.55"
"1911","521900","60200","279400","-8600","1.87"
"1914","32700","-300","2200","1300","14.86"
"1921","93600","1200","8900","-500","10.52"
"1925","242400","39000","176000","-8600","1.38"
"1926","78200","23500","31000","-","2.52"
"1928","331200","-19500","332100","79300","1"
"1929","105700","-26100","28300","-2200","3.73"
"1930","68200","-5500","10100","-300","6.75"
"1934","206600","-46100","9500","-1000","21.75"
"1938","50600","-25600","300","-","168.67"
"1939","57800","-2900","77900","7900","0.74"
"1941","49300","-","28600","1900","1.72"
"1942","132600","-25800","216300","-18000","0.61"
"1944","21400","-1000","58700","-17900","0.36"
"1945","53100","-11900","15000","7900","3.54"
"1946","16700","1500","2800","-1100","5.96"
"1948","16500","100","-","-","-"
"1949","19600","2900","2000","-","9.8"
"1950","6800","2400","41400","600","0.16"
"1951","50500","-2400","32500","-2200","1.55"
"1952","23500","6500","28300","300","0.83"
"1959","44200","7900","46200","900","0.96"
"1960","973700","-6900","-","-","-"
"1961","91900","4500","23600","900","3.89"
"1963","551900","69300","287800","4000","1.92"
"1964","58300","800","4000","300","14.57"
"1965","26600","6800","5300","-800","5.02"
"1966","481100","3700","52000","100","9.25"
"1967","569600","1800","57200","100","9.96"
"1968","11400","-","1700","400","6.71"
"1969","48200","-98400","52600","-7100","0.92"
"1971","108600","5200","-","-","-"
"1972","173700","900","700","-","248.14"
"1973","25400","-15000","34300","-1500","0.74"
"1975","7400","-","200","-","37"
"1976","149700","-9600","20400","6700","7.34"
"1979","6100","2500","20800","-400","0.29"
"1980","15100","500","7000","400","2.16"
"1981","400","-","-","-","-"
"1982","35400","-200","11200","400","3.16"
"1992","2300","-100","-","-","-"
"1994","83100","-88600","-","-","-"
"1997","24400","700","-","-","-"
"2001","208300","-55700","26400","-700","7.89"
"2002","184500","-16900","124100","-30000","1.49"
"2003","43000","500","200","-","215"
"2004","31600","-8200","5000","1100","6.32"
"2009","138000","-8100","-","-","-"
"2053","395300","-3000","15900","8700","24.86"
"2055","312500","14600","300","100","1041.67"
"2060","607300","-2400","3100","-100","195.9"
"2107","113700","-3800","100","100","1137"
"2108","21500","3900","1800","-","11.94"
"2109","37700","-700","12400","-700","3.04"
"2112","612400","20500","56100","-4700","10.92"
"2114","84200","-9500","154100","5000","0.55"
"2117","58400","3600","21200","-400","2.75"
"2120","1945300","30700","66500","-3800","29.25"
"2121","306800","24400","32500","-5700","9.44"
"2122","193100","-4800","-","-","-"
"2124","38100","1600","31300","3400","1.22"
"2127","9433000","324000","324000","-13400","29.11"
"2130","456700","-23400","149600","1700","3.05"
"2134","9172400","73200","-","-","-"
"2136","81400","-1500","-","-","-"
"2138","2412600","-83500","317900","38700","7.59"
"2139","46200","-400","2200","300","21"
"2146","558200","6200","60100","-700","9.29"
"2148","389000","-8300","100","-","3890"
"2150","1761200","97100","-","-","-"
"2152","45000","-400","-","-","-"
"2153","248300","3000","4600","1900","53.98"
"2154","107000","13100","7800","-2000","13.72"
"2156","139800","4300","-","-","-"
"2157","455200","-20100","181100","-44500","2.51"
"2158","2454900","-15500","-","-","-"
"2160","5645300","-219800","710400","-104300","7.95"
"2162","1885800","-61100","77900","-3900","24.21"
"2163","204800","77700","1600","1500","128"
"2164","169000","-7400","-","-","-"
"2168","153400","-20400","38300","-2900","4.01"
"2169","11700","-1200","2300","200","5.09"
"2170","2397600","77500","114900","4300","20.87"
"2173","119800","-2100","1400","-200","85.57"
"2175","379900","-24300","76100","16800","4.99"
"2179","4500","-500","-","-","-"
"2180","90900","-3800","2700","-","33.67"
"2181","117700","2400","40200","1600","2.93"
"2183","77500","13600","-","-","-"
"2185","105400","-12300","-","-","-"
"2186","127800","-13600","-","-","-"
"2193","940300","17000","88500","-27700","10.62"
"2195","255400","-500","-","-100","-"
"2196","569300","-16000","72000","34800","7.91"
"2198","149700","5200","73800","45900","2.03"
"2201","95500","-57500","27300","-1800","3.5"
"2204","6900","2600","2900","-100","2.38"
"2206","97600","2600","87200","300","1.12"
"2207","24800","7800","402700","133100","0.06"
"2208","7200","2200","-","-","-"
"2209","13900","3700","5300","3200","2.62"
"2211","60000","3500","13300","1100","4.51"
"2212","150600","83600","706000","56300","0.21"
"2215","94700","-900","3400","-1400","27.85"
"2216","100400","-2700","57100","1400","1.76"
"2217","6900","400","4800","-100","1.44"
"2220","12900","700","10600","4400","1.22"
"2221","3600","100","-","-","-"
"2222","110400","-15600","109900","6700","1"
"2224","5600","-500","-","-","-"
"2226","11800","100","6400","700","1.84"
"2229","183100","-27900","83200","600","2.2"
"2264","66600","-2900","44700","-17200","1.49"
"2266","28800","3600","20900","1700","1.38"
"2267","1484100","157200","74900","-10000","19.81"
"2268","11800","-400","-","-","-"
"2269","228200","-11600","120200","-57900","1.9"
"2270","137300","-2000","40300","-11300","3.41"
"2281","375700","10300","198100","109800","1.9"
"2282","376800","4000","49000","4800","7.69"
"2286","276900","5700","700","-700","395.57"
"2288","29000","-10500","553000","276100","0.05"
"2291","11000","-300","3200","-100","3.44"
"2292","10100","600","5300","-1700","1.91"
"2293","700","-100","-","-","-"
"2294","24000","600","7300","400","3.29"
"2296","27500","-8900","12200","-12000","2.25"
"2300","11300","-1000","-","-","-"
"2301","57400","-1700","17500","-7800","3.28"
"2303","145300","700","-","-","-"
"2304","198700","-9800","87800","-11700","2.26"
"2305","39000","2700","21900","-42000","1.78"
"2307","221800","1900","24200","8700","9.17"
"2309","274700","6700","4900","-700","56.06"
"2311","89600","3000","-","-","-"
"2315","9908500","-326400","1481200","42600","6.69"
"2317","3389400","108900","107000","8800","31.68"
"2321","1511400","-166900","-","-","-"
"2323","162700","25600","-","-","-"
"2325","9900","-4700","11200","300","0.88"
"2326","167800","3600","6000","-2300","27.97"
"2327","13700","-4800","51300","600","0.27"
"2329","65500","-900","-","-","-"
"2330","1922400","-13800","-","-","-"
"2331","251700","-157200","130500","10200","1.93"
"2332","78300","-4300","3800","-100","20.61"
"2334","453000","13100","-","-","-"
"2335","37500","-5400","422700","47000","0.09"
"2337","1342300","-158300","500500","63300","2.68"
"2338","30400","10000","-","-","-"
"2340","148900","30900","-","-","-"
"2341","1236800","-7500","-","-","-"
"2342","713900","-20000","-","-","-"
"2344","69300","2100","-","-","-"
"2345","3201100","110100","-","-","-"
"2349","37200","16900","-","-","-"
"2351","200500","300","200","200","1002.5"
"2353","9663900","985500","243300","101800","39.72"
"2354","852600","116500","100","100","8526"
"2359","35600","300","2400","-300","14.83"
"2370","19173400","-135600","-","-","-"
"2371","836100","129300","175700","22900","4.76"
"2372","643800","-18200","5600","300","114.96"
"2373","67000","1500","2400","2400","27.92"
"2374","148900","-16700","472700","215100","0.31"
"2375","798500","28500","19300","-","41.37"
"2376","66000","-400","-","-","-"
"2378","109100","-400","741500","50600","0.15"
"2379","82300","-40100","29800","-","2.76"
"2384","464200","37900","22800","21600","20.36"
"2385","1157500","24300","-","-","-"
"2388","4893800","25900","-","-3500","-"
"2389","900200","-18500","24800","-800","36.3"
"2391","61800","1100","-","-","-"
"2393","24600","500","-","-","-"
"2395","1222000","-21100","223100","-1200","5.48"
"2397","578800","-25200","-","-","-"
"2402","8400","200","-","-","-"
"2404","173100","900","97700","-23400","1.77"
"2408","123200","18800","-","-","-"
"2410","443700","-12200","9500","200","46.71"
"2411","204200","-5800","5300","1200","38.53"
"2412","1145500","123800","169600","73600","6.75"
"2413","3811800","101500","282400","54000","13.5"
"2415","134400","1700","-","-","-"
"2418","614400","68500","19400","7700","31.67"
"2424","375400","10100","500","-","750.8"
"2425","36100","-6300","-","-","-"
"2427","2801200","120400","96900","9100","28.91"
"2428","756900","-12400","8500","-100","89.05"
"2429","359100","23700","2100","2100","171"
"2432","924400","40900","98600","11700","9.38"
"2433","114600","-25500","220100","5600","0.52"
"2435","1225400","-8000","117500","-5700","10.43"
"2436","296200","4600","-","-","-"
"2437","1903500","116000","-","-","-"
"2438","982500","81000","222000","46000","4.43"
"2440","1388100","-43600","462900","-7500","3"
"2445","226900","700","2600","700","87.27"
"2449","82700","13400","-","-","-"
"2453","61200","-10500","8500","800","7.2"
"2454","471600","11000","-","-","-"
"2459","364500","10400","-","-","-"
"2461","455700","4600","48400","700","9.42"
"2462","289600","17700","64500","2600","4.49"
"2464","271200","-223200","6500","2500","41.72"
"2468","359100","-26600","4000","-","89.78"
"2469","49900","900","-","-","-"
"2471","2962400","180700","48800","-21500","60.7"
"2475","17900","700","800","-900","22.38"
"2477","108800","1800","13500","100","8.06"
"2479","992000","146500","-","-","-"
"2480","24500","-2500","-","-","-"
"2481","36900","4800","500","-100","73.8"
"2483","144000","1800","-","-","-"
"2484","2183700","376600","2381600","114900","0.92"
