"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2378","131500","-8800","379700","98800","0.35"
"2379","120400","-9800","19300","-2200","6.24"
"2384","382000","1400","7000","-7100","54.57"
"2385","1102400","36800","-","-","-"
"2388","3970600","1821500","6300","6300","630.25"
"2389","773700","152700","38300","2000","20.2"
"2391","8500","1000","-","-","-"
"2393","27800","-400","-","-","-"
"2395","1691000","38400","226600","2500","7.46"
"2397","657100","-11200","-","-","-"
"2402","27900","-1400","-","-","-"
"2404","253300","-32000","84500","-28000","3"
"2408","62700","2400","-","-","-"
"2410","415900","24000","4000","-","103.97"
"2411","351300","18000","18200","-4600","19.3"
"2412","890500","192500","122400","8500","7.28"
"2413","3302100","125100","233900","-31900","14.12"
"2415","120200","-20600","-","-","-"
"2418","626700","-27900","18400","-26700","34.06"
"2424","376900","9300","600","-","628.17"
"2425","42300","-3100","-","-","-"
"2427","1666200","42900","98700","-37600","16.88"
"2428","721300","36000","17300","-4200","41.69"
"2429","151200","18600","1300","-1300","116.31"
"2432","360700","47000","125500","4500","2.87"
"2433","52600","-1800","239000","30400","0.22"
"2435","1418500","183500","162600","12500","8.72"
"2436","278800","1200","-","-","-"
"2437","2041000","34800","-","-","-"
"2438","992100","-20800","167700","-2200","5.92"
"2440","1503900","146500","525300","-17700","2.86"
"2445","199900","-41500","19200","-9400","10.41"
"2449","48200","-2500","-","-","-"
"2453","184200","7700","5800","1000","31.76"
"2454","442800","3800","-","-","-"
"2459","329300","-3400","-","-","-"
"2461","401700","32400","49700","-1200","8.08"
"2462","204400","13000","107400","28300","1.9"
"2464","722600","14400","2600","100","277.92"
"2468","426300","-28900","41800","-51900","10.2"
"2469","58600","-3300","-","-","-"
"2471","2300300","207100","85900","15300","26.78"
"2475","17200","2000","1000","-200","17.2"
"2477","106000","-7300","7100","-300","14.93"
"2479","804300","-6000","-","-","-"
"2480","21100","-","-","-","-"
"2481","31200","-900","10200","-800","3.06"
"2483","144700","2100","-","-","-"
"2484","1990300","-23200","2467500","12000","0.81"
"2485","112300","7500","900","100","124.78"
"2487","1200","-1200","6200","500","0.19"
"2488","806600","-34100","-","-","-"
"2489","810900","32900","85300","-7800","9.51"
"2491","461400","-3000","50400","-7500","9.15"
"2492","1962900","-183600","558600","-75000","3.51"
"2493","17200","-1100","-","-","-"
"2497","389200","11000","21300","400","18.27"
"2498","109700","-400","-","-","-"
"2499","99800","14600","-","-","-"
"2501","54700","-1400","204300","2700","0.27"
"2502","297400","20900","172700","-41200","1.72"
"2503","915200","233900","108600","-126100","8.43"
"2531","107700","16500","114100","4700","0.94"
"2533","708900","60900","160200","5200","4.43"
"2540","15400","-1300","2700","-100","5.7"
"2573","9900","6100","-","-","-"
"2579","575200","25200","109600","-154900","5.25"
"2585","255300","179000","1400","-29000","182.36"
"2586","4354500","2466800","23500","23500","185.3"
"2587","46900","9500","23000","2100","2.04"
"2588","113900","-","-","-","-"
"2590","17100","900","88300","32700","0.19"
"2593","830700","142800","95800","16400","8.67"
"2594","18800","-","17400","200","1.08"
"2597","11500","2900","-","-","-"
"2599","23400","-1200","3600","-2400","6.5"
"2602","39000","1800","1100","-500","35.45"
"2607","207900","70900","45000","-1900","4.62"
"2612","8100","-","-","-","-"
"2613","80500","7500","11300","-","7.12"
"2651","21800","-10500","139300","2300","0.16"
"2652","509300","41100","132100","-9800","3.86"
"2653","15500","-700","-","-","-"
"2654","123800","5200","-","-","-"
"2656","1682200","-13000","-","-","-"
"2659","34900","9800","26300","-1900","1.33"
"2664","24400","-400","7100","-900","3.44"
"2666","1035000","-30800","-","-","-"
"2667","4521100","-287000","453000","-44700","9.98"
"2668","12500","-500","-","-","-"
"2669","5700","-","12700","-100","0.45"
"2670","34300","5600","38600","-3900","0.89"
"2673","736900","-49600","-","-","-"
"2674","94500","-2800","14100","4600","6.7"
"2676","36800","-10500","10100","1200","3.64"
"2678","49200","3300","79300","-15700","0.62"
"2681","764500","-74600","75200","14300","10.17"
"2683","19800","2000","-","-","-"
"2685","148700","86700","101700","-24400","1.46"
"2686","59400","-7300","43300","-","1.37"
"2687","125900","4200","5900","100","21.34"
"2689","18800","-6200","21400","-142400","0.88"
"2692","6800","-1000","100","-100","68"
"2693","506100","2900","-","-200","-"
"2694","360600","5500","26300","5200","13.71"
"2695","258500","34100","87500","600","2.95"
"2698","20500","-4500","2300","-","8.91"
"2700","6700","-700","-","-","-"
"2702","194200","-48900","353000","-7113900","0.55"
"2705","20100","-300","-","-","-"
"2706","35200","5800","-","-","-"
"2708","195100","2900","-","-","-"
"2715","160100","5000","8400","-300","19.06"
"2721","1099100","-51900","-","-","-"
"2722","164500","1100","65300","-1700","2.52"
"2726","198700","10900","62500","-6200","3.18"
"2730","201400","55900","86700","-3400","2.32"
"2733","26800","900","5100","-100","5.25"
"2734","26300","-4600","2000","-2900","13.15"
"2735","46100","-100","40700","8500","1.13"
"2736","12900","-200","-","-","-"
"2737","74600","-3200","2900","300","25.72"
"2742","31900","-2300","12700","11400","2.51"
"2743","3442200","-258000","-","-","-"
"2747","4600","-200","-","-","-"
"2749","2436600","-6300","1625800","-139000","1.5"
"2750","102400","-5000","-","-","-"
"2751","20800","-1800","5500","200","3.78"
"2752","21100","-83100","469500","-926300","0.04"
"2753","33200","5900","1700","-","19.53"
"2754","30400","4800","-","-","-"
"2760","160400","-1000","62700","-3200","2.56"
"2762","1250300","-57300","11100","11100","112.64"
"2763","39400","-700","4600","400","8.57"
"2764","2292300","-30300","600","500","3820.5"
"2767","2048700","-151400","59100","8700","34.66"
"2768","1693800","148000","233000","-66000","7.27"
"2769","35900","4600","-","-","-"
"2776","5718900","38000","-","-","-"
"2778","1703000","47700","16500","7500","103.21"
"2780","434500","47000","4900","-500","88.67"
"2782","220100","1100","65300","-700","3.37"
"2784","43800","4000","369400","67400","0.12"
"2788","1528600","23200","-","-","-"
"2789","24400","1500","-","-","-"
"2790","48900","2700","-","-","-"
"2791","34500","300","20300","2600","1.7"
"2792","322800","49200","311600","274400","1.04"
"2795","6000","1900","-","-","-"
"2796","17800","-1000","1100","200","16.18"
"2798","3000","800","-","-","-"
"2801","102700","23200","103400","7500","0.99"
"2802","318200","-700","464000","-3800","0.69"
"2804","6500","100","101800","300","0.06"
"2805","12500","100","-","-","-"
"2806","16800","-1700","-","-","-"
"2809","73800","2400","463500","-13700","0.16"
"2810","38900","-8100","59800","6200","0.65"
"2811","106700","27100","496600","-102800","0.21"
"2812","31100","-5000","-","-","-"
"2813","34100","900","-","-","-"
"2814","46000","-700","-","-","-"
"2815","17600","-1500","5600","-200","3.14"
"2816","5900","1800","1100","-","5.36"
"2818","2400","1500","1200","-900","2"
"2819","6000","-","400","-100","15"
"2820","137400","-2300","-","-","-"
"2830","14800","400","-","-","-"
"2831","3600","200","-","-","-"
"2871","61800","6100","35600","-6200","1.74"
"2872","71800","-1000","-","-","-"
"2874","21200","-3700","180800","14500","0.12"
"2875","145300","2700","35100","-6100","4.14"
"2876","28000","-800","-","-","-"
"2877","8300","4300","-","-","-"
"2882","45200","5000","73600","31100","0.61"
"2883","23900","-","-","-","-"
"2884","559700","-4600","106600","-32300","5.25"
"2892","92200","-6000","-","-","-"
"2894","61500","-2700","-","-","-"
"2897","138700","10600","85200","-800","1.63"
"2899","10100","-1900","7100","-","1.42"
"2901","1154500","-87500","-","-","-"
"2903","255500","-","-","-","-"
"2904","17500","-7100","29600","-46700","0.59"
"2907","30300","600","500","-500","60.6"
"2908","7900","-600","35300","900","0.22"
"2910","47200","4000","9300","-1500","5.08"
"2911","1200","-","-","-","-"
"2914","5265400","626300","1444100","-503800","3.65"
"2915","80700","2100","26400","-100","3.06"
"2916","4700","-100","-","-","-"
"2917","39600","7500","-","-","-"
"2918","44100","7700","33300","-6200","1.32"
"2922","7100","-100","5500","1300","1.29"
"2923","5200","100","-","-","-"
"2924","44400","-800","4300","500","10.33"
"2926","1018900","-34900","10000","-6600","101.89"
"2927","487500","-17400","-","-","-"
"2929","1281800","54500","750100","-41400","1.71"
"2930","2446000","129800","1009500","-9800","2.42"
"2931","2548800","38800","1780500","-448800","1.43"
"2932","28000","4300","-","-","-"
"2933","122400","-7400","11700","2100","10.46"
"2934","188600","24000","-","-200","-"
"2935","38600","3400","-","-","-"
"2936","1177200","31500","618400","82100","1.9"
"2937","283600","20000","1600","-2700","177.25"
"2961","4300","-","-","-","-"
"2970","528600","-1300","-","-1000","-"
"2975","363400","20300","44800","37100","8.11"
"2978","77000","8000","-","-","-"
"2980","323300","84500","225500","-12800","1.43"
"2981","128100","-1900","-","-","-"
"2982","1474400","52100","108300","1500","13.61"
"2983","100500","-2900","-","-","-"
"2984","172300","-13700","500","-","344.6"
"2986","226600","1600","13900","-2500","16.3"
"2987","712600","-64000","-","-","-"
"2991","138600","-4900","-","-","-"
"2993","73100","-2700","-","-","-"
"2997","133100","-2100","-","-","-"
"2998","183700","-3700","-","-100","-"
"2999","405900","-10200","-","-","-"
"3001","93000","-24600","1500","-2200","62"
"3002","21900","1400","3400","-2300","6.44"
"3003","753200","61000","1198300","-63200","0.63"
"3004","105800","2700","900","-","117.56"
"3010","615400","-5100","-","-","-"
"3011","106000","1100","-","-","-"
"3020","159700","400","-","-","-"
"3021","169600","19900","-","-","-"
"3023","46600","-3100","9400","100","4.96"
"3024","34600","-2000","-","-","-"
"3028","70500","-4000","58100","-937500","1.21"
"3030","390400","-14500","1300","-","300.31"
"3031","1562800","152800","65700","19100","23.79"
"3034","1616400","-3900","108900","-11600","14.84"
"3035","122500","6000","34300","600","3.57"
"3036","652300","-1300","6200","-400","105.21"
"3038","769700","18800","253100","1100","3.04"
"3040","225100","3000","100","-","2251"
"3041","525100","51900","246200","-6700","2.13"
"3042","389200","-12400","31100","-6200","12.51"
"3045","21100","-600","-","-","-"
"3046","409300","32000","304400","115400","1.34"
"3048","594000","39200","179100","71800","3.32"
"3050","192800","47100","136700","17100","1.41"
"3053","2386300","41200","-","-","-"
"3054","29500","700","-","-","-"
"3058","700","-400","3600","-100","0.19"
"3059","1700","-","2800","-","0.61"
"3063","46200","2900","36000","4600","1.28"
"3064","1540400","161100","132300","-11100","11.64"
"3065","4000","-800","-","-","-"
"3067","47900","-1200","22300","700","2.15"
"3068","14700","-100","-","-","-"
"3069","117800","-1400","9700","-600","12.14"
"3070","87400","-6000","-","-","-"
"3071","690700","-6400","-","-","-"
"3073","151000","-9700","2200","-","68.64"
"3075","66200","10100","200","200","331"
"3076","27200","-","2600","-300","10.46"
"3077","11600","-200","-","-","-"
"3079","129800","4300","1800","-400","72.11"
"3080","40200","-7000","-","-","-"
"3082","40100","-7600","110900","-800","0.36"
"3083","1173300","-1600","600","600","1955.5"
"3085","47700","9100","138400","-963800","0.34"
"3086","1469400","617400","177200","9800","8.29"
"3087","77400","5100","34300","-1500","2.26"
"3088","72900","11400","97400","-3600","0.75"
"3089","66700","14700","12100","10500","5.51"
"3091","15200","-28100","49400","-407700","0.31"
"3092","317100","17000","203800","-3500","1.56"
"3093","707700","-28300","456100","-14100","1.55"
"3094","197900","1400","-","-","-"
"3096","8800","1300","-","-","-"
"3097","249300","-18900","153400","-1869300","1.63"
"3099","1612700","163100","344700","-500","4.68"
"3101","659400","-49900","74800","-18000","8.82"
"3103","2504900","28700","190800","-24600","13.13"
"3104","197200","-4700","3500","700","56.34"
"3105","273300","5300","38800","6600","7.04"
"3106","296400","-1900","600","-300","494"
"3107","77300","3200","136700","-2000","0.57"
"3109","410700","-800","110900","-100","3.7"
"3110","192200","37200","136300","-47600","1.41"
"3111","308600","-1800","-","-","-"
"3113","1064300","11100","-","-","-"
"3116","47100","2600","123400","42800","0.38"
"3121","1327400","-19000","-","-","-"
"3123","28200","-3300","-","-","-"
"3131","140300","100","-","-","-"
"3132","1798300","89200","69200","1800","25.99"
"3133","6356400","66900","15000","4500","423.76"
"3134","259200","-4800","59500","-5500","4.36"
"3135","145400","-17500","100","100","1454"
"3137","142000","-500","100600","-500","1.41"
"3138","78000","-65500","-","-","-"
"3139","87600","200","1400","-200","62.57"
"3140","26800","-58800","78900","-107400","0.34"
"3141","198900","-4400","31200","-1700","6.38"
"3143","142400","100","-","-100","-"
"3148","7200","1000","13000","-5900","0.55"
"3150","146300","-2400","34900","-100","4.19"
"3151","63600","7900","2700","-1900","23.56"
"3153","15900","3500","21000","10200","0.76"
"3154","49300","-12200","41000","-409100","1.2"
"3156","40200","-4600","3600","-2400","11.17"
"3157","45300","-2300","100","-","453"
"3159","92800","-70600","37900","10200","2.45"
"3160","89600","9300","97200","-100","0.92"
"3161","212400","3400","-","-","-"
"3166","19900","1300","3400","-100","5.85"
"3167","62600","20300","119100","11200","0.53"
"3168","98800","-15200","20600","500","4.8"
"3169","273700","-2000","800","-","342.13"
"3172","36200","4300","14200","9100","2.55"
"3173","35600","8700","-","-","-"
"3174","6300","300","-","-","-"
"3175","86500","3400","3200","-","27.03"
"3176","119500","1600","3400","-700","35.15"
"3177","29500","-1000","-","-","-"
"3178","41800","-1900","42600","2000","0.98"
"3179","660400","-17100","18000","-1700","36.69"
"3180","23700","-6100","58100","-12200","0.41"
"3181","385600","14300","-","-","-"
"3182","435800","-14400","134600","-1700","3.24"
"3183","18800","-800","2200","-700","8.55"
"3184","65900","-300","-","-","-"
"3185","259700","-14100","-","-","-"
"3186","269100","-19100","943000","121100","0.29"
"3187","1225000","2100","145600","-1400","8.41"
"3189","287600","9200","26000","6400","11.06"
"3190","11200","-4300","-","-","-"
"3191","85100","-5300","28900","-101900","2.94"
"3192","467300","-13200","-","-","-"
"3193","99700","-1100","154400","27200","0.65"
"3195","279700","-3400","25600","900","10.93"
"3196","14400","-29500","117900","-423400","0.12"
"3197","306900","-138200","1576800","-11253900","0.19"
"3198","46700","-14600","491700","3000","0.09"
"3199","82300","-3400","2800","-700","29.39"
"3201","18000","-2200","14200","2600","1.27"
"3202","1994100","-115300","400","-","4985.25"
"3204","192200","-17400","8000","-100","24.02"
"3205","588900","-89500","-","-","-"
"3221","99800","-3400","11900","3800","8.39"
"3222","59000","11200","213100","27400","0.28"
"3223","99200","-1000","-","-","-"
"3224","23500","-800","-","-","-"
"3228","308100","16200","198400","-33800","1.55"
"3231","62000","20200","123800","17000","0.5"
"3232","60100","-3800","59800","2800","1.01"
"3236","1965700","-59900","-","-","-"
"3237","2754600","-120300","-","-","-"
"3238","566000","17500","-","-","-"
"3241","48100","-300","100","-200","481"
"3242","315400","16100","267400","119000","1.18"
"3244","319500","-9200","23700","100","13.48"
"3245","388100","80600","106200","30400","3.65"
"3246","120400","-21000","-","-","-"
"3248","170900","-300","-","-","-"
"3252","26000","-8800","22700","-868100","1.15"
"3254","77000","6500","52900","33000","1.46"
"3261","55800","11200","-","-","-"
"3264","1423900","-18200","-","-","-"
"3266","2084500","-57400","-","-","-"
"3267","94900","3700","-","-","-"
"3271","1543900","362900","235700","210700","6.55"
"3275","37000","-4600","-","-","-"
"3276","84800","-154800","13400","2400","6.33"
"3277","104200","7600","12600","-61600","8.27"
"3280","32300","10400","5700","2400","5.67"
"3284","605900","-9300","32400","-3300","18.7"
"3286","128100","-22000","-","-","-"
"3288","173600","41300","150900","35500","1.15"
"3289","891400","105800","300300","-60700","2.97"
"3291","52300","800","331600","5600","0.16"
"3293","151700","-8300","-","-","-"
"3294","129200","100","1100","-1700","117.45"
"3297","17000","-1900","-","-","-"
"3299","296100","84800","72500","-60400","4.08"
"3300","361900","-7100","-","-","-"
"3302","16100","-3300","5100","-3100","3.16"
"3306","111000","-900","-","-","-"
"3315","6282300","-552800","259200","63400","24.24"
"3316","32400","800","-","-","-"
"3317","7800","-800","-","-","-"
"3319","682900","-1200","113900","-226600","6"
"3320","77600","-5800","30000","-300","2.59"
"3321","337800","4400","9000","-1900","37.53"
"3322","632300","-","-","-","-"
"3323","6193500","-397000","-","-","-"
"3326","97600","-300","-","-","-"
"3328","1284800","-24000","61700","8400","20.82"
