"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1803","1135600","-92800","417200","60600","2.72"
"1805","400000","14600","10800","-3800","37.04"
"1807","133500","-2100","-","-","-"
"1808","275800","11500","305700","-33800","0.9"
"1810","42800","3000","2700","-1700","15.85"
"1811","88900","-3900","1700","-1100","52.29"
"1812","697700","4300","355800","29500","1.96"
"1813","169100","-46800","8700","-1500","19.44"
"1814","166300","4700","9500","-1100","17.51"
"1815","185700","11200","8500","-7400","21.85"
"1820","212400","2000","38000","-10300","5.59"
"1821","1167800","-15500","228100","-38200","5.12"
"1822","10600","200","7500","-1900","1.41"
"1826","970400","4700","50200","40900","19.33"
"1827","1188800","-18500","2700","-2100","440.3"
"1828","115700","-6000","-","-","-"
"1833","206000","9500","15700","-500","13.12"
"1835","7200","-100","35000","1200","0.21"
"1840","435500","-72200","-","-","-"
"1841","28300","-400","-","-","-"
"1844","443800","3000","-","-","-"
"1847","81800","-500","400","-100","204.5"
"1848","30000","4100","23900","-14800","1.26"
"1850","682700","51800","-","-","-"
"1852","106400","-4800","14200","-900","7.49"
"1853","450700","-","-","-","-"
"1860","931700","64800","145700","-24200","6.39"
"1861","166800","5400","55200","-3000","3.02"
"1866","15700","-","400","-700","39.25"
"1867","6300","-800","4600","-5100","1.37"
"1870","71700","-2400","13300","-800","5.39"
"1871","630700","7700","36800","-3000","17.14"
"1873","401000","62100","1112100","624000","0.36"
"1878","26400","-2600","30900","-300","0.85"
"1879","331400","-30300","14700","1700","22.54"
"1882","115200","95900","16200","-1400","7.11"
"1884","42100","2500","22400","-3600","1.88"
"1885","47500","15200","15300","5200","3.1"
"1887","229400","-102900","16000","-3500","14.34"
"1888","41900","-500","7600","-1100","5.51"
"1890","554600","-6000","16600","200","33.41"
"1893","472200","-3700","183200","-20400","2.58"
"1897","3400","-400","-","-","-"
"1898","1168500","44700","161600","-14800","7.23"
"1899","79800","-200","1900","500","42"
"1904","20300","-4900","1900","1000","10.68"
"1905","161600","10300","-","-","-"
"1909","224600","11500","-","-500","-"
"1911","590700","12100","183700","-24000","3.22"
"1914","41600","10500","200","-300","208"
"1921","70600","-12300","3400","-300","20.76"
"1925","215300","-11800","119700","10300","1.8"
"1926","108800","39900","25700","-3200","4.23"
"1928","607100","163800","80600","-48800","7.53"
"1929","102800","-3600","24500","-900","4.2"
"1930","164300","-3900","3600","-4400","45.64"
"1934","165300","7100","2700","-6100","61.22"
"1938","51800","-1000","300","-","172.67"
"1939","47000","-2200","20900","-29100","2.25"
"1941","36500","12900","41800","-700","0.87"
"1942","103900","-4700","157800","3300","0.66"
"1944","13100","-3100","52900","200","0.25"
"1945","65500","2100","6200","-5100","10.56"
"1946","7300","500","400","-300","18.25"
"1948","15800","-300","-","-","-"
"1949","18800","-2100","1000","-600","18.8"
"1950","10900","1200","31000","-8900","0.35"
"1951","65600","-9600","48200","-3800","1.36"
"1952","19000","-1200","25800","-300","0.74"
"1959","48700","-14100","47900","-2200","1.02"
"1960","179300","-784800","-","-","-"
"1961","117000","-18600","19600","-4400","5.97"
"1963","728100","72000","232800","-57100","3.13"
"1964","72300","-5200","500","-1900","144.6"
"1965","21500","-2900","4600","-100","4.67"
"1966","478400","-800","51500","200","9.29"
"1967","515800","-101400","56600","-1100","9.11"
"1968","5400","200","2200","1100","2.45"
"1969","42400","5800","30600","-13200","1.39"
"1971","132100","-1000","-","-","-"
"1972","146500","-9000","800","-","183.13"
"1973","22000","-4900","32800","200","0.67"
"1975","5500","500","200","-100","27.5"
"1976","42400","-48300","14600","-6700","2.9"
"1979","8900","-2000","20000","700","0.45"
"1980","34300","-7300","6600","-6700","5.2"
"1981","500","-","-","-","-"
"1982","35900","300","11200","100","3.21"
"1992","1400","200","-","-","-"
"1994","71700","-6900","-","-","-"
"1997","25900","-1500","-","-","-"
"2001","119900","-74600","15900","-9700","7.54"
"2002","194000","45400","80400","-23000","2.41"
"2003","43300","-400","700","700","61.86"
"2004","18000","-400","2200","-1800","8.18"
"2009","90000","-25500","-","-","-"
"2053","368700","15500","3500","-1800","105.34"
"2055","377400","72300","-","-","-"
"2060","473200","-78400","1000","-1300","473.2"
"2107","85000","-22400","-","-","-"
"2108","15900","-5100","1400","-500","11.36"
"2109","31100","1200","9400","-400","3.31"
"2112","548400","-29100","17500","-6300","31.34"
"2114","49000","-14500","131200","-17600","0.37"
"2117","89500","-4300","22700","1100","3.94"
"2120","2063500","15600","56500","-2500","36.52"
"2121","318000","-17500","32800","3300","9.7"
"2122","176800","-7100","-","-","-"
"2124","64200","-3100","27300","-1300","2.35"
"2127","10335300","198100","222000","18100","46.56"
"2130","422900","-11400","144000","-400","2.94"
"2134","9171600","-162200","-","-","-"
"2136","79500","-8400","-","-","-"
"2138","1916200","-249900","124500","-81400","15.39"
"2139","51200","-4400","1800","-2300","28.44"
"2146","666500","-","61800","6200","10.78"
"2148","318200","-30100","200","100","1591"
"2150","1428200","-147000","900","800","1586.89"
"2152","43200","-800","-","-","-"
"2153","236200","-6400","142400","123100","1.66"
"2154","135900","-12400","5800","-100","23.43"
"2156","144400","5600","-","-","-"
"2157","760600","110200","60700","-20500","12.53"
"2158","2311000","-70800","-","-","-"
"2160","5186300","-116500","875100","292200","5.93"
"2162","1850500","8000","61400","500","30.14"
"2163","163900","-8400","100","-","1639"
"2164","137800","-4500","-","-","-"
"2168","163700","7200","33400","-1800","4.9"
"2169","9000","-2200","1600","-","5.63"
"2170","2219300","-10200","80700","-1000","27.5"
"2173","125900","-2300","1900","-100","66.26"
"2175","422200","-36600","66100","2400","6.39"
"2179","2500","900","-","-","-"
"2180","119700","-17600","2700","-","44.33"
"2181","1601400","52700","165800","34900","9.66"
"2183","106100","10300","-","-","-"
"2185","96500","12900","-","-","-"
"2186","114700","-6700","-","-","-"
"2193","1378700","166400","175300","33900","7.86"
"2195","207800","-35400","-","-","-"
"2196","515700","-65400","16400","-16200","31.45"
"2198","159900","3800","20700","-8100","7.72"
"2201","79600","1500","25000","1000","3.18"
"2204","8900","1500","1800","100","4.94"
"2206","93100","-3900","73900","-9200","1.26"
"2207","13000","4400","16900","-9700","0.77"
"2208","2400","-100","-","-","-"
"2209","28300","-700","1500","-3400","18.87"
"2211","55100","-2500","68500","41800","0.8"
"2212","105200","22700","653100","32000","0.16"
"2215","115800","-2000","15500","-900","7.47"
"2216","88100","-7300","34400","-2300","2.56"
"2217","4400","-500","4000","-200","1.1"
"2220","25600","3300","5700","700","4.49"
"2221","1700","-800","-","-","-"
"2222","364600","-25600","438100","-53100","0.83"
"2224","8800","2100","-","-","-"
"2226","9300","1700","10500","-4500","0.89"
"2229","201000","1600","70900","-8300","2.83"
"2264","55700","-3800","27700","-8200","2.01"
"2266","21100","100","21900","1900","0.96"
"2267","2558400","-361500","104800","12200","24.41"
"2268","10200","-500","-","-","-"
"2269","239800","-3800","69500","-17700","3.45"
"2270","145100","-11400","34800","-300","4.17"
"2281","342000","-10500","26400","-29200","12.95"
"2282","336300","-13200","51400","-12200","6.54"
"2286","275200","-","500","-900","550.4"
"2288","42800","-5200","19000","-29400","2.25"
"2291","12100","1700","3300","-","3.67"
"2292","13500","1800","5400","300","2.5"
"2293","1100","100","-","-","-"
"2294","31700","1500","6600","300","4.8"
"2296","4600","2000","200","-2300","23"
"2300","20500","5200","-","-","-"
"2301","56400","-7300","358600","165400","0.16"
"2303","132500","-9600","-","-","-"
"2304","175000","-15200","73100","-10900","2.39"
"2305","34900","-5000","19800","-2200","1.76"
"2307","177700","-7600","10200","-1200","17.42"
"2309","292900","10900","4800","800","61.02"
"2311","117300","22400","-","-","-"
"2315","10160300","-79200","1392700","-91300","7.3"
"2317","3615700","-272500","86700","-28600","41.7"
"2321","1656900","57500","-","-","-"
"2323","205000","-12400","-","-1400","-"
"2325","8600","-2800","12800","2600","0.67"
"2326","171500","1700","7700","2000","22.27"
"2327","11800","-1800","50000","1300","0.24"
"2329","104700","1500","-","-","-"
"2330","1773100","-113700","-","-","-"
"2331","240100","26700","87500","-6100","2.74"
"2332","83300","1200","2500","-1100","33.32"
"2334","420500","-17100","-","-","-"
"2335","49300","100","4100","-9500","12.02"
"2337","1184700","-120200","398200","-61700","2.98"
"2338","281600","60200","-","-900","-"
"2340","129800","-5600","-","-","-"
"2341","947200","-53300","-","-","-"
"2342","662700","-27600","-","-","-"
"2344","95100","12100","-","-","-"
"2345","2791400","13300","72500","72500","38.5"
"2349","37500","-5200","-","-","-"
"2351","192800","-1000","-","-","-"
"2353","9127800","330200","93900","-51000","97.21"
"2354","786400","-238400","2800","2800","280.86"
"2359","38000","2600","500","-100","76"
"2370","18118200","-1505600","-","-","-"
"2371","1114500","31900","201700","26500","5.53"
"2372","631900","17700","4000","-800","157.97"
"2373","58100","-18400","-","-","-"
"2374","113200","-14300","800","-8300","141.5"
"2375","1275000","90600","497100","459300","2.56"
"2376","98000","32300","2200","2200","44.55"
"2378","129900","14700","126800","-18100","1.02"
"2379","56300","6100","23300","-9300","2.42"
"2384","476900","3400","21400","-1500","22.29"
"2385","1080000","3800","-","-","-"
"2388","4094700","-167400","-","-","-"
"2389","202300","-244900","13200","-3700","15.33"
"2391","55500","-2200","-","-","-"
"2393","23100","-900","-","-","-"
"2395","1416600","-12900","194800","-4100","7.27"
"2397","576500","-7100","-","-","-"
"2402","5700","-700","-","-","-"
"2404","154200","-5200","55600","-4500","2.77"
"2408","133800","7200","-","-","-"
"2410","357300","-34800","6400","-3400","55.83"
"2411","569500","-16000","3300","-900","172.58"
"2412","1233200","35400","109100","1400","11.3"
"2413","3912700","-38700","246600","35800","15.87"
"2415","133900","1800","-","-","-"
"2418","670600","-63100","11600","-7700","57.81"
"2424","259900","-39200","500","-","519.8"
"2425","36200","200","-","-","-"
"2427","2996600","-57200","184100","90000","16.28"
"2428","789400","-17500","12600","2800","62.65"
"2429","372900","-13900","4900","4600","76.1"
"2432","908600","-8700","92300","1800","9.84"
"2433","202200","1600","193200","-10300","1.05"
"2435","1106700","-39100","89700","-19800","12.34"
"2436","306500","3000","-","-","-"
"2437","1752600","-61400","-","-","-"
"2438","930700","-40000","148600","-23400","6.26"
"2440","1446300","20100","280300","-84200","5.16"
"2445","240600","4100","800","-1800","300.75"
"2449","95000","-8000","-","-","-"
"2453","100000","27600","2200","-300","45.45"
"2454","465100","18200","-","-","-"
"2459","360100","17800","-","-","-"
"2461","594000","-12100","42300","-4100","14.04"
"2462","311800","-7500","59900","2000","5.21"
"2464","246800","17700","3000","-1300","82.27"
"2468","397500","-3000","3800","-","104.61"
"2469","50800","400","-","-","-"
"2471","3880800","608800","69700","27100","55.68"
"2475","15000","-1300","300","-300","50"
"2477","148300","3400","44700","16600","3.32"
"2479","891300","-164500","-","-","-"
"2480","21800","-300","-","-","-"
"2481","9200","-8700","900","-1000","10.22"
"2483","140100","-7400","-","-","-"
"2484","2375600","34100","2608800","111400","0.91"
"2485","91600","-11800","2100","-3400","43.62"
"2487","2700","400","1000","-500","2.7"
"2488","627000","-25200","-","-","-"
"2489","824100","-12500","44700","-400","18.44"
"2491","585600","2500","59000","-11700","9.93"
"2492","1630900","-105200","601600","-109300","2.71"
"2493","13000","-3800","-","-","-"
"2497","409200","-37600","31500","5400","12.99"
"2498","41900","-1100","-","-","-"
"2499","84900","-10600","-","-","-"
"2501","72700","37000","471500","107000","0.15"
"2502","280200","9600","75100","-32100","3.73"
"2503","953800","-66400","123600","-49300","7.72"
"2531","110700","8400","67900","1000","1.63"
"2533","373200","-149900","23100","-30700","16.16"
"2540","10900","1600","2700","-5300","4.04"
"2573","18300","-10800","-","-","-"
"2579","498200","-7200","53000","-32100","9.4"
"2585","346500","-16600","1400","-","247.5"
"2586","2877600","-142500","-","-","-"
"2587","199300","-2700","48300","4300","4.13"
"2588","83400","-17100","-","-","-"
"2590","10000","-1300","46500","-2400","0.22"
"2593","198000","-11400","109100","-4800","1.81"
"2594","43900","10700","22700","-11000","1.93"
"2597","69600","-700","-","-","-"
"2599","15600","-200","2200","-200","7.09"
"2602","40000","2500","13900","-1900","2.88"
"2607","123800","-21700","74200","-1800","1.67"
"2612","13500","-2100","-","-","-"
"2613","70600","-7000","6000","-200","11.77"
"2651","747100","131800","85500","-1500","8.74"
"2652","510700","2900","46400","-41000","11.01"
"2653","44000","12200","-","-","-"
"2654","88300","1600","-","-","-"
"2656","1657400","-46700","-","-","-"
"2659","21700","9600","12900","-2200","1.68"
"2664","26600","-3600","19600","1500","1.36"
"2666","1050600","17700","-","-","-"
"2667","3764300","121100","359500","-161100","10.47"
"2668","32400","1700","-","-","-"
"2669","21300","6400","2400","-2700","8.88"
"2670","163800","-11900","44700","-5100","3.66"
"2673","753300","5600","-","-","-"
"2674","82900","15600","13300","-1700","6.23"
"2676","28900","-7800","7500","500","3.85"
"2678","96600","-15900","96600","47900","1"
"2681","362500","44300","85200","-93000","4.25"
"2683","8700","300","-","-","-"
"2685","202400","-94100","80900","26700","2.5"
"2686","12700","-8100","10900","-31400","1.17"
"2687","373600","-5700","161200","-7600","2.32"
"2689","19900","-2600","800","-300","24.88"
"2692","9600","300","3300","-3600","2.91"
"2693","487300","-25900","-","-","-"
"2694","213300","-19800","24100","5400","8.85"
"2695","56800","-1200","221200","-10300","0.26"
"2698","30800","900","1900","-","16.21"
"2700","26700","-1300","-","-","-"
"2702","147800","-22500","133800","53200","1.1"
"2705","19400","4600","-","-","-"
"2708","128900","-33400","2000","1500","64.45"
"2715","209800","19700","5900","-1800","35.56"
"2721","812600","-40600","-","-","-"
"2722","187600","5400","48800","-400","3.84"
"2726","831500","183400","105500","-15500","7.88"
"2730","155400","-24500","70800","2500","2.19"
"2733","16700","-1900","2100","-800","7.95"
"2734","49500","-8000","7500","-5700","6.6"
"2735","106900","11800","16200","-2500","6.6"
"2736","9300","-500","-","-","-"
"2737","59000","2500","800","-1200","73.75"
"2742","36500","-6500","7000","-1800","5.21"
"2743","4598200","-317700","-","-","-"
"2747","9100","-800","-","-","-"
"2749","2152500","-138400","613400","-6900","3.51"
"2750","57300","-1500","-","-","-"
"2751","26700","-2700","7000","-1200","3.81"
"2752","80000","-3700","865400","354200","0.09"
"2753","32400","4700","-","-600","-"
"2754","37500","600","-","-","-"
"2760","432200","42300","83300","-27900","5.19"
"2762","1931000","-61800","-","-","-"
"2763","45700","-16600","2200","300","20.77"
"2764","2675500","-146700","100","-","26755"
"2767","2812800","-208000","37600","1400","74.81"
"2768","1279700","295500","181700","-7500","7.04"
"2769","58800","-8400","-","-","-"
"2776","4302300","50000","-","-","-"
"2778","1428800","-240900","1000","-61700","1428.8"
"2780","507700","71000","500","-100","1015.4"
"2782","300400","-500","91200","10400","3.29"
"2784","32000","-4100","241800","-13200","0.13"
"2788","2264500","-72200","-","-","-"
"2789","127600","34000","-","-","-"
"2790","30800","-3300","-","-","-"
"2791","37600","6000","61200","3100","0.61"
"2792","277100","-112400","17700","-3400","15.66"
"2795","7800","-","-","-","-"
"2796","39100","-6300","300","-1100","130.33"
"2798","7600","300","-","-","-"
"2801","79400","-44300","54600","3200","1.45"
"2802","364000","-72700","258000","-29100","1.41"
"2804","8200","-100","102100","-1900","0.08"
"2805","8700","-700","-","-","-"
"2806","17800","-800","-","-","-"
"2809","94800","8700","367400","20600","0.26"
"2810","44700","-3000","62400","-2700","0.72"
"2811","91700","5700","270100","9600","0.34"
"2812","726500","41800","-","-","-"
"2813","108200","200","-","-","-"
"2814","6200","-1300","-","-","-"
"2815","25500","5300","4800","-1100","5.31"
"2816","2800","-500","2700","-8100","1.04"
"2818","1800","-","1100","-1100","1.64"
"2819","4300","-","400","100","10.75"
"2820","134100","-20100","100","100","1341"
"2830","19500","-5700","-","-","-"
"2831","1400","-","-","-","-"
"2871","54900","6300","38500","-16400","1.43"
"2872","63300","-3900","-","-","-"
"2874","26500","1400","144000","-10000","0.18"
"2875","267400","58700","18900","-1200","14.15"
"2876","132800","-6100","-","-","-"
"2877","400","-300","-","-","-"
"2882","65500","-2200","7100","200","9.23"
"2883","4700","300","-","-","-"
"2884","732900","-26200","106000","-57800","6.91"
"2892","169200","-20900","-","-","-"
"2894","255400","-26100","-","-","-"
"2897","41300","-19300","38300","13500","1.08"
"2899","24000","4000","700","-100","34.29"
"2901","622500","-49400","-","-","-"
"2903","78600","1700","-","-","-"
"2904","24000","-500","700","-800","34.29"
"2907","4700","-100","100","-400","47"
"2908","2800","-1300","28200","-","0.1"
"2910","39800","-15400","500600","182700","0.08"
"2911","1700","200","-","-","-"
"2914","7662900","899600","402000","-27500","19.06"
"2915","57900","-9600","13600","-11200","4.26"
"2916","2200","-700","-","-","-"
"2917","5200","1900","-","-","-"
"2918","89600","42600","44400","-5200","2.02"
"2922","2400","-500","3700","-100","0.65"
"2923","4700","-5300","-","-","-"
"2924","40200","-1400","9400","2700","4.28"
"2926","992100","-16100","22900","13500","43.32"
"2927","180500","-700","-","-","-"
"2929","1727900","-52900","670700","-5000","2.58"
"2930","2766900","126200","998400","62200","2.77"
"2931","2640500","14100","802900","30000","3.29"
"2932","24400","-3100","100","-","244"
"2933","95300","4200","27700","-17100","3.44"
"2934","154700","-9400","-","-","-"
"2935","54100","-32700","-","-700","-"
"2936","2036600","-111200","917000","-24000","2.22"
"2937","137100","-23700","30700","-4000","4.47"
"2938","279000","-1200","-","-2800","-"
"2961","6600","2000","-","-","-"
"2962","609400","-63600","-","-","-"
"2970","519000","-1100","-","-","-"
"2975","527900","-51900","9600","-21000","54.99"
"2978","252500","-9700","-","-","-"
"2980","551900","-8400","158400","14100","3.48"
"2981","192900","4000","-","-","-"
"2982","2274900","397800","193800","-39400","11.74"
"2983","116200","-26800","-","-","-"
"2984","188400","-13500","500","400","376.8"
"2986","333100","24900","15000","1600","22.21"
"2987","678100","12100","-","-","-"
"2991","215900","-19500","-","-","-"
"2993","50200","100","-","-","-"
"2997","242200","-9100","-","-","-"
"2998","293800","-26700","12900","500","22.78"
"2999","675700","-5700","-","-","-"
"3001","87200","-32900","2200","700","39.64"
"3002","10100","-4700","1700","-2000","5.94"
"3003","502700","-88100","963000","-72400","0.52"
"3004","100700","-16900","200","-600","503.5"
"3010","1264400","35100","-","-","-"
"3011","103000","6800","-","-","-"
"3020","192900","22700","-","-","-"
"3021","157700","-3900","-","-","-"
"3023","46100","5400","3900","-4500","11.82"
"3024","21500","-2200","-","-","-"
"3028","95000","2900","63900","14600","1.49"
"3030","452300","-18700","-","-","-"
"3031","831100","-93700","50600","-39400","16.42"
"3034","1547500","5200","62700","100","24.68"
"3035","117300","21100","21000","-13900","5.59"
"3036","579400","9200","3000","100","193.13"
"3038","712800","-218800","3890700","2950400","0.18"
"3040","210600","-2000","-","-","-"
"3041","738800","-4200","537600","-4700","1.37"
"3042","937500","465500","649500","515300","1.44"
"3045","3300","-700","-","-","-"
"3046","314700","-11900","40600","20200","7.75"
"3048","357000","-31100","111200","19200","3.21"
"3050","217700","-34000","127400","-10400","1.71"
"3053","2848300","52900","-","-","-"
"3054","73500","5100","-","-","-"
"3058","5300","-300","1400","-","3.79"
"3059","12900","200","1600","-300","8.06"
"3063","40400","2200","31800","-800","1.27"
"3064","2859600","136000","191500","18500","14.93"
"3065","5400","-","-","-","-"
"3067","53100","7300","10100","-11500","5.26"
"3068","20200","500","-","-","-"
"3069","796000","-41100","172400","5500","4.62"
"3070","92900","400","-","-","-"
"3071","515900","20600","-","-","-"
"3073","413900","-80400","700","-","591.29"
"3075","94900","-35000","-","-300","-"
"3076","44500","-1200","6000","-3200","7.42"
"3077","28600","2400","-","-","-"
"3079","209300","-15400","15200","-22100","13.77"
"3080","42900","-3600","-","-","-"
"3082","48600","-4400","68000","-6000","0.71"
"3083","859400","4900","-","-","-"
"3086","793400","190900","95900","-11900","8.27"
"3087","106000","-45100","21500","-3500","4.93"
"3088","874000","-78000","212600","-27400","4.11"
"3089","61300","-5400","7100","-2700","8.63"
"3091","26200","-200","65700","35900","0.4"
"3092","403300","-22500","129200","-11100","3.12"
"3093","1415200","-44900","438800","-26200","3.23"
"3094","164000","500","-","-","-"
"3096","7100","-200","-","-","-"
"3097","306500","5100","78800","-11500","3.89"
"3099","1091000","97000","401700","-55900","2.72"
"3101","650600","205900","71300","-10700","9.12"
"3103","2462500","213500","203900","49600","12.08"
"3104","95000","-1900","15500","-600","6.13"
"3105","301400","25200","28100","-2000","10.73"
"3106","112800","-2500","200","-500","564"
"3107","64200","-1400","68800","-10000","0.93"
"3109","290400","-5900","118400","-1900","2.45"
"3110","61200","-7200","101200","-4700","0.6"
"3111","511700","-6800","-","-","-"
"3113","1645000","29500","-","-","-"
"3116","119400","21300","139600","-6200","0.86"
"3121","1267600","33100","12500","-400","101.41"
"3123","64400","4900","-","-","-"
"3131","187500","1500","-","-","-"
"3132","816600","160500","67300","4100","12.13"
"3133","9740700","611100","3100","1500","3142.16"
"3134","246300","-34700","37100","32500","6.64"
"3135","294600","52200","-","-","-"
"3137","129700","-3700","87200","-100","1.49"
"3138","147500","76000","-","-","-"
"3139","141900","-5800","60700","48200","2.34"
"3140","22000","800","8200","-100","2.68"
"3141","810200","-20800","52200","-2700","15.52"
"3143","137300","-4500","-","-","-"
"3148","26800","3700","7500","-","3.57"
"3150","270000","-8800","15900","6500","16.98"
"3151","24400","-22600","1500","-2300","16.27"
"3153","18600","4000","4200","-21300","4.43"
"3154","50900","-1500","10000","2900","5.09"
"3156","67200","6100","8900","-1300","7.55"
"3157","46200","300","100","-","462"
"3159","45800","-14200","25500","-1400","1.8"
"3160","159900","-100300","111400","-83400","1.44"
"3161","397700","22400","-","-","-"
"3166","16500","100","900","-700","18.33"
"3167","42200","-13900","75000","-74700","0.56"
"3168","47600","-1700","27300","-700","1.74"
"3169","175000","8600","-","-","-"
"3172","36600","-7400","11400","-700","3.21"
"3173","34900","-2400","-","-","-"
"3174","4400","-700","-","-","-"
"3175","111800","2400","-","-","-"
"3176","128000","-700","1200","-400","106.67"
"3177","39700","-400","-","-","-"
"3178","40700","1400","23600","-18400","1.72"
"3179","367700","14500","24900","-4000","14.77"
"3180","70600","1800","30300","-4600","2.33"
"3181","409400","-4700","-","-","-"
"3182","1075700","-56000","294600","27500","3.65"
"3183","32800","5000","700","-200","46.86"
"3184","65400","1000","-","-","-"
"3185","201500","-5100","-","-","-"
"3186","3591600","291400","3162200","-499500","1.14"
"3187","685100","1700","32300","-4300","21.21"
"3189","250800","-10600","40400","21300","6.21"
"3190","13100","200","-","-","-"
"3191","52900","1300","28300","-100","1.87"
"3192","405000","-13200","-","-","-"
"3193","147200","-15100","138400","-18500","1.06"
"3195","228000","-18000","26500","-1300","8.6"
"3196","50000","-22500","417000","160100","0.12"
"3197","201600","-8100","1394400","362300","0.14"
"3198","40400","800","24600","1100","1.64"
"3199","86600","4200","3400","-5000","25.47"
"3201","11700","-2600","26200","-15500","0.45"
"3202","1732600","-43400","300","-","5775.33"
"3204","171400","-2900","2900","-1000","59.1"
"3205","265800","-6700","-","-","-"
"3221","96000","-800","14400","-13700","6.67"
"3222","78300","-3500","112200","-30700","0.7"
"3223","124500","-4600","-","-","-"
"3224","23100","-11700","-","-","-"
"3228","14400","8100","5900","-1100","2.44"
"3231","111600","-5000","82300","7800","1.36"
"3232","56600","13900","12500","-18000","4.53"
"3236","1813900","-15800","-","-","-"
"3237","2804900","47000","-","-","-"
"3238","442300","-4100","-","-","-"
"3241","61500","-19800","29600","-5600","2.08"
"3242","397600","-","77900","8700","5.1"
"3244","453500","37900","872600","682700","0.52"
"3245","568000","36500","22900","-28500","24.8"
"3246","124500","-13500","200","-100","622.5"
"3248","107200","-8200","-","-","-"
"3252","42200","-18700","17200","9000","2.45"
"3254","118700","2300","26100","-48900","4.55"
"3261","153500","-300","-","-","-"
"3264","1452200","3100","-","-","-"
"3266","1706800","-59900","-","-","-"
"3267","137800","5800","-","-","-"
"3271","989400","-26600","173400","-22300","5.71"
"3275","37700","2600","-","-","-"
"3276","134400","5000","4500","400","29.87"
"3277","97100","-48700","2900","-3700","33.48"
"3280","117400","3900","1900","-800","61.79"
"3284","634800","700","18200","-300","34.88"
"3286","261700","5200","-","-","-"
"3288","231400","-2900","99700","-9100","2.32"
"3289","1302400","-8400","250900","-75400","5.19"
"3291","35400","-2300","297000","21100","0.12"
"3293","118000","400","-","-","-"
"3294","66800","5900","2900","-2500","23.03"
"3297","15900","-1300","-","-","-"
"3299","500800","1900","97200","22400","5.15"
"3300","397000","18800","-","-","-"
"3302","18300","600","4300","-900","4.26"
"3306","99400","-200","-","-","-"
"3315","6876100","658000","219600","-69500","31.31"
