"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1301","28500","-3300","3700","-400","7.7"
"1332","1862500","30300","304700","19600","6.11"
"1333","792500","82500","46900","100","16.9"
"1375","216500","89400","13300","-900","16.28"
"1376","15700","2400","-","-","-"
"1377","71600","-1800","20700","-2100","3.46"
"1379","30500","-1000","41000","-1300","0.74"
"1380","3300","200","-","-","-"
"1381","4500","-1900","-","-","-"
"1382","20900","-800","-","-","-"
"1383","7800","-200","-","-","-"
"1384","175000","4600","-","-","-"
"1400","594700","30900","-","-","-"
"1401","55100","3700","-","-","-"
"1407","580600","-22200","131400","36300","4.42"
"1414","75400","6400","29500","6100","2.56"
"1417","108700","40200","25100","3200","4.33"
"1418","873100","-41400","310600","-51700","2.81"
"1419","736600","-22600","751900","-62500","0.98"
"1420","20900","800","2500","-","8.36"
"1429","377000","51700","35200","-500","10.71"
"1430","201000","-9000","60900","-3100","3.3"
"1431","51000","-4800","158300","21000","0.32"
"1433","396400","-1700","194000","-16700","2.04"
"1434","187400","-18300","2400","-800","78.08"
"1435","2174700","4000","3000","-","724.9"
"1436","107400","-5700","-","-","-"
"1438","50500","-1100","-","-","-"
"1439","73500","3600","-","-","-"
"1443","875900","500","-","-","-"
"1444","34800","500","-","-","-"
"1446","89000","1700","40300","-","2.21"
"1447","2116300","-9500","-","-","-"
"1450","23400","-200","-","-","-"
"1451","39000","500","-","-","-"
"1491","1751400","65200","-","-","-"
"1514","11061800","396800","9500","-","1164.4"
"1515","160000","800","12000","-7100","13.33"
"1518","1513000","54700","997600","-58800","1.52"
"1605","5406800","495400","1473200","-109300","3.67"
"1662","477600","14400","59300","-1500","8.05"
"1663","240400","30100","10300","-1200","23.34"
"1711","624600","94200","-","-","-"
"1712","178000","37100","23300","-6800","7.64"
"1716","80400","12500","3400","1900","23.65"
"1717","236600","15700","100","-","2366"
"1718","38400","-1300","-","-","-"
"1719","267200","94200","465900","158200","0.57"
"1720","452200","-42200","52100","-1000","8.68"
"1721","79700","-4100","127200","27400","0.63"
"1723","15700","-1000","-","-","-"
"1724","202800","2500","-","-","-"
"1726","150900","2700","1800","1200","83.83"
"1730","87200","-4900","-","-","-"
"1736","14900","-","-","-","-"
"1739","184000","-10700","-","-","-"
"1743","47500","-300","-","-","-"
"1757","6576100","642900","-","-","-"
"1758","37800","1000","-","-","-"
"1762","17100","3700","6100","-2600","2.8"
"1764","5400","-2100","-","-","-"
"1766","77200","-1900","6300","-700","12.25"
"1768","9700","3500","30300","-","0.32"
"1770","404400","-200","-","-","-"
"1773","65000","13000","-","-","-"
"1775","24900","100","-","-","-"
"1776","132800","3500","-","-","-"
"1780","16600","-1800","57700","1100","0.29"
"1783","3803100","-51900","-","-","-"
"1786","1888100","22000","108900","20900","17.34"
"1787","2800","-300","-","-","-"
"1788","2400","-1000","-","-","-"
"1789","110600","-1700","10500","900","10.53"
"1793","1700","-100","-","-","-"
"1795","1700","-100","-","-","-"
"1798","93300","-100","-","-","-"
"1799","45200","24700","800","400","56.5"
"1801","198100","89600","419800","134900","0.47"
"1802","658200","347700","505500","30900","1.3"
"1803","1016400","159800","621200","-56100","1.64"
"1805","304600","-1000","11900","-2700","25.6"
"1807","113200","500","-","-","-"
"1808","202300","-12800","335400","29000","0.6"
"1810","44600","2200","4500","-600","9.91"
"1811","90300","-200","1700","-","53.12"
"1812","786800","73700","253500","-4200","3.1"
"1813","196300","-12100","4800","-22600","40.9"
"1814","295400","-44000","4100","-500","72.05"
"1815","127000","-20500","17000","400","7.47"
"1820","246900","5900","51700","3000","4.78"
"1821","2248600","-16000","287300","-7500","7.83"
"1822","10900","-2400","17100","-400","0.64"
"1826","1330700","-2900","1500","-","887.13"
"1827","750300","-10300","6500","1000","115.43"
"1828","150700","5200","-","-","-"
"1833","201500","-5700","29900","4500","6.74"
"1835","66100","-700","4600","500","14.37"
"1840","661000","19600","-","-","-"
"1841","34100","-5000","-","-","-"
"1844","345200","-101200","-","-","-"
"1847","127700","-6700","400","-","319.25"
"1848","34200","-1300","300","-","114"
"1850","784000","-24600","-","-","-"
"1852","179900","-15400","24400","-1800","7.37"
"1853","395500","45500","-","-","-"
"1860","117300","-14500","396500","29100","0.3"
"1861","250400","26500","40000","-","6.26"
"1866","11900","-200","4400","300","2.7"
"1867","11000","-600","1100","-400","10"
"1870","88400","-41600","24900","500","3.55"
"1871","456600","67400","71600","8100","6.38"
"1873","403900","-3700","252400","-","1.6"
"1878","28800","-900","29900","2200","0.96"
"1879","340600","5400","25800","5000","13.2"
"1882","110700","2400","21300","300","5.2"
"1884","6800","-3300","9400","800","0.72"
"1885","154400","-7800","10300","200","14.99"
"1887","457600","53900","22000","7000","20.8"
"1888","52700","-900","20400","-3700","2.58"
"1890","1334900","-6700","16300","-","81.9"
"1893","475300","5300","90000","-7700","5.28"
"1897","2400","100","-","-","-"
"1898","2531200","-1451000","115700","17200","21.88"
"1899","97300","200","9700","5600","10.03"
"1904","7300","200","900","400","8.11"
"1905","162400","600","-","-","-"
"1909","192600","-400","-","-","-"
"1911","553200","135100","399900","118800","1.38"
"1914","26400","800","600","-5000","44"
"1921","138900","-11800","5900","300","23.54"
"1925","250700","22900","189100","-5100","1.33"
"1926","93300","-1800","6100","-500","15.3"
"1928","700500","-247600","244000","-6400","2.87"
"1929","85300","2800","30600","300","2.79"
"1930","38200","6700","16200","1700","2.36"
"1934","129700","1800","6100","500","21.26"
"1938","63600","600","300","-","212"
"1939","39000","900","4200","100","9.29"
"1941","37800","1800","23600","700","1.6"
"1942","136700","45400","155200","27300","0.88"
"1944","22100","-2600","93900","-7100","0.24"
"1945","70300","-7900","16100","-900","4.37"
"1946","16000","-800","1000","-400","16"
"1948","12900","3500","-","-","-"
"1949","16700","400","3600","-400","4.64"
"1950","8900","-100","33500","900","0.27"
"1951","60600","-9000","44500","-2400","1.36"
"1952","17400","-5000","23500","-300","0.74"
"1954","127200","14300","8900","3100","14.29"
"1959","25100","500","42400","-1900","0.59"
"1960","432100","4100","-","-","-"
"1961","75900","-3300","21400","-2100","3.55"
"1963","752600","-30100","221000","-25400","3.41"
"1964","57400","8100","3700","900","15.51"
"1965","24100","7100","2700","1400","8.93"
"1966","531600","6800","55800","-900","9.53"
"1967","572100","400","91600","-500","6.25"
"1968","8300","1100","6900","200","1.2"
"1969","39900","16900","43900","-1600","0.91"
"1971","78400","-1000","-","-","-"
"1972","165800","6600","6000","-200","27.63"
"1973","23700","100","38000","-12200","0.62"
"1975","11300","-1300","1100","-","10.27"
"1976","218500","19100","41200","-2800","5.3"
"1979","5500","-100","33000","-4300","0.17"
"1980","23600","-4800","3400","-2000","6.94"
"1981","200","-","-","-","-"
"1982","27400","1100","11200","-200","2.45"
"1992","2300","-1200","-","-","-"
"1994","157100","-15100","-","-","-"
"1997","21200","-200","-","-","-"
"2001","15100","5800","17500","700","0.86"
"2002","64400","-66300","93100","5000","0.69"
"2003","42300","600","100","100","423"
"2004","18900","800","10200","-100","1.85"
"2009","158800","-23400","-","-","-"
"2053","308500","6400","5800","900","53.19"
"2055","256200","-23800","100","100","2562"
"2060","395700","-24300","4800","900","82.44"
"2107","126000","-38100","-","-","-"
"2108","12300","-39700","1800","100","6.83"
"2109","15700","-900","13700","300","1.15"
"2112","330400","46700","6300","1300","52.44"
"2114","57200","-144400","90400","-7300","0.63"
"2117","64000","7000","21700","200","2.95"
"2120","1682800","157800","248400","-162300","6.77"
"2121","201900","3500","73400","6700","2.75"
"2122","232900","4300","-","-","-"
"2124","58300","-2900","41100","29400","1.42"
"2127","5741200","178200","295300","-82200","19.44"
"2130","380100","77300","50700","-14100","7.5"
"2134","9920700","861200","75600","75600","131.23"
"2136","191100","-32900","-","-","-"
"2138","1867300","-163500","-","-","-"
"2139","60200","300","700","-100","86"
"2146","426000","11800","70500","-17300","6.04"
"2148","231600","14600","-","-","-"
"2150","1718200","-165100","100","100","17182"
"2152","54100","-2100","-","-","-"
"2153","192100","-2500","400","-700","480.25"
