"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1810","53100","-53800","7200","6500","7.38"
"1811","116700","-3200","1400","-700","83.36"
"1812","405200","-88800","148100","-18900","2.74"
"1813","284800","16400","10600","1300","26.87"
"1814","359000","-19400","38100","-15800","9.42"
"1815","107000","-29200","9800","2100","10.92"
"1820","129900","-37300","72000","100","1.8"
"1821","1663000","-29000","196100","13100","8.48"
"1822","53400","13500","9700","2600","5.51"
"1826","1058100","-75900","37000","-3000","28.6"
"1827","957300","-311500","22400","12500","42.74"
"1828","105600","-5300","-","-","-"
"1833","163700","-21700","21200","-14200","7.72"
"1835","15400","-1500","41900","-100","0.37"
"1840","594600","59300","-","-","-"
"1841","18900","200","-","-","-"
"1844","354200","19000","-","-","-"
"1847","154500","6300","400","-","386.25"
"1848","58500","-1700","2100","-100","27.86"
"1850","725900","-28500","-","-","-"
"1852","162900","9700","49300","9600","3.3"
"1853","610500","-4700","-","-","-"
"1860","55100","-7900","94100","-15400","0.59"
"1861","44300","1800","8400","-1400","5.27"
"1866","110300","-700","200","-","551.5"
"1867","42400","-11100","4700","-2200","9.02"
"1870","43600","-28600","12400","-900","3.52"
"1871","162900","-24800","14700","-2600","11.08"
"1873","512700","5800","254100","-4000","2.02"
"1878","11800","2900","29100","200","0.41"
"1879","724900","31900","14100","-2100","51.41"
"1882","369600","-4000","12100","-500","30.55"
"1884","90000","-400","2600","-2500","34.62"
"1885","541800","-9400","17400","-8400","31.14"
"1887","664300","39200","45800","2600","14.5"
"1888","29400","-1000","200","-800","147"
"1890","755200","-30300","6500","700","116.18"
"1893","1504700","159100","45200","1600","33.29"
"1897","5800","400","-","-","-"
"1898","551300","-217300","58800","-4300","9.38"
"1899","48000","-2400","14900","-600","3.22"
"1904","35800","-6200","40200","-1100","0.89"
"1905","147700","1000","-","-","-"
"1909","270400","44400","-","-","-"
"1911","702100","115400","113000","2000","6.21"
"1914","179400","-21200","3500","-4000","51.26"
"1921","202000","-10000","14100","-500","14.33"
"1925","402000","82600","57400","-5500","7"
"1926","165400","-3400","22600","-2400","7.32"
"1928","868000","-173800","118400","-17600","7.33"
"1929","100900","600","26500","-18500","3.81"
"1930","164000","-13400","114300","-18900","1.43"
"1934","133100","-57500","8900","-5300","14.96"
"1938","203100","-26800","300","-","677"
"1939","47900","-4300","21200","-700","2.26"
"1941","36600","-5700","16000","3300","2.29"
"1942","58800","-9900","66800","-1000","0.88"
"1944","60900","-3400","96500","1200","0.63"
"1945","228700","-7200","20900","-400","10.94"
"1946","18000","-1900","2300","-100","7.83"
"1948","17000","-300","-","-","-"
"1949","22700","-2500","6600","-300","3.44"
"1950","30700","-8100","9500","1900","3.23"
"1951","95800","26100","22700","-35500","4.22"
"1952","37500","-12700","30700","-200","1.22"
"1959","76700","12000","46700","-3900","1.64"
"1960","229900","-23500","-","-","-"
"1961","101200","4000","8500","-1100","11.91"
"1963","2186100","1067200","351400","217400","6.22"
"1964","58000","-11000","12500","2500","4.64"
"1965","98600","-20300","4500","-600","21.91"
"1966","395900","-10000","18800","-2500","21.06"
"1967","641700","14300","4900","-100","130.96"
"1968","4400","-1900","4300","-800","1.02"
"1969","87100","-7000","64300","-700","1.35"
"1971","13900","-13800","-","-","-"
"1972","125700","6300","9800","-300","12.83"
"1973","30900","-300","27500","-2300","1.12"
"1975","68700","-6000","3100","-1800","22.16"
"1976","47500","6600","19800","8700","2.4"
"1979","70900","-10800","7700","-8700","9.21"
"1980","124400","25000","50300","-16400","2.47"
"1981","1900","300","-","-","-"
"1982","37500","-5900","2500","-1100","15"
"1992","1800","100","-","-","-"
"1994","62300","-19900","-","-","-"
"1997","29500","1500","-","-","-"
"2001","132600","-68000","12600","-1700","10.52"
"2002","311000","-89000","42000","3300","7.4"
"2003","32100","-3600","600","-100","53.5"
"2004","16300","-11800","6900","2400","2.36"
"2009","233400","-10100","-","-","-"
"2053","324600","25000","4600","1400","70.57"
"2055","257500","12600","3800","-1900","67.76"
"2060","513300","8400","10000","500","51.33"
"2107","51100","-9800","-","-500","-"
"2108","18900","-1700","5800","2100","3.26"
"2109","39000","7200","8800","-700","4.43"
"2112","701600","-5100","42800","-9200","16.39"
"2114","54700","-10700","65700","-2500","0.83"
"2117","46000","-2500","25400","-1500","1.81"
"2120","3662100","639300","56700","-34000","64.59"
"2121","311000","-78700","15600","-9900","19.94"
"2122","145100","-2600","-","-","-"
"2124","201600","-15300","17900","9500","11.26"
"2127","8806200","-595300","802100","96600","10.98"
"2130","281800","-17800","71500","-12900","3.94"
"2134","7875200","148800","-","-","-"
"2136","49500","-800","-","-","-"
"2138","1447000","-151900","225600","46100","6.41"
"2139","58400","500","900","-100","64.89"
"2146","400700","50600","33400","-17100","12"
"2148","549200","24100","1400","-200","392.29"
"2150","1563400","-65900","-","-100","-"
"2152","33300","-700","-","-","-"
"2153","249700","11800","600","-100","416.17"
"2154","63300","13200","12000","-22800","5.28"
"2156","112500","-13200","-","-","-"
"2157","1169300","-10700","28300","1300","41.32"
"2158","1813200","-197100","10400","10400","174.35"
"2160","5265200","-204500","364900","53800","14.43"
"2162","1421200","3000","20900","-11500","68"
"2163","120600","18800","-","-","-"
"2164","38000","-100","-","-","-"
"2168","215100","-41300","203800","-28900","1.06"
"2169","10900","400","2000","1400","5.45"
"2170","530300","-55000","194500","-1000","2.73"
"2173","362300","21400","26000","3700","13.93"
"2175","248600","-26700","117300","-2100","2.12"
"2179","4300","-1200","-","-","-"
"2180","258400","188300","-","-","-"
"2181","5787900","374900","165900","-256800","34.89"
"2183","115600","24700","-","-","-"
"2185","69000","-7000","-","-","-"
"2186","63700","-900","-","-","-"
"2193","2126300","-429600","433700","66500","4.9"
"2195","155600","-9000","-","-","-"
"2196","535700","32600","213500","-39500","2.51"
"2198","107400","5700","54100","8200","1.99"
"2201","115900","-74700","31800","-800","3.64"
"2204","8200","-400","3300","800","2.48"
"2206","37200","-21200","94400","18100","0.39"
"2207","6300","-500","8300","1500","0.76"
"2208","8600","-1800","-","-","-"
"2209","12000","-1000","300","-","40"
"2211","42500","-5000","14900","600","2.85"
"2212","110400","-38100","501600","82500","0.22"
"2215","272800","-26000","17400","-33600","15.68"
"2216","334700","-139600","44200","11400","7.57"
"2217","5300","-800","5000","-500","1.06"
"2220","8000","-500","5200","-1800","1.54"
"2221","2200","-600","-","-","-"
"2222","1145300","-71300","163900","20500","6.99"
"2224","10700","-500","-","-","-"
"2226","10700","3400","2300","100","4.65"
"2229","63100","11200","105900","-3600","0.6"
"2264","79900","-18400","17600","-4500","4.54"
"2266","30300","-400","1800","-2300","16.83"
"2267","1822600","-8500","169700","-29500","10.74"
"2268","4700","200","-","-","-"
"2269","210900","-700","51400","-3200","4.1"
"2270","171800","-10800","37900","-32400","4.53"
"2281","556600","8400","15200","-1100","36.62"
"2282","267700","300","55100","1100","4.86"
"2286","322800","-8300","1000","300","322.8"
"2288","40200","1100","5900","-700","6.81"
"2291","21200","-200","4800","-300","4.42"
"2292","26800","-1100","64700","36500","0.41"
"2293","3600","-500","-","-","-"
"2294","38500","-400","8900","-600","4.33"
"2296","35500","1600","4800","400","7.4"
"2300","18500","-11000","-","-","-"
"2301","47600","-2500","23100","800","2.06"
"2303","128300","2500","-","-","-"
"2304","75000","4700","9700","-700","7.73"
"2305","24400","-900","14800","-3100","1.65"
"2307","66100","-100","10000","-","6.61"
"2309","13000","-300","100","-","130"
"2311","309200","15200","100","-","3092"
"2315","5943300","-181200","1137400","-87100","5.23"
"2317","2366800","135000","236500","43300","10.01"
"2321","1910000","107500","-","-","-"
"2323","256300","-74500","-","-400","-"
"2325","17400","500","2200","-500","7.91"
"2326","117800","300","6300","-1000","18.7"
"2327","13100","-3000","44200","800","0.3"
"2329","157000","4100","-","-200","-"
"2330","2938700","-1157200","23200","-149500","126.67"
"2331","322200","-11300","118000","2800","2.73"
"2332","76300","8700","1800","-","42.39"
"2334","240500","-33900","-","-","-"
"2335","36000","-3400","2900","-1800","12.41"
"2337","978500","-148500","859300","-17700","1.14"
"2338","712800","11700","-","-","-"
"2340","174900","51600","-","-","-"
"2341","979400","-26000","-","-","-"
"2342","653500","-6700","-","-","-"
"2344","93700","-5100","-","-","-"
"2345","2886600","-92000","-","-","-"
"2349","39700","-","-","-","-"
"2351","231700","-4800","100","100","2317"
"2353","8100000","-305000","261500","184200","30.98"
"2354","1327600","-17500","100","100","13276"
"2359","55900","-1600","22400","3200","2.5"
"2370","16900900","-237600","-","-","-"
"2371","327400","-119300","67300","4400","4.86"
"2372","470100","21000","10800","-3700","43.53"
"2373","39900","3300","-","-","-"
"2374","120400","1900","400","-","301"
"2375","2348800","-375300","1400","100","1677.71"
"2376","136000","-5300","-","-","-"
"2378","137600","27000","445600","31700","0.31"
"2379","678100","-14700","78800","20700","8.61"
"2384","691000","50900","24800","2300","27.86"
"2385","967600","-1100","-","-","-"
"2388","2870200","-564900","-","-","-"
"2389","671300","414300","15900","1500","42.22"
"2391","14400","-300","-","-","-"
"2393","25100","-500","-","-","-"
"2395","1333100","98000","528800","-5100","2.52"
"2397","595100","4500","-","-","-"
"2404","78100","-11000","21600","1100","3.62"
"2408","82700","-10300","-","-","-"
"2410","301600","-5400","6500","3900","46.4"
"2411","292600","-13700","5100","-1800","57.37"
"2412","143100","-58000","12600","-100","11.36"
"2413","4970400","-674800","298600","-12700","16.65"
"2415","142000","3700","-","-","-"
"2418","1712200","84800","7000","700","244.6"
"2424","159500","11800","-","-500","-"
"2425","26300","-100","-","-","-"
"2427","3105100","932400","16400","-900","189.34"
"2428","764900","20600","3500","-500","218.54"
"2429","240200","84700","3400","-15600","70.65"
"2432","977900","360800","55200","-40500","17.72"
"2433","137300","-7600","180800","-100600","0.76"
"2435","791300","15100","5800","-5900","136.43"
"2436","368100","46700","-","-","-"
"2437","1586600","-136600","-","-","-"
"2438","1014000","-31700","289900","-15200","3.5"
"2440","1197700","-145700","149700","-29700","8"
"2445","252900","7500","10400","-3300","24.32"
"2449","78300","200","-","-","-"
"2453","9300","3100","2100","-","4.43"
"2454","568700","-5100","-","-","-"
"2459","780000","27100","-","-","-"
"2461","316900","77300","43300","2000","7.32"
"2462","291200","-11700","50900","1200","5.72"
"2464","135800","-44200","400","200","339.5"
"2468","428200","-8300","-","-","-"
"2469","69300","-12200","-","-","-"
"2471","5517600","-597600","39600","-131600","139.33"
"2475","20900","-3100","600","-400","34.83"
"2477","135500","-17600","25100","8300","5.4"
"2479","1034500","-64800","-","-","-"
"2480","15800","1200","-","-","-"
"2481","32800","-4700","3400","-","9.65"
"2483","140800","400","-","-","-"
"2484","1345100","-28900","1532500","-141000","0.88"
"2485","147300","-40500","3200","1400","46.03"
"2487","9200","-300","1500","-200","6.13"
"2488","261000","-53500","-","-","-"
"2489","761400","78300","46200","-7300","16.48"
"2491","613800","-2100","27400","-1500","22.4"
"2492","2331400","24700","574600","-24900","4.06"
"2493","63700","2200","-","-","-"
"2497","486300","12000","52700","-1500","9.23"
"2498","66200","-1900","-","-","-"
"2499","82000","8200","-","-","-"
"2501","84200","-12200","370600","-26400","0.23"
"2502","488100","260600","40100","-6100","12.17"
"2503","512000","152900","87100","-35900","5.88"
"2531","88500","16000","70700","800","1.25"
"2533","464100","-75100","41500","-7200","11.18"
"2540","8700","100","2900","400","3"
"2573","45400","5000","-","-","-"
"2579","565600","78600","15900","-2200","35.57"
"2585","87200","13500","1100","-300","79.27"
"2586","2313000","-30000","-","-","-"
"2587","259100","188000","24500","-3900","10.58"
"2588","94800","2800","-","-","-"
"2590","48300","13600","21500","-1800","2.25"
"2593","418300","11200","62100","-18100","6.74"
"2594","33000","-3000","29200","1000","1.13"
"2597","23900","1900","-","-","-"
"2599","127000","-9100","4300","100","29.53"
"2602","64100","10000","28900","9500","2.22"
"2607","121000","-28100","67000","-24300","1.81"
"2612","7900","-900","-","-","-"
"2613","72800","3200","8600","-400","8.47"
"2651","177900","-1500","23000","-5900","7.73"
"2652","594200","34900","65400","-36000","9.09"
"2653","19900","-6200","-","-","-"
"2654","67700","-7200","-","-","-"
"2656","1719300","-66400","-","-","-"
"2659","94800","11600","772200","415500","0.12"
"2664","133700","30600","679400","127700","0.2"
"2666","852700","73500","-","-","-"
"2667","3369600","-221600","432600","-109000","7.79"
"2668","10800","-3900","-","-","-"
"2669","4900","-1100","17100","4300","0.29"
"2670","123400","-500","41400","6300","2.98"
"2673","859700","47200","-","-","-"
"2674","60300","-500","19300","-5800","3.12"
"2676","36600","400","8300","200","4.41"
"2678","102000","-18600","21300","-1000","4.79"
"2681","572900","194500","37500","-40200","15.28"
"2683","13400","100","-","-","-"
"2685","248500","33500","1306300","345700","0.19"
"2686","6900","-","-","-","-"
"2687","261100","4400","55700","1100","4.69"
"2689","28500","1000","1100","-","25.91"
"2692","11000","-3300","7000","600","1.57"
"2693","400100","28400","-","-","-"
"2694","591000","-13500","58600","30500","10.09"
"2695","70300","-9400","89500","10500","0.79"
"2698","21200","1100","1300","-","16.31"
"2700","11700","200","-","-","-"
"2702","71800","-26400","247000","9200","0.29"
"2705","32500","2200","-","-","-"
"2708","98200","-6600","-","-","-"
"2715","203400","12600","4700","300","43.28"
"2721","645600","-24100","1500","1500","430.4"
"2722","228100","-500","6700","-1700","34.04"
"2726","462500","-10000","57200","7800","8.09"
"2730","482600","52000","1410500","201500","0.34"
"2733","60000","-2800","3300","-700","18.18"
"2734","25800","-4400","9700","-200","2.66"
"2735","289900","-10900","8400","-1000","34.51"
"2736","12600","200","-","-","-"
"2737","113600","4000","100","-","1136"
"2742","42800","10500","376200","242600","0.11"
"2743","3797100","-2400","-","-","-"
"2747","2300","-1300","-","-","-"
"2749","302900","-58200","136100","7000","2.23"
"2750","75900","-7000","-","-","-"
"2751","43400","1500","9000","200","4.82"
"2752","40000","22000","275800","-18700","0.15"
"2753","40900","-3300","193500","-","0.21"
"2754","54800","-4200","-","-","-"
"2760","575700","-7300","102200","-4500","5.63"
"2762","2066200","-18200","-","-","-"
"2763","75000","-8700","1400","300","53.57"
"2764","1932000","-61300","100","-","19320"
"2767","5639400","-498400","38200","-800","147.63"
"2768","927800","31000","189500","-9500","4.9"
"2769","23000","200","-","-","-"
"2776","5020400","38600","-","-","-"
"2778","1602100","-59600","2700","-2000","593.37"
"2780","1284600","177100","27800","-7200","46.21"
"2782","270000","-2900","50900","600","5.3"
"2784","41800","-5000","48700","-9600","0.86"
"2788","2239300","5700","32900","32900","68.06"
"2789","47800","-13800","-","-","-"
"2790","48200","-11200","400","-100","120.5"
"2791","18300","-8600","46300","3200","0.4"
"2792","173400","-6800","18600","1400","9.32"
"2795","10900","-300","-","-","-"
"2796","98700","-900","300","-","329"
"2798","5500","-2000","-","-","-"
"2801","88100","-40000","156000","1900","0.56"
"2802","587400","-20400","133300","-7600","4.41"
"2804","7800","-1400","78800","-1900","0.1"
"2805","34600","14600","-","-","-"
"2806","23800","-400","-","-","-"
"2809","88600","-5100","275600","-2500","0.32"
"2810","85400","1200","48600","-2000","1.76"
"2811","435100","-38200","153300","-43200","2.84"
"2812","531000","19700","-","-","-"
"2813","107700","24900","-","-","-"
"2814","49400","-1500","-","-","-"
"2815","37000","1200","18400","13900","2.01"
"2816","8900","-200","300","-","29.67"
"2818","14100","-200","2500","1100","5.64"
"2819","6800","-2500","600","-300","11.33"
"2820","127600","10700","-","-","-"
"2830","14900","100","-","-","-"
"2831","11200","300","-","-","-"
"2871","49800","-3600","64300","-300","0.77"
"2872","50000","-700","-","-","-"
"2874","71800","12900","8400","-600","8.55"
"2875","379400","-400","52500","1000","7.23"
"2876","119400","3700","-","-","-"
"2877","1400","-100","-","-","-"
"2882","52100","9300","362800","20100","0.14"
"2883","8400","300","-","-","-"
"2884","689900","-3300","403700","1200","1.71"
"2892","80800","-30700","-","-","-"
"2894","104100","3500","-","-","-"
"2897","884200","325700","63600","-27200","13.9"
"2899","46200","-12700","4100","300","11.27"
"2901","487400","6900","-","-","-"
"2903","135000","8500","-","-","-"
"2904","32800","1600","1100","-300","29.82"
"2907","74500","-6400","5500","-900","13.55"
"2908","6900","1200","25900","-200","0.27"
"2910","38400","1900","18400","-500","2.09"
"2911","2000","-200","-","-","-"
"2914","6595100","1507700","395100","-82600","16.69"
"2915","54500","7400","13400","8100","4.07"
"2916","10500","3900","-","-","-"
"2917","18700","2600","-","-","-"
"2918","420500","32200","17800","1900","23.62"
"2922","7800","-3300","22100","4900","0.35"
"2923","11600","700","-","-","-"
"2924","69500","-10300","6500","1100","10.69"
"2926","1182600","-46600","1900","-4400","622.42"
"2927","239400","9000","-","-","-"
"2929","1669300","-8100","601300","9300","2.78"
"2930","2687500","28600","1651500","3400","1.63"
"2931","2839800","-2700","2346800","-1300","1.21"
"2932","49800","-9700","-","-","-"
"2933","89700","11700","20700","-11600","4.33"
"2934","120700","-6100","-","-","-"
"2935","36100","-5100","268000","85700","0.13"
"2936","3527000","-163400","2054300","-60800","1.72"
"2937","222900","18500","154500","5900","1.44"
"2938","57900","11700","3000","3000","19.3"
"2961","3900","-1100","-","-","-"
"2962","432500","-30000","-","-","-"
"2970","494000","6200","100","100","4940"
"2975","684000","-96600","3600","-2600","190"
"2978","175100","-500","-","-","-"
"2980","405300","5600","239600","-6500","1.69"
"2981","127200","2800","-","-","-"
"2982","2857900","428800","86900","-32500","32.89"
"2983","96200","900","-","-","-"
"2984","174300","-8900","200","-1900","871.5"
"2986","429800","145700","15200","-6200","28.28"
"2987","608900","47700","-","-","-"
"2991","217500","19500","-","-","-"
"2993","31000","1800","-","-","-"
"2997","161500","5900","-","-","-"
"2998","238100","5300","-","-100","-"
"2999","645300","7200","100","100","6453"
"3001","148900","29000","15600","7400","9.54"
"3002","9400","-4100","5000","-400","1.88"
"3003","799800","53700","1006700","-43200","0.79"
"3004","135900","-73900","-","-","-"
"3010","1545900","45100","-","-","-"
"3011","115900","900","-","-","-"
"3020","187600","-2300","-","-","-"
"3021","128400","-10500","-","-","-"
"3023","101300","-19000","4700","2300","21.55"
"3024","14200","-4100","-","-","-"
"3028","46600","-","52200","100","0.89"
"3030","315600","-26100","5500","-100","57.38"
"3031","680200","-23700","56300","-21500","12.08"
"3034","1632700","-15500","25600","-100","63.78"
"3035","104500","5200","73100","49500","1.43"
"3036","501900","4300","20800","-3000","24.13"
"3038","717400","23600","201600","-13400","3.56"
"3040","217000","3600","-","-","-"
"3041","497300","-138500","69900","-71300","7.11"
"3042","872500","-52800","80400","-47500","10.85"
"3045","7900","-3000","-","-","-"
"3046","278200","1200","42700","-2600","6.52"
"3048","240100","81900","4526100","1970600","0.05"
"3050","104600","-8500","277900","99200","0.38"
"3053","2207300","-405100","13000","13000","169.79"
"3054","98100","2200","-","-","-"
"3058","6100","300","3600","-800","1.69"
"3059","24100","-6500","900","-100","26.78"
"3063","89600","19300","178300","70900","0.5"
"3064","1991600","-630800","260100","35500","7.66"
"3065","3100","-1000","-","-","-"
"3067","73800","3600","1600","-300","46.13"
"3068","23400","-2400","-","-","-"
"3069","685900","-62200","57600","6600","11.91"
"3070","1336200","-65800","9000","1600","148.47"
"3071","164000","17300","-","-","-"
"3073","524700","-38500","29000","200","18.09"
"3075","153100","9000","-","-","-"
"3076","117400","18500","3800","-600","30.89"
"3077","371400","-28600","-","-700","-"
"3079","63900","900","13500","-700","4.73"
"3080","62300","-9500","-","-","-"
"3082","48000","11200","98800","39800","0.49"
"3083","688600","-33000","-","-","-"
"3086","692400","-31300","439600","136500","1.58"
"3087","192000","18600","2517900","684100","0.08"
"3088","543200","20900","104100","-45800","5.22"
"3089","66100","2000","6400","100","10.33"
"3091","29500","2400","21000","-200","1.4"
"3092","163800","-16300","245100","22100","0.67"
"3093","732200","-68100","520800","21400","1.41"
"3094","131200","-1600","-","-","-"
"3096","15600","2200","-","-","-"
"3097","458900","172500","74600","-62900","6.15"
"3099","845900","-146000","790100","54800","1.07"
"3101","349100","-14600","67100","-2100","5.2"
"3103","2247300","-19100","200800","36200","11.19"
"3104","48900","1600","16800","1400","2.91"
"3105","186400","20800","70300","-24500","2.65"
"3106","156800","-1800","27300","-400","5.74"
"3107","112700","-2500","16700","-14200","6.75"
"3109","257000","10400","135500","-2700","1.9"
"3110","98500","-19800","80700","-900","1.22"
"3111","353600","-4400","-","-","-"
"3113","1779900","70200","-","-","-"
"3116","1257800","32600","193200","4400","6.51"
"3121","1732600","-32000","17300","-6100","100.15"
"3123","79300","1600","-","-","-"
"3131","183600","1900","-","-","-"
"3132","1902000","-23700","57400","-20700","33.14"
"3133","6355500","-646200","-","-","-"
"3134","128900","7700","-","-","-"
"3135","301200","-2700","-","-","-"
"3137","109500","300","21800","-2300","5.02"
"3138","159600","11600","-","-","-"
"3139","129400","-3300","8000","-2200","16.18"
"3140","78300","-700","2600","-1100","30.12"
"3141","559000","16800","3829600","1497000","0.15"
"3143","124400","-6200","-","-","-"
"3148","36300","2200","5000","300","7.26"
"3150","299100","4800","6000","-1600","49.85"
"3151","59700","5300","2700","-3400","22.11"
"3153","10300","600","1300","-","7.92"
"3154","35700","8400","5600","100","6.38"
"3156","97800","-4000","13100","400","7.47"
"3157","69300","600","100","-","693"
"3159","145600","3600","8300","2700","17.54"
"3160","165100","-3700","4400","-700","37.52"
"3161","483800","-600","-","-","-"
"3166","16200","-300","7300","-900","2.22"
"3167","35800","1300","95300","9500","0.38"
"3168","83500","3500","9800","-1100","8.52"
"3169","100500","12900","500","-","201"
"3172","30700","1300","6500","-1100","4.72"
"3173","46600","-4700","-","-","-"
"3174","4700","-1100","-","-","-"
"3175","91000","-2700","-","-","-"
"3176","137900","1000","3800","800","36.29"
"3177","35900","1500","-","-","-"
"3178","142700","-100","12200","-3100","11.7"
"3179","382000","-1600","198100","37100","1.93"
"3180","165600","-15200","22400","-800","7.39"
"3181","383700","-8200","-","-","-"
"3182","857100","-95100","393000","60400","2.18"
"3183","53700","4300","40200","8200","1.34"
"3184","70600","-","-","-","-"
"3185","151700","-7600","-","-","-"
"3186","1370100","-183300","1668800","-70100","0.82"
"3187","1083300","-26100","8400","-4800","128.96"
"3189","376900","-8500","2800","-1200","134.61"
"3190","12000","-","-","-","-"
"3191","29100","-2100","68200","1900","0.43"
"3192","211600","-5600","-","-","-"
"3193","110600","4500","134800","-36800","0.82"
"3195","197300","400","20300","-1800","9.72"
"3196","53000","22100","22900","-7600","2.31"
"3197","898600","576200","858200","-186400","1.05"
"3198","98200","12500","525600","19300","0.19"
"3199","78400","-800","12800","2700","6.13"
"3201","20600","1500","12400","-1300","1.66"
"3202","1543300","-68000","-","-","-"
"3204","193400","29700","1600","-1500","120.88"
"3205","205600","-26100","1800","1800","114.22"
"3221","78200","1100","20400","-2600","3.83"
"3222","192600","29000","1631100","666000","0.12"
"3223","96800","-6900","-","-","-"
"3224","20900","-4100","-","-","-"
"3231","154000","18100","54800","8500","2.81"
"3232","134900","63100","752700","286400","0.18"
"3236","1988300","26800","-","-","-"
"3237","1849900","309400","-","-","-"
"3238","441800","-2200","-","-","-"
"3241","49000","4100","500","-4200","98"
"3242","506400","38400","64400","-2200","7.86"
"3244","277000","-17800","48800","-2600","5.68"
"3245","466100","27200","53400","25900","8.73"
"3246","134300","-8200","-","-","-"
"3248","230600","-1200","-","-","-"
"3252","168800","117200","8600","-6400","19.63"
"3254","133300","-13800","24300","1600","5.49"
"3261","46700","-4100","-","-100","-"
"3264","1064200","-14300","-","-","-"
"3266","1545000","-2100","-","-","-"
"3267","211400","-4000","-","-","-"
"3271","962900","-75400","28600","6000","33.67"
"3275","45100","5800","-","-","-"
"3276","129400","30500","7800","-900","16.59"
"3277","211700","26000","8200","5700","25.82"
"3280","72700","7200","1500","900","48.47"
"3284","711300","50700","7900","-6000","90.04"
"3286","245800","-16100","-","-","-"
"3288","348900","-25100","100900","-19200","3.46"
"3289","921500","-73700","172900","-59200","5.33"
"3291","244800","133400","264800","-56100","0.92"
"3293","203300","-200","-","-","-"
"3294","56400","-2700","3700","100","15.24"
"3297","34900","2100","-","-","-"
"3299","254500","-175100","45900","16400","5.54"
"3300","454900","33200","-","-","-"
"3302","21000","2700","8400","-800","2.5"
"3306","76800","-1400","-","-","-"
"3315","7400400","610000","456600","-21700","16.21"
"3317","20700","-900","-","-","-"
"3319","423700","-9800","405200","3300","1.05"
"3320","158900","6200","5900","-3500","26.93"
"3321","396100","-2800","2000","200","198.05"
"3322","639300","-3700","-","-","-"
"3323","4619000","133300","-","-","-"
