"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1926","47000","200","8900","-2100","5.28"
"1928","603100","-171700","211800","-39000","2.85"
"1929","80000","500","32600","-1300","2.45"
"1930","92800","-2200","14300","-5300","6.49"
"1934","129700","-1900","5400","-3400","24.02"
"1938","70900","1000","300","-","236.33"
"1939","42700","10200","2300","-","18.57"
"1941","44800","2000","43700","-2300","1.03"
"1942","90100","-23700","169700","-12300","0.53"
"1944","25500","9600","75800","500","0.34"
"1945","64600","-2100","15100","5600","4.28"
"1946","15700","-2300","4200","1700","3.74"
"1948","19300","100","-","-","-"
"1949","17400","-1100","3400","300","5.12"
"1950","13900","4200","37300","-10500","0.37"
"1951","68000","-20200","40900","-1200","1.66"
"1952","18200","1100","25500","-400","0.71"
"1959","40700","-5600","46800","1500","0.87"
"1960","440500","-1500","-","-","-"
"1961","99800","3200","24100","-2500","4.14"
"1963","509800","-10000","236100","-5400","2.16"
"1964","70600","6100","6300","-1800","11.21"
"1965","28100","-1900","7300","-3400","3.85"
"1966","506500","29800","54100","-500","9.36"
"1967","568900","-400","81500","-3700","6.98"
"1968","7000","-1200","6600","300","1.06"
"1969","26900","-2100","31100","-1500","0.86"
"1971","81900","300","-","-","-"
"1972","182600","15700","2500","-1600","73.04"
"1973","47800","-11200","47500","-1000","1.01"
"1975","7400","600","700","-","10.57"
"1976","202900","-4700","16400","-15800","12.37"
"1979","7000","400","29000","-2000","0.24"
"1980","18800","-800","8100","-1500","2.32"
"1981","900","-500","-","-","-"
"1982","34500","-500","12300","-1300","2.8"
"1992","2100","300","-","-","-"
"1994","151400","-10800","-","-","-"
"1997","24900","1100","-","-","-"
"2001","34600","1900","15200","200","2.28"
"2002","243300","-188100","53400","-20200","4.56"
"2003","42000","-100","300","-100","140"
"2004","19600","-3900","1700","-1400","11.53"
"2009","133500","-3700","-","-","-"
"2053","379300","-2800","3200","-200","118.53"
"2055","193500","-68500","-","-","-"
"2060","539500","-20100","6500","-700","83"
"2107","116700","-6300","100","100","1167"
"2108","14300","300","4400","-600","3.25"
"2109","33300","3800","11500","-400","2.9"
"2112","441700","58500","6900","-3500","64.01"
"2114","61800","-8400","108300","16100","0.57"
"2117","68400","5700","21600","-100","3.17"
"2120","1452200","-38200","206900","-65300","7.02"
"2121","218000","7500","76200","1600","2.86"
"2122","224500","-300","-","-","-"
"2124","39200","5800","20800","-7300","1.88"
"2127","11763700","6940900","433900","178500","27.11"
"2130","453900","75800","132200","93400","3.43"
"2134","9300100","78200","-","-","-"
"2136","70300","-1700","-","-","-"
"2138","2267300","90100","64600","60700","35.1"
"2139","56700","-300","1200","-200","47.25"
"2146","643200","22100","61400","700","10.48"
"2148","387900","173500","100","100","3879"
"2150","1759000","-33400","-","-","-"
"2152","49800","-2800","-","-","-"
"2153","245100","20100","500","-","490.2"
"2154","50900","-6500","31000","-4500","1.64"
"2156","149900","-100","-","-","-"
"2157","703000","-265500","1977300","161100","0.36"
"2158","2917500","-28700","-","-100","-"
"2160","5942800","520000","102500","-1400","57.98"
"2162","2007200","245600","102300","-33800","19.62"
"2163","129400","3700","100","-","1294"
"2164","138400","-2500","-","-","-"
"2168","219500","28200","47900","8100","4.58"
"2169","16300","500","900","-1000","18.11"
"2170","2646100","106000","95600","-15500","27.68"
"2173","131100","-2900","2000","1200","65.55"
"2175","417700","-55300","47900","-39500","8.72"
"2179","4500","-200","-","-","-"
"2180","67400","10500","2700","-","24.96"
"2181","61900","-7500","28700","200","2.16"
"2183","83400","2000","-","-","-"
"2185","133900","-1900","-","-","-"
"2186","105800","-14500","-","-","-"
"2193","1109700","28600","120200","-1200","9.23"
"2195","300500","-1400","-","-","-"
"2196","763200","31700","21000","-2700","36.34"
"2198","178100","11700","15800","600","11.27"
"2201","24000","-16000","21400","-2800","1.12"
"2204","6900","1400","3100","1000","2.23"
"2206","96500","17600","80900","-9900","1.19"
"2207","12400","1000","18000","4400","0.69"
"2208","4600","-2100","-","-","-"
"2209","10500","1900","600","100","17.5"
"2211","59100","200","12900","2400","4.58"
"2212","232100","146600","540500","34200","0.43"
"2215","68500","-1100","1400","-800","48.93"
"2216","149700","-49200","61300","-15100","2.44"
"2217","25600","16500","9300","-20500","2.75"
"2220","17500","1800","4400","2300","3.98"
"2221","2300","700","-","-","-"
"2222","150200","88000","108900","-7000","1.38"
"2224","5700","-1000","-","-","-"
"2226","14200","11500","4600","2400","3.09"
"2229","324600","150600","68200","-13400","4.76"
"2264","104200","-24000","7200","-700","14.47"
"2266","21400","4000","13400","-700","1.6"
"2267","1391000","520900","83100","18200","16.74"
"2268","8400","-2600","-","-","-"
"2269","238000","25300","91000","-2700","2.62"
"2270","72700","4000","42700","-800","1.7"
"2281","442300","-16800","27900","-3100","15.85"
"2282","379000","41700","41500","3700","9.13"
"2286","280000","2400","800","-","350"
"2288","23000","1800","35600","7100","0.65"
"2291","10500","400","3900","-900","2.69"
"2292","10500","-400","7200","-300","1.46"
"2293","200","-200","-","-","-"
"2294","22000","800","4200","-1600","5.24"
"2296","59600","-34100","45900","-16500","1.3"
"2300","11600","-500","-","-","-"
"2301","73600","-42600","25900","-6700","2.84"
"2303","142500","-600","-","-","-"
"2304","257400","-12700","136500","-5900","1.89"
"2305","56300","-11200","367700","-4100","0.15"
"2307","267400","-35800","10700","300","24.99"
"2309","282200","68800","4500","-2100","62.71"
"2311","79400","-900","100","-","794"
"2315","10965400","-192700","1593900","-20900","6.88"
"2317","3972500","-100600","119300","8900","33.3"
"2321","1697500","4100","-","-","-"
"2323","132200","-35400","-","-300","-"
"2325","19500","11000","14500","-1600","1.34"
"2326","177000","45000","6300","1100","28.1"
"2327","21300","-","52600","3600","0.4"
"2329","67900","1200","-","-","-"
"2330","2660900","-157800","-","-","-"
"2331","319700","-48300","48400","-23100","6.61"
"2332","89900","2500","1100","-400","81.73"
"2334","483000","-25700","-","-500","-"
"2335","42900","18200","15900","4100","2.7"
"2337","2173200","214600","164900","-48400","13.18"
"2338","22500","400","-","-","-"
"2340","123800","16000","-","-","-"
"2341","1199400","-24400","-","-","-"
"2342","717300","3500","-","-","-"
"2344","80100","-700","-","-","-"
"2345","3129300","-51500","-","-","-"
"2349","11500","-700","-","-","-"
"2351","213100","600","-","-","-"
"2353","9956600","56700","200400","-209000","49.68"
"2354","691800","-44600","-","-","-"
"2359","44300","4100","4200","-1200","10.55"
"2370","25449400","-1330400","-","-","-"
"2371","497100","117600","143900","51300","3.45"
"2372","907900","35100","8600","500","105.57"
"2373","66800","9600","-","-","-"
"2374","126300","-600","18000","6900","7.02"
"2375","811700","-12800","19300","-","42.06"
"2376","80400","900","-","-","-"
"2378","123500","-2300","530000","52000","0.23"
"2379","198500","62400","10900","-3300","18.21"
"2384","387400","8600","2400","-","161.42"
"2385","1200900","-17400","-","-","-"
"2388","5397500","516300","7000","5000","771.07"
"2389","790100","62000","28800","-12300","27.43"
"2391","76800","-11200","-","-","-"
"2393","25600","700","-","-","-"
"2395","1486400","-315300","224600","69900","6.62"
"2397","628100","-12600","100","100","6281"
"2402","15200","-800","-","-1000","-"
"2404","229200","10500","156800","47300","1.46"
"2408","92800","-9700","-","-","-"
"2410","459400","11800","11800","5400","38.93"
"2411","276400","-3100","3700","-2600","74.7"
"2412","1062900","69700","125700","23000","8.46"
"2413","3375200","236900","192100","-32600","17.57"
"2415","140200","4800","-","-","-"
"2418","634900","-27900","7700","-8600","82.45"
"2424","351700","3000","500","-1100","703.4"
"2425","45500","-3400","-","-","-"
"2427","1938400","426500","130200","29200","14.89"
"2428","810100","33300","12000","-6600","67.51"
"2429","234300","31300","400","100","585.75"
"2432","615800","62200","81900","-28600","7.52"
"2433","20500","-2900","203300","-69400","0.1"
"2435","1292300","-35600","124400","-7500","10.39"
"2436","294200","5200","-","-","-"
"2437","1797700","-240900","-","-","-"
"2438","977900","-11300","176200","-9100","5.55"
"2440","1340500","119900","483000","-115600","2.78"
"2445","240200","-104500","13700","2000","17.53"
"2449","80900","-24400","-","-","-"
"2453","109300","3300","4600","-2900","23.76"
"2454","428800","1100","-","-","-"
"2459","357300","8000","-","-","-"
"2461","391600","24700","49300","-32300","7.94"
"2462","228600","31100","77400","700","2.95"
"2464","655300","-5100","3200","-1400","204.78"
"2468","359600","-30800","17200","-4400","20.91"
"2469","60700","5000","-","-","-"
"2471","3088800","945500","56700","-23300","54.48"
"2475","31300","-1300","1900","-100","16.47"
"2477","129100","12600","9800","2000","13.17"
"2479","841500","115500","-","-","-"
"2480","26300","5100","-","-","-"
"2481","35000","2100","7700","-","4.55"
"2483","143300","-1200","-","-","-"
"2484","1450100","-115600","2584700","-147300","0.56"
"2485","114900","4900","1500","-2700","76.6"
"2487","1600","300","3000","-300","0.53"
"2488","784100","3800","-","-","-"
"2489","798300","27100","53800","-5700","14.84"
"2491","513100","29700","41700","-31100","12.3"
"2492","1528600","-118600","595700","6800","2.57"
"2493","20200","100","-","-","-"
"2497","419600","37900","18500","300","22.68"
"2498","116100","1500","-","-","-"
"2499","92700","3200","-","-","-"
"2501","82400","18000","166800","-17900","0.49"
"2502","389800","28700","142200","-26900","2.74"
"2503","1456700","257600","75100","-148600","19.4"
"2531","61100","-12700","64500","1500","0.95"
"2533","997100","198800","56700","-89300","17.59"
"2540","16300","3200","4600","-600","3.54"
"2573","13000","1700","-","-100","-"
"2579","565600","-4500","79300","-23300","7.13"
"2585","231400","31100","1400","-","165.29"
"2586","3107100","-94200","-","-","-"
"2587","75400","-3600","23600","500","3.19"
"2588","112500","-2800","-","-","-"
"2590","7500","-1000","59000","-1700","0.13"
"2593","527400","-96300","78200","-4300","6.74"
"2594","12900","-100","21400","-500","0.6"
"2597","34900","7000","-","-","-"
"2599","13500","-1800","5900","-600","2.29"
"2602","46700","-500","12200","-700","3.83"
"2607","191900","-73500","52000","-5500","3.69"
"2612","8900","-5300","-","-","-"
"2613","93500","-7800","8500","-","11"
"2651","311100","-22600","119400","1000","2.61"
"2652","507600","13700","85900","-11100","5.91"
"2653","23200","4900","-","-","-"
"2654","103800","9300","-","-","-"
"2656","1807300","114900","-","-","-"
"2659","23700","-2800","25200","-300","0.94"
"2664","17400","-7300","5600","-","3.11"
"2666","1237300","20300","-","-200","-"
"2667","3896700","-129700","338700","-39500","11.5"
"2668","30900","-3200","-","-","-"
"2669","8900","-11700","17300","2800","0.51"
"2670","149100","25000","32300","3000","4.62"
"2673","730900","2300","-","-","-"
"2674","87700","-700","16000","-2500","5.48"
"2676","37900","-","7900","-1400","4.8"
"2678","111200","10200","31400","-1300","3.54"
"2681","569900","81800","83400","-6200","6.83"
"2683","13900","-1900","-","-","-"
"2685","184900","-12100","66500","-2800","2.78"
"2686","32300","-7700","42400","-","0.76"
"2687","520800","-47600","185500","-19600","2.81"
"2689","18400","400","1400","-2000","13.14"
"2692","15900","7200","800","500","19.88"
"2693","522100","35300","-","-","-"
"2694","458000","20400","35300","-100","12.97"
"2695","193800","-14300","53900","-5000","3.6"
"2698","19400","2800","2300","-","8.43"
"2700","17000","3200","-","-","-"
"2702","196000","-24600","121000","-13400","1.62"
"2705","26800","3800","-","-","-"
"2706","26900","100","-","-","-"
"2708","165800","900","-","-","-"
"2715","177600","4900","6900","-48200","25.74"
"2721","1029100","45800","-","-","-"
"2722","187200","-4500","57200","-2400","3.27"
"2726","506200","-55200","63100","-600","8.02"
"2730","277300","28000","104200","12500","2.66"
"2733","18200","-4300","5500","200","3.31"
"2734","72000","13100","1200","-4700","60"
"2735","107300","6100","17200","-2400","6.24"
"2736","10900","-900","-","-","-"
"2737","78200","-1500","4500","900","17.38"
"2742","20400","-2400","1600","-500","12.75"
"2743","4383600","176800","-","-","-"
"2747","5200","400","-","-","-"
"2749","2828600","36200","933900","500","3.03"
"2750","85500","-1000","-","-","-"
"2751","23900","-1200","5700","-100","4.19"
"2752","47300","9000","289600","-3900","0.16"
"2753","34000","-3700","600","-","56.67"
"2754","24600","-5200","-","-","-"
"2760","190900","6200","39200","400","4.87"
"2762","1474000","2700","-","-","-"
"2763","51300","-3200","800","-3200","64.13"
"2764","2297800","-11700","100","-","22978"
"2767","1831200","-149400","58100","3900","31.52"
"2768","2012300","691300","185600","-18100","10.84"
"2769","48900","-200","-","-","-"
"2776","4833600","-191100","-","-","-"
"2778","1833100","18400","8000","-800","229.14"
"2780","523600","55700","1500","-1100","349.07"
"2782","197200","-30100","60200","12900","3.28"
"2784","36300","1400","338100","-8900","0.11"
"2788","2575900","850600","29200","29200","88.22"
"2789","46700","-2200","-","-","-"
"2790","50000","-12700","-","-200","-"
"2791","13700","300","63300","-5100","0.22"
"2792","254900","10500","21200","-6500","12.02"
"2795","9900","-600","-","-","-"
"2796","43300","-2900","1700","-2100","25.47"
"2798","6100","-900","-","-","-"
"2801","121700","6200","82200","3800","1.48"
"2802","343700","-64700","365300","900","0.94"
"2804","8400","2200","110600","-3800","0.08"
"2805","18700","200","-","-","-"
"2806","16600","-100","-","-","-"
"2809","161800","-9900","392800","-118200","0.41"
"2810","103500","68900","51100","7900","2.03"
"2811","238500","93300","468700","-47400","0.51"
"2812","54700","15800","-","-","-"
"2813","33700","1200","-","-","-"
"2814","44600","-1400","-","-","-"
"2815","19100","-2200","4500","-1400","4.24"
"2816","5400","600","1200","400","4.5"
"2818","2500","200","1100","-500","2.27"
"2819","6300","300","600","-","10.5"
"2820","170000","23800","-","-","-"
"2830","20300","500","-","-","-"
"2831","3000","-","-","-","-"
"2871","39800","-13400","40600","4000","0.98"
"2872","78600","-2100","-","-","-"
"2874","18000","-2300","196300","3300","0.09"
"2875","270400","49700","24800","500","10.9"
"2876","27900","-1300","-","-","-"
"2877","900","100","-","-","-"
"2882","85900","-15300","258300","55100","0.33"
"2883","17800","-15200","-","-","-"
"2884","478900","-7600","108300","-131000","4.42"
"2892","110800","22300","100","-","1108"
"2894","218000","-50900","-","-","-"
"2897","85900","-40300","76100","-1000","1.13"
"2899","10500","600","7300","-800","1.44"
"2901","990700","-71800","-","-","-"
"2903","266100","-100","-","-","-"
"2904","20200","1000","9300","-2100","2.17"
"2907","26700","-3700","500","300","53.4"
"2908","12500","-10800","30700","-3200","0.41"
"2910","50600","-4700","6600","800","7.67"
"2911","1300","-","-","-","-"
"2914","6850200","-174500","321900","-559700","21.28"
"2915","65300","-2000","24500","-900","2.67"
"2916","6900","-500","-","-","-"
"2917","37400","-1300","-","-","-"
"2918","63800","-4600","50300","-4400","1.27"
"2922","7600","-100","5300","-","1.43"
"2923","8300","2200","-","-","-"
"2924","52600","300","2400","-1900","21.92"
"2926","1067500","2200","6300","900","169.44"
"2927","193200","-50000","-","-","-"
"2929","2094600","-157000","722300","294000","2.9"
"2930","3151200","-70000","971500","-8100","3.24"
"2931","2758900","-17100","707500","-98900","3.9"
"2932","35900","800","-","-","-"
"2933","117400","1700","42400","9300","2.77"
"2934","201300","3100","-","-","-"
"2935","40100","3100","-","-","-"
"2936","2108400","82600","885500","-100100","2.38"
"2937","353000","11000","13900","3400","25.4"
"2961","8400","1400","-","-","-"
"2962","707300","-96100","-","-30600","-"
"2970","519800","-1200","-","-","-"
"2975","492200","41900","6500","1100","75.72"
"2978","79300","900","-","-","-"
"2980","438500","-1500","184300","-14800","2.38"
"2981","133300","1300","-","-","-"
"2982","1596700","-38300","102300","-5200","15.61"
"2983","91700","-2400","-","-","-"
"2984","191000","-4500","300","200","636.67"
"2986","224200","28100","13400","1000","16.73"
"2987","926400","32300","100","100","9264"
"2991","153800","19600","-","-","-"
"2993","68900","3200","-","-","-"
"2997","141400","5000","-","-","-"
"2998","231500","-15800","-","-","-"
"2999","565600","-5100","-","-","-"
"3001","79800","-18200","8700","7800","9.17"
"3002","28600","3800","3300","800","8.67"
"3003","779500","-105000","1160600","6800","0.67"
"3004","157600","-30700","900","-","175.11"
"3010","684600","-3700","-","-500","-"
"3011","75600","-18300","-","-","-"
"3020","147700","-200","-","-","-"
"3021","170800","500","-","-","-"
"3023","41300","-5300","4600","-1500","8.98"
"3024","32700","-1600","-","-","-"
"3028","64700","3000","39800","1300","1.63"
"3030","423600","-9200","900","-400","470.67"
"3031","1273600","-49500","60000","-31300","21.23"
"3034","1571500","2400","93500","600","16.81"
"3035","132400","2300","118100","48600","1.12"
"3036","669500","37600","3500","-12300","191.29"
"3038","605100","-4000","222500","-32400","2.72"
"3040","235400","2100","-","-100","-"
"3041","677900","-15400","226100","-4100","3"
"3042","354800","-8300","19500","-2800","18.19"
"3045","16300","-1400","-","-","-"
"3046","347600","41300","698500","40900","0.5"
"3048","656200","54900","2309700","1135600","0.28"
"3050","221700","-30200","131400","-1000","1.69"
"3053","2584300","26200","-","-","-"
"3054","31300","2200","-","-","-"
"3058","700","-100","3500","-","0.2"
"3059","4500","800","1800","-","2.5"
"3063","80300","22100","84500","48300","0.95"
"3064","1852800","-196900","123600","-8100","14.99"
"3065","6100","-100","-","-","-"
"3067","61400","-1800","16700","-","3.68"
"3068","24700","5500","-","-","-"
"3069","116900","100","19400","-700","6.03"
"3070","82900","1900","-","-","-"
"3071","542100","12100","-","-","-"
"3073","581100","22200","1100","-1000","528.27"
"3075","74500","3700","-","-","-"
"3076","33200","-700","1700","-100","19.53"
"3077","11100","800","-","-","-"
"3079","282500","99700","8000","700","35.31"
"3080","51500","-400","-","-","-"
"3082","40500","-3200","107000","-9200","0.38"
"3083","997100","-32600","-","-600","-"
"3085","16900","-3200","101800","2300","0.17"
"3086","1302800","-26400","144100","-15400","9.04"
"3087","207000","-21500","29500","-5400","7.02"
"3088","85200","25000","78000","-5000","1.09"
"3089","48200","-2200","8900","-","5.42"
"3091","23700","1700","20400","-1700","1.16"
"3092","798100","169400","157800","-16200","5.06"
"3093","1597800","-327600","211400","-18100","7.56"
"3094","169900","-4600","-","-","-"
"3096","7600","100","-","-","-"
"3097","310200","43400","84800","-11400","3.66"
"3099","1406400","-597800","393200","25900","3.58"
"3101","698800","2200","54800","3200","12.75"
"3103","2223100","99800","176000","-22100","12.63"
"3104","174900","-2700","16800","-4400","10.41"
"3105","320600","28200","24200","-24600","13.25"
"3106","299400","7300","500","-100","598.8"
"3107","108700","25600","99200","-28200","1.1"
"3109","398800","-3100","104100","-2700","3.83"
"3110","111000","39800","101200","-9800","1.1"
"3111","292500","-5000","-","-","-"
"3113","1150700","-5000","-","-","-"
"3116","98700","-30600","119300","-1100","0.83"
"3121","1214900","-5200","3300","2000","368.15"
"3123","29300","-1500","-","-","-"
"3131","139200","1600","-","-","-"
"3132","1867000","166600","54100","-2300","34.51"
"3133","6521200","-321800","8000","7400","815.15"
"3134","178100","-4500","11100","-200","16.05"
"3135","167300","500","-","-","-"
"3137","161300","-17500","92800","-500","1.74"
"3138","151000","-7500","-","-","-"
"3139","128600","-900","2100","-","61.24"
"3140","21000","-2700","21100","1000","1"
"3141","831900","-95300","42600","-2000","19.53"
"3143","149000","-","-","-","-"
"3148","11200","-200","11400","-1300","0.98"
"3150","164700","12000","25100","-1600","6.56"
"3151","60400","6000","2500","-10100","24.16"
"3153","27100","5500","296900","112500","0.09"
"3154","56400","-8400","12700","-600","4.44"
"3156","79200","7600","2300","-500","34.43"
"3157","46200","400","100","-","462"
"3159","68500","22200","52400","-149300","1.31"
"3160","128300","-6900","97300","-2100","1.32"
"3161","199400","-200","-","-","-"
"3166","19000","-3400","1100","-1600","17.27"
"3167","84700","36100","101600","2600","0.83"
"3168","66100","3400","42100","21700","1.57"
"3169","270800","200","200","-600","1354"
"3172","36600","8200","32900","-35200","1.11"
"3173","49700","13200","-","-","-"
"3174","8400","-","-","-","-"
"3175","104200","6000","-","-","-"
"3176","134000","-2000","200","-200","670"
"3177","34900","-600","-","-","-"
"3178","44300","-1900","43400","-1000","1.02"
"3179","494300","-18000","21300","8000","23.21"
"3180","28100","-1400","45000","-1300","0.62"
"3181","432300","-5500","-","-","-"
"3182","456400","8200","135300","1100","3.37"
"3183","14900","-700","1500","-1300","9.93"
"3184","63300","-400","-","-","-"
"3185","237600","-2300","-","-","-"
"3186","214400","-36200","1164100","-437900","0.18"
"3187","1074100","-236900","21200","8100","50.67"
"3189","250800","1200","15300","-200","16.39"
"3190","14600","2400","-","-","-"
"3191","106200","9400","21300","200","4.99"
"3192","501700","-60100","-","-","-"
"3193","82300","-22500","201300","-51300","0.41"
"3195","291800","15800","23500","-","12.42"
"3196","30000","2900","42000","-7800","0.71"
"3197","264400","-30600","1002300","-18400","0.26"
"3198","38700","-4400","491300","-","0.08"
"3199","85300","-700","4700","1000","18.15"
"3201","24600","-18500","36700","-2000","0.67"
"3202","2118400","-41000","400","-","5296"
"3204","300300","39500","10500","800","28.6"
"3205","565800","-14100","-","-","-"
"3221","97400","5400","16100","-1000","6.05"
"3222","90900","-9100","908600","301200","0.1"
"3223","158700","-12400","-","-","-"
"3224","40300","9900","100","100","403"
"3228","229600","-36900","158700","-5300","1.45"
"3231","74900","-17900","89900","-24800","0.83"
"3232","52000","-12700","335800","68200","0.15"
"3236","2089000","12600","-","-","-"
"3237","2729600","-1300","-","-","-"
"3238","536100","13800","-","-","-"
"3241","75100","25200","200","200","375.5"
"3242","275000","42700","100500","-21100","2.74"
"3244","335400","13000","83500","-1400","4.02"
"3245","443800","4900","62400","-5800","7.11"
"3246","118800","12900","-","-","-"
"3248","182900","6800","-","-","-"
"3252","32800","100","8600","400","3.81"
"3254","90700","8400","204600","49000","0.44"
"3261","144900","-400","-","-","-"
"3264","1375400","-9300","-","-","-"
"3266","2043700","61100","-","-","-"
"3267","135400","-11600","-","-","-"
"3271","1481500","-47500","210000","-5400","7.05"
"3275","31900","-1800","-","-","-"
"3276","78100","-100","3000","-300","26.03"
"3277","140100","100","3700","-4200","37.86"
"3280","36000","-1100","3000","-900","12"
"3284","609000","-16000","33800","200","18.02"
"3286","122900","2600","-","-","-"
"3288","141700","-11900","110200","-22600","1.29"
"3289","1175700","-85900","299400","-35400","3.93"
"3291","43800","-7700","330200","11000","0.13"
"3293","127400","-3600","-","-","-"
"3294","138700","-6500","1300","-100","106.69"
"3297","16000","-300","-","-","-"
"3299","280300","-73000","76900","-44400","3.64"
"3300","445000","26500","-","-","-"
"3302","14700","-200","7900","-200","1.86"
"3306","94700","-1300","-","-","-"
"3315","6551300","5600","237400","35800","27.6"
"3316","32100","-900","-","-","-"
"3317","7800","-100","-","-","-"
"3319","759300","33700","191200","1000","3.97"
"3320","188900","9100","10100","3100","18.7"
"3321","578200","12900","4700","-500","123.02"
