"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1301","27000","-800","5100","-100","5.29"
"1332","917400","115200","376500","-12300","2.44"
"1333","585900","-18200","62900","-1000","9.31"
"1375","233100","2600","3100","-","75.19"
"1376","26000","-8000","-","-","-"
"1377","48500","-7100","27900","-2200","1.74"
"1379","40500","6200","27200","-2700","1.49"
"1380","4000","-300","-","-","-"
"1381","7100","600","-","-","-"
"1382","112300","-16100","200","-1300","561.5"
"1383","11600","1000","-","-","-"
"1384","135100","-12100","-","-","-"
"1400","604800","13600","-","-","-"
"1401","79800","-3900","-","-","-"
"1407","335400","12900","112000","-1900","2.99"
"1414","62200","1300","23600","-200","2.64"
"1417","81200","600","19700","-5400","4.12"
"1418","757700","-5800","228800","-1000","3.31"
"1419","277700","-4400","210400","-3100","1.32"
"1420","26100","-","3100","-","8.42"
"1429","523400","6500","18500","-2800","28.29"
"1430","145800","-","51400","200","2.84"
"1431","51400","-5300","127400","3900","0.4"
"1433","295100","-13900","149100","3200","1.98"
"1434","284500","-15100","66300","-5400","4.29"
"1435","2163600","-2000","1100","-","1966.91"
"1436","106300","-","-","-","-"
"1438","46400","-","-","-","-"
"1439","55500","300","-","-","-"
"1443","797100","16600","-","-","-"
"1444","37500","-800","-","-","-"
"1446","93200","7700","250800","112600","0.37"
"1447","2140600","-11500","-","-","-"
"1450","22400","-400","-","-","-"
"1451","48400","1700","-","-","-"
"1491","1849800","-158300","-","-","-"
"1514","11197300","35400","9700","200","1154.36"
"1515","131900","-3700","22100","-4100","5.97"
"1518","1383500","-32800","725300","-3900","1.91"
"1605","8255700","1550400","1466700","-168100","5.63"
"1662","330700","6100","51100","-11700","6.47"
"1663","299200","-13100","7900","-1900","37.87"
"1711","549400","-13900","-","-","-"
"1712","378600","-27200","16400","-1500","23.09"
"1716","72100","-1000","2800","-","25.75"
"1717","177600","-9600","100","100","1776"
"1718","72100","1300","-","-","-"
"1719","389900","31500","139100","-6300","2.8"
"1720","327200","5900","77800","16700","4.21"
"1721","20700","-81400","91600","-1300","0.23"
"1723","16500","-","-","-","-"
"1724","194700","800","-","-","-"
"1726","156700","9700","789200","250300","0.2"
"1730","98700","1500","-","-","-"
"1736","12900","-4900","-","-","-"
"1739","478900","39100","-","-","-"
"1743","34300","-1100","-","-","-"
