"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1301","34000","1800","3500","700","9.71"
"1332","1721900","136000","206900","23400","8.32"
"1333","637100","15700","87900","-800","7.25"
"1375","181000","-8600","3300","100","54.85"
"1376","31900","-4500","-","-","-"
"1377","50500","4400","43500","13700","1.16"
"1379","60900","2200","13000","-6000","4.68"
"1380","7000","1800","-","-1300","-"
"1381","5400","-700","-","-","-"
"1382","105200","46400","-","-","-"
"1383","16200","1000","-","-","-"
"1384","170000","-200","-","-","-"
"1400","641300","-65600","-","-","-"
"1401","126700","14200","-","-","-"
"1407","220400","-5800","92700","-2300","2.38"
"1414","44100","2100","24800","-1100","1.78"
"1417","137400","1600","27800","5300","4.94"
"1418","331800","-17300","43500","-200","7.63"
"1419","227900","-39600","733100","220700","0.31"
"1420","36600","1500","3700","-200","9.89"
"1429","586900","-4700","16000","200","36.68"
"1430","110100","-7700","115300","19600","0.95"
"1431","41600","-1200","15500","-2000","2.68"
"1433","206900","800","110600","-2100","1.87"
"1434","282500","19500","26700","300","10.58"
"1435","2031000","4000","1000","-","2031"
"1436","96700","1900","-","-","-"
"1438","45100","500","-","-","-"
"1439","51500","-4000","-","-","-"
"1443","776400","7800","-","-","-"
"1444","32400","-500","-","-","-"
"1446","44300","-3000","41800","400","1.06"
"1447","2045700","-3700","-","-","-"
"1450","21900","800","-","-","-"
"1451","55700","1600","-","-","-"
"1491","1440100","89100","-","-","-"
"1514","2519000","-1049800","12700","-24400","198.35"
"1515","66500","-10500","10100","4300","6.58"
"1518","1077500","-97300","717600","-5700","1.5"
"1605","8037500","-393200","1115700","-67400","7.2"
"1662","465700","-17400","71300","9600","6.53"
"1663","453300","-10700","5600","-3300","80.95"
"1711","595100","2300","-","-","-"
"1712","542500","-26400","6000","1000","90.42"
"1716","117300","16800","2100","100","55.86"
"1717","201400","14500","-","-","-"
"1718","71500","-100","-","-","-"
"1719","444000","-9800","93700","800","4.74"
"1720","489300","72600","178600","71700","2.74"
"1721","27300","1100","77400","-4700","0.35"
"1723","14900","-1300","-","-","-"
"1724","196900","-500","-","-","-"
"1726","388800","146200","8100","-3000","48"
"1730","108200","8500","-","-","-"
"1736","7400","-700","-","-","-"
"1739","312900","2800","-","-","-"
"1743","36900","4100","-","-","-"
"1757","5308400","-21000","-","-","-"
"1758","94900","300","-","-","-"
"1762","14600","900","1600","600","9.13"
"1764","8100","100","-","-","-"
"1766","11800","1500","8200","-300","1.44"
"1768","6300","600","31000","-100","0.2"
"1770","60000","-8800","-","-","-"
"1773","8000","-1000","-","-","-"
"1775","42300","-300","-","-","-"
"1776","117100","-22700","-","-","-"
"1780","24900","-2600","16800","2300","1.48"
"1783","3578100","-94600","-","-","-"
"1786","1052000","110900","34600","5100","30.4"
"1787","3700","200","-","-","-"
"1788","4200","400","-","-","-"
"1789","126600","3100","4700","-200","26.94"
"1793","5000","100","-","-","-"
"1795","2100","-","-","-","-"
"1798","95100","900","-","-","-"
"1799","86000","1500","500","-","172"
"1801","78000","-3200","238100","-45500","0.33"
"1802","384200","16000","301000","5600","1.28"
"1803","991700","-146100","350500","-108600","2.83"
"1805","728100","9400","12700","200","57.33"
"1807","137000","-1100","-","-","-"
"1808","302400","14800","251700","-28900","1.2"
"1810","42800","-300","2800","-400","15.29"
"1811","85100","1100","400","-300","212.75"
"1812","929500","-37000","318100","26500","2.92"
"1813","143900","600","8300","800","17.34"
"1814","105700","-11000","21400","1400","4.94"
"1815","198000","300","7900","-100","25.06"
"1820","180000","-14300","62600","4400","2.88"
"1821","1283300","95600","214700","500","5.98"
"1822","46300","22600","9900","-4300","4.68"
"1826","977000","-4400","51700","-3800","18.9"
"1827","1375500","-1300","600","100","2292.5"
"1828","126300","3600","-","-","-"
"1833","176400","-1600","6800","-1200","25.94"
"1835","9800","-400","47100","17600","0.21"
"1840","457300","17900","-","-","-"
"1841","36500","17300","-","-","-"
"1844","395200","5200","-","-","-"
"1847","120600","-3100","400","-","301.5"
"1848","40000","4200","19300","100","2.07"
"1850","686700","5900","-","-","-"
"1852","115900","17300","14600","-1200","7.94"
"1853","481700","-4200","-","-","-"
"1860","582600","522100","130300","-24900","4.47"
"1861","61500","500","16300","-23600","3.77"
"1866","25300","3000","1300","-200","19.46"
"1867","14000","1200","500","-100","28"
"1870","59900","2800","8300","-1500","7.22"
"1871","643400","147800","216000","-1200","2.98"
"1873","480700","-103200","252700","-100","1.9"
"1878","10900","-13300","36900","5900","0.3"
"1879","437500","62700","7000","-11000","62.5"
"1882","274200","78100","28300","-1500","9.69"
"1884","34300","-3000","11100","-2000","3.09"
"1885","39900","-7100","3100","-1000","12.87"
"1887","277400","7400","43700","25500","6.35"
"1888","37600","-1200","4100","-100","9.17"
"1890","296500","-15300","35700","19300","8.31"
"1893","738100","33600","60700","7000","12.16"
"1897","4100","-","-","-","-"
"1898","1098900","-35900","50900","1000","21.59"
"1899","52800","1100","24700","8800","2.14"
"1904","63900","10500","75100","39700","0.85"
"1905","150600","-","-","-","-"
"1909","217500","-1800","-","-","-"
"1911","718000","-10500","159900","17800","4.49"
"1914","72800","-2500","600","-3800","121.33"
"1921","86700","19900","6300","1100","13.76"
"1925","159100","14000","99400","1600","1.6"
"1926","87200","400","46000","16200","1.9"
"1928","400800","-10900","101800","-3500","3.94"
"1929","97200","-800","21800","-500","4.46"
"1930","84000","2100","6200","100","13.55"
"1934","186000","1700","4100","700","45.37"
"1938","88300","700","300","-","294.33"
"1939","36100","1600","13400","-300","2.69"
"1941","57200","100","24300","-1700","2.35"
"1942","71400","4200","81900","-3200","0.87"
"1944","20300","4300","60900","-9800","0.33"
"1945","76100","6600","3900","-100","19.51"
"1946","7200","100","300","100","24"
"1948","6500","500","-","-","-"
"1949","30600","900","1300","-500","23.54"
"1950","12600","2200","25200","-10200","0.5"
"1951","43300","-4300","50300","2500","0.86"
"1952","27100","-900","29300","-100","0.92"
"1959","47700","3800","32200","1200","1.48"
"1960","134900","-","-","-","-"
"1961","129000","600","34400","8400","3.75"
"1963","1189500","-192600","242500","35200","4.91"
"1964","82700","-","2500","1500","33.08"
"1965","29700","-1200","3400","100","8.74"
"1966","499700","-41100","22200","6000","22.51"
"1967","515800","200","2700","400","191.04"
"1968","8200","1900","800","100","10.25"
"1969","85500","15100","35800","11800","2.39"
"1971","122200","-5200","-","-","-"
"1972","110800","3300","9100","-300","12.18"
"1973","24000","-18300","29600","1000","0.81"
"1975","24700","1900","3200","-2400","7.72"
"1976","38200","4100","28100","-1200","1.36"
"1979","56400","15600","37600","12900","1.5"
"1980","36200","3200","1900","1000","19.05"
"1981","3000","2600","-","-","-"
"1982","35800","100","11400","2200","3.14"
"1992","1300","-","-","-","-"
"1994","54700","-300","-","-","-"
"1997","21100","-1700","-","-","-"
"2001","175800","-14600","11700","-1200","15.03"
"2002","228500","47900","91200","-37400","2.51"
"2003","46100","-100","500","100","92.2"
"2004","22800","-500","2200","-","10.36"
"2009","90500","-4000","-","-","-"
"2053","350300","26300","4000","500","87.58"
"2055","372500","30900","300","-200","1241.67"
"2060","458100","24100","1200","500","381.75"
"2107","81700","200","-","-100","-"
"2108","7100","-8400","1000","100","7.1"
"2109","26500","4600","9800","2600","2.7"
"2112","582200","-12700","21300","200","27.33"
"2114","43500","-4800","100800","-5900","0.43"
"2117","56300","700","21200","-200","2.66"
"2120","2495400","-113600","84000","20100","29.71"
"2121","270600","-5000","19300","-3800","14.02"
"2122","152500","-1800","-","-","-"
"2124","64900","-1500","25700","-600","2.53"
"2127","10881500","-135800","342800","-99000","31.74"
"2130","332800","-8700","184400","5800","1.8"
"2134","9134000","-11100","-","-","-"
"2136","65400","300","-","-","-"
"2138","1873100","17100","133700","10500","14.01"
"2139","52100","1100","1500","-100","34.73"
"2146","621300","16100","79000","-2200","7.86"
"2148","249300","-12000","200","-400","1246.5"
