"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1850","732200","-5800","-","-","-"
"1852","113000","1500","14500","-1700","7.79"
"1853","407100","-2000","-","-","-"
"1860","876700","524500","322000","-14000","2.72"
"1861","177600","-16700","37600","-","4.72"
"1866","15800","-1200","3100","-900","5.1"
"1867","9900","-2800","1900","-500","5.21"
"1870","70900","-9800","20200","-3700","3.51"
"1871","631100","23700","37000","-8200","17.06"
"1873","426200","-37600","261100","-","1.63"
"1878","28700","-5800","38300","-6200","0.75"
"1879","374100","3300","17800","-8200","21.02"
"1882","23800","-","15300","-2100","1.56"
"1884","6300","600","5700","-1100","1.11"
"1885","36400","-101100","8400","-1700","4.33"
"1887","427000","-600","13600","2000","31.4"
"1888","36000","-3100","11500","-1000","3.13"
"1890","563300","90500","92200","26000","6.11"
"1893","420300","-52700","93200","-13400","4.51"
"1897","2500","-300","-","-","-"
"1898","1139100","16500","103900","-4300","10.96"
"1899","91600","3300","800","100","114.5"
"1904","10100","1100","900","-","11.22"
"1905","148400","19000","-","-","-"
"1909","234500","-4700","100","-","2345"
"1911","409700","15500","321200","-91600","1.28"
"1914","37500","-1300","500","-1200","75"
"1921","90200","-19700","8800","-900","10.25"
"1925","222500","21500","145800","3500","1.53"
"1926","56500","-","4600","-3100","12.28"
"1928","491600","-53700","140400","-87200","3.5"
"1929","117800","4200","30200","-600","3.9"
"1930","73800","-2700","8000","-5000","9.22"
"1934","132800","1200","2700","-2700","49.19"
"1938","76400","-700","300","-","254.67"
"1939","38800","-3300","100","-1700","388"
"1941","44000","-","42500","-1300","1.04"
"1942","92800","6500","217200","44400","0.43"
"1944","16300","6100","74000","-6700","0.22"
"1945","53600","-4800","14400","-2100","3.72"
"1946","14700","100","200","-3000","73.5"
"1948","18600","-","-","-","-"
"1949","16600","600","1600","-1500","10.38"
"1950","8000","-4300","39600","1100","0.2"
"1951","93300","20900","41500","9000","2.25"
"1952","23800","-700","23200","-5700","1.03"
"1959","40100","2300","49700","3800","0.81"
"1960","868800","424800","-","-","-"
"1961","87500","-10100","21200","-2800","4.13"
"1963","504000","-9900","268100","5000","1.88"
"1964","54600","-9900","3700","-2700","14.76"
"1965","19400","-8700","6000","-700","3.23"
"1966","484100","-9200","51500","-2400","9.4"
"1967","569500","100","55700","-23300","10.22"
"1968","11000","3000","1800","-1800","6.11"
"1969","68600","30300","41500","-1200","1.65"
"1971","85100","2500","-","-","-"
"1972","181000","-2000","2200","-100","82.27"
"1973","44000","-2500","50800","500","0.87"
"1975","7800","200","300","-100","26"
"1976","93000","-110300","15600","-600","5.96"
"1979","5400","-3000","22400","-4100","0.24"
"1980","15300","-3100","6900","-1800","2.22"
"1981","900","-100","-","-","-"
"1982","35900","600","10700","-1600","3.36"
"1992","1900","-","-","-","-"
"1994","142000","-10700","-","-","-"
"1997","24400","200","-","-","-"
"2001","190600","-16200","22800","-3400","8.36"
"2002","197600","-58400","111200","-1700","1.78"
"2003","42400","600","400","100","106"
"2004","20900","-400","2200","-700","9.5"
"2009","139500","4800","-","-","-"
"2053","384500","4200","3200","-100","120.16"
"2055","308000","-300","300","-1400","1026.67"
"2060","592000","24300","6900","300","85.8"
"2107","116500","-2900","-","-","-"
"2108","16000","-1800","2400","-2700","6.67"
"2109","32300","600","11200","-300","2.88"
"2112","426000","-87900","27100","-100","15.72"
"2114","69600","-","99700","-11800","0.7"
"2117","64200","-9500","22200","500","2.89"
"2120","1729500","40200","76500","-26000","22.61"
"2121","260900","15700","50100","-21000","5.21"
"2122","204800","-5800","-","-","-"
"2124","45700","900","23000","100","1.99"
"2127","10819200","-740400","348100","45900","31.08"
"2130","468600","-17500","148200","5300","3.16"
"2134","9036600","-237900","-","-","-"
"2136","75100","-7900","-","-","-"
"2138","2277500","-162300","258500","-143500","8.81"
"2139","47000","-8900","1300","-","36.15"
"2146","586200","-62700","57000","-6400","10.28"
"2148","411400","5200","100","-","4114"
"2150","1614800","-102100","-","-300","-"
"2152","47900","-1100","-","-","-"
"2153","238500","2000","500","-","477"
"2154","60600","3600","22100","-12600","2.74"
"2156","138200","-8200","-","-","-"
"2157","550200","-54900","3295100","723300","0.17"
"2158","2467500","-265500","-","-","-"
"2160","5454700","-262100","326300","235600","16.72"
"2162","2029300","104400","81700","-2700","24.84"
"2163","117600","-9800","100","-","1176"
"2164","174700","40100","-","-","-"
"2168","202300","8900","47200","2800","4.29"
"2169","15000","-2600","1900","600","7.89"
"2170","2467600","-158800","86500","-4700","28.53"
"2173","131800","-1000","1700","-200","77.53"
"2175","430500","8000","52900","6700","8.14"
"2179","4600","-","-","-","-"
"2180","83800","5700","2700","-","31.04"
"2181","126800","63700","37300","8800","3.4"
"2183","76600","-600","-","-","-"
"2185","117700","-12500","-","-","-"
"2186","97800","-3000","-","-","-"
"2193","961500","-40600","89600","-56600","10.73"
"2195","269600","-18700","-","-","-"
"2196","596000","-155600","33300","4200","17.9"
"2198","160100","-11700","11100","-9800","14.42"
"2201","81300","-3600","23900","-3500","3.4"
"2204","6100","-300","2900","-","2.1"
"2206","111900","-1400","85700","-500","1.31"
"2207","14000","800","50200","22700","0.28"
"2208","3300","-2200","-","-","-"
"2209","8600","-","400","-","21.5"
"2211","54300","700","11100","100","4.89"
"2212","86500","-76500","597200","7300","0.14"
"2215","92400","18000","3500","1800","26.4"
"2216","131200","-13700","54100","-1000","2.43"
"2217","15700","-1200","5900","-500","2.66"
"2220","15300","-100","2400","-600","6.38"
"2221","2300","-400","-","-","-"
"2222","112000","17600","111600","-19000","1"
"2224","5700","100","-","-","-"
"2226","10900","-2200","3400","-800","3.21"
"2229","340100","28200","73700","7200","4.61"
"2264","83700","-28400","57300","700","1.46"
"2266","21400","-3100","14300","-200","1.5"
"2267","1357600","36000","96700","27000","14.04"
"2268","10100","1800","-","-","-"
"2269","299800","76400","97400","-36600","3.08"
"2270","133900","-22700","57600","6900","2.32"
"2281","366500","-18000","33700","7400","10.88"
"2282","372400","-13500","41000","-1300","9.08"
"2286","256200","-17200","1500","-100","170.8"
"2288","31000","-6300","56500","11200","0.55"
"2291","11300","-1300","3400","-600","3.32"
"2292","8000","-600","18300","4400","0.44"
"2293","300","100","-","-","-"
"2294","23500","1300","6600","1200","3.56"
"2296","42300","-15900","26800","-5100","1.58"
"2300","9900","-2200","-","-","-"
"2301","47200","3500","22300","-2200","2.12"
"2303","143600","-3800","-","-","-"
"2304","200100","-30600","105800","-14700","1.89"
"2305","61200","1200","486900","56900","0.13"
"2307","233500","-11200","10800","400","21.62"
"2309","283900","-9100","4500","-500","63.09"
"2311","81200","7600","-","-100","-"
"2315","10697600","31100","1401900","-171500","7.63"
"2317","3667700","-343300","112300","-9900","32.66"
"2321","1700100","8700","-","-","-"
"2323","115900","-9600","-","-","-"
"2325","19600","-700","13000","-100","1.51"
"2326","171000","1400","7500","2400","22.8"
"2327","27200","3400","51100","-1100","0.53"
"2329","67600","-800","-","-","-"
"2330","1912700","-563100","-","-","-"
"2331","269400","-35000","64400","100","4.18"
"2332","84600","-10400","1800","600","47"
"2334","456500","-56200","300","100","1521.67"
"2335","42400","1400","48600","20600","0.87"
"2337","1870700","-57700","174900","3800","10.7"
"2338","20800","1200","-","-","-"
"2340","157000","56000","-","-","-"
"2341","1228400","35700","-","-","-"
"2342","732900","23400","-","-","-"
"2344","64000","-7500","-","-","-"
"2345","2818900","-233700","-","-","-"
"2349","8900","-2600","-","-","-"
"2351","204500","-6300","-","-","-"
"2353","9696100","293100","131800","-55400","73.57"
"2354","677000","-81900","-","-","-"
"2359","39900","-4400","2500","-1200","15.96"
"2370","18502000","-2510100","-","-","-"
"2371","840900","-40400","152300","-26500","5.52"
"2372","735400","-36300","7700","-2500","95.51"
"2373","68600","-1200","-","-","-"
"2374","128800","3200","46400","19200","2.78"
"2375","846700","22400","19300","-","43.87"
"2376","69900","-3400","-","-","-"
"2378","125400","-5400","567600","21000","0.22"
"2379","232200","200","68500","51300","3.39"
"2384","411100","-4900","1100","-1000","373.73"
"2385","1120400","-81900","500","500","2240.8"
"2388","4630700","-402000","-","-","-"
"2389","1013600","221700","25500","100","39.75"
"2391","65900","-8700","-","-","-"
"2393","24100","-1300","-","-","-"
"2395","1374400","97400","231900","-68300","5.93"
"2397","591100","-21100","-","-","-"
"2402","8400","-6800","-","-","-"
"2404","236100","-21300","175900","-14800","1.34"
"2408","91800","-800","-","-","-"
"2410","483100","22100","7100","-300","68.04"
"2411","237100","-12700","3600","400","65.86"
"2412","1113800","39300","132800","-7200","8.39"
"2413","4065900","738400","244000","77400","16.66"
"2415","130500","-7900","-","-","-"
"2418","575900","-48600","11200","2900","51.42"
"2424","365600","-5200","500","-","731.2"
"2425","35800","-5800","-","-","-"
"2427","2207800","211000","123300","-7700","17.91"
"2428","813000","1900","14000","1100","58.07"
"2429","323700","41300","1800","-400","179.83"
"2432","1020900","127700","105100","-4100","9.71"
"2433","115100","54900","218100","12900","0.53"
"2435","1269300","-21600","114900","-8400","11.05"
"2436","314600","18500","-","-","-"
"2437","1738700","-60400","-","-","-"
"2438","927700","-21700","167200","-10500","5.55"
"2440","1500100","52700","458300","-19400","3.27"
"2445","202500","-29800","2400","-4600","84.38"
"2449","58600","-18400","-","-","-"
"2453","41300","-64000","5400","-800","7.65"
"2454","450300","6600","-","-","-"
"2459","354300","2400","-","-","-"
"2461","438900","49100","50200","1100","8.74"
"2462","279300","39300","67500","-2900","4.14"
"2464","620000","-9100","3200","-","193.75"
"2468","400700","-15600","4700","-1200","85.26"
"2469","56400","-300","-","-","-"
"2471","2763600","-407000","51400","12200","53.77"
"2475","23100","1500","1500","-300","15.4"
"2477","114100","-2600","10300","500","11.08"
"2479","798500","-28800","-","-","-"
"2480","29600","3500","-","-","-"
"2481","31700","-600","1000","-6600","31.7"
"2483","142300","-","-","-","-"
"2484","1624500","106000","2335800","-218300","0.7"
"2485","122400","10900","1900","-","64.42"
"2487","1500","-100","600","-","2.5"
"2488","719300","-47600","-","-","-"
"2489","775600","-10000","58800","7700","13.19"
"2491","580900","66400","73300","27200","7.92"
"2492","1278900","-110500","634800","40500","2.01"
"2493","14500","-5800","-","-","-"
"2497","434600","-33500","12600","-5000","34.49"
"2498","138400","3700","-","-","-"
"2499","101800","7500","-","-","-"
"2501","29500","-22400","200200","23600","0.15"
"2502","358100","8400","107200","-50800","3.34"
"2503","1785300","56100","115600","-8400","15.44"
"2531","63700","1300","64500","-10500","0.99"
"2533","667900","-172000","63500","7100","10.52"
"2540","10400","-3200","6500","1900","1.6"
"2573","12900","-200","-","-","-"
"2579","527300","-11300","54900","-66400","9.6"
"2585","340200","83900","1400","-","243"
"2586","3188700","24900","-","-","-"
"2587","159700","-400","33300","9700","4.8"
"2588","110600","-300","-","-","-"
"2590","7000","-400","58800","-2000","0.12"
"2593","359100","-46000","86900","11200","4.13"
"2594","13600","3500","31000","9000","0.44"
"2597","43600","3400","-","-","-"
"2599","9500","-2400","5000","-700","1.9"
"2602","34100","-2300","23100","7500","1.48"
"2607","145400","-37500","83300","-6100","1.75"
"2612","8000","-700","-","-","-"
"2613","88700","-15800","7800","-400","11.37"
"2651","277800","4900","110400","-8400","2.52"
"2652","590500","58400","67200","-19800","8.79"
"2653","21600","-1600","-","-","-"
"2654","83700","-21800","-","-","-"
"2656","1780600","-4400","-","-","-"
"2659","16600","-6000","25400","-1200","0.65"
"2664","22200","6300","7100","600","3.13"
"2666","1204900","-46400","-","-","-"
"2667","3847600","3800","361500","-18500","10.64"
"2668","29300","-400","-","-","-"
"2669","6700","-1300","21300","2600","0.31"
"2670","78200","-22400","31800","-900","2.46"
"2673","751500","24000","-","-","-"
"2674","75000","-10100","13800","-1400","5.43"
"2676","37800","-4100","7800","-1600","4.85"
"2678","118800","-100","40000","-8700","2.97"
"2681","513200","-91800","229000","158500","2.24"
"2683","7400","-4600","-","-","-"
"2685","149100","-28800","59000","-3700","2.53"
"2686","24200","-7000","42400","-","0.57"
"2687","464900","-28800","172300","-600","2.7"
"2689","18400","200","1500","-","12.27"
"2692","5400","-10200","1300","1000","4.15"
"2693","494300","-10500","-","-","-"
"2694","503700","18800","36900","1600","13.65"
"2695","182800","13200","128000","28500","1.43"
"2698","11000","-8800","2300","-","4.78"
"2700","16800","-500","-","-","-"
"2702","144700","-25400","98400","-4000","1.47"
"2705","28900","-1100","-","-","-"
"2706","25900","-600","-","-","-"
"2708","200400","39600","4800","4800","41.75"
"2715","217900","44500","5700","300","38.23"
"2721","942800","-74300","-","-","-"
"2722","188200","3000","56400","-700","3.34"
"2726","320100","-50800","61700","-7300","5.19"
"2730","218000","-65500","74100","-5400","2.94"
"2733","14600","-100","5900","-1400","2.47"
"2734","62000","-1200","9000","-5800","6.89"
"2735","103500","-2000","15200","-3300","6.81"
"2736","9600","-400","-","-","-"
"2737","75400","5700","7900","2400","9.54"
"2742","18700","-2800","4100","600","4.56"
"2743","4423900","-78300","-","-","-"
"2747","5300","-200","-","-","-"
"2749","2700500","-159100","933800","-5100","2.89"
"2750","51900","-32800","-","-","-"
"2751","22800","-1800","6000","-200","3.8"
"2752","74000","23800","293000","2000","0.25"
"2753","33900","900","1200","600","28.25"
"2754","23800","-1100","-","-","-"
"2760","165900","-22900","32900","-1200","5.04"
"2762","1545800","42600","-","-","-"
"2763","71800","21900","1600","300","44.88"
"2764","2370400","105800","100","-","23704"
"2767","2075800","-306000","54000","9400","38.44"
"2768","2006200","205600","167100","3300","12.01"
"2769","49900","-100","-","-","-"
"2776","4806500","-4700","-","-","-"
"2778","1787800","-45900","4500","-700","397.29"
"2780","445100","-104000","900","300","494.56"
"2782","231300","14200","65800","-16300","3.52"
"2784","40200","-1100","353000","9300","0.11"
"2788","2266900","-235200","-","-","-"
"2789","52400","5300","-","-","-"
"2790","43800","-2300","-","-","-"
"2791","13800","1800","60100","-2200","0.23"
"2792","235400","-6400","18900","400","12.46"
"2795","6600","-2100","-","-","-"
"2796","45800","3200","1800","200","25.44"
"2798","3700","-1400","-","-","-"
"2801","131200","16200","70400","-4900","1.86"
"2802","233400","-74900","414600","700","0.56"
"2804","6900","-400","105500","-3400","0.07"
"2805","18000","-4400","-","-","-"
"2806","18500","2300","-","-","-"
"2809","100400","-15100","390100","-2900","0.26"
"2810","81900","-6800","55200","-15200","1.48"
"2811","114900","-33100","362200","-40800","0.32"
"2812","301600","55300","-","-","-"
"2813","37100","2400","-","-","-"
"2814","45700","1000","-","-","-"
"2815","16800","-1600","6800","600","2.47"
"2816","8300","1500","300","-200","27.67"
"2818","1800","-1400","1200","-","1.5"
"2819","4900","-100","500","-100","9.8"
"2820","221200","7200","-","-","-"
"2830","20200","-500","-","-","-"
"2831","3400","-300","-","-","-"
"2871","32600","-4500","47000","8800","0.69"
"2872","81300","2900","-","-","-"
"2874","14400","-4700","220400","16200","0.07"
"2875","239300","-40300","20500","-4100","11.67"
"2876","137100","108400","-","-","-"
"2877","1500","500","-","-","-"
"2882","71800","-10100","312800","16300","0.23"
"2883","13300","-4000","-","-","-"
"2884","396100","-41600","172600","56600","2.29"
"2892","158600","18000","100","-","1586"
"2894","220800","-18300","-","-","-"
"2897","75500","6900","32700","-6200","2.31"
"2899","16900","-5300","7100","-400","2.38"
"2901","760800","-170700","-","-","-"
"2903","267200","-3700","-","-","-"
"2904","20700","-500","5800","-2800","3.57"
"2907","23600","-2100","1500","-500","15.73"
"2908","5400","-2600","32900","100","0.16"
"2910","43100","-2100","9900","2800","4.35"
"2911","1500","300","-","-","-"
"2914","7123700","599800","310000","-28500","22.98"
"2915","71400","2100","23800","-500","3"
"2916","3900","-5200","-","-","-"
"2917","31100","-5100","-","-","-"
"2918","57300","-16300","64300","-12600","0.89"
"2922","4500","-100","5400","-1000","0.83"
"2923","10100","100","-","-","-"
"2924","38500","-67200","9100","-5100","4.23"
"2926","1040600","-12700","5600","100","185.82"
"2927","159600","-22700","-","-","-"
"2929","1839400","-97500","696200","-9300","2.64"
"2930","3012400","-4500","967100","-3300","3.11"
"2931","2710900","256100","725000","17200","3.74"
"2932","31300","-2700","100","100","313"
"2933","117800","-17100","94500","30800","1.25"
"2934","228200","37800","-","-","-"
"2935","37500","-1600","-","-","-"
"2936","1960800","45500","838800","-84200","2.34"
"2937","243300","-37400","40000","-4400","6.08"
"2961","7600","-1000","-","-","-"
"2962","634400","-93300","1800","1800","352.44"
"2970","517700","-900","-","-","-"
"2975","564800","70800","3600","-1400","156.89"
"2978","79300","-1400","-","-","-"
"2980","465500","-2000","138800","-16900","3.35"
"2981","162700","29000","-","-800","-"
"2982","1758300","7800","71700","-1600","24.52"
"2983","98300","5900","-","-","-"
"2984","198000","-6500","-","-100","-"
"2986","251200","6100","15600","200","16.1"
"2987","943200","6700","-","-","-"
"2991","154900","800","-","-","-"
"2993","70700","800","-","-","-"
"2997","139900","-2600","-","-","-"
"2998","230700","5900","25100","300","9.19"
"2999","575400","27600","-","-","-"
"3001","94500","8800","600","-300","157.5"
"3002","14400","200","3500","-1800","4.11"
"3003","603700","-66800","1160400","2200","0.52"
"3004","103200","-45000","900","-","114.67"
"3010","828300","96000","-","-7500","-"
"3011","74400","-","-","-","-"
"3020","142700","-5100","-","-","-"
"3021","170600","5200","100","100","1706"
"3023","53600","8200","4700","-500","11.4"
"3024","28200","-5100","-","-","-"
"3028","101200","18200","46600","3500","2.17"
"3030","411600","86900","-","-5400","-"
"3031","1201700","-9000","43700","-15900","27.5"
"3034","1524100","-9500","82900","-11500","18.38"
"3035","127000","4100","74400","-129500","1.71"
"3036","579500","-17800","3900","-1700","148.59"
"3038","612900","58100","203300","9500","3.01"
"3040","222400","-6400","-","-","-"
"3041","653000","-18700","222000","-3500","2.94"
"3042","340200","-3800","7100","-8500","47.92"
"3045","9500","-2000","-","-","-"
"3046","330700","-6700","1062000","170800","0.31"
"3048","559700","-28300","5260300","1509700","0.11"
"3050","216100","-400","129500","-2000","1.67"
"3053","2544200","-38400","-","-","-"
"3054","49700","19900","-","-","-"
"3058","9200","8400","42100","38600","0.22"
"3059","3600","-400","1800","-","2"
"3063","113400","42300","256900","140300","0.44"
"3064","2096500","262100","126300","-1300","16.6"
"3065","2400","-1200","-","-","-"
"3067","55800","-2400","20500","4900","2.72"
"3068","22900","-4500","-","-","-"
"3069","638000","526100","194000","174200","3.29"
"3070","83300","-","-","-","-"
"3071","567100","14100","-","-","-"
"3073","524700","-6600","900","-100","583"
"3075","81900","4700","-","-","-"
"3076","147500","114800","10400","8800","14.18"
"3077","11100","100","-","-","-"
"3079","303700","12700","6000","-1300","50.62"
"3080","52400","-4800","-","-","-"
"3082","43200","3400","98700","-4400","0.44"
"3083","933900","-14800","-","-","-"
"3085","8900","-8100","56600","-20100","0.16"
"3086","716300","108100","193400","-34300","3.7"
"3087","145500","-18400","28900","-2600","5.03"
"3088","170200","87600","100400","5700","1.7"
"3089","49300","2900","8300","-100","5.94"
"3091","18500","-1800","20400","-300","0.91"
"3092","713300","-15700","154700","4200","4.61"
"3093","1413600","-159700","184500","-5700","7.66"
"3094","182100","-2400","-","-","-"
"3096","15800","7400","-","-","-"
"3097","251600","-48700","92900","12100","2.71"
"3099","1107500","222400","470200","-204100","2.36"
"3101","763600","63100","47600","-19400","16.04"
"3103","2379800","-70300","155900","-46300","15.26"
"3104","100800","-29700","13000","300","7.75"
"3105","361300","19800","25700","-500","14.06"
"3106","292000","3300","-","-400","-"
"3107","67700","-16800","99900","-1900","0.68"
"3109","373200","-2100","113200","-900","3.3"
"3110","59800","100","223600","-7200","0.27"
"3111","292600","-7100","-","-","-"
"3113","1083100","-28900","-","-","-"
"3116","75800","-2700","131600","7300","0.58"
"3121","1206200","-7200","9400","5800","128.32"
"3123","29600","-400","-","-","-"
"3131","192200","11500","-","-","-"
"3132","528800","-881800","48800","-3600","10.84"
"3133","6545000","-125700","400","-200","16362.5"
"3134","143400","-19500","10200","-800","14.06"
"3135","245600","75000","-","-","-"
"3137","153600","-4300","91000","-1800","1.69"
"3138","142200","-1300","-","-","-"
"3139","126400","-400","4500","1200","28.09"
"3140","21700","-800","13900","-5700","1.56"
"3141","830000","107000","72400","22200","11.46"
"3143","137600","-12800","-","-","-"
"3148","6500","-2500","12300","100","0.53"
"3150","258500","48700","14700","-7600","17.59"
"3151","29700","-28400","2500","-100","11.88"
"3153","40700","7300","604900","185000","0.07"
"3154","51000","-4000","10600","-4500","4.81"
"3156","76700","1600","3700","-200","20.73"
"3157","46700","400","100","-","467"
"3159","64000","-700","38400","-8000","1.67"
"3160","111100","-7100","95500","-2700","1.16"
"3161","231500","33200","-","-","-"
"3166","15800","-1100","700","-100","22.57"
"3167","25700","-42100","152000","24100","0.17"
"3168","49600","-12400","71000","11600","0.7"
"3169","269200","1200","-","-","-"
"3172","35700","1700","15600","-7800","2.29"
"3173","43200","-3200","-","-","-"
"3174","5800","-1800","-","-","-"
"3175","116000","-2600","-","-","-"
"3176","147000","-1100","800","400","183.75"
"3177","34200","-900","-","-","-"
"3178","46900","-5600","46000","1400","1.02"
"3179","354400","-16300","31900","-32800","11.11"
"3180","25100","1600","36100","-7900","0.7"
"3181","428600","6600","-","-","-"
"3182","640800","154000","151600","15300","4.23"
"3183","16800","900","400","-1000","42"
"3184","63300","-","-","-","-"
"3185","230400","-2600","-","-","-"
"3186","224700","15800","900400","-186200","0.25"
"3187","1007300","-50600","8200","-11400","122.84"
"3189","232900","-7000","17300","2200","13.46"
"3190","12100","-2100","-","-","-"
"3191","76100","-19800","20100","1100","3.79"
"3192","435900","-26900","-","-","-"
"3193","69300","-4500","196200","-6100","0.35"
"3195","292900","-600","33900","10400","8.64"
"3196","45500","3400","31000","600","1.47"
"3197","212800","-10300","1033200","8800","0.21"
"3198","32700","2500","552900","61600","0.06"
"3199","82900","500","6200","400","13.37"
"3201","16300","-4100","29500","-9200","0.55"
"3202","1954600","-135700","400","-","4886.5"
"3204","300800","-39000","6900","-3200","43.59"
"3205","534200","-6900","-","-","-"
"3221","84800","-13100","20200","100","4.2"
"3222","63000","-28800","2142600","705800","0.03"
"3223","135400","-20200","-","-","-"
"3224","48400","-100","-","-","-"
"3228","96500","-126200","13900","-144200","6.94"
"3231","53300","-9500","82500","-14800","0.65"
"3232","54100","-3800","832400","330000","0.06"
"3236","1845000","-99100","-","-","-"
"3237","2795200","91400","-","-","-"
"3238","501700","-10900","-","-","-"
"3241","60300","4900","200","-","301.5"
"3242","293400","-11000","80200","-25100","3.66"
"3244","339000","21200","37800","-47200","8.97"
"3245","542700","105000","45000","-6400","12.06"
"3246","129700","2300","-","-","-"
"3248","178500","-5000","-","-","-"
"3252","44800","12700","8700","-","5.15"
"3254","147500","58300","509800","237600","0.29"
"3261","141600","-4300","-","-","-"
"3264","1325700","-35600","-","-","-"
"3266","2052400","4900","-","-","-"
"3267","125400","-4100","-","-","-"
"3271","1240600","-342300","236900","27000","5.24"
"3275","30000","-1400","-","-","-"
"3276","84800","6300","2900","-400","29.24"
"3277","146000","-8100","3400","-1700","42.94"
"3280","39600","3600","2600","-100","15.23"
"3284","606700","-2700","25300","-8200","23.98"
"3286","119800","-17600","-","-","-"
"3288","339000","203100","100600","-24000","3.37"
"3289","930500","-45900","356000","-34700","2.61"
"3291","57900","14000","306500","-22800","0.19"
"3293","125300","-700","-","-","-"
"3294","114100","-23200","900","100","126.78"
"3297","24300","8600","-","-","-"
"3299","275600","16500","90600","-7900","3.04"
"3300","411000","-34800","-","-","-"
"3302","12700","-1100","4800","900","2.65"
"3306","88800","-4900","-","-","-"
"3315","6733300","698300","161700","-146900","41.64"
"3316","16400","-17500","-","-","-"
"3317","6800","-900","-","-","-"
