"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2418","1214900","31600","4800","-6300","253.1"
"2424","139800","-48400","500","-","279.6"
"2425","34600","600","-","-","-"
"2427","2393300","-244100","18300","-200","130.78"
"2428","675300","-10200","7000","-200","96.47"
"2429","209600","25900","9500","-1000","22.06"
"2432","485100","-2200","55700","-9900","8.71"
"2433","352000","17300","166300","-28300","2.12"
"2435","798300","-32600","4300","-1500","185.65"
"2436","302300","4200","-","-","-"
"2437","1768300","-58200","500","-3300","3536.6"
"2438","1088200","-18600","303300","700","3.59"
"2440","1271300","18900","191800","16200","6.63"
"2445","244800","4100","21500","-1600","11.39"
"2449","85000","-9700","-","-","-"
"2453","4800","-1400","2100","-","2.29"
"2454","586700","-4100","-","-","-"
"2459","789700","-23300","-","-","-"
"2461","189500","7500","53500","2700","3.54"
"2462","274700","-8100","38400","5300","7.15"
"2464","174400","6500","200","-800","872"
"2468","435800","-2800","-","-","-"
"2469","54800","5600","-","-","-"
"2471","5749700","393800","197100","-86100","29.17"
"2475","23800","200","600","300","39.67"
"2477","161000","-6800","15500","-700","10.39"
"2479","1033200","207200","-","-","-"
"2480","17800","600","-","-","-"
"2481","18200","10800","13000","11000","1.4"
"2483","154200","-9700","-","-","-"
"2484","1433800","-","1822500","-100000","0.79"
"2485","158600","-700","1400","100","113.29"
"2487","8300","2800","2000","200","4.15"
"2488","346900","11800","-","-","-"
"2489","693700","34500","50000","-300","13.87"
"2491","423600","7600","18800","-3000","22.53"
"2492","2086700","153700","616800","-20300","3.38"
"2493","47700","12900","-","-","-"
"2497","434900","-32000","42400","-5700","10.26"
"2498","68500","-3300","-","-","-"
"2499","64100","200","-","-","-"
"2501","99400","-49500","441300","-4900","0.23"
"2502","269300","38700","40300","-12500","6.68"
"2503","568000","10500","109000","-27000","5.21"
"2531","66700","11400","82500","20500","0.81"
"2533","605700","56300","49500","-1700","12.24"
"2540","9600","-200","2200","100","4.36"
"2573","30500","400","-","-","-"
"2579","480000","31600","29700","3400","16.16"
"2585","66800","-8500","1400","-","47.71"
"2586","2063200","-59000","-","-","-"
"2587","98800","20000","22900","-16900","4.31"
"2588","93400","-5200","-","-","-"
"2590","43200","-13900","34200","-63300","1.26"
"2593","391800","-7100","74500","-1100","5.26"
"2594","17800","6800","24300","3600","0.73"
"2597","19900","1800","-","-","-"
"2599","60100","-1600","1800","-1900","33.39"
"2602","44900","-300","12300","-900","3.65"
"2607","222900","132600","125600","17000","1.77"
"2612","5600","-1100","-","-","-"
"2613","45100","-5200","8100","300","5.57"
"2651","98200","200","57800","-6900","1.7"
"2652","576700","2000","114900","-9100","5.02"
"2653","29600","9200","-","-","-"
"2654","71200","4700","-","-","-"
"2656","1777000","135300","-","-","-"
"2659","68400","6200","33900","15800","2.02"
"2664","91200","20100","259700","81200","0.35"
"2666","873200","33300","-","-","-"
"2667","3706100","40600","555600","-13500","6.67"
"2668","18300","-1300","-","-","-"
"2669","10700","2300","5200","400","2.06"
"2670","168700","-65900","37200","-5100","4.53"
"2673","831800","-46800","-","-","-"
"2674","50300","200","22600","1600","2.23"
"2676","26400","2100","14100","1600","1.87"
"2678","62600","-1400","24200","-1300","2.59"
"2681","322000","-18600","76200","11300","4.23"
"2683","12400","200","-","-","-"
"2685","285500","11800","363900","83200","0.78"
"2686","7800","-200","-","-","-"
"2687","278700","1500","55900","-1300","4.99"
"2689","22800","1200","1000","-100","22.8"
"2692","12500","1300","6600","-600","1.89"
"2693","408700","-32300","-","-","-"
"2694","574100","18900","28700","17100","20"
"2695","71800","2000","79600","-8100","0.9"
"2698","21300","-800","1300","-100","16.38"
"2700","12600","2400","-","-","-"
"2702","105300","17300","248800","-41400","0.42"
"2705","28000","2400","-","-100","-"
"2708","114200","-8400","-","-","-"
"2715","156300","-2600","8800","1200","17.76"
"2721","655200","-23800","-","-","-"
"2722","231700","-2700","20800","17800","11.14"
"2726","528700","-42000","46200","-12100","11.44"
"2730","188300","8000","660600","96900","0.29"
"2733","25900","2900","6200","1300","4.18"
"2734","23600","500","18900","-40100","1.25"
"2735","284900","-3400","10400","-2800","27.39"
"2736","11800","600","-","-","-"
"2737","93300","4200","100","-100","933"
"2742","32700","-3900","22700","9000","1.44"
"2743","3922100","-146100","-","-","-"
"2747","9800","2300","-","-","-"
"2749","311100","-17400","235400","23900","1.32"
"2750","72900","22900","-","-","-"
"2751","43300","-2300","9100","-200","4.76"
"2752","13400","300","302200","-800","0.04"
"2753","45800","-5400","108800","18600","0.42"
"2754","63200","12100","-","-","-"
"2760","784800","167200","119800","-26600","6.55"
"2762","2150200","-21800","-","-","-"
"2763","73400","8500","1200","200","61.17"
"2764","2320400","8300","100","-","23204"
"2767","6398800","1173100","43200","3600","148.12"
"2768","1032900","61700","118200","-1600","8.74"
"2769","21100","-700","100","100","211"
"2776","4640500","57600","-","-","-"
"2778","1734600","-36500","3700","-100","468.81"
"2780","959300","41300","72800","-","13.18"
"2782","470300","101000","55100","-10200","8.54"
"2784","36700","13100","123000","-10900","0.3"
"2788","2198600","79500","-","-","-"
"2789","86900","-11900","-","-","-"
"2790","66200","7200","1800","1800","36.78"
"2791","28000","-2400","33300","-10500","0.84"
"2792","202800","3600","23600","-1300","8.59"
"2795","7700","200","-","-","-"
"2796","85100","-1900","1400","-","60.79"
"2798","8300","500","-","-","-"
"2801","99800","53100","82700","-26900","1.21"
"2802","371100","14300","202600","500","1.83"
"2804","11200","6100","83500","5200","0.13"
"2805","9400","1000","-","-","-"
"2806","27200","1900","-","-","-"
"2809","113100","-38200","301100","-3800","0.38"
"2810","32700","-3400","49800","-800","0.66"
"2811","59100","20500","222300","9100","0.27"
"2812","848500","-23800","-","-","-"
"2813","85200","3800","-","-","-"
"2814","50300","300","-","-","-"
"2815","31300","-1000","5100","-2000","6.14"
"2816","4000","-400","200","-100","20"
"2818","13700","1200","1300","-700","10.54"
"2819","4900","-1600","800","100","6.13"
"2820","104800","1200","-","-","-"
"2830","13200","1300","-","-","-"
"2831","10000","-700","-","-","-"
"2871","70500","200","106300","-106300","0.66"
"2872","48000","-900","-","-","-"
"2874","54000","-900","12400","-39500","4.35"
"2875","215200","6100","57100","-7300","3.77"
"2876","119500","-2500","-","-","-"
"2877","2000","-2200","-","-","-"
"2882","64500","2400","324700","8500","0.2"
"2883","7500","-500","-","-","-"
"2884","941100","-56400","343100","253400","2.74"
"2892","119500","-16800","-","-","-"
"2894","102600","5600","-","-","-"
"2897","319700","97400","112700","-21400","2.84"
"2899","54500","3800","700","200","77.86"
"2901","499000","-9300","-","-100","-"
"2903","122000","1500","-","-","-"
"2904","28500","3000","2200","-","12.95"
"2907","65200","8000","4900","1300","13.31"
"2908","7300","2300","24000","-500","0.3"
"2910","32100","600","16200","-2700","1.98"
"2911","2500","100","-","-","-"
"2914","5848200","60300","613800","-112800","9.53"
"2915","44100","-100","9100","-200","4.85"
"2916","3200","700","-","-","-"
"2917","10500","900","-","-","-"
"2918","395700","112700","24400","-1500","16.22"
"2922","2000","-300","8400","1100","0.24"
"2923","7500","1300","-","-","-"
"2924","67400","-5400","2300","600","29.3"
"2926","1290700","10400","6400","-400","201.67"
"2927","282600","-6300","-","-","-"
"2929","1675500","115300","433400","-109600","3.87"
"2930","2595900","-145900","1621400","203400","1.6"
"2931","2658700","-71600","2324000","6900","1.14"
"2932","48600","2700","-","-","-"
"2933","73300","3800","37300","-600","1.97"
"2934","122800","-10100","-","-","-"
"2935","45500","-300","81700","26100","0.56"
"2936","4019100","-49800","1974000","71300","2.04"
"2937","175400","9000","72700","5300","2.41"
"2938","55600","1100","-","-","-"
"2961","5200","500","-","-","-"
"2962","488400","-14300","-","-","-"
"2970","494200","800","-","-","-"
"2975","390400","-14500","15000","2700","26.03"
"2978","176800","-4800","-","-","-"
"2980","469700","-20500","245300","28500","1.91"
"2981","156500","-1100","-","-","-"
"2982","2993300","-87000","70100","14200","42.7"
"2983","100400","500","-","-","-"
"2984","185300","-1300","400","200","463.25"
"2986","475300","7200","11800","-6600","40.28"
"2987","477400","-47400","-","-","-"
"2991","180200","4800","-","-","-"
"2993","41300","-8600","-","-","-"
"2997","154800","-4300","-","-","-"
"2998","233100","1000","-","-","-"
"2999","647100","-3300","-","-","-"
"3001","110600","900","10500","100","10.53"
"3002","10600","-3300","4600","-3400","2.3"
"3003","497900","95800","1039300","-8800","0.48"
"3004","149800","5800","-","-","-"
"3010","1322100","117200","4400","4400","300.48"
"3011","96500","-500","-","-","-"
"3020","191200","3100","-","-","-"
"3021","130800","-3800","-","-","-"
"3023","151700","-5700","1200","800","126.42"
"3024","17900","500","-","-","-"
"3028","44900","-4600","56600","2500","0.79"
"3030","379100","8600","5600","5100","67.7"
"3031","727400","3900","95500","15300","7.62"
"3034","1609100","-24200","23800","1200","67.61"
"3035","90900","-1500","15700","-","5.79"
"3036","499800","-3500","26200","500","19.08"
"3038","498800","89100","241900","-27100","2.06"
"3040","221300","4500","-","-","-"
"3041","621000","17100","191800","-7400","3.24"
"3042","1090200","510200","178400","117000","6.11"
"3045","11400","800","-","-","-"
"3046","261100","18700","66300","-7400","3.94"
"3048","169000","2600","706900","159500","0.24"
"3050","143400","-8700","106900","11100","1.34"
"3053","2781400","-31600","-","-","-"
"3054","94500","-1400","-","-","-"
"3058","5500","-1200","4200","700","1.31"
"3059","22800","700","1400","100","16.29"
"3063","80000","20500","58800","-4500","1.36"
"3064","2353900","-96100","198600","6300","11.85"
"3065","3700","200","-","-","-"
"3067","75400","-400","1500","-5000","50.27"
"3068","27800","-1200","-","-100","-"
"3069","643000","-64100","51000","-4500","12.61"
"3070","709700","14800","-","-","-"
"3071","101000","-33400","-","-","-"
"3073","647900","13800","9000","6100","71.99"
"3075","126300","-500","-","-","-"
"3076","96300","-4200","4700","700","20.49"
"3077","412900","24000","-","-","-"
"3079","149600","-3300","12400","-","12.06"
"3080","61200","-9800","-","-700","-"
"3082","26200","-18500","63900","-300","0.41"
"3083","789100","-8900","-","-","-"
"3086","1009300","65800","391800","46700","2.58"
"3087","152300","44900","427200","249800","0.36"
"3088","519400","-24600","151800","-4000","3.42"
"3089","46900","-700","6600","200","7.11"
"3091","21100","-14200","22000","-400","0.96"
"3092","209400","-10600","203900","-2800","1.03"
"3093","1009400","-111100","429900","9400","2.35"
"3094","145600","6500","-","-","-"
"3096","16200","300","-","-","-"
"3097","262100","-20400","154500","-12100","1.7"
"3099","1244300","252400","331800","-174700","3.75"
"3101","351200","400","80000","-31500","4.39"
"3103","2212000","-2400","167400","-18200","13.21"
"3104","48500","-2000","13000","2800","3.73"
"3105","119700","-4200","66700","21600","1.79"
"3106","158100","-4000","34500","6100","4.58"
"3107","43700","5600","42700","-2300","1.02"
"3109","234300","9400","141000","9300","1.66"
"3110","111400","18900","92900","-13600","1.2"
"3111","335600","-10300","-","-","-"
"3113","1705200","7700","-","-","-"
"3116","286100","-7700","178100","7500","1.61"
"3121","1913100","2900","24400","-7900","78.41"
"3123","100400","-","-","-","-"
"3131","192700","4600","-","-","-"
"3132","1687000","248800","59200","-28400","28.5"
"3133","7695700","237500","600","-1100","12826.17"
"3134","122700","-800","-","-100","-"
"3135","306200","-4100","-","-","-"
"3137","141500","56300","30700","17700","4.61"
"3138","154200","1000","-","-","-"
"3139","147100","-7800","9400","2600","15.65"
"3140","66700","6800","3200","100","20.84"
"3141","1083900","-73800","532100","189600","2.04"
"3143","134400","1500","-","-","-"
"3148","44500","100","4400","-300","10.11"
"3150","292200","2000","7700","-1300","37.95"
"3151","67600","1600","3300","1700","20.48"
"3153","11200","1700","700","-","16"
"3154","29500","1900","6400","600","4.61"
"3156","104000","-21500","14100","-1200","7.38"
"3157","61900","1800","100","-","619"
"3159","103200","14600","11800","6100","8.75"
"3160","208700","6000","7200","-800","28.99"
"3161","481500","19900","-","-","-"
"3166","15400","-800","7100","-300","2.17"
"3167","34400","3600","85900","-3400","0.4"
"3168","81000","1200","11500","-100","7.04"
"3169","87700","-12900","51500","-","1.7"
"3172","24000","1700","38200","26200","0.63"
"3173","29600","-600","-","-","-"
"3174","6900","100","-","-","-"
"3175","90600","-1400","-","-","-"
"3176","133000","-8200","3400","-700","39.12"
"3177","37900","4800","-","-","-"
"3178","151200","1100","13400","800","11.28"
"3179","354000","-23300","110600","31300","3.2"
"3180","181600","1500","25300","-6000","7.18"
"3181","397400","-25700","-","-","-"
"3182","994600","-78400","331300","600","3"
"3183","43500","3000","16000","4100","2.72"
"3184","70200","100","-","-","-"
"3185","160400","-900","-","-","-"
"3186","2007200","-126200","1739500","-59200","1.15"
"3187","1227700","-38600","10700","-2500","114.74"
"3189","411500","-55100","4100","-4100","100.37"
"3190","10000","3400","-","-","-"
"3191","31800","-500","58800","-6800","0.54"
"3192","220100","-2200","-","-","-"
"3193","138800","18600","321900","78200","0.43"
"3195","201200","-1700","21900","-100","9.19"
"3196","34300","100","34600","-1200","0.99"
"3197","254100","-35500","1099000","-117100","0.23"
"3198","97100","11800","483700","600","0.2"
"3199","78100","-400","11200","-1200","6.97"
"3201","19500","-32300","34400","-21900","0.57"
"3202","1518600","-700","-","-300","-"
"3204","154900","-7600","2800","2600","55.32"
"3205","196700","10400","-","-","-"
"3221","62800","-9100","17800","-4400","3.53"
"3222","124500","-200","336600","99700","0.37"
"3223","111800","1200","-","-","-"
"3224","25300","-","-","-","-"
"3231","88300","19900","41800","-3500","2.11"
"3232","38000","6200","109700","38600","0.35"
"3236","1927800","-81700","-","-","-"
"3237","1898800","-99900","-","-","-"
"3238","463200","9200","-","-","-"
"3241","42700","1900","6000","-2500","7.12"
"3242","456900","-18300","79100","-3100","5.78"
"3244","296600","-23300","52600","-3900","5.64"
"3245","418600","25500","39000","5600","10.73"
"3246","61100","-20400","-","-","-"
"3248","227100","1700","-","-","-"
"3252","48200","-1100","15200","-100","3.17"
"3254","159300","-10600","29200","1600","5.46"
"3261","65400","-7600","-","-","-"
"3264","1096200","-7000","-","-","-"
"3266","1574900","5200","-","-","-"
"3267","203000","-19100","300","300","676.67"
"3271","984000","-21100","26500","-1700","37.13"
"3275","38200","1700","-","-","-"
"3276","95800","-19300","12000","5900","7.98"
"3277","176000","11500","2400","200","73.33"
"3280","74600","-7800","500","400","149.2"
"3284","601900","-26200","15500","1500","38.83"
"3286","232700","-300","-","-","-"
"3288","413100","800","113900","19300","3.63"
"3289","720400","-23200","298100","-4900","2.42"
"3291","75700","14300","289900","-11900","0.26"
"3293","205200","200","-","-","-"
"3294","69500","2000","2600","-500","26.73"
"3297","27600","2300","-","-","-"
"3299","436800","75800","31700","-4000","13.78"
"3300","424700","-8900","-","-","-"
"3302","18400","-100","10900","-2200","1.69"
"3306","80100","-6500","-","-","-"
"3315","6966500","-531900","679200","-218300","10.26"
"3317","21000","-600","-","-","-"
"3319","458100","13400","397000","-","1.15"
"3320","156800","-10200","167000","64900","0.94"
"3321","419000","3300","1800","-600","232.78"
"3322","650100","-2900","-","-","-"
"3323","4235100","123500","-","-","-"
"3326","80300","-5400","-","-","-"
"3328","737400","-197000","38000","14300","19.41"
"3329","38600","-1400","4800","100","8.04"
"3333","179200","-10000","7700","2000","23.27"
"3341","116800","1100","12100","-1800","9.65"
"3347","1167000","-121800","24100","-11600","48.42"
"3349","67600","100","23600","2200","2.86"
