"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1301","22800","-9400","7600","2400","3"
"1332","892800","-29500","289000","26300","3.09"
"1333","461900","-11800","72000","-1700","6.42"
"1375","161800","100","2300","200","70.35"
"1376","45000","-3800","-","-","-"
"1377","207600","42500","21800","3900","9.52"
"1379","46600","-900","6600","-100","7.06"
"1380","5900","700","-","-","-"
"1381","16300","6500","-","-","-"
"1382","79200","500","-","-","-"
"1383","22000","4600","-","-","-"
"1384","169800","9000","-","-","-"
"1401","81000","4700","-","-","-"
"1407","239200","13500","88500","-14500","2.7"
"1414","50600","4100","36900","-4200","1.37"
"1417","107100","7000","22900","-","4.68"
"1418","623100","700","29200","200","21.34"
"1419","219300","-28200","471800","9000","0.46"
"1420","50100","-17700","700","-1300","71.57"
"1429","795500","31000","13900","-100","57.23"
"1430","77400","6100","3100","300","24.97"
"1431","70200","-8600","22300","9000","3.15"
"1433","289000","9000","187500","-215700","1.54"
"1434","211000","24800","51100","13400","4.13"
"1435","2187700","16900","1000","-","2187.7"
"1436","83000","-2000","-","-","-"
"1438","45300","-","-","-","-"
"1439","34300","-500","-","-","-"
"1443","853700","-41600","-","-","-"
"1444","20900","7000","-","-","-"
"1446","61500","1100","37600","-","1.64"
"1447","3642300","22900","-","-","-"
"1450","22700","-300","-","-","-"
"1451","68400","3300","-","-","-"
"1491","1287300","107800","-","-","-"
"1514","2610600","-377200","9100","5100","286.88"
"1515","37500","-1600","4700","-1200","7.98"
"1518","1047500","90600","572100","-100","1.83"
"1605","7307400","-611900","343100","9900","21.3"
"1662","406600","26500","54200","3500","7.5"
"1663","389100","-8800","4400","300","88.43"
"1711","1804200","201300","7200","7200","250.58"
"1712","657600","13000","4900","-6700","134.2"
"1716","182400","-2800","1400","-100","130.29"
"1717","226200","22600","-","-","-"
"1718","73000","-400","-","-","-"
"1719","680300","-110500","105000","-6400","6.48"
"1720","379400","-35000","15900","2000","23.86"
"1721","38700","6400","58900","-10000","0.66"
"1723","25600","1800","-","-","-"
"1724","240400","100","-","-","-"
"1726","336800","9600","300","-","1122.67"
"1730","266400","6200","-","-","-"
"1736","9300","700","-","-","-"
"1739","3400","-7000","-","-","-"
"1743","55000","400","-","-","-"
"1757","4811300","333200","-","-","-"
"1758","83800","33200","-","-","-"
"1762","11700","-3600","12700","4800","0.92"
"1764","5400","300","-","-","-"
"1766","8000","700","9000","-200","0.89"
"1768","14800","1800","500","-100","29.6"
"1770","65800","11300","-","-","-"
"1773","20000","4000","-","-","-"
"1775","29100","-10200","-","-","-"
"1776","70400","-13900","-","-","-"
"1780","54300","5000","255200","22500","0.21"
"1783","3392300","-11500","-","-","-"
"1786","874600","46000","28300","-20900","30.9"
"1787","2500","-","-","-","-"
"1788","4500","800","-","-","-"
"1789","149900","5300","7500","-200","19.99"
"1793","3100","700","-","-","-"
"1795","1900","200","-","-","-"
"1798","96300","300","-","-","-"
"1799","118600","3200","2800","500","42.36"
"1801","100100","-8900","184400","-1400","0.54"
"1802","297400","-9800","263700","100","1.13"
"1803","902600","94700","359000","-34300","2.51"
"1805","740500","-2400","30200","3400","24.52"
"1807","117900","100","-","-","-"
"1808","313200","-18500","217000","-21500","1.44"
"1810","104500","-1700","1400","400","74.64"
"1811","112500","2700","1900","-100","59.21"
"1812","616000","2300","158600","-18100","3.88"
"1813","252100","14900","11500","-8800","21.92"
"1814","123400","-2900","15700","4200","7.86"
"1815","150200","-46600","7200","1000","20.86"
"1820","154100","6900","65700","3700","2.35"
"1821","1343600","-75200","198800","-13100","6.76"
"1822","40500","10300","6800","4500","5.96"
"1826","1058500","18600","38900","-1500","27.21"
"1827","1273500","-50200","18600","-200","68.47"
"1828","126900","1800","-","-","-"
"1833","170600","-9400","38800","7400","4.4"
"1835","12400","600","41900","-200","0.3"
"1840","544100","-200","-","-","-"
"1841","20600","2100","-","-","-"
"1844","327500","18500","-","-","-"
"1847","133500","-5500","400","-","333.75"
"1848","40300","1700","900","-300","44.78"
"1850","750100","12100","-","-","-"
"1852","147100","11300","42100","-1700","3.49"
"1853","596900","15400","-","-","-"
"1860","41900","-8500","197500","-109600","0.21"
"1861","51900","-11500","9900","-300","5.24"
"1866","108000","3000","300","200","360"
"1867","53900","-9800","6600","1700","8.17"
"1870","40200","1000","12000","600","3.35"
"1871","196600","-23000","10700","-5100","18.37"
"1873","533700","12700","254100","2100","2.1"
"1878","13400","-12300","36100","9500","0.37"
"1879","567400","13000","15300","2400","37.08"
"1882","364900","6300","14000","-400","26.06"
"1884","97600","13700","3900","-5900","25.03"
"1885","28000","-5500","3600","600","7.78"
"1887","556900","71900","64000","-4800","8.7"
"1888","37800","-1900","300","-","126"
"1890","635800","86700","55600","-","11.44"
"1893","1085300","110900","52600","3800","20.63"
"1897","4700","300","-","-","-"
"1898","777400","-11400","63200","200","12.3"
"1899","55900","-300","18800","700","2.97"
"1904","46000","14800","42600","-15700","1.08"
"1905","145700","-2100","-","-","-"
"1909","225800","-12300","-","-","-"
"1911","558200","-188700","110700","-300","5.04"
"1914","192900","-8100","9700","-2300","19.89"
"1921","202800","-10200","7900","2500","25.67"
"1925","249100","36800","99600","-15600","2.5"
"1926","100200","25700","27200","-11400","3.68"
"1928","1071000","141400","180400","-2595700","5.94"
"1929","98300","4800","46300","-6400","2.12"
"1930","179800","-14800","140000","2500","1.28"
"1934","197800","66000","15000","8900","13.19"
"1938","185700","27200","300","-","619"
"1939","56000","12700","20300","1900","2.76"
"1941","42400","12300","12600","-1200","3.37"
"1942","67500","5900","78900","32000","0.86"
"1944","103400","81200","93100","2800","1.11"
"1945","117700","10200","14700","2600","8.01"
"1946","18600","12500","1800","300","10.33"
"1948","20600","1400","-","-","-"
"1949","29100","-28300","6600","1800","4.41"
"1950","39200","25200","9400","200","4.17"
"1951","60700","-8000","56100","7800","1.08"
"1952","41300","14900","31700","400","1.3"
"1959","48900","12300","51600","6800","0.95"
"1960","258000","5000","-","-","-"
"1961","85900","18800","10000","300","8.59"
"1963","1149400","28400","138500","-500","8.3"
"1964","80100","8100","10000","-300","8.01"
"1965","44900","22800","7700","2800","5.83"
"1966","407200","19500","23700","900","17.18"
"1967","603300","12100","3800","-2200","158.76"
"1968","4300","-1200","2900","-","1.48"
"1969","53500","7800","65000","1000","0.82"
"1971","49800","4200","-","-","-"
"1972","122900","-38600","10800","-3500","11.38"
"1973","87800","37400","29300","2500","3"
"1975","49300","12800","3600","-200","13.69"
"1976","35700","1000","21800","2400","1.64"
"1979","72500","13500","17200","-500","4.22"
"1980","111300","7700","86700","-10400","1.28"
"1981","2700","-100","-","-","-"
"1982","39800","4300","5900","-7600","6.75"
"1992","1500","-400","-","-","-"
"1994","53700","20500","-","-","-"
"1997","25700","1300","-","-","-"
"2001","163200","5400","14700","-200","11.1"
"2002","489100","192300","40100","-100","12.2"
"2003","38400","-2800","500","-","76.8"
"2004","21800","3300","3800","300","5.74"
"2009","265800","56000","-","-","-"
"2053","306100","19400","4200","-100","72.88"
"2055","227800","-153700","3900","1000","58.41"
"2060","559900","112300","32900","22600","17.02"
"2107","56000","-2500","-","-","-"
"2108","18100","1700","4300","-700","4.21"
"2109","25300","-4400","10400","3300","2.43"
"2112","815600","2900","103700","-156400","7.86"
"2114","88400","29200","74200","1600","1.19"
"2117","40300","-5700","26100","800","1.54"
"2120","3143100","200800","83900","-30700","37.46"
"2121","381200","18200","30900","-1300","12.34"
"2122","146300","100","-","-","-"
"2124","221300","-21700","11500","-1800","19.24"
"2127","9998100","-461000","1100000","876700","9.09"
"2130","272300","-11400","102800","-16200","2.65"
"2134","7749200","-28900","-","-","-"
"2136","50800","-1800","-","-","-"
"2138","1671700","-9700","154100","28300","10.85"
"2139","60300","-500","1000","-200","60.3"
"2146","344100","-25400","63500","6000","5.42"
"2148","196300","-6300","600","500","327.17"
"2150","1494300","264300","800","800","1867.87"
"2152","33000","-800","-","-","-"
"2153","223200","-8200","800","-300","279"
"2154","35500","-1500","34800","1600","1.02"
"2156","115000","12100","-","-","-"
"2157","1186900","54300","29100","9700","40.79"
"2158","2085100","26000","-","-","-"
"2160","5524400","96000","296200","-73900","18.65"
"2162","1416500","41500","22000","-100","64.39"
"2163","101400","3700","-","-100","-"
"2164","38900","-1000","-","-","-"
"2168","291400","-12600","217900","-18900","1.34"
"2169","9300","-1400","900","-","10.33"
"2170","656500","-23700","160600","-7300","4.09"
"2173","330800","54600","23100","7600","14.32"
"2175","250300","-26800","115100","-4900","2.17"
"2179","5600","300","-","-","-"
"2180","64300","-4200","-","-","-"
"2181","5545600","-209600","369700","2400","15"
"2183","99200","8800","-","-","-"
"2185","76200","-1900","-","-","-"
"2186","75000","-500","-","-","-"
"2193","2587000","97200","276000","54300","9.37"
"2195","169500","-5000","-","-","-"
"2196","510400","3300","263400","-8900","1.94"
"2198","97700","-24500","39800","6500","2.45"
"2201","156800","-7200","17300","1900","9.06"
"2204","8200","-1300","2300","600","3.57"
"2206","73100","-4200","78800","-","0.93"
"2207","4800","300","4500","600","1.07"
"2208","14900","11700","-","-","-"
"2209","12000","-400","300","-","40"
"2211","46900","2800","17600","-900","2.66"
"2212","129500","1400","448000","-43800","0.29"
"2215","364300","51700","140200","101600","2.6"
"2216","133000","7900","7400","-900","17.97"
"2217","9500","4700","8400","1000","1.13"
"2220","17100","-300","5200","-3800","3.29"
"2221","2200","-200","-","-","-"
"2222","1294000","359600","158200","22600","8.18"
"2224","9800","-900","-","-","-"
"2226","5400","-500","2000","100","2.7"
"2229","74400","-31600","147300","-2900","0.51"
"2264","87000","-12500","20700","-3600","4.2"
"2266","27400","3900","4100","-400","6.68"
"2267","1692500","-202400","160900","-25400","10.52"
"2268","3800","-","-","-","-"
"2269","157200","-14400","69000","-200","2.28"
"2270","137500","17100","69500","-14900","1.98"
"2281","460500","-9400","19700","800","23.38"
"2282","293200","13300","55500","6900","5.28"
"2286","343400","42700","600","400","572.33"
"2288","43700","13700","6600","-1600","6.62"
"2291","20700","100","5000","100","4.14"
"2292","16600","300","15700","2800","1.06"
"2293","3500","300","-","-","-"
"2294","35600","2400","9900","2100","3.6"
"2296","31500","7100","4900","-200","6.43"
"2300","40400","-12700","-","-","-"
"2301","57600","-3000","21900","-400","2.63"
"2303","125500","800","-","-","-"
"2304","75900","-2800","9600","-400","7.91"
"2305","24300","1200","21200","-4400","1.15"
"2307","80700","15300","10000","-","8.07"
"2309","21000","11100","100","-","210"
"2311","266200","1300","-","-","-"
"2315","6106000","-21400","1167200","-72600","5.23"
"2317","2143600","112100","193600","-900","11.07"
"2321","1901400","-1500","-","-","-"
"2323","302400","20400","-","-","-"
"2325","17800","-2800","4000","-300","4.45"
"2326","106100","18400","6200","-5100","17.11"
"2327","24900","11600","35000","-5500","0.71"
"2329","128800","7900","-","-","-"
"2330","2597900","416000","82900","82900","31.34"
"2331","296600","12000","105900","6100","2.8"
"2332","66100","-800","2500","400","26.44"
"2334","280800","-1600","-","-","-"
"2335","39500","-1400","5400","200","7.31"
"2337","1055600","15800","897400","63900","1.18"
"2338","650800","45200","-","-","-"
"2340","101200","-2000","-","-","-"
"2341","1009900","-31400","-","-","-"
