"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1301","26000","-1100","2100","-1400","12.38"
"1332","862900","41100","392900","79400","2.2"
"1333","652000","23600","53100","-7700","12.28"
"1375","232100","-1000","3400","1300","68.26"
"1376","40500","-500","100","100","405"
"1377","43900","-6000","26000","-2100","1.69"
"1379","42700","5600","18100","800","2.36"
"1380","5600","500","-","-","-"
"1381","6200","300","-","-","-"
"1382","78200","-11200","-","-","-"
"1383","10200","200","-","-","-"
"1384","186800","17200","-","-","-"
"1400","559500","-2200","-","-","-"
"1401","100400","22600","-","-","-"
"1407","252700","-17300","110400","-28600","2.29"
"1414","61700","-1100","21700","-500","2.84"
"1417","80000","-3800","13000","-2900","6.15"
"1418","379200","-96300","18800","-3400","20.17"
"1419","445100","-180000","244200","32200","1.82"
"1420","29300","-700","2500","-500","11.72"
"1429","556900","19900","15100","-3700","36.88"
"1430","130400","1600","50600","-2400","2.58"
"1431","47300","-2500","116000","-900","0.41"
"1433","232900","-16000","119200","-17900","1.95"
"1434","349200","81500","79400","-","4.4"
"1435","1994000","-116600","1000","-","1994"
"1436","95400","-2000","-","-","-"
"1438","44800","1700","-","-","-"
"1439","49200","-200","-","-","-"
"1443","821100","10300","-","-","-"
"1444","32700","100","-","-","-"
"1446","42100","-500","44700","-7600","0.94"
"1447","2030000","-7000","-","-","-"
"1450","20900","200","-","-","-"
"1451","45000","-10100","-","-","-"
"1491","1554300","-280000","-","-","-"
"1514","11596800","101800","9500","-","1220.72"
"1515","75500","-2500","8800","-500","8.58"
"1518","1366800","-15100","613600","3900","2.23"
"1605","8692600","-694900","1448300","136800","6"
"1662","587600","75200","39200","1800","14.99"
"1663","339300","23600","14800","9500","22.93"
"1711","561900","2300","-","-","-"
"1712","574000","5100","18400","9600","31.2"
"1716","67500","-900","2300","-300","29.35"
"1717","214100","27900","-","-","-"
"1718","71700","-1000","-","-","-"
"1719","483200","15300","77200","-12100","6.26"
"1720","344400","-200","38700","-4900","8.9"
"1721","21000","-900","93100","6000","0.23"
"1723","16900","-300","-","-","-"
"1724","185300","-5800","-","-","-"
"1726","150500","-2200","5200","-","28.94"
"1730","102400","2700","-","-","-"
"1736","11500","-","-","-","-"
"1739","493900","-2300","-","-","-"
"1743","33000","-100","-","-","-"
"1757","4955600","-627700","-","-","-"
"1758","105100","-400","-","-","-"
"1762","11700","-800","5000","200","2.34"
"1764","8600","500","-","-","-"
"1766","28900","-1100","7600","700","3.8"
"1768","5200","300","30900","-300","0.17"
"1770","46000","-200","-","-","-"
"1773","20000","16000","-","-","-"
"1775","28300","-3300","-","-","-"
"1776","123300","400","-","-","-"
"1780","13200","600","6500","-2100","2.03"
"1783","3694300","96800","-","-","-"
"1786","1052000","-64100","31600","-3800","33.29"
"1787","3400","100","-","-","-"
"1788","3700","-100","-","-","-"
"1789","89000","-1300","1600","-600","55.63"
"1793","2800","100","-","-","-"
"1795","900","100","-","-","-"
"1798","94800","100","-","-","-"
"1799","81600","-400","1700","400","48"
"1801","138300","2700","204300","-11900","0.68"
"1802","418800","15800","284600","-46400","1.47"
"1803","1101400","-9800","397400","11200","2.77"
"1805","402900","-1000","12900","1700","31.23"
"1807","136900","1400","-","-","-"
"1808","290100","10200","297600","-12800","0.97"
"1810","40800","-2500","2000","-700","20.4"
"1811","87400","-900","900","-300","97.11"
"1812","670700","-34700","347400","-3400","1.93"
"1813","145900","15300","9200","-500","15.86"
"1814","140900","-23000","9200","500","15.32"
"1815","177400","-12000","7400","-300","23.97"
"1820","216800","-9800","37600","-3600","5.77"
"1821","1182200","-67900","226300","-1900","5.22"
"1822","10800","-600","7400","300","1.46"
"1826","978300","-21300","29100","800","33.62"
"1827","1214200","34100","3000","300","404.73"
"1828","115400","700","-","-","-"
"1833","201200","-6900","14800","-200","13.59"
"1835","7300","-2300","36300","100","0.2"
"1840","482600","25600","-","-","-"
"1841","28500","500","-","-","-"
"1844","413900","4600","-","-","-"
"1847","80500","-1900","400","-","201.25"
"1848","31500","2000","20200","-3800","1.56"
"1850","673000","-2500","-","-","-"
"1852","118800","9100","14900","-200","7.97"
"1853","463700","3900","-","-","-"
"1860","767500","-61100","150000","2200","5.12"
"1861","163700","1500","56300","300","2.91"
"1866","8500","-8100","400","-","21.25"
"1867","8700","1400","3500","800","2.49"
"1870","89200","20800","13400","-400","6.66"
"1871","620400","-28200","37100","-600","16.72"
"1873","431200","1300","1672200","83800","0.26"
"1878","23600","2900","29600","-1500","0.8"
"1879","321700","-10300","18000","3000","17.87"
"1882","112700","500","14600","400","7.72"
"1884","33900","-3400","19700","-1200","1.72"
"1885","46900","-400","5900","-1400","7.95"
"1887","391900","149900","15300","-600","25.61"
