"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1301","28900","-","4100","-200","7.05"
"1332","1989700","16500","322900","-100","6.16"
"1333","653800","19800","54200","-11000","12.06"
"1375","103600","8700","14100","-","7.35"
"1376","10300","1800","-","-","-"
"1377","103600","19400","1261600","897200","0.08"
"1379","34800","-700","39900","-1500","0.87"
"1380","3800","-300","-","-","-"
"1381","8200","-3500","100","-","82"
"1382","20900","-200","-","-","-"
"1383","5800","200","-","-","-"
"1384","197800","-1300","-","-","-"
"1400","397100","45800","-","-","-"
"1401","48400","900","-","-","-"
"1407","499600","14000","115700","-23400","4.32"
"1414","98400","10700","27000","200","3.64"
"1417","74200","6600","26200","700","2.83"
"1418","918500","-4400","454100","-12900","2.02"
"1419","311300","42100","1702200","64000","0.18"
"1420","19100","-5300","2500","-","7.64"
"1429","276800","-44300","53500","3800","5.17"
"1430","68500","-58300","122200","88300","0.56"
"1431","53600","-14400","131800","-100","0.41"
"1433","126600","-4500","111600","-1500","1.13"
"1434","199700","-2900","2100","-","95.1"
"1435","2067900","-256600","3800","-","544.18"
"1436","104600","-2800","-","-","-"
"1438","52100","-1100","-","-","-"
"1439","61500","100","-","-","-"
"1443","830600","15900","-","-","-"
"1444","36400","-1600","-","-","-"
"1446","82700","1000","37200","200","2.22"
"1447","2130900","5500","-","-","-"
"1450","23400","-200","-","-","-"
"1451","38100","-2700","-","-","-"
"1491","1779800","-328700","-","-","-"
"1514","11262900","87300","9500","-","1185.57"
"1515","164600","3500","36100","4200","4.56"
"1518","1285600","13300","777700","2800","1.65"
"1605","5527900","-516700","1224600","188100","4.51"
"1662","473900","-53100","78400","-1000","6.04"
"1663","214500","-22800","9900","300","21.67"
"1711","535600","-14700","-","-","-"
"1712","146700","1300","21500","2000","6.82"
"1716","40700","900","5400","1400","7.54"
"1717","252500","-600","-","-100","-"
"1718","42500","-600","-","-","-"
"1719","73100","-5700","324700","1000","0.23"
"1720","498800","16400","67700","1500","7.37"
"1721","75900","-200","102600","3400","0.74"
"1723","16600","-1100","-","-","-"
"1724","204700","-3500","-","-","-"
"1726","143400","-5700","300","-200","478"
"1730","68800","5500","-","-","-"
"1736","14300","2000","-","-","-"
"1739","196000","8600","-","-","-"
"1743","48000","-900","-","-","-"
"1757","6826600","1841600","-","-","-"
"1758","34900","-200","-","-","-"
"1762","14500","-1600","20600","13200","0.7"
"1764","9600","-900","-","-","-"
"1766","78100","10100","9800","-900","7.97"
"1768","4300","-400","30200","-","0.14"
"1770","397100","900","-","-","-"
"1773","54000","1000","-","-","-"
"1775","25300","-1300","-","-","-"
"1776","149700","1300","-","-","-"
"1780","17800","-900","65600","-1400","0.27"
"1783","3769000","-10500","-","-","-"
"1786","1828000","-92000","141000","14900","12.96"
"1787","3400","200","-","-","-"
"1788","4300","500","-","-","-"
"1789","112900","-12700","10800","-600","10.45"
"1793","800","-100","-","-","-"
"1795","800","-600","-","-","-"
"1798","94000","-400","-","-","-"
"1799","24200","3000","600","200","40.33"
"1801","109400","24400","314600","-1500","0.35"
"1802","340700","-55500","457700","16400","0.74"
"1803","896100","157800","629100","68300","1.42"
"1805","263900","12300","15600","8000","16.92"
"1807","113500","300","-","-","-"
"1808","180400","26400","361300","58600","0.5"
"1810","45700","-3200","9200","-6800","4.97"
"1811","83200","2400","2000","600","41.6"
"1812","615600","-54600","347400","-30100","1.77"
"1813","154900","11500","28700","400","5.4"
"1814","277700","3000","5800","800","47.88"
"1815","148500","4200","12500","-100","11.88"
"1820","296600","-13800","57500","-2000","5.16"
"1821","2475300","68300","266600","36100","9.28"
"1822","19800","400","23600","-2000","0.84"
"1826","1345300","13100","1700","-","791.35"
"1827","728200","41500","3500","-1800","208.06"
"1828","136100","-2900","-","-","-"
"1833","212200","10400","21400","-400","9.92"
"1835","58700","-1800","18100","-7900","3.24"
"1840","566700","-9400","-","-","-"
"1841","41700","13300","-","-","-"
"1844","461200","76600","-","-","-"
"1847","125000","600","400","-300","312.5"
"1848","36600","1300","1600","300","22.88"
"1850","816900","3700","-","-","-"
"1852","174000","-3300","25900","-100","6.72"
"1853","325300","-600","-","-","-"
"1860","80600","13600","462100","15900","0.17"
"1861","210300","-3000","39300","-2600","5.35"
"1866","43900","-29500","3900","-500","11.26"
"1867","13000","2100","2300","1000","5.65"
"1870","118700","-252400","40600","12300","2.92"
"1871","262100","66900","71800","21300","3.65"
"1873","426200","5900","252500","-700","1.69"
"1878","25200","2400","26500","2100","0.95"
"1879","346700","-9300","32100","13100","10.8"
"1882","97000","2600","21400","-1400","4.53"
"1884","8700","-","5800","1000","1.5"
"1885","163800","1700","10300","-6500","15.9"
"1887","237500","80800","104800","59800","2.27"
"1888","50700","2600","40600","-700","1.25"
"1890","1416600","68400","12700","-100","111.54"
"1893","469000","-64900","88200","-15500","5.32"
"1897","2400","-400","-","-","-"
"1898","3998600","31200","128400","-8900","31.14"
"1899","98700","-300","1100","-","89.73"
"1904","5200","-","500","-","10.4"
"1905","203100","-800","-","-","-"
"1909","135000","7100","-","-","-"
"1911","402700","5700","263100","15100","1.53"
"1914","17200","-700","5500","-","3.13"
"1921","143500","16300","5100","-2200","28.14"
"1925","224900","5900","237600","10400","0.95"
"1926","55100","6700","4800","-2200","11.48"
"1928","274200","84900","339900","-21600","0.81"
"1929","67100","-4900","34700","100","1.93"
"1930","31600","-7900","17300","2500","1.83"
"1934","123900","6100","9000","600","13.77"
"1938","52900","6800","1000","-100","52.9"
"1939","31900","-800","6700","6300","4.76"
"1941","33800","100","32800","-9000","1.03"
"1942","78200","3000","125400","-21100","0.62"
"1944","12200","-2600","102600","-4600","0.12"
"1945","68400","4000","19600","3000","3.49"
"1946","14500","-200","1700","-300","8.53"
"1948","14200","500","-","-","-"
"1949","17300","700","4500","1000","3.84"
"1950","13200","1700","28400","6700","0.46"
"1951","56100","-3000","43300","4500","1.3"
"1952","17000","800","24200","600","0.7"
"1954","103600","24900","4200","2100","24.67"
"1959","20000","-3200","20900","1400","0.96"
"1960","150300","-700","-","-","-"
"1961","97100","19400","22900","1900","4.24"
"1963","923600","-86700","227800","-800","4.05"
"1964","43200","-2100","5600","4200","7.71"
"1965","17200","1300","1800","400","9.56"
"1966","477400","-5700","62800","-2300","7.6"
"1967","569300","200","91200","-900","6.24"
"1968","9700","900","6800","-800","1.43"
"1969","19100","1600","66900","7600","0.29"
"1971","75400","1900","-","-","-"
"1972","132500","1800","6000","-200","22.08"
"1973","29900","-4300","54800","1000","0.55"
"1975","7500","4100","1700","-700","4.41"
"1976","339300","-19800","47400","3900","7.16"
"1979","12700","1200","35900","-1800","0.35"
"1980","21700","-8600","4200","2100","5.17"
"1981","600","400","-","-","-"
"1982","23400","-200","14100","-500","1.66"
"1992","1900","-3200","-","-","-"
"1994","184500","3000","-","-","-"
"1997","23500","900","-","-","-"
"2001","11900","-2300","16600","-","0.72"
"2002","79100","-3700","72400","2800","1.09"
"2003","42600","1300","100","-300","426"
"2004","21300","400","11000","4000","1.94"
"2009","160500","1000","-","-","-"
"2053","267000","69900","7400","1400","36.08"
"2055","264900","3000","2000","2000","132.45"
"2060","370500","18500","12100","-5800","30.62"
"2107","183400","12600","300","-","611.33"
"2108","14300","1200","5000","-700","2.86"
"2109","20300","4800","15500","1300","1.31"
"2112","239600","400","10000","-2800","23.96"
"2114","49500","-14500","26300","25000","1.88"
"2117","62300","-7600","13300","3300","4.68"
"2120","1686100","15800","239700","-75300","7.03"
"2121","228900","10400","67000","-17000","3.42"
"2122","256100","-2300","-","-","-"
"2124","95600","13600","15400","700","6.21"
"2127","6180000","681700","372400","-79600","16.6"
"2130","245700","8300","42300","-11300","5.81"
"2134","8726700","1966900","63500","63500","137.43"
"2136","200400","-1500","-","-","-"
"2138","1766600","155500","-","-10500","-"
"2139","62300","1000","800","-300","77.88"
"2146","346100","3400","91400","-22500","3.79"
"2148","234600","15500","100","-","2346"
"2150","1586900","48500","-","-","-"
"2152","48300","-1100","-","-","-"
"2153","133200","-34200","1200","100","111"
"2154","40700","2900","35900","-9800","1.13"
"2156","115500","-4000","-","-","-"
"2157","519000","-24900","177700","7500","2.92"
"2158","2988200","56500","30400","-7900","98.3"
"2160","3953500","7800","62700","-7100","63.05"
"2162","1419700","83500","289700","-39300","4.9"
"2163","138000","9200","100","-","1380"
"2164","78200","8000","-","-","-"
"2168","118500","17000","146400","69900","0.81"
"2169","7000","-200","600","200","11.67"
"2170","1900300","100400","414200","11500","4.59"
"2173","121200","-1500","3300","400","36.73"
"2175","285300","52300","174300","9000","1.64"
"2179","5300","1000","-","-","-"
"2180","85200","1600","2700","-","31.56"
"2181","37900","7200","61300","11300","0.62"
"2183","130400","51600","-","-","-"
"2185","98600","1800","-","-","-"
"2186","216300","-1200","-","-","-"
"2193","927500","3100","97600","-23400","9.5"
"2195","376400","5300","100","100","3764"
"2196","742800","-28300","51100","-18700","14.54"
"2198","81500","-3200","8700","-2000","9.37"
"2201","18900","200","31100","-1100","0.61"
"2204","4600","1300","1300","-100","3.54"
"2206","60700","6100","94600","-3200","0.64"
"2207","16200","-7100","14100","-128600","1.15"
"2208","3500","-100","-","-","-"
"2209","9600","-700","300","-","32"
"2211","43900","-1300","10300","300","4.26"
"2212","60600","-70000","570200","1100","0.11"
"2215","123100","-15000","2300","-","53.52"
"2216","202600","-25600","107200","-5600","1.89"
"2217","6500","1600","16800","3400","0.39"
"2220","17900","7200","24100","-600","0.74"
"2221","2500","100","-","-","-"
"2222","67700","1700","166600","-16500","0.41"
"2224","4100","300","-","-","-"
"2226","1800","-500","1300","-","1.38"
"2229","183600","11000","87200","-11400","2.11"
"2264","53500","-6500","16400","-3200","3.26"
"2266","13800","-1400","10600","1000","1.3"
"2267","408600","128900","151900","-12100","2.69"
"2268","10000","300","-","-","-"
"2269","206400","-","108000","-10800","1.91"
"2270","94400","-200","65300","-8700","1.45"
"2281","222800","67100","21300","-600","10.46"
"2282","372000","-50900","31900","-","11.66"
"2286","310200","1600","1500","100","206.8"
"2288","22500","-800","4900","300","4.59"
"2291","6800","300","4600","-","1.48"
"2292","21500","4800","21200","1100","1.01"
"2293","1000","400","-","-","-"
"2294","39900","-6900","27300","3000","1.46"
"2296","71900","-11900","80200","-5100","0.9"
"2300","2400","-400","-","-","-"
"2301","80300","15800","38500","-3300","2.09"
"2303","92700","5400","-","-","-"
"2304","217900","22500","117800","13200","1.85"
"2305","24400","3900","97400","13400","0.25"
"2307","371500","17000","200","-","1857.5"
"2309","55100","15200","29200","-1400","1.89"
"2311","105300","2800","-","-","-"
"2315","6914000","-197100","1443700","-155400","4.79"
"2317","3404900","-102400","173500","-133600","19.62"
"2321","1401600","-36500","-","-","-"
"2323","133000","-8400","-","-","-"
"2325","34900","5500","2000","700","17.45"
"2326","89100","-2100","10500","-600","8.49"
"2327","7700","-2000","53200","-4500","0.14"
"2329","52000","-3500","-","-2300","-"
"2330","2895000","311900","-","-","-"
"2331","88200","14200","72900","27400","1.21"
"2332","60900","14000","400","-","152.25"
"2334","310800","-39000","1100","-1600","282.55"
"2335","29600","-","3600","-1100","8.22"
"2337","3929100","-42600","171500","93400","22.91"
"2338","33800","2300","-","-","-"
"2340","78000","-43500","-","-","-"
"2341","1547100","10200","-","-","-"
"2342","681700","-10400","-","-","-"
"2344","115400","-23100","-","-","-"
"2345","2030800","-20500","-","-","-"
"2349","10600","-1400","-","-","-"
"2351","221500","-800","-","-","-"
"2353","7827000","827200","184300","-1800","42.47"
"2354","385000","14800","-","-","-"
"2359","101400","-5000","7500","900","13.52"
"2370","25763500","859500","-","-","-"
"2371","384800","-177400","187600","21400","2.05"
"2372","919300","-28000","6100","-1200","150.7"
"2373","31100","1100","-","-","-"
"2374","97800","-7000","400","100","244.5"
"2375","660100","35200","21200","-","31.14"
"2376","31700","2100","-","-","-"
"2378","104100","1800","72300","7800","1.44"
"2379","178600","18200","16700","-9300","10.69"
"2384","390300","-800","8500","-2000","45.92"
"2385","1191400","-36900","-","-","-"
"2388","1770900","1400","-","-","-"
"2389","746500","71500","37800","2500","19.75"
"2391","8800","800","-","-","-"
"2393","28100","-300","-","-","-"
"2395","1576200","-40800","286000","-8600","5.51"
"2397","616400","-34200","-","-","-"
"2402","64400","31400","-","-","-"
"2404","297800","221500","177300","108700","1.68"
"2408","55600","-3200","-","-","-"
"2410","322500","-12000","8600","500","37.5"
"2411","349400","-85900","34100","22500","10.25"
"2412","804000","168400","87800","16500","9.16"
"2413","3635200","237200","374100","53300","9.72"
"2415","138100","-900","-","-","-"
"2418","685100","-37600","10700","1400","64.03"
"2424","198000","7700","600","-","330"
"2425","49700","-7600","-","-","-"
"2427","2072100","92200","141400","-24500","14.65"
"2428","781300","118100","22100","-100","35.35"
"2429","89400","22000","1800","-4700","49.67"
"2432","235300","17500","164900","-15700","1.43"
"2433","28100","4100","179000","2400","0.16"
"2435","996600","50100","169900","-50800","5.87"
"2436","295100","2500","-","-","-"
"2437","1468800","125900","-","-1100","-"
"2438","890500","-1600","181400","3000","4.91"
"2440","1568600","68000","584400","-10000","2.68"
"2445","192100","36400","8100","1300","23.72"
"2449","34300","2300","-","-","-"
"2453","161500","31700","3200","-1700","50.47"
"2454","416700","14700","-","-","-"
"2459","357200","10400","-","-","-"
"2461","282700","32600","52900","300","5.34"
"2462","145200","5300","567800","132100","0.26"
"2464","681600","-4500","4100","-300","166.24"
"2468","419700","96100","15800","15700","26.56"
"2469","68200","4900","-","-","-"
"2471","1855600","-13400","93800","-14900","19.78"
"2475","18600","-2100","2200","-200","8.45"
"2477","125200","1700","5600","1100","22.36"
"2479","938300","-92000","-","-","-"
"2480","18000","-1000","-","-","-"
"2481","33600","1100","10300","1100","3.26"
"2483","139000","4500","-","-","-"
"2484","1994000","-188300","2550900","-125400","0.78"
"2485","94300","-2900","2100","300","44.9"
"2487","2100","800","1200","-100","1.75"
"2488","433200","-2500","-","-","-"
"2489","755800","3100","72200","-13200","10.47"
"2491","480900","-18000","77900","-1400","6.17"
"2492","2122300","254700","480100","149800","4.42"
"2493","6900","-8900","-","-","-"
"2497","156300","16300","9500","-800","16.45"
"2498","91700","9100","-","-","-"
"2499","107100","2000","-","-","-"
"2501","46300","6000","247600","-44500","0.19"
"2502","149300","4800","184600","-17800","0.81"
"2503","458900","60200","104600","700","4.39"
"2531","109600","-4000","131900","29900","0.83"
"2533","528700","112800","129900","-5600","4.07"
"2540","22500","-5400","2200","800","10.23"
"2573","7300","-3800","-","-","-"
"2579","545600","11900","73200","-4300","7.45"
"2585","63200","6700","1400","-","45.14"
"2586","1903400","-9800","-","-","-"
"2587","20700","-24500","23100","-8500","0.9"
"2588","114000","-2600","-","-","-"
"2590","28200","18800","56800","2900","0.5"
"2593","418100","18000","73300","3000","5.7"
"2594","13100","4000","15200","200","0.86"
"2597","4300","-800","-","-","-"
"2599","27200","400","9500","100","2.86"
"2602","35800","1100","1100","-300","32.55"
"2607","72500","-5900","43000","13100","1.69"
"2612","3300","600","-","-","-"
"2613","55400","1700","13100","100","4.23"
"2651","28200","-6900","149100","-6400","0.19"
"2652","498600","24100","159500","-30300","3.13"
"2653","13700","-1100","-","-","-"
"2654","80500","700","-","-","-"
"2656","1336700","41000","-","-","-"
"2659","6600","2800","43300","-9600","0.15"
"2664","24900","7900","9400","-700","2.65"
"2666","894900","-84200","-","-","-"
"2667","4101800","-31900","269500","13500","15.22"
"2668","12700","500","-","-","-"
"2669","5700","-100","13200","400","0.43"
"2670","30100","4300","45500","-10500","0.66"
"2673","720500","-6000","-","-","-"
"2674","134100","-2100","10200","-3600","13.15"
"2676","29400","-13100","3900","700","7.54"
"2678","58300","2100","117100","-120000","0.5"
"2681","840200","-26100","69600","-6600","12.07"
"2683","19900","200","-","-","-"
"2685","104000","-12800","129500","11400","0.8"
"2686","76000","-6900","43300","-","1.76"
"2687","135100","18400","10900","-10200","12.39"
"2689","38000","-1100","5000","200","7.6"
"2692","7700","-1000","1600","-900","4.81"
"2693","488600","-8200","-","-","-"
"2694","335400","17100","26000","4100","12.9"
"2695","198900","33100","86300","2400","2.3"
"2698","37500","-1400","2300","-","16.3"
"2700","13600","-200","-","-","-"
"2702","253000","60000","1955200","624400","0.13"
"2705","19000","-","-","-","-"
"2706","119900","400","-","-","-"
"2708","194600","-5100","-","-","-"
"2715","103100","37600","11800","-3500","8.74"
"2721","1188400","-2200","-","-","-"
"2722","164400","-1200","141100","31900","1.17"
"2726","138500","-12400","61700","2000","2.24"
"2730","214900","-27900","95100","-2200","2.26"
"2733","36600","24000","6000","800","6.1"
"2734","29400","7800","10400","7200","2.83"
"2735","58900","2400","27500","-1700","2.14"
"2736","11300","600","-","-","-"
"2737","39400","-3700","400","-","98.5"
"2742","33100","100","1000","200","33.1"
"2743","2354900","-225000","-","-","-"
"2747","5000","-500","-","-","-"
"2749","1404500","-264700","1309000","5700","1.07"
"2750","124200","-6000","-","-","-"
"2751","24900","400","43000","-8700","0.58"
"2752","101800","47800","831300","218700","0.12"
"2753","20500","-2400","2100","-","9.76"
"2754","24700","2000","-","-","-"
"2760","145700","-23100","87100","38100","1.67"
"2762","1133500","-216700","-","-126400","-"
"2763","49800","-4300","4200","-2000","11.86"
"2764","2247100","92800","700","-1000","3210.14"
"2767","1964100","67000","47100","-10100","41.7"
"2768","1562700","-136100","217900","6700","7.17"
"2769","29500","500","-","-","-"
"2776","5731800","-93200","-","-","-"
"2778","1227400","-117100","7400","-35400","165.86"
"2780","324400","43500","5000","-","64.88"
"2782","185200","34500","75000","11300","2.47"
"2784","74400","-152200","214000","15300","0.35"
"2788","2107400","-50300","-","-","-"
"2789","10100","-100","-","-","-"
"2790","54900","-1700","-","-","-"
"2791","24900","5800","262100","33100","0.1"
"2792","163400","-5400","831200","91400","0.2"
"2795","3800","-","-","-","-"
"2796","15400","200","12500","11500","1.23"
"2798","800","100","-","-","-"
"2801","83500","-13400","105700","-5400","0.79"
