"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1301","29200","2100","2000","-500","14.6"
"1332","1271200","2000","234900","-15700","5.41"
"1333","574300","10900","67500","-4100","8.51"
"1375","169300","-20700","1100","-500","153.91"
"1376","33600","700","-","-","-"
"1377","47700","-6300","14800","-3300","3.22"
"1379","57500","2400","4800","-2700","11.98"
"1380","5100","-","-","-","-"
"1381","7700","900","100","100","77"
"1382","88600","-2400","-","-","-"
"1383","14700","-2900","-","-","-"
"1384","184900","-7300","-","-","-"
"1401","105000","-6700","-","-","-"
"1407","228400","-17700","75500","-8500","3.03"
"1414","42600","9300","31700","200","1.34"
"1417","100800","-1600","27100","1100","3.72"
"1418","698100","-13000","34900","-4900","20"
"1419","115000","6400","414000","19600","0.28"
"1420","39400","4200","500","200","78.8"
"1429","744400","41100","9000","700","82.71"
"1430","74500","1000","6700","3400","11.12"
"1431","63400","1800","31200","-44600","2.03"
"1433","226600","19800","165800","51800","1.37"
"1434","219300","-23700","53800","1600","4.08"
"1435","2150900","-67400","1000","-","2150.9"
"1436","98000","6600","-","-","-"
"1438","45100","-900","-","-","-"
"1439","29100","-6000","-","-","-"
"1443","796500","25600","-","-","-"
"1444","31000","-1000","-","-","-"
"1446","54900","7500","38400","200","1.43"
"1447","2351300","174500","-","-100","-"
"1450","21700","-300","-","-","-"
"1451","63400","3400","-","-","-"
"1491","1113400","47500","-","-","-"
"1514","3046300","22500","8000","1000","380.79"
"1515","47500","-12500","6000","-11700","7.92"
"1518","1051900","38400","572800","-14400","1.84"
"1605","8456700","-994700","479700","-299400","17.63"
"1662","413600","18100","24500","-20800","16.88"
"1663","457600","41000","5800","-1200","78.9"
"1711","845500","35400","-","-","-"
"1712","456400","15600","9700","700","47.05"
"1716","184600","7300","2300","-","80.26"
"1717","214600","3700","-","-100","-"
"1718","34200","-200","-","-","-"
"1719","515300","-21800","82100","-700","6.28"
"1720","347600","-22800","12300","-5800","28.26"
"1721","32800","2800","17800","-","1.84"
"1723","15400","-3100","-","-","-"
"1724","226000","5200","-","-","-"
"1726","343800","10200","400","100","859.5"
"1730","245000","21700","-","-","-"
"1736","6500","100","-","-","-"
"1739","32800","-293800","-","-","-"
"1743","40600","7500","-","-","-"
"1757","4881500","-300200","-","-","-"
"1758","83300","100","-","-","-"
"1762","15200","-2900","2900","900","5.24"
"1764","8100","-500","-","-","-"
"1766","6100","-1000","11200","1700","0.54"
"1768","9700","1200","1000","-","9.7"
"1770","55900","3500","-","-","-"
"1773","28000","19000","-","-","-"
"1775","41000","700","-","-","-"
"1776","111100","12100","-","-","-"
"1780","33000","-2300","59900","39400","0.55"
"1783","3343600","-225100","-","-","-"
"1786","968600","87900","16600","2000","58.35"
"1787","3100","-300","-","-","-"
"1788","3600","-400","-","-","-"
"1789","156800","-2000","8400","-300","18.67"
"1793","1300","-100","-","-","-"
"1795","2400","200","-","-","-"
"1798","96300","200","-","-","-"
"1799","84300","-1200","300","-200","281"
"1801","244700","1500","141200","-26000","1.73"
"1802","434100","-59700","182900","3100","2.37"
"1803","1448400","-175600","346800","6900","4.18"
"1805","760100","-14400","4400","-3100","172.75"
"1807","118500","800","-","-","-"
"1808","296400","-38800","198100","6300","1.5"
"1810","90200","-2400","1100","200","82"
"1811","99000","6500","1500","600","66"
"1812","652400","-56600","205300","-43100","3.18"
"1813","152800","-3600","8900","-800","17.17"
"1814","97800","-7200","10700","1400","9.14"
"1815","191400","7300","5000","-3900","38.28"
"1820","152400","1600","56000","400","2.72"
"1821","1375500","-877400","202200","-2100","6.8"
"1822","27000","-500","1500","-100","18"
"1826","959200","3400","39100","-5000","24.53"
"1827","1374000","-55600","26300","1100","52.24"
"1828","127200","3100","-","-","-"
"1833","157900","-30900","22800","10900","6.93"
"1835","9200","700","38900","-200","0.24"
"1840","456200","-38700","-","-","-"
"1841","17400","200","-","-","-"
"1844","312400","-11900","-","-","-"
"1847","143400","8200","400","-","358.5"
"1848","40100","-6000","4200","-300","9.55"
"1850","717900","27700","-","-","-"
"1852","130700","-9100","24500","11500","5.33"
"1853","553600","15900","-","-","-"
"1860","42700","-11600","109600","-18800","0.39"
"1861","54300","-19000","12200","-1500","4.45"
"1866","80400","900","200","-","402"
"1867","32700","6800","200","-400","163.5"
"1870","40500","-7100","8900","-3200","4.55"
"1871","232800","-11300","38700","-27000","6.02"
"1873","608900","22400","251500","-","2.42"
"1878","16100","-8100","32200","2100","0.5"
"1879","511700","17400","7700","-700","66.45"
"1882","350600","79500","19000","-4900","18.45"
"1884","20100","-2200","6300","-600","3.19"
"1885","51000","7900","2900","500","17.59"
"1887","351100","15800","14900","-2500","23.56"
"1888","39000","2600","600","-2500","65"
"1890","636300","-98900","55800","-21800","11.4"
"1893","649700","23200","42300","-10600","15.36"
"1897","3700","200","-","-","-"
"1898","1053400","-35600","36300","-500","29.02"
"1899","49800","-4500","13900","-293700","3.58"
"1904","39700","-300","68600","-2800","0.58"
"1905","148500","1700","-","-","-"
"1909","220300","-1000","-","-","-"
"1911","489500","-25400","129700","-8700","3.77"
"1914","101600","7600","400","100","254"
"1921","92600","-156200","5000","-5000","18.52"
"1925","148900","-61000","70600","-1500","2.11"
"1926","104700","-100","1800","-7600","58.17"
"1928","565000","-43800","145700","14900","3.88"
"1929","103100","-5800","25200","3000","4.09"
"1930","64900","9000","7600","500","8.54"
"1934","190500","50900","7900","2800","24.11"
"1938","168800","4300","300","-","562.67"
"1939","55100","8700","14400","1100","3.83"
"1941","52100","-1400","24600","-1200","2.12"
"1942","45600","-5300","114500","2000","0.4"
"1944","23600","-500","89400","-200","0.26"
"1945","147400","-14100","11400","1100","12.93"
"1946","6500","1100","3300","2100","1.97"
"1948","16800","600","-","-","-"
"1949","56800","-300","3500","600","16.23"
"1950","13400","-7200","6900","-600","1.94"
"1951","46200","-3100","47600","4300","0.97"
"1952","24600","-2900","26800","600","0.92"
"1959","35300","-8600","42000","-3800","0.84"
"1960","219700","5800","-","-","-"
"1961","64000","2900","24700","4500","2.59"
"1963","1157700","-38000","185600","-1300","6.24"
"1964","72600","-3500","3200","2100","22.69"
"1965","26600","-3300","3600","-1300","7.39"
"1966","354800","9500","19000","-9200","18.67"
"1967","516800","1700","2500","-300","206.72"
"1968","5700","-1100","5100","600","1.12"
"1969","66000","1500","50200","-3500","1.31"
"1971","113400","-81000","-","-","-"
"1972","115900","1900","400","-","289.75"
"1973","88700","59900","28500","-4700","3.11"
"1975","26300","-700","4500","-200","5.84"
"1976","37900","-3400","15300","-4300","2.48"
"1979","57300","-800","18400","-2700","3.11"
"1980","92900","-55500","186600","-1151100","0.5"
"1981","2500","-100","-","-","-"
"1982","35900","-5000","12200","800","2.94"
"1992","1000","-","-","-","-"
"1994","32800","-10600","-","-","-"
"1997","22400","1900","-","-","-"
"2001","145600","-17600","13700","-4000","10.63"
"2002","415900","6100","39400","-1000","10.56"
"2003","45300","-400","600","-100","75.5"
"2004","17300","-2900","2200","600","7.86"
"2009","81700","-4100","800","-262300","102.13"
"2053","325900","-14200","3000","-600","108.63"
"2055","354400","86200","3300","2100","107.39"
"2060","500300","2100","2700","1300","185.3"
"2107","63100","-11600","-","-","-"
"2108","14200","-1800","600","300","23.67"
"2109","26600","-6100","5300","-3800","5.02"
"2112","529200","-1600","2800","-18300","189"
"2114","31400","-6900","68800","-1100","0.46"
"2117","35100","-4000","22100","200","1.59"
"2120","3005000","-267900","107700","42900","27.9"
"2121","301200","11300","16500","-","18.25"
"2122","151100","1900","-","-","-"
"2124","314100","239700","25800","16800","12.17"
"2127","10676600","437400","345800","26600","30.88"
"2130","330400","-8800","159800","-25200","2.07"
"2134","7921700","-362400","-","-","-"
"2136","51600","-1000","-","-","-"
"2138","1498600","-88400","134900","2600","11.11"
"2139","54000","700","1700","1200","31.76"
"2146","409300","-65900","49300","600","8.3"
"2148","265100","-16400","100","-","2651"
"2150","768800","-187600","100","-700","7688"
"2152","31200","-900","-","-","-"
"2153","255900","13100","800","-3700","319.88"
"2154","39200","-3900","49000","11300","0.8"
"2156","99200","-2300","-","-","-"
"2157","761700","-13400","44300","5000","17.19"
"2158","2044300","-127400","-","-17600","-"
"2160","5075200","-202900","513200","-89200","9.89"
"2162","1458200","58600","29900","-5000","48.77"
"2163","96600","18600","-","-400","-"
"2164","53100","-600","-","-","-"
"2168","285300","19000","237200","-24000","1.2"
"2169","10700","-1200","900","-200","11.89"
"2170","664700","-173300","186100","-31200","3.57"
"2173","211500","1000","15000","100","14.1"
"2175","220500","-47200","119000","-4800","1.85"
"2179","6500","-1100","-","-","-"
"2180","51400","5300","2700","-","19.04"
"2181","5343600","114600","124100","-7400","43.06"
"2183","95000","-32900","1000","-","95"
"2185","87300","-20100","-","-","-"
"2186","78300","-32600","-","-","-"
"2193","2083000","-92500","264200","-63500","7.88"
"2195","128400","-17300","-","-","-"
"2196","510200","4700","270100","32500","1.89"
"2198","145700","-19700","32300","-7300","4.51"
"2201","184400","81600","20200","9500","9.13"
"2204","10500","-100","400","100","26.25"
"2206","103300","-6300","51800","3300","1.99"
"2207","5100","-700","2300","-1300","2.22"
"2208","3100","-500","-","-","-"
"2209","13000","-1200","300","-","43.33"
"2211","50400","-3300","48200","-771000","1.05"
"2212","155500","-66900","514300","-79400","0.3"
"2215","293100","-900","54600","-2300","5.37"
"2216","100200","-32000","24400","800","4.11"
"2217","4300","-400","2900","300","1.48"
"2220","35700","-9200","9300","-2400","3.84"
"2221","2900","-500","-","-","-"
"2222","489000","-16400","156800","-17500","3.12"
"2224","12900","400","-","-","-"
"2226","6000","-1500","2600","-1400","2.31"
"2229","163300","-15100","88500","-26700","1.85"
"2264","169100","400","12700","-2200","13.31"
"2266","33000","3300","30000","-459500","1.1"
"2267","2211400","-238500","204900","3000","10.79"
"2268","5100","-4300","-","-","-"
"2269","298100","-78800","49800","-2800","5.99"
"2270","149300","-13600","82400","-3900","1.81"
"2281","426200","-7400","17200","-2200","24.78"
"2282","285100","-24300","43800","7200","6.51"
"2286","297900","-4300","-","-","-"
"2288","30800","-5600","9300","-2900","3.31"
"2291","19700","-100","3900","-700","5.05"
"2292","9000","-200","13100","800","0.69"
"2293","3300","300","-","-","-"
"2294","29700","-3400","1800","-1000","16.5"
"2296","22300","2200","2600","-","8.58"
"2300","56100","-5400","-","-","-"
"2301","67600","-12300","23000","-13800","2.94"
"2303","145500","1700","-","-","-"
"2304","93100","-3400","10600","-2300","8.78"
"2305","26200","-2300","4400","800","5.95"
"2307","85800","-6100","10000","-","8.58"
"2309","8500","400","100","-100","85"
"2311","157300","-12900","-","-","-"
"2315","7267100","-582000","1112000","-14200","6.54"
"2317","2107700","-39900","185800","-44400","11.34"
"2321","1848900","67800","-","-","-"
"2323","272200","38300","-","-100","-"
"2325","15800","5800","4900","-218000","3.22"
"2326","102500","-15400","9400","100","10.9"
"2327","8800","-10800","50300","800","0.17"
"2329","90400","1100","-","-","-"
"2330","1921300","-20900","-","-","-"
"2331","234900","-13400","70000","13000","3.36"
"2332","71100","-4300","2900","400","24.52"
"2334","294400","14100","-","-","-"
"2335","42300","-8300","4500","1400","9.4"
"2337","876300","65700","179800","-62700","4.87"
"2338","507600","-150700","-","-","-"
"2340","105800","4100","-","-","-"
"2341","1101000","102700","-","-","-"
"2342","718800","-17000","-","-","-"
"2344","103700","6300","-","-","-"
"2345","2661700","68100","-","-","-"
"2349","39800","3500","-","-","-"
"2351","200800","-2600","-","-","-"
"2353","8171200","780200","336700","-121900","24.27"
"2354","1531400","278800","-","-3500","-"
"2359","54500","-6000","4500","2900","12.11"
"2370","19180200","-1412200","-","-","-"
"2371","563000","7600","65400","-4500","8.61"
"2372","451000","-64900","9500","-200","47.47"
"2373","41900","-300","-","-","-"
"2374","125500","2600","700","200","179.29"
"2375","2336600","127900","6900","5400","338.64"
"2376","87900","-1500","-","-","-"
"2378","122600","-17200","391200","224200","0.31"
"2379","180300","-10300","11500","900","15.68"
"2384","566400","-21600","28000","-2800","20.23"
"2385","920500","700","-","-","-"
"2388","4037600","-42700","-","-5900","-"
"2389","215900","-128500","19700","-900","10.96"
"2391","35900","-5800","-","-","-"
"2393","27100","-100","100","-","271"
"2395","1044600","-30500","650100","1300","1.61"
"2397","548100","-14000","-","-","-"
"2402","2700","-38900","-","-","-"
"2404","88600","1300","5600","100","15.82"
"2408","87700","-22400","-","-","-"
"2410","308700","9000","7200","-2900","42.87"
"2411","571400","9500","2000","400","285.7"
"2412","723100","50800","34200","-2900","21.14"
"2413","3909700","-178500","232300","-56900","16.83"
"2415","147200","-3500","-","-","-"
"2418","1101400","52000","6400","-16500","172.09"
"2424","190400","-4200","500","-","380.8"
"2425","33800","700","-","-","-"
"2427","2307500","-11200","28100","-322700","82.12"
"2428","658100","-35600","6700","-3800","98.22"
"2429","199800","-18600","59500","31000","3.36"
"2432","741200","-80600","54600","-32100","13.58"
"2433","412300","-37200","192400","1100","2.14"
"2435","912800","-102300","15800","-20100","57.77"
"2436","302700","-4700","-","-","-"
"2437","1629000","-71200","-","-","-"
"2438","991400","29900","314700","-8300","3.15"
"2440","1309700","-111100","156200","-21200","8.38"
"2445","237300","-9200","18100","1000","13.11"
"2449","84300","1100","-","-","-"
"2453","2700","-300","2200","-","1.23"
"2454","601400","1700","-","-","-"
