"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2359","89200","-6000","3300","-200","27.03"
"2370","24761500","119700","-","-30000","-"
"2371","740100","5700","171900","-50600","4.31"
"2372","1049100","-2800","5800","-3400","180.88"
"2373","37800","-1200","-","-","-"
"2374","123500","3700","400","300","308.75"
"2375","658100","21800","21200","-","31.04"
"2376","24800","1800","-","-","-"
"2378","104400","-3400","29700","-800","3.52"
"2379","288100","46800","18200","-9900","15.83"
"2384","389000","2200","9900","-600","39.29"
"2385","1433500","6000","-","-","-"
"2388","2079700","-37000","-","-","-"
"2389","193500","25700","27500","400","7.04"
"2391","7200","200","-","-","-"
"2393","28100","-","-","-","-"
"2395","1565900","1053100","394500","-380700","3.97"
"2397","682100","-8100","-","-","-"
"2402","7700","2900","-","-","-"
"2404","82300","-30500","88400","-29200","0.93"
"2408","61300","-4100","-","-","-"
"2410","271800","-14600","81700","-400","3.33"
"2411","552000","-198000","33800","-21800","16.33"
"2412","585200","-46100","99600","14800","5.88"
"2413","3566200","-56200","307300","-27500","11.6"
"2415","132100","1100","-","-","-"
"2418","665200","25900","9800","900","67.88"
"2424","229200","-26900","600","-","382"
"2425","50500","-900","-","-","-"
"2427","2142100","-181500","219900","24300","9.74"
"2428","464100","-22400","60700","-2800","7.65"
"2429","61300","-16900","3400","2700","18.03"
"2432","353800","-1400","174700","-29500","2.03"
"2433","27900","-10200","179600","10300","0.16"
"2435","191300","-1600","3100","-","61.71"
"2436","306500","-1100","-","-","-"
"2437","1390700","19100","-","-","-"
"2438","959700","-36700","567700","9700","1.69"
"2440","1920300","-92400","609600","10500","3.15"
"2445","105500","2400","2300","-","45.87"
"2449","31400","1500","-","-","-"
"2453","139900","-10700","2200","800","63.59"
"2454","388200","2400","-","-","-"
"2459","347000","2900","-","-","-"
"2461","305100","6900","52300","-800","5.83"
"2462","132900","3800","347000","2400","0.38"
"2464","700200","-8700","7000","-","100.03"
"2468","318800","-10900","8700","-400","36.64"
"2469","55800","300","-","-","-"
"2471","1898800","69500","112300","-32900","16.91"
"2475","27500","1300","1800","-","15.28"
"2477","68700","5100","2200","-3300","31.23"
"2479","1040400","164700","-","-","-"
"2480","18900","900","-","-","-"
"2481","16300","-6900","12600","3100","1.29"
"2483","141200","96700","-","-","-"
"2484","3323200","45700","2214400","89900","1.5"
"2485","115300","9500","800","-3400","144.12"
"2487","4500","-300","2300","600","1.96"
"2488","479300","-5400","-","-","-"
"2489","947000","-57400","66900","-8300","14.16"
"2491","619900","-14800","16900","-5400","36.68"
"2492","2328700","-65000","340000","3900","6.85"
"2493","38200","-1900","100","100","382"
"2497","141800","7100","800","-","177.25"
"2498","75900","900","-","-","-"
"2499","101600","3500","-","-","-"
"2501","44800","-10000","204900","-57800","0.22"
"2502","123700","-39200","222200","54900","0.56"
"2503","413200","-92600","109800","10900","3.76"
"2531","208400","-10200","114500","10600","1.82"
"2533","79300","-1100","59600","-400","1.33"
"2540","30700","-2100","500","400","61.4"
"2573","10400","2400","-","-","-"
"2579","486900","-3100","112800","11900","4.32"
"2585","46300","-2100","1400","-","33.07"
"2586","2048800","-16300","-","-","-"
"2587","27500","-5300","22800","2200","1.21"
"2588","116600","4400","-","-","-"
"2590","10000","-700","51800","1300","0.19"
"2593","340700","2700","784200","402700","0.43"
"2594","5600","-3600","16900","300","0.33"
"2597","6400","-1200","-","-","-"
"2599","9800","-100","6100","-100","1.61"
"2602","49500","200","1100","100","45"
"2607","97800","-9400","30300","-2100","3.23"
"2612","3500","700","-","-","-"
"2613","49900","200","9600","-100","5.2"
"2651","27700","-10100","144800","8700","0.19"
"2652","434000","-4300","175100","6500","2.48"
"2653","21400","-1100","-","-","-"
"2654","73500","9600","-","-","-"
"2656","1455600","22200","-","-","-"
"2659","2200","100","47200","8200","0.05"
"2664","12200","-2100","10600","1400","1.15"
"2666","873300","-57100","-","-","-"
"2667","4409100","38700","291500","-29000","15.13"
"2668","12400","-900","-","-","-"
"2669","3200","-300","12900","100","0.25"
"2670","63200","9100","64200","10000","0.98"
"2673","777800","-7000","-","-","-"
"2674","158100","-30300","15400","2700","10.27"
"2676","43300","-4300","69600","-100","0.62"
"2678","87200","-1900","272500","51300","0.32"
"2681","825400","31300","69900","-6900","11.81"
"2683","17300","-","-","-","-"
"2685","139400","-82500","147600","-28000","0.94"
"2686","89100","-13600","43300","-","2.06"
"2687","103500","-18300","14200","-17300","7.29"
"2689","30100","1400","2900","-300","10.38"
"2692","5800","1000","2100","600","2.76"
"2693","533400","-4300","-","-","-"
"2694","329700","14900","23700","3900","13.91"
"2695","116300","600","900700","85500","0.13"
"2698","44500","1300","2300","-","19.35"
"2700","13400","100","-","-","-"
"2702","100100","2600","449700","102100","0.22"
"2705","16400","-1400","-","-","-"
"2706","150700","-98300","-","-","-"
"2708","193700","2000","-","-","-"
"2715","99800","17700","21700","9300","4.6"
"2721","1057400","-18300","1200","1200","881.17"
"2722","174900","-1200","56400","4600","3.1"
"2726","230700","-41200","85200","200","2.71"
"2730","257500","-7100","66600","-1200","3.87"
"2733","12700","300","2500","500","5.08"
"2734","28400","-7600","6900","-2600","4.12"
"2735","58500","-11400","32600","-1900","1.79"
"2736","4600","1200","-","-","-"
"2737","27500","-100","100","-","275"
"2742","32000","100","500","-400","64"
"2743","2376400","550500","-","-","-"
"2747","5300","100","-","-","-"
"2749","1671500","46900","1297400","-151000","1.29"
"2750","139400","-10500","-","-","-"
"2751","22300","3700","147500","79600","0.15"
"2752","59900","11900","414200","200","0.14"
"2753","21900","1800","2100","-300","10.43"
"2754","22200","300","-","-","-"
"2760","188600","-11000","39100","1300","4.82"
"2762","612800","48700","-","-","-"
"2763","46700","-1200","2500","-200","18.68"
"2764","1855200","-260700","4700","4500","394.72"
"2767","3134900","147600","52200","600","60.06"
"2768","2346800","-188000","218500","7900","10.74"
"2769","29900","700","-","-","-"
"2776","5813300","-20300","-","-","-"
"2777","900","-","-","-","-"
"2778","1308000","-","19200","500","68.13"
"2780","475900","30300","4600","-","103.46"
"2782","153400","21500","39000","2000","3.93"
"2784","548700","-108400","141200","26500","3.89"
"2788","2126900","-48000","-","-","-"
"2789","5400","900","-","-","-"
"2790","72400","7400","-","-","-"
"2791","24800","-4100","168000","24500","0.15"
"2792","307800","12900","420800","148200","0.73"
"2795","4100","200","-","-","-"
"2796","9000","1700","800","400","11.25"
"2798","500","100","-","-","-"
"2801","214100","-16000","130300","4600","1.64"
"2802","334500","64100","422500","4000","0.79"
"2804","11000","-300","102200","-300","0.11"
"2805","8600","-700","-","-","-"
"2806","31700","700","-","-","-"
"2809","127700","-12600","502000","12200","0.25"
"2810","73100","-2800","68400","1900","1.07"
"2811","30600","-5100","553600","12900","0.06"
"2812","13100","-1200","-","-","-"
"2813","34200","1300","-","-100","-"
"2814","44000","-","-","-","-"
"2815","11100","100","14200","800","0.78"
"2816","2000","-","1000","-500","2"
"2818","1700","-1000","4300","2300","0.4"
"2819","1800","200","14400","-2900","0.13"
"2820","124100","6000","-","-","-"
"2830","6600","400","-","-","-"
"2831","2100","900","-","-","-"
"2871","68900","-11300","39400","700","1.75"
"2872","69100","2500","-","-","-"
"2874","20600","-5800","18600","-800","1.11"
"2875","42200","-8500","21700","4900","1.94"
"2876","33000","300","-","-","-"
"2877","5200","3000","-","-","-"
"2882","25400","-3400","4400","-1300","5.77"
"2883","13900","1300","-","-","-"
"2884","734100","472700","160800","-301700","4.57"
"2892","111500","-3500","-","-","-"
"2894","64800","400","-","-","-"
"2897","44200","12200","134900","25000","0.33"
"2899","5900","900","7200","300","0.82"
"2901","957700","1200","-","-","-"
"2903","161700","41400","-","-","-"
"2904","37100","-600","14400","1100","2.58"
"2907","30700","-200","9900","-500","3.1"
"2908","10900","-3800","31700","600","0.34"
"2910","52200","-3300","729500","69600","0.07"
"2911","1400","200","-","-","-"
"2914","4427600","47200","555800","129800","7.97"
"2915","61300","-6100","11500","-1000","5.33"
"2916","5000","1700","-","-","-"
"2917","26700","-1300","-","-","-"
"2918","66200","-18100","68800","9100","0.96"
"2922","10400","1100","7200","-400","1.44"
"2923","3500","100","-","-","-"
"2924","30900","-200","2500","-","12.36"
"2926","1211800","3700","5700","-100","212.6"
"2927","477700","-42000","-","-","-"
"2929","903700","-13900","1566100","121800","0.58"
"2930","1765900","410000","1469100","-276300","1.2"
"2931","2422800","77600","2337800","22700","1.04"
"2932","30900","-1900","-","-","-"
"2933","109800","9300","11800","5300","9.31"
"2934","116800","1000","-","-","-"
"2935","47400","400","100","-","474"
"2936","1242900","31900","250300","-2600","4.97"
"2937","373600","12800","-","-","-"
"2961","5100","-600","-","-","-"
"2970","570400","-2400","-","-","-"
"2975","285100","71100","9000","-1700","31.68"
"2978","52600","-7300","-","-","-"
"2980","613300","52000","184500","9400","3.32"
"2981","100200","-","-","-","-"
"2982","1341100","-34300","112900","700","11.88"
"2983","143300","-3800","-","-","-"
"2984","238700","3500","-","-100","-"
"2986","234600","13400","32200","100","7.29"
"2987","582800","61800","-","-","-"
"2991","134900","800","-","-","-"
"2993","49900","4900","-","-","-"
"2997","140400","-25200","-","-","-"
"2998","254400","12900","-","-","-"
"2999","462000","-14700","-","-","-"
"3001","106800","-13000","3400","-300","31.41"
"3002","10200","-700","11500","4600","0.89"
"3003","772400","-39100","1239500","-6600","0.62"
"3004","60100","-7800","1300","500","46.23"
"3010","632900","4600","-","-","-"
"3011","228900","-","-","-","-"
"3020","145800","-","-","-","-"
"3021","123600","-3700","-","-100","-"
"3023","60300","-400","10900","1100","5.53"
"3024","19800","-400","-","-","-"
"3028","41300","-4500","83400","18000","0.5"
"3030","588900","-50500","2200","-","267.68"
"3031","1229600","196100","72400","8200","16.98"
"3034","50200","8000","240500","1600","0.21"
"3035","166800","-17200","30800","-5800","5.42"
"3036","600200","-6500","1700","-100","353.06"
"3038","392600","-86300","469300","80400","0.84"
"3040","244600","6300","-","-","-"
"3041","121900","16100","83500","1800","1.46"
"3042","296700","3700","1600","-","185.44"
"3045","17100","2700","-","-","-"
"3046","532800","159300","48700","17200","10.94"
"3048","417700","1000","63100","1800","6.62"
"3050","263200","-39400","423900","199700","0.62"
"3053","1605600","-19700","-","-","-"
"3054","33400","-2500","-","-","-"
"3058","400","-700","5800","1900","0.07"
"3059","1900","900","3500","-","0.54"
"3063","45600","-7400","23500","-1700","1.94"
"3064","1861500","-261300","202900","55500","9.17"
"3065","4700","700","-","-","-"
"3067","55100","-1700","25900","200","2.13"
"3068","12700","-200","-","-","-"
"3069","38800","2100","16400","-200","2.37"
"3070","90800","-9000","-","-","-"
"3071","692800","12000","-","-","-"
"3073","182500","-17400","4300","600","42.44"
"3075","50900","-6100","-","-","-"
"3076","19900","5400","14700","-300","1.35"
"3077","11400","1400","-","-","-"
"3079","82300","3300","1000","-1000","82.3"
"3080","36000","-800","-","-","-"
"3082","68100","9200","265200","7600","0.26"
"3083","1136000","259500","10100","5000","112.48"
"3085","67400","30600","156400","103800","0.43"
"3086","609200","-180300","367500","88900","1.66"
"3087","96900","-17100","83000","36100","1.17"
"3088","90700","1800","144900","18700","0.63"
"3089","48400","-3000","2000","200","24.2"
"3091","43500","21400","224700","98700","0.19"
"3092","277200","9000","185300","-4500","1.5"
"3093","665300","-170900","1176300","-435800","0.57"
"3094","252000","-1000","-","-","-"
"3096","3900","-1100","-","-","-"
"3097","335800","4200","87400","-7800","3.84"
"3099","1438200","-32700","537600","104900","2.68"
"3101","803100","19300","124800","-2000","6.44"
"3103","2383100","-54100","135100","-4400","17.64"
"3104","201900","2400","500","-200","403.8"
"3105","215300","-5900","41500","600","5.19"
"3106","279700","2200","6400","-","43.7"
"3107","42500","-8800","103100","15900","0.41"
"3109","419700","600","122800","200","3.42"
"3110","557300","50500","42500","8200","13.11"
"3111","422600","8800","-","-","-"
"3113","1044100","-61400","-","-","-"
"3116","166100","-16600","27800","-1000","5.97"
"3121","1380800","-6100","15000","-","92.05"
"3123","27800","8600","-","-","-"
"3131","70000","8600","-","-","-"
"3132","402300","-18300","28700","300","14.02"
"3133","4584500","905800","29500","29500","155.41"
"3134","128800","8600","201300","38500","0.64"
"3135","175300","-14700","-","-","-"
"3137","280600","165900","322300","230900","0.87"
"3138","145500","100","-","-","-"
"3139","86100","-","2900","-","29.69"
"3140","50000","-3100","8600","4000","5.81"
"3141","392500","36700","57300","-8700","6.85"
"3143","110600","2300","-","-","-"
"3148","24600","3400","155400","74600","0.16"
"3150","178600","13200","15100","-2700","11.83"
"3151","90500","-4400","24100","-600","3.76"
"3153","16200","13200","8000","3800","2.02"
"3154","25600","300","50400","14000","0.51"
"3156","57000","-4200","8000","-","7.13"
"3157","50200","-1900","100","-100","502"
"3159","182600","22000","15700","-700","11.63"
"3160","154200","-5800","57900","-","2.66"
"3161","208700","-1400","-","-","-"
"3166","10200","-","5800","1300","1.76"
"3167","41800","-13100","140500","-1700","0.3"
"3168","116000","-2100","20100","1000","5.77"
"3169","287700","-8500","800","-","359.62"
"3172","27800","100","2900","-200","9.59"
"3173","19500","1200","-","-","-"
"3174","3200","-100","-","-","-"
"3175","75300","1600","3200","-","23.53"
"3176","182300","-40900","2300","900","79.26"
"3177","36600","-3900","-","-","-"
"3178","37700","7400","50700","6200","0.74"
"3179","884600","-500","25700","-7600","34.42"
"3180","41600","7700","97100","-9100","0.43"
"3181","472400","-13100","-","-18800","-"
"3182","200200","12800","217800","-7500","0.92"
"3183","22000","-300","2500","-800","8.8"
"3184","59300","900","-","-","-"
"3185","184500","7800","-","-","-"
"3186","717000","-33200","930500","-50500","0.77"
"3187","619500","-18900","158200","-8100","3.92"
"3189","315300","5500","21600","-6400","14.6"
"3190","3600","-1300","-","-","-"
"3191","61800","-9600","111600","28400","0.55"
"3192","122700","19000","-","-","-"
"3193","178200","-23600","54400","6200","3.28"
"3195","252000","5200","40100","-","6.28"
"3196","26900","-22000","336700","37300","0.08"
"3197","256700","9700","2817200","472100","0.09"
"3198","29100","-39300","46500","23200","0.63"
"3199","79700","700","1300","-","61.31"
"3201","78200","-14800","26100","9100","3"
"3202","1369300","-10000","400","-","3423.25"
"3204","232000","-7300","4900","3300","47.35"
"3205","688900","97300","194700","-21700","3.54"
"3221","98000","-1700","4900","600","20"
"3222","16600","-7900","205200","4800","0.08"
"3223","85100","11200","-","-","-"
"3224","19900","200","-","-","-"
"3228","157500","18500","58800","-17500","2.68"
"3231","104400","-2100","91800","4600","1.14"
"3232","36300","6600","88300","3500","0.41"
"3236","1887500","53800","-","-","-"
"3237","3042500","22500","-","-","-"
"3238","517500","4700","-","-","-"
"3241","44100","-1000","-","-","-"
"3242","292900","9200","28200","-12500","10.39"
"3244","341400","-4700","55700","2000","6.13"
"3245","427500","2200","59300","-900","7.21"
"3246","150200","-2800","-","-","-"
"3248","76400","1000","-","-","-"
"3252","48300","5600","96800","44800","0.5"
"3254","63500","-1000","28900","-800","2.2"
"3261","115900","4200","-","-","-"
"3264","1517200","20300","-","-","-"
"3266","2148800","97600","-","-","-"
"3267","116600","29400","-","-","-"
"3271","1108600","5600","37500","-6600","29.56"
"3275","38600","-1300","-","-","-"
"3276","239200","3300","11700","500","20.44"
"3277","54500","-2700","2500","1100","21.8"
"3280","42300","-1700","1500","200","28.2"
"3284","648100","-10000","26200","-400","24.74"
"3286","86900","-","-","-","-"
"3288","158100","-6600","125800","1700","1.26"
"3289","1424800","15600","106800","20200","13.34"
"3291","51500","-8900","485800","8500","0.11"
"3293","159000","7800","-","-","-"
"3294","73000","-2400","3300","400","22.12"
"3297","29800","-4800","-","-","-"
"3299","96400","-17500","29600","-3200","3.26"
"3300","264700","-5300","-","-","-"
"3302","20800","3500","3100","100","6.71"
"3306","122700","1800","-","-","-"
"3315","6592000","-115700","66400","13800","99.28"
"3316","35900","-2600","-","-","-"
"3317","8500","-400","-","-","-"
"3319","597500","18700","64000","30600","9.34"
"3320","53000","2300","29100","500","1.82"
"3321","523300","10600","17700","1000","29.56"
"3322","632600","200","-","-","-"
"3323","6176900","35200","-","-","-"
"3326","69200","4800","-","-","-"
"3328","1173200","18800","37600","-3900","31.2"
"3329","12600","-3800","77700","36700","0.16"
"3333","242800","33800","5800","-1400","41.86"
"3341","156800","-900","259500","11400","0.6"
"3347","912200","29000","25800","1000","35.36"
