"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2221","2800","700","-","-","-"
"2222","57900","-9200","171400","-4200","0.34"
"2224","2700","1800","-","-","-"
"2226","2500","400","1300","200","1.92"
"2229","184300","127000","97400","-10300","1.89"
"2264","46900","-2100","21800","-9600","2.15"
"2266","13900","1200","8500","-1100","1.64"
"2267","263600","133500","213400","-39000","1.24"
"2268","11200","2400","-","-","-"
"2269","196200","-2000","119600","43800","1.64"
"2270","97100","38400","83000","-5600","1.17"
"2281","165500","51400","21600","2600","7.66"
"2282","330800","131700","35000","-28500","9.45"
"2286","297900","13100","1500","-900","198.6"
"2288","19200","1500","8700","2800","2.21"
"2291","6100","-100","4900","400","1.24"
"2292","16600","-6800","20500","2400","0.81"
"2293","500","-","-","-","-"
"2294","36100","-6200","23200","-46200","1.56"
"2296","122300","82100","91900","2800","1.33"
"2300","2700","200","-","-","-"
"2301","74800","-15300","41600","-6700","1.8"
"2303","84000","1100","-","-","-"
"2304","161200","-4000","46100","-1600","3.5"
"2305","21100","-3600","69400","8800","0.3"
"2307","353300","-51300","400","-600","883.25"
"2309","41700","-19300","32100","1200","1.3"
"2311","98100","700","-","-","-"
"2315","7013900","459900","1652900","-149400","4.24"
"2317","3677400","-405600","323700","-50000","11.36"
"2321","1485900","-27800","-","-","-"
"2323","239400","16800","-","-","-"
"2325","28800","1400","1200","100","24"
"2326","91800","-50000","13400","-1500","6.85"
"2327","18400","-3300","51800","13500","0.36"
"2329","65400","26300","-","-","-"
"2330","2412600","7100","-","-","-"
"2331","63600","2200","33800","4500","1.88"
"2332","40900","12900","800","-600","51.13"
"2334","379400","89600","-","-","-"
"2335","30900","3300","4600","900","6.72"
"2337","3980500","278500","107300","-800","37.1"
"2338","31500","-11000","-","-","-"
"2340","121200","-4800","-","-","-"
"2341","1425400","15100","-","-","-"
"2342","751300","-3500","-","-","-"
"2344","170300","60300","-","-","-"
"2345","2030600","83500","-","-","-"
"2349","11400","600","-","-","-"
"2351","215500","-1700","-","-","-"
"2353","7067700","-207700","280100","81300","25.23"
"2354","375800","5500","-","-","-"
"2359","117700","1800","8200","-300","14.35"
"2370","24447500","-864200","-","-","-"
"2371","653400","-57300","205100","33200","3.19"
"2372","941200","-93900","15700","8700","59.95"
"2373","30500","1100","-","-","-"
"2374","108900","-6300","300","100","363"
"2375","621000","-95500","21400","200","29.02"
"2376","25500","1200","-","-","-"
"2378","105900","3500","50400","14200","2.1"
"2379","221100","-47400","25400","400","8.7"
"2384","393000","13900","9700","200","40.52"
"2385","1322300","-71900","-","-","-"
"2388","1744900","-220100","-","-","-"
"2389","515900","237500","32400","4700","15.92"
"2391","7700","-300","-","-","-"
"2393","25800","-1000","-","-","-"
"2395","1576800","-197000","298700","-78800","5.28"
"2397","678500","6800","-","-","-"
"2402","10200","1800","-","-","-"
"2404","74900","-3300","73100","-14500","1.02"
"2408","61000","100","-","-","-"
"2410","315100","25500","6900","-65800","45.67"
"2411","472300","-80500","15700","-12200","30.08"
"2412","554800","-1700","73600","-10900","7.54"
"2413","3747000","180800","439900","131400","8.52"
"2415","130800","-800","-","-","-"
"2418","779200","38900","11500","-2100","67.76"
"2424","192000","-18700","600","-","320"
"2425","55000","1900","-","-","-"
"2427","1924200","-172800","263900","57800","7.29"
"2428","624600","173100","18200","-21300","34.32"
"2429","67400","9600","4600","1300","14.65"
"2432","243600","-81000","175100","-14200","1.39"
"2433","44200","19000","180300","-8100","0.25"
"2435","585900","-60300","224600","-556700","2.61"
"2436","299100","-6500","-","-","-"
"2437","1314700","-5900","-","-","-"
"2438","886900","-8000","184000","-314300","4.82"
"2440","1722000","-89000","587900","-19400","2.93"
"2445","164500","59200","9900","7300","16.62"
"2449","34000","1500","-","-","-"
"2453","139000","-25900","14700","10000","9.46"
"2454","398800","5900","-","-","-"
"2459","345500","-5400","-","-","-"
"2461","238800","-25500","52500","-3600","4.55"
"2462","131100","13600","370200","22900","0.35"
"2464","707900","10600","2100","-1200","337.1"
"2468","311100","-2100","800","-5500","388.87"
"2469","58200","4400","-","-","-"
"2471","1851500","26800","129000","18900","14.35"
"2475","21500","-3300","2600","600","8.27"
"2477","121100","39900","6900","4500","17.55"
"2479","1146800","-12900","-","-","-"
"2480","18300","-400","-","-","-"
"2481","33100","14200","11900","3000","2.78"
"2483","135300","-4400","-","-","-"
"2484","2411400","-887200","2598600","390100","0.93"
"2485","120600","16900","2200","1200","54.82"
"2487","3000","-600","2900","-100","1.03"
"2488","454900","-14900","-","-","-"
"2489","776600","-83900","74100","1500","10.48"
"2491","562800","-106900","68900","-16100","8.17"
"2492","1933400","-332800","376800","-700","5.13"
"2493","22100","-8800","-","-","-"
"2497","147600","-300","11900","10400","12.4"
"2498","73200","-1400","-","-","-"
"2499","98400","-4000","-","-","-"
"2501","55600","18000","301800","63700","0.18"
"2502","131700","8800","238800","3100","0.55"
"2503","391600","97100","115700","-35000","3.38"
"2531","198300","10700","103500","-18000","1.92"
"2533","406100","331500","113600","53800","3.57"
"2540","36900","1700","2300","1100","16.04"
"2573","10100","100","-","-","-"
"2579","516100","20900","76400","-36500","6.76"
"2585","63000","15800","1400","-","45"
"2586","1940900","-85900","-","-","-"
"2587","27000","5100","23000","2000","1.17"
"2588","117600","-500","-","-","-"
"2590","8500","-600","53100","-300","0.16"
"2593","411800","62200","71200","-24500","5.78"
"2594","4300","-900","16400","500","0.26"
"2597","5600","400","-","-","-"
"2599","25500","14600","11100","5400","2.3"
"2602","57600","12000","1400","-2600","41.14"
"2607","73900","-3000","24700","-5100","2.99"
"2612","1900","-1200","-","-","-"
"2613","51500","4400","10400","-100","4.95"
"2651","22900","2400","153800","-5600","0.15"
"2652","465400","31700","185300","-3400","2.51"
"2653","18700","-1800","-","-100","-"
"2654","82100","2600","-","-","-"
"2656","1428200","-15800","-","-","-"
"2659","2600","400","56800","5000","0.05"
"2664","19200","6100","9500","-1100","2.02"
"2666","1032900","180600","-","-","-"
"2667","4257200","-52000","249900","-29900","17.04"
"2668","12400","200","-","-","-"
"2669","5500","2400","12800","100","0.43"
"2670","30600","-7900","53800","3900","0.57"
"2673","747100","-30000","-","-","-"
"2674","140700","-4600","25900","2300","5.43"
"2676","39000","-3200","34000","-34700","1.15"
"2678","115200","19800","1304300","832500","0.09"
"2681","922200","102900","89500","27200","10.3"
"2683","19100","1800","-","-","-"
"2685","147900","7600","117400","-6200","1.26"
"2686","88000","1400","43300","-","2.03"
"2687","101500","-8200","14000","-2500","7.25"
"2689","37700","4900","4100","200","9.2"
"2692","8400","2200","3100","300","2.71"
"2693","525900","-6100","-","-","-"
"2694","291700","-64400","25100","4400","11.62"
"2695","125600","19400","89800","-78600","1.4"
"2698","40600","-2700","2300","-","17.65"
"2700","16200","500","-","-","-"
"2702","120300","20400","969700","401300","0.12"
"2705","15900","200","-","-","-"
"2706","125000","-18900","-","-","-"
"2708","200400","500","-","-","-"
"2715","105500","-15700","21700","200","4.86"
"2721","1215200","153100","-","-","-"
"2722","164100","-3700","72100","3400","2.28"
"2726","292600","22100","53900","-200","5.43"
"2730","279000","38000","90800","29000","3.07"
"2733","14300","1400","5300","-1400","2.7"
"2734","18700","2500","4600","-200","4.07"
"2735","54100","-4800","29300","-1100","1.85"
"2736","10800","1100","-","-","-"
"2737","47200","2200","100","-","472"
"2742","31700","-100","700","200","45.29"
"2743","2506400","133700","-","-","-"
"2747","5400","300","-","-","-"
"2749","1730800","39600","1292500","10800","1.34"
"2750","152100","7700","-","-","-"
"2751","24700","6600","57000","-50700","0.43"
"2752","44300","-16000","542700","121600","0.08"
"2753","20200","500","2300","200","8.78"
"2754","23900","-600","-","-","-"
"2760","219500","-5500","28600","-2800","7.67"
"2762","1198000","478100","21400","21400","55.98"
"2763","51700","4500","2500","-100","20.68"
"2764","1997000","-12000","11800","600","169.24"
"2767","3247900","128500","50800","200","63.94"
"2768","2048500","-248600","218800","1100","9.36"
"2769","31100","100","400","400","77.75"
"2776","5779300","-69900","-","-","-"
"2778","1307700","19300","2300","-14400","568.57"
"2780","517700","30200","5000","-","103.54"
"2782","168700","14300","57500","28900","2.93"
"2784","523000","-6800","195400","25500","2.68"
"2788","1972600","-82500","-","-","-"
"2789","8300","-1500","-","-","-"
"2790","58300","-5900","-","-","-"
"2791","23100","7500","203800","8400","0.11"
"2792","231300","-57900","662000","95800","0.35"
"2795","4000","-700","-","-","-"
"2796","15700","3400","500","-1200","31.4"
"2798","500","-100","-","-","-"
"2801","119400","-22800","91700","-82800","1.3"
"2802","444100","134500","379500","-26500","1.17"
"2804","6000","-2000","106100","-1200","0.06"
"2805","10400","1900","-","-","-"
"2806","36300","3300","-","-","-"
"2809","106200","14100","504100","6600","0.21"
"2810","71200","10500","49200","-21600","1.45"
"2811","41500","-22200","508200","-2700","0.08"
"2812","31800","16000","-","-","-"
"2813","34000","-1900","-","-","-"
"2814","43600","100","-","-","-"
"2815","12100","-2700","13100","-2900","0.92"
"2816","3200","1300","1100","-400","2.91"
"2818","1800","-400","1700","-","1.06"
"2819","1700","200","5600","-8300","0.3"
"2820","122400","-4000","-","-","-"
"2830","8900","1800","-","-","-"
"2831","700","-","-","-","-"
"2871","53100","-10700","42400","1300","1.25"
"2872","69000","-800","-","-","-"
"2874","22600","3000","56600","44100","0.4"
"2875","73400","34500","19900","-14000","3.69"
"2876","31000","-500","-","-","-"
"2877","4100","2000","-","-","-"
"2882","23600","-5700","18800","2700","1.26"
"2883","22600","-1700","-","-","-"
"2884","591100","17800","192800","-1500","3.07"
"2892","100900","-9100","-","-","-"
"2894","68500","1900","-","-","-"
"2897","86600","53200","108600","-28600","0.8"
"2899","8000","-","9900","400","0.81"
"2901","1130300","147600","-","-","-"
"2903","229300","47300","-","-","-"
"2904","39800","-500","15600","1500","2.55"
"2907","33100","5900","5400","-2000","6.13"
"2908","7600","-600","30600","-900","0.25"
"2910","30100","1500","24700","-70000","1.22"
"2911","1600","100","-","-","-"
"2914","4363100","71800","695600","103000","6.27"
"2915","58500","-1200","29700","6800","1.97"
"2916","3400","-700","-","-","-"
"2917","30600","3200","-","-","-"
"2918","34800","-18000","68600","2700","0.51"
"2922","8400","-500","6400","-200","1.31"
"2923","3700","700","-","-","-"
"2924","44600","12200","3600","2300","12.39"
"2926","1225200","15800","6200","400","197.61"
"2927","426600","-22000","-","-","-"
"2929","996900","21400","1545200","-35500","0.65"
"2930","2410200","330300","1096600","-238000","2.2"
"2931","2404400","-79700","2323500","-23300","1.03"
"2932","30700","900","-","-","-"
"2933","105000","-5800","12500","3600","8.4"
"2934","106600","-4200","-","-","-"
"2935","42100","-1700","100","-","421"
"2936","1180600","2300","257300","4000","4.59"
"2937","335300","-44100","200","200","1676.5"
"2961","4000","-","-","-","-"
"2970","567900","-","-","-","-"
"2975","258300","-700","7300","-300","35.38"
"2978","47900","-","-","-","-"
"2980","403000","-204900","273300","76900","1.47"
"2981","107300","5500","-","-","-"
"2982","1558300","177000","187000","56100","8.33"
"2983","131400","-12700","-","-","-"
"2984","225200","-15000","1100","400","204.73"
"2986","264700","31900","29500","-3400","8.97"
"2987","950600","334000","-","-","-"
"2991","130200","-4900","-","-","-"
"2993","67300","2000","-","-","-"
"2997","119900","-12400","-","-","-"
"2998","240700","-1800","200","200","1203.5"
"2999","446400","-3700","-","-","-"
"3001","104200","-5900","3400","-","30.65"
"3002","16400","8700","11400","-100","1.44"
"3003","699600","-81900","1253800","2600","0.56"
"3004","115600","-16600","900","-600","128.44"
"3010","755000","45200","-","-","-"
"3011","223000","-10000","-","-","-"
"3020","150300","3700","-","-","-"
"3021","126600","5900","-","-","-"
"3023","60200","2700","10500","-300","5.73"
"3024","33700","13100","-","-","-"
"3028","47200","7600","212000","99200","0.22"
"3030","532200","-21800","2100","-100","253.43"
"3031","1272500","31500","62700","-5200","20.3"
"3034","38100","-5200","239500","-4600","0.16"
"3035","131000","-19000","32600","2500","4.02"
"3036","595700","-2500","4800","2500","124.1"
"3038","320900","-57100","409500","44100","0.78"
"3040","256000","14000","-","-","-"
"3041","359600","211500","950100","855500","0.38"
"3042","286900","-6700","1700","-","168.76"
"3045","20100","1800","-","-","-"
"3046","493200","-61300","63100","-1500","7.82"
"3048","458200","42100","71200","28200","6.44"
"3050","206100","84200","240400","-110000","0.86"
"3053","1878300","202500","-","-","-"
"3054","33100","-100","-","-","-"
"3058","400","-","3800","-500","0.11"
"3059","2500","-300","3000","-500","0.83"
"3063","41500","-2000","27600","1800","1.5"
"3064","1249600","-115000","277800","9300","4.5"
"3065","5500","1500","-","-","-"
"3067","57600","3900","24900","-1100","2.31"
"3068","14900","100","-","-","-"
"3069","54700","8600","9600","-","5.7"
"3070","94500","-1300","-","-","-"
"3071","607800","-96600","-","-","-"
"3073","148800","3800","2300","-2700","64.7"
"3075","16000","-32500","-","-","-"
"3076","14200","-900","14200","800","1"
"3077","14400","-100","-","-","-"
"3079","85400","2100","1300","400","65.69"
"3080","83900","5000","-","-","-"
"3082","62700","3900","197100","-48400","0.32"
"3083","1027100","-85700","-","-1600","-"
"3085","66800","16400","545100","307600","0.12"
"3086","623600","-12800","274400","11000","2.27"
"3087","51700","-16300","63100","-20700","0.82"
"3088","96800","6900","111600","-","0.87"
"3089","43700","-1700","1200","500","36.42"
"3091","27600","-4300","354300","40100","0.08"
"3092","321300","-164300","208700","34600","1.54"
"3093","713300","59000","886100","-149200","0.8"
"3094","253600","1300","-","-","-"
"3096","5900","1100","-","-","-"
"3097","332000","-2400","102100","21800","3.25"
"3099","1679100","485400","414800","-67300","4.05"
"3101","740600","-120200","84300","-36900","8.79"
"3103","2318300","-42000","115900","-10100","20"
"3104","188900","-7100","2100","1200","89.95"
"3105","189200","11200","31700","-800","5.97"
"3106","280800","1700","4000","-2400","70.2"
"3107","48300","9800","130600","14300","0.37"
"3109","429000","7500","124300","-100","3.45"
"3110","539400","-6900","42600","-","12.66"
"3111","393000","-8600","-","-","-"
"3113","1041500","2000","-","-","-"
"3116","57000","9500","36500","5800","1.56"
"3121","1362300","-6000","15000","-","90.82"
"3123","33100","5900","-","-","-"
"3131","76800","-700","-","-","-"
"3132","752000","334000","57900","29600","12.99"
"3133","5683100","430400","9100","5600","624.52"
"3134","112700","7500","135900","-34800","0.83"
"3135","170200","-3400","-","-","-"
"3137","190200","20300","115400","-32000","1.65"
"3138","145400","300","-","-","-"
"3139","86100","-400","6500","3600","13.25"
"3140","54200","6500","29700","16300","1.82"
"3141","209000","-101100","69500","14000","3.01"
"3143","115800","6200","-","-","-"
"3148","23400","-5900","1394100","997000","0.02"
"3150","181400","-1600","14400","1800","12.6"
"3151","65700","-8000","10300","-500","6.38"
"3153","8100","-3500","4900","-3200","1.65"
"3154","21400","1300","107700","39000","0.2"
"3156","55300","-6900","11200","2600","4.94"
"3157","47100","-1800","100","-","471"
"3159","169500","-29400","15900","1600","10.66"
"3160","116100","-12600","120500","44700","0.96"
"3161","207100","9900","-","-","-"
"3166","12700","1400","4600","-300","2.76"
"3167","38600","1800","106000","-39200","0.36"
"3168","114400","-4500","19200","900","5.96"
"3169","255000","-19900","800","-","318.75"
"3172","23100","-5200","3000","-","7.7"
"3173","25000","-1400","-","-","-"
"3174","4100","-200","-","-","-"
"3175","80200","5600","3200","-","25.06"
"3176","186700","9900","1900","-400","98.26"
"3177","35600","400","-","-","-"
"3178","37200","2000","50700","-3200","0.73"
"3179","713900","-180500","26700","1700","26.74"
"3180","33800","-5000","47800","-4900","0.71"
"3181","432400","13800","200","200","2162"
"3182","227900","52800","232400","100","0.98"
"3183","24400","4400","2100","-300","11.62"
"3184","71300","10300","-","-","-"
"3185","349400","146300","-","-","-"
"3186","618400","28200","815300","-108400","0.76"
"3187","658400","7900","143200","-14900","4.6"
"3189","305200","4700","21400","-1100","14.26"
"3190","16900","14200","-","-","-"
"3191","75800","19000","378500","199000","0.2"
"3192","249400","7300","-","-100","-"
"3193","96400","-53700","83500","22200","1.15"
"3195","236800","-7100","21200","900","11.17"
"3196","23400","100","367100","26900","0.06"
"3197","365000","88100","5815900","2152600","0.06"
"3198","31300","9300","115500","49600","0.27"
"3199","77800","1300","1400","-300","55.57"
"3201","60700","-13600","151900","92200","0.4"
"3202","2076500","715900","400","-","5191.25"
"3204","204800","-8200","6100","1200","33.57"
"3205","662400","-8100","94800","-88900","6.99"
"3221","85700","-11600","8500","3100","10.08"
"3222","21900","2900","196500","-1300","0.11"
"3223","98900","5700","-","-","-"
"3224","22700","1400","-","-","-"
"3228","162200","9500","23000","-32000","7.05"
"3231","48800","-36800","113900","13800","0.43"
"3232","95000","54300","71800","-17100","1.32"
"3236","1837100","59500","-","-","-"
"3237","3054000","37900","-","-","-"
"3238","533100","25200","-","-","-"
"3241","53100","6200","200","-","265.5"
"3242","312300","17700","98900","69100","3.16"
"3244","301400","-5100","57400","2000","5.25"
"3245","462900","-5100","86400","16500","5.36"
"3246","138100","-11900","100","100","1381"
"3248","165600","99800","-","-","-"
"3252","39700","-12500","546400","317400","0.07"
"3254","65200","1800","34900","3000","1.87"
"3261","112300","-3300","-","-","-"
"3264","1504100","-12200","-","-","-"
"3266","2194000","-3500","-","-","-"
"3267","126400","5200","-","-","-"
"3271","1126600","38900","37900","700","29.73"
"3275","39000","700","-","-200","-"
"3276","245100","6100","10700","-500","22.91"
"3277","42100","-9800","2500","300","16.84"
"3280","33500","-7900","1300","-","25.77"
"3284","666500","35800","32400","4000","20.57"
"3286","94100","6500","-","-","-"
"3288","125200","-4300","154100","14900","0.81"
"3289","1314300","306100","195200","66900","6.73"
"3291","42400","6300","325400","-44500","0.13"
"3293","157300","300","-","-","-"
"3294","74000","1100","7000","3700","10.57"
"3297","24100","-9800","-","-","-"
"3299","74200","-9800","30000","100","2.47"
"3300","275600","14500","400","400","689"
"3302","13900","-8500","3000","-","4.63"
"3306","120800","1000","-","-","-"
"3315","8043400","1605600","115000","56500","69.94"
"3316","36200","2600","-","-","-"
"3317","9800","700","-","-","-"
"3319","661800","35700","182400","25500","3.63"
"3320","47300","-2600","28700","-600","1.65"
"3321","454700","-9200","16000","-5100","28.42"
"3322","632100","-600","-","-","-"
"3323","5910300","-98600","-","-","-"
"3326","61800","-2900","-","-","-"
"3328","1353200","131700","48400","7000","27.96"
