"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1786","1529800","-140800","81500","7400","18.77"
"1787","2500","-300","-","-","-"
"1788","3800","-100","-","-","-"
"1789","110800","-9400","13400","4400","8.27"
"1793","900","-","-","-","-"
"1795","2700","100","-","-","-"
"1798","94100","600","-","-","-"
"1799","80000","1400","1000","-400","80"
"1801","294000","133500","262300","-129500","1.12"
"1802","935500","-297100","429000","-17600","2.18"
"1803","1390500","-410900","519500","-10900","2.68"
"1805","410000","2300","13700","1100","29.93"
"1807","121900","700","-","-","-"
"1808","397100","142500","340800","40100","1.17"
"1810","35300","-600","5400","600","6.54"
"1811","113100","2800","1400","800","80.79"
"1812","703900","-191700","383200","162000","1.84"
"1813","197000","9800","9200","500","21.41"
"1814","194200","-3700","16600","-2600","11.7"
"1815","143400","2800","13000","-","11.03"
"1820","178600","-7800","100200","9000","1.78"
"1821","1691900","-438200","292700","-24500","5.78"
"1822","14100","-","15200","-700","0.93"
"1826","1280700","-4400","200","-3500","6403.5"
"1827","1021400","103700","6100","-100","167.44"
"1828","151600","300","-","-","-"
"1833","208300","-1800","30800","1200","6.76"
"1835","37200","2100","11200","-100","3.32"
"1840","610400","18000","-","-","-"
"1841","33400","-","-","-","-"
"1844","426200","17900","-","-","-"
"1847","75400","-7400","400","-","188.5"
"1848","34300","-5300","2800","-500","12.25"
"1850","738000","3400","-","-","-"
"1852","111500","-9600","16200","-4700","6.88"
"1853","409100","4900","-","-","-"
"1860","352200","-186800","336000","-15100","1.05"
"1861","194300","-51900","37600","5100","5.17"
"1866","17000","500","4000","-300","4.25"
"1867","12700","3300","2400","-","5.29"
"1870","80700","7800","23900","-2600","3.38"
"1871","607400","5000","45200","-100","13.44"
"1873","463800","-9000","261100","-","1.78"
"1878","34500","15700","44500","10500","0.78"
"1879","370800","8300","26000","1800","14.26"
"1882","23800","-1400","17400","-600","1.37"
"1884","5700","-700","6800","-400","0.84"
"1885","137500","13300","10100","900","13.61"
"1887","427600","3200","11600","-2000","36.86"
"1888","39100","3600","12500","-300","3.13"
"1890","472800","10900","66200","49900","7.14"
"1893","473000","-50800","106600","11800","4.44"
"1897","2800","100","-","-","-"
"1898","1122600","-41000","108200","-8800","10.38"
"1899","88300","200","700","-100","126.14"
"1904","9000","-100","900","100","10"
"1905","129400","300","-","-","-"
"1909","239200","9600","100","-","2392"
"1911","394200","-76500","412800","202700","0.95"
"1914","38800","-4700","1700","600","22.82"
"1921","109900","9500","9700","4800","11.33"
"1925","201000","-5900","142300","4500","1.41"
"1926","56500","9500","7700","-1200","7.34"
"1928","545300","-57800","227600","15800","2.4"
"1929","113600","33600","30800","-1800","3.69"
"1930","76500","-16300","13000","-1300","5.88"
"1934","131600","1900","5400","-","24.37"
"1938","77100","6200","300","-","257"
"1939","42100","-600","1800","-500","23.39"
"1941","44000","-800","43800","100","1"
"1942","86300","-3800","172800","3100","0.5"
"1944","10200","-15300","80700","4900","0.13"
"1945","58400","-6200","16500","1400","3.54"
"1946","14600","-1100","3200","-1000","4.56"
"1948","18600","-700","-","-","-"
"1949","16000","-1400","3100","-300","5.16"
"1950","12300","-1600","38500","1200","0.32"
"1951","72400","4400","32500","-8400","2.23"
"1952","24500","6300","28900","3400","0.85"
"1959","37800","-2900","45900","-900","0.82"
"1960","444000","3500","-","-","-"
"1961","97600","-2200","24000","-100","4.07"
"1963","513900","4100","263100","27000","1.95"
"1964","64500","-6100","6400","100","10.08"
"1965","28100","-","6700","-600","4.19"
"1966","493300","-13200","53900","-200","9.15"
"1967","569400","500","79000","-2500","7.21"
"1968","8000","1000","3600","-3000","2.22"
"1969","38300","11400","42700","11600","0.9"
"1971","82600","700","-","-","-"
"1972","183000","400","2300","-200","79.57"
"1973","46500","-1300","50300","2800","0.92"
"1975","7600","200","400","-300","19"
"1976","203300","400","16200","-200","12.55"
"1979","8400","1400","26500","-2500","0.32"
"1980","18400","-400","8700","600","2.11"
"1981","1000","100","-","-","-"
"1982","35300","800","12300","-","2.87"
"1992","1900","-200","-","-","-"
"1994","152700","1300","-","-","-"
"1997","24200","-700","-","-","-"
"2001","206800","172200","26200","11000","7.89"
"2002","256000","12700","112900","59500","2.27"
"2003","41800","-200","300","-","139.33"
"2004","21300","1700","2900","1200","7.34"
"2009","134700","1200","-","-","-"
"2053","380300","1000","3300","100","115.24"
"2055","308300","114800","1700","1700","181.35"
"2060","567700","28200","6600","100","86.02"
"2107","119400","2700","-","-100","-"
"2108","17800","3500","5100","700","3.49"
"2109","31700","-1600","11500","-","2.76"
"2112","513900","72200","27200","20300","18.89"
"2114","69600","7800","111500","3200","0.62"
"2117","73700","5300","21700","100","3.4"
"2120","1689300","237100","102500","-104400","16.48"
"2121","245200","27200","71100","-5100","3.45"
"2122","210600","-13900","-","-","-"
"2124","44800","5600","22900","2100","1.96"
"2127","11559600","-204100","302200","-131700","38.25"
"2130","486100","32200","142900","10700","3.4"
"2134","9274500","-25600","-","-","-"
"2136","83000","12700","-","-","-"
"2138","2439800","172500","402000","337400","6.07"
"2139","55900","-800","1300","100","43"
"2146","648900","5700","63400","2000","10.24"
"2148","406200","18300","100","-","4062"
"2150","1716900","-42100","300","300","5723"
"2152","49000","-800","-","-","-"
"2153","236500","-8600","500","-","473"
"2154","57000","6100","34700","3700","1.64"
"2156","146400","-3500","-","-","-"
"2157","605100","-97900","2571800","594500","0.24"
"2158","2733000","-184500","-","-","-"
"2160","5716800","-226000","90700","-11800","63.03"
"2162","1924900","-82300","84400","-17900","22.81"
"2163","127400","-2000","100","-","1274"
"2164","134600","-3800","-","-","-"
"2168","193400","-26100","44400","-3500","4.36"
"2169","17600","1300","1300","400","13.54"
"2170","2626400","-19700","91200","-4400","28.8"
"2173","132800","1700","1900","-100","69.89"
"2175","422500","4800","46200","-1700","9.15"
"2179","4600","100","-","-","-"
"2180","78100","10700","2700","-","28.93"
"2181","63100","1200","28500","-200","2.21"
"2183","77200","-6200","-","-","-"
"2185","130200","-3700","-","-","-"
"2186","100800","-5000","-","-","-"
"2193","1002100","-107600","146200","26000","6.85"
"2195","288300","-12200","-","-","-"
"2196","751600","-11600","29100","8100","25.83"
"2198","171800","-6300","20900","5100","8.22"
"2201","84900","60900","27400","6000","3.1"
"2204","6400","-500","2900","-200","2.21"
"2206","113300","16800","86200","5300","1.31"
"2207","13200","800","27500","9500","0.48"
"2208","5500","900","-","-","-"
"2209","8600","-1900","400","-200","21.5"
"2211","53600","-5500","11000","-1900","4.87"
"2212","163000","-69100","589900","49400","0.28"
"2215","74400","5900","1700","300","43.76"
"2216","144900","-4800","55100","-6200","2.63"
"2217","16900","-8700","6400","-2900","2.64"
"2220","15400","-2100","3000","-1400","5.13"
"2221","2700","400","-","-","-"
"2222","94400","-55800","130600","21700","0.72"
"2224","5600","-100","-","-","-"
"2226","13100","-1100","4200","-400","3.12"
"2229","311900","-12700","66500","-1700","4.69"
"2264","112100","7900","56600","49400","1.98"
"2266","24500","3100","14500","1100","1.69"
"2267","1321600","-69400","69700","-13400","18.96"
"2268","8300","-100","-","-","-"
"2269","223400","-14600","134000","43000","1.67"
"2270","156600","83900","50700","8000","3.09"
"2281","384500","-57800","26300","-1600","14.62"
"2282","385900","6900","42300","800","9.12"
"2286","273400","-6600","1600","800","170.88"
"2288","37300","14300","45300","9700","0.82"
"2291","12600","2100","4000","100","3.15"
"2292","8600","-1900","13900","6700","0.62"
"2293","200","-","-","-","-"
"2294","22200","200","5400","1200","4.11"
"2296","58200","-1400","31900","-14000","1.82"
"2300","12100","500","-","-","-"
"2301","43700","-29900","24500","-1400","1.78"
"2303","147400","4900","-","-","-"
"2304","230700","-26700","120500","-16000","1.91"
"2305","60000","3700","430000","62300","0.14"
"2307","244700","-22700","10400","-300","23.53"
"2309","293000","10800","5000","500","58.6"
"2311","73600","-5800","100","-","736"
"2315","10666500","-298900","1573400","-20500","6.78"
"2317","4011000","38500","122200","2900","32.82"
"2321","1691400","-6100","-","-","-"
"2323","125500","-6700","-","-","-"
"2325","20300","800","13100","-1400","1.55"
"2326","169600","-7400","5100","-1200","33.25"
"2327","23800","2500","52200","-400","0.46"
"2329","68400","500","-","-","-"
"2330","2475800","-185100","-","-","-"
"2331","304400","-15300","64300","15900","4.73"
"2332","95000","5100","1200","100","79.17"
"2334","512700","29700","200","200","2563.5"
"2335","41000","-1900","28000","12100","1.46"
"2337","1928400","-244800","171100","6200","11.27"
"2338","19600","-2900","-","-","-"
"2340","101000","-22800","-","-","-"
"2341","1192700","-6700","-","-","-"
"2342","709500","-7800","-","-","-"
"2344","71500","-8600","-","-","-"
"2345","3052600","-76700","-","-","-"
"2349","11500","-","-","-","-"
"2351","210800","-2300","-","-","-"
"2353","9403000","-553600","187200","-13200","50.23"
"2354","758900","67100","-","-","-"
"2359","44300","-","3700","-500","11.97"
"2370","21012100","-4437300","-","-","-"
"2371","881300","384200","178800","34900","4.93"
"2372","771700","-136200","10200","1600","75.66"
"2373","69800","3000","-","-","-"
"2374","125600","-700","27200","9200","4.62"
"2375","824300","12600","19300","-","42.71"
"2376","73300","-7100","-","-","-"
"2378","130800","7300","546600","16600","0.24"
"2379","232000","33500","17200","6300","13.49"
"2384","416000","28600","2100","-300","198.1"
"2385","1202300","1400","-","-","-"
"2388","5032700","-364800","-","-7000","-"
"2389","791900","1800","25400","-3400","31.18"
"2391","74600","-2200","-","-","-"
"2393","25400","-200","-","-","-"
"2395","1277000","-209400","300200","75600","4.25"
"2397","612200","-15900","-","-100","-"
"2402","15200","-","-","-","-"
"2404","257400","28200","190700","33900","1.35"
"2408","92600","-200","-","-","-"
"2410","461000","1600","7400","-4400","62.3"
"2411","249800","-26600","3200","-500","78.06"
"2412","1074500","11600","140000","14300","7.67"
"2413","3327500","-47700","166600","-25500","19.97"
"2415","138400","-1800","-","-","-"
"2418","624500","-10400","8300","600","75.24"
"2424","370800","19100","500","-","741.6"
"2425","41600","-3900","-","-","-"
"2427","1996800","58400","131000","800","15.24"
"2428","811100","1000","12900","900","62.88"
"2429","282400","48100","2200","1800","128.36"
"2432","893200","277400","109200","27300","8.18"
"2433","60200","39700","205200","1900","0.29"
"2435","1290900","-1400","123300","-1100","10.47"
"2436","296100","1900","-","-","-"
"2437","1799100","1400","-","-","-"
"2438","949400","-28500","177700","1500","5.34"
"2440","1447400","106900","477700","-5300","3.03"
"2445","232300","-7900","7000","-6700","33.19"
"2449","77000","-3900","-","-","-"
"2453","105300","-4000","6200","1600","16.98"
"2454","443700","14900","-","-","-"
"2459","351900","-5400","-","-","-"
"2461","389800","-1800","49100","-200","7.94"
"2462","240000","11400","70400","-7000","3.41"
"2464","629100","-26200","3200","-","196.59"
"2468","416300","56700","5900","-11300","70.56"
"2469","56700","-4000","-","-","-"
"2471","3170600","81800","39200","-17500","80.88"
"2475","21600","-9700","1800","-100","12"
"2477","116700","-12400","9800","-","11.91"
"2479","827300","-14200","-","-","-"
"2480","26100","-200","-","-","-"
"2481","32300","-2700","7600","-100","4.25"
"2483","142300","-1000","-","-","-"
"2484","1518500","68400","2554100","-30600","0.59"
"2485","111500","-3400","1900","400","58.68"
"2487","1600","-","600","-2400","2.67"
"2488","766900","-17200","-","-","-"
"2489","785600","-12700","51100","-2700","15.37"
"2491","514500","1400","46100","4400","11.16"
"2492","1389400","-139200","594300","-1400","2.34"
"2493","20300","100","-","-","-"
"2497","468100","48500","17600","-900","26.6"
"2498","134700","18600","-","-","-"
"2499","94300","1600","-","-","-"
"2501","51900","-30500","176600","9800","0.29"
"2502","349700","-40100","158000","15800","2.21"
"2503","1729200","272500","124000","48900","13.95"
"2531","62400","1300","75000","10500","0.83"
"2533","839900","-157200","56400","-300","14.89"
"2540","13600","-2700","4600","-","2.96"
"2573","13100","100","-","-","-"
"2579","538600","-27000","121300","42000","4.44"
"2585","256300","24900","1400","-","183.07"
"2586","3163800","56700","-","-","-"
"2587","160100","84700","23600","-","6.78"
"2588","110900","-1600","-","-","-"
"2590","7400","-100","60800","1800","0.12"
"2593","405100","-122300","75700","-2500","5.35"
"2594","10100","-2800","22000","600","0.46"
"2597","40200","5300","-","-","-"
"2599","11900","-1600","5700","-200","2.09"
"2602","36400","-10300","15600","3400","2.33"
"2607","182900","-9000","89400","37400","2.05"
"2612","8700","-200","-","-","-"
"2613","104500","11000","8200","-300","12.74"
"2651","272900","-38200","118800","-600","2.3"
"2652","532100","24500","87000","1100","6.12"
"2653","23200","-","-","-","-"
"2654","105500","1700","-","-","-"
"2656","1785000","-22300","-","-","-"
"2659","22600","-1100","26600","1400","0.85"
"2664","15900","-1500","6500","900","2.45"
"2666","1251300","14000","-","-","-"
"2667","3843800","-52900","380000","41300","10.12"
"2668","29700","-1200","-","-","-"
"2669","8000","-900","18700","1400","0.43"
"2670","100600","-48500","32700","400","3.08"
"2673","727500","-3400","-","-","-"
"2674","85100","-2600","15200","-800","5.6"
"2676","41900","4000","9400","1500","4.46"
"2678","118900","7700","48700","17300","2.44"
"2681","605000","35100","70500","-12900","8.58"
"2683","12000","-1900","-","-","-"
"2685","177900","-7000","62700","-3800","2.84"
"2686","31200","-1100","42400","-","0.74"
"2687","493700","-27100","172900","-12600","2.86"
"2689","18200","-200","1500","100","12.13"
"2692","15600","-300","300","-500","52"
"2693","504800","-17300","-","-","-"
"2694","484900","26900","35300","-","13.74"
"2695","169600","-24200","99500","45600","1.7"
"2698","19800","400","2300","-","8.61"
"2700","17300","300","-","-","-"
"2702","170100","-25900","102400","-18600","1.66"
"2705","30000","3200","-","-","-"
"2706","26500","-400","-","-","-"
"2708","160800","-5000","-","-","-"
"2715","173400","-4200","5400","-1500","32.11"
"2721","1017100","-12000","-","-","-"
"2722","185200","-2000","57100","-100","3.24"
"2726","370900","-135300","69000","5900","5.38"
"2730","283500","6200","79500","-24700","3.57"
"2733","14700","-3500","7300","1800","2.01"
"2734","63200","-8800","14800","13600","4.27"
"2735","105500","-1800","18500","1300","5.7"
"2736","10000","-900","-","-","-"
"2737","69700","-8500","5500","1000","12.67"
"2742","21500","1100","3500","1900","6.14"
"2743","4502200","118600","-","-","-"
"2747","5500","300","-","-","-"
"2749","2859600","31000","938900","5000","3.05"
"2750","84700","-800","-","-","-"
"2751","24600","700","6200","500","3.97"
"2752","50200","2900","291000","1400","0.17"
"2753","33000","-1000","600","-","55"
"2754","24900","300","-","-","-"
"2760","188800","-2100","34100","-5100","5.54"
"2762","1503200","29200","-","-","-"
"2763","49900","-1400","1300","500","38.38"
"2764","2264600","-33200","100","-","22646"
"2767","2381800","550600","44600","-13500","53.4"
"2768","1800600","-211700","163800","-21800","10.99"
"2769","50000","1100","-","-","-"
"2776","4811200","-22400","-","-","-"
"2778","1833700","600","5200","-2800","352.63"
"2780","549100","25500","600","-900","915.17"
"2782","217100","19900","82100","21900","2.64"
"2784","41300","5000","343700","5600","0.12"
"2788","2502100","-73800","-","-29200","-"
"2789","47100","400","-","-","-"
"2790","46100","-3900","-","-","-"
"2791","12000","-1700","62300","-1000","0.19"
"2792","241800","-13100","18500","-2700","13.07"
"2795","8700","-1200","-","-","-"
"2796","42600","-700","1600","-100","26.63"
"2798","5100","-1000","-","-","-"
"2801","115000","-6700","75300","-6900","1.53"
"2802","308300","-35400","413900","48600","0.74"
"2804","7300","-1100","108900","-1700","0.07"
"2805","22400","3700","-","-","-"
"2806","16200","-400","-","-","-"
"2809","115500","-46300","393000","200","0.29"
"2810","88700","-14800","70400","19300","1.26"
"2811","148000","-90500","403000","-65700","0.37"
"2812","246300","191600","-","-","-"
"2813","34700","1000","-","-","-"
"2814","44700","100","-","-","-"
"2815","18400","-700","6200","1700","2.97"
"2816","6800","1400","500","-700","13.6"
"2818","3200","700","1200","100","2.67"
"2819","5000","-1300","600","-","8.33"
"2820","214000","44000","-","-","-"
"2830","20700","400","-","-","-"
"2831","3700","700","-","-","-"
"2871","37100","-2700","38200","-2400","0.97"
"2872","78400","-200","-","-","-"
"2874","19100","1100","204200","7900","0.09"
"2875","279600","9200","24600","-200","11.37"
"2876","28700","800","-","-","-"
"2877","1000","100","-","-","-"
"2882","81900","-4000","296500","38200","0.28"
"2883","17300","-500","-","-","-"
"2884","437700","-41200","116000","7700","3.77"
"2892","140600","29800","100","-","1406"
"2894","239100","21100","-","-","-"
"2897","68600","-17300","38900","-37200","1.76"
"2899","22200","11700","7500","200","2.96"
"2901","931500","-59200","-","-","-"
"2903","270900","4800","-","-","-"
"2904","21200","1000","8600","-700","2.47"
"2907","25700","-1000","2000","1500","12.85"
"2908","8000","-4500","32800","2100","0.24"
"2910","45200","-5400","7100","500","6.37"
"2911","1200","-100","-","-","-"
"2914","6523900","-326300","338500","16600","19.27"
"2915","69300","4000","24300","-200","2.85"
"2916","9100","2200","-","-","-"
"2917","36200","-1200","-","-","-"
"2918","73600","9800","76900","26600","0.96"
"2922","4600","-3000","6400","1100","0.72"
"2923","10000","1700","-","-","-"
"2924","105700","53100","14200","11800","7.44"
"2926","1053300","-14200","5500","-800","191.51"
"2927","182300","-10900","-","-","-"
"2929","1936900","-157700","705500","-16800","2.75"
"2930","3016900","-134300","970400","-1100","3.11"
"2931","2454800","-304100","707800","300","3.47"
"2932","34000","-1900","-","-","-"
"2933","134900","17500","63700","21300","2.12"
"2934","190400","-10900","-","-","-"
"2935","39100","-1000","-","-","-"
"2936","1915300","-193100","923000","37500","2.08"
"2937","280700","-72300","44400","30500","6.32"
"2961","8600","200","-","-","-"
"2962","727700","20400","-","-","-"
"2970","518600","-1200","-","-","-"
"2975","494000","1800","5000","-1500","98.8"
"2978","80700","1400","-","-","-"
"2980","467500","29000","155700","-28600","3"
"2981","133700","400","800","800","167.13"
"2982","1750500","153800","73300","-29000","23.88"
"2983","92400","700","-","-","-"
"2984","204500","13500","100","-200","2045"
"2986","245100","20900","15400","2000","15.92"
"2987","936500","10100","-","-100","-"
"2991","154100","300","-","-","-"
"2993","69900","1000","-","-","-"
"2997","142500","1100","-","-","-"
"2998","224800","-6700","24800","24800","9.06"
"2999","547800","-17800","-","-","-"
"3001","85700","5900","900","-7800","95.22"
"3002","14200","-14400","5300","2000","2.68"
"3003","670500","-109000","1158200","-2400","0.58"
"3004","148200","-9400","900","-","164.67"
"3010","732300","47700","7500","7500","97.64"
"3011","74400","-1200","-","-","-"
"3020","147800","100","-","-","-"
"3021","165400","-5400","-","-","-"
"3023","45400","4100","5200","600","8.73"
"3024","33300","600","-","-","-"
"3028","83000","18300","43100","3300","1.93"
"3030","324700","-98900","5400","4500","60.13"
"3031","1210700","-62900","59600","-400","20.31"
"3034","1533600","-37900","94400","900","16.25"
"3035","122900","-9500","203900","85800","0.6"
"3036","597300","-72200","5600","2100","106.66"
"3038","554800","-50300","193800","-28700","2.86"
"3040","228800","-6600","-","-","-"
"3041","671700","-6200","225500","-600","2.98"
"3042","344000","-10800","15600","-3900","22.05"
"3045","11500","-4800","-","-","-"
"3046","337400","-10200","891200","192700","0.38"
"3048","588000","-68200","3750600","1440900","0.16"
"3050","216500","-5200","131500","100","1.65"
"3053","2582600","-1700","-","-","-"
"3054","29800","-1500","-","-","-"
"3058","800","100","3500","-","0.23"
"3059","4000","-500","1800","-","2.22"
"3063","71100","-9200","116600","32100","0.61"
"3064","1834400","-18400","127600","4000","14.38"
"3065","3600","-2500","-","-","-"
"3067","58200","-3200","15600","-1100","3.73"
"3068","27400","2700","-","-","-"
"3069","111900","-5000","19800","400","5.65"
"3070","83300","400","-","-","-"
"3071","553000","10900","-","-","-"
"3073","531300","-49800","1000","-100","531.3"
"3075","77200","2700","-","-","-"
"3076","32700","-500","1600","-100","20.44"
"3077","11000","-100","-","-","-"
"3079","291000","8500","7300","-700","39.86"
"3080","57200","5700","-","-","-"
"3082","39800","-700","103100","-3900","0.39"
"3083","948700","-48400","-","-","-"
"3085","17000","100","76700","-25100","0.22"
"3086","608200","-694600","227700","83600","2.67"
"3087","163900","-43100","31500","2000","5.2"
"3088","82600","-2600","94700","16700","0.87"
"3089","46400","-1800","8400","-500","5.52"
"3091","20300","-3400","20700","300","0.98"
"3092","729000","-69100","150500","-7300","4.84"
"3093","1573300","-24500","190200","-21200","8.27"
"3094","184500","14600","-","-","-"
"3096","8400","800","-","-","-"
"3097","300300","-9900","80800","-4000","3.72"
"3099","885100","-521300","674300","281100","1.31"
"3101","700500","1700","67000","12200","10.46"
"3103","2450100","227000","202200","26200","12.12"
"3104","130500","-44400","12700","-4100","10.28"
"3105","341500","20900","26200","2000","13.03"
"3106","288700","-10700","400","-100","721.75"
"3107","84500","-24200","101800","2600","0.83"
"3109","375300","-23500","114100","10000","3.29"
"3110","59700","-51300","230800","129600","0.26"
"3111","299700","7200","-","-","-"
"3113","1112000","-38700","-","-","-"
"3116","78500","-20200","124300","5000","0.63"
"3121","1213400","-1500","3600","300","337.06"
"3123","30000","700","-","-","-"
"3131","180700","41500","-","-","-"
"3132","1410600","-456400","52400","-1700","26.92"
"3133","6670700","149500","600","-7400","11117.83"
"3134","162900","-15200","11000","-100","14.81"
"3135","170600","3300","-","-","-"
"3137","157900","-3400","92800","-","1.7"
"3138","143500","-7500","-","-","-"
"3139","126800","-1800","3300","1200","38.42"
"3140","22500","1500","19600","-1500","1.15"
"3141","723000","-108900","50200","7600","14.4"
"3143","150400","1400","-","-","-"
"3148","9000","-2200","12200","800","0.74"
"3150","209800","45100","22300","-2800","9.41"
"3151","58100","-2300","2600","100","22.35"
"3153","33400","6300","419900","123000","0.08"
"3154","55000","-1400","15100","2400","3.64"
"3156","75100","-4100","3900","1600","19.26"
"3157","46300","100","100","-","463"
"3159","64700","-3800","46400","-6000","1.39"
"3160","118200","-10100","98200","900","1.2"
"3161","198300","-1100","-","-","-"
"3166","16900","-2100","800","-300","21.13"
"3167","67800","-16900","127900","26300","0.53"
"3168","62000","-4100","59400","17300","1.04"
"3169","268000","-2800","-","-200","-"
"3172","34000","-2600","23400","-9500","1.45"
"3173","46400","-3300","-","-","-"
"3174","7600","-800","-","-","-"
"3175","118600","14400","-","-","-"
"3176","148100","14100","400","200","370.25"
"3177","35100","200","-","-","-"
"3178","52500","8200","44600","1200","1.18"
"3179","370700","-123600","64700","43400","5.73"
"3180","23500","-4600","44000","-1000","0.53"
"3181","422000","-10300","-","-","-"
"3182","486800","30400","136300","1000","3.57"
"3183","15900","1000","1400","-100","11.36"
"3184","63300","-","-","-","-"
"3185","233000","-4600","-","-","-"
"3186","208900","-5500","1086600","-77500","0.19"
"3187","1057900","-16200","19600","-1600","53.97"
"3189","239900","-10900","15100","-200","15.89"
"3190","14200","-400","-","-","-"
"3191","95900","-10300","19000","-2300","5.05"
"3192","462800","-38900","-","-","-"
"3193","73800","-8500","202300","1000","0.36"
"3195","293500","1700","23500","-","12.49"
"3196","42100","12100","30400","-11600","1.38"
"3197","223100","-41300","1024400","22100","0.22"
"3198","30200","-8500","491300","-","0.06"
"3199","82400","-2900","5800","1100","14.21"
"3201","20400","-4200","38700","2000","0.53"
"3202","2090300","-28100","400","-","5225.75"
"3204","339800","39500","10100","-400","33.64"
"3205","541100","-24700","-","-","-"
"3221","97900","500","20100","4000","4.87"
"3222","91800","900","1436800","528200","0.06"
"3223","155600","-3100","-","-","-"
"3224","48500","8200","-","-100","-"
"3228","222700","-6900","158100","-600","1.41"
"3231","62800","-12100","97300","7400","0.65"
"3232","57900","5900","502400","166600","0.12"
"3236","1944100","-144900","-","-","-"
"3237","2703800","-25800","-","-","-"
"3238","512600","-23500","-","-","-"
"3241","55400","-19700","200","-","277"
"3242","304400","29400","105300","4800","2.89"
"3244","317800","-17600","85000","1500","3.74"
"3245","437700","-6100","51400","-11000","8.52"
"3246","127400","8600","-","-","-"
"3248","183500","600","-","-","-"
"3252","32100","-700","8700","100","3.69"
"3254","89200","-1500","272200","67600","0.33"
"3261","145900","1000","-","-","-"
"3264","1361300","-14100","-","-","-"
"3266","2047500","3800","-","-","-"
"3267","129500","-5900","-","-","-"
"3271","1582900","101400","209900","-100","7.54"
"3275","31400","-500","-","-","-"
"3276","78500","400","3300","300","23.79"
"3277","154100","14000","5100","1400","30.22"
"3280","36000","-","2700","-300","13.33"
"3284","609400","400","33500","-300","18.19"
"3286","137400","14500","-","-","-"
"3288","135900","-5800","124600","14400","1.09"
"3289","976400","-199300","390700","91300","2.5"
"3291","43900","100","329300","-900","0.13"
"3293","126000","-1400","-","-","-"
"3294","137300","-1400","800","-500","171.63"
"3297","15700","-300","-","-","-"
"3299","259100","-21200","98500","21600","2.63"
"3300","445800","800","-","-","-"
"3302","13800","-900","3900","-4000","3.54"
"3306","93700","-1000","-","-","-"
"3315","6035000","-516300","308600","71200","19.56"
"3316","33900","1800","-","-","-"
"3317","7700","-100","-","-","-"
"3319","803100","43800","190900","-300","4.21"
"3320","185600","-3300","13300","3200","13.95"
"3321","576800","-1400","7300","2600","79.01"
"3322","631500","-600","-","-","-"
"3323","5597800","-100200","-","-","-"
"3326","106300","1000","-","-","-"
"3328","1511200","148600","58300","14900","25.92"
"3329","34800","-800","12200","-200","2.85"
