"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1301","29700","-4600","3200","-","9.28"
"1332","1832300","-17300","248100","24500","7.39"
"1333","557600","-7200","57200","9400","9.75"
"1375","107200","-6100","14200","-","7.55"
"1376","8800","300","-","-","-"
"1377","80800","-8000","41400","12900","1.95"
"1379","41000","-10000","44300","600","0.93"
"1380","4000","-1100","-","-","-"
"1381","7800","-","-","-","-"
"1382","22400","-2000","-","-","-"
"1383","5600","-2600","-","-","-"
"1384","175900","-5100","-","-","-"
"1400","407500","12900","-","-","-"
"1401","43000","900","-","-","-"
"1407","482900","-65600","159500","-11400","3.03"
"1414","120000","-14300","29800","6200","4.03"
"1417","88300","-900","26700","2900","3.31"
"1418","1067400","-258400","780600","-252800","1.37"
"1419","294400","-3200","993600","33100","0.3"
"1420","28100","-2100","2900","-400","9.69"
"1429","306400","-8700","47100","-1200","6.51"
"1430","132100","-36800","23700","200","5.57"
"1431","46300","-5600","149700","-25700","0.31"
"1433","158500","-4800","110400","900","1.44"
"1434","173700","-4100","2100","-5000","82.71"
"1435","2395200","-62700","17300","-1000","138.45"
"1436","112800","3200","-","-","-"
"1438","44400","-","-","-","-"
"1439","66800","-300","-","-","-"
"1443","859300","-17900","-","-","-"
"1444","38800","-200","-","-","-"
"1446","68300","-1100","38000","2100","1.8"
"1447","2314000","-48400","-","-","-"
"1450","20100","-400","-","-","-"
"1451","42200","200","-","-","-"
"1491","1767900","154000","-","-","-"
"1514","12819500","70800","9500","-","1349.42"
"1515","129300","24800","17800","-","7.26"
"1518","1213200","-30700","769100","217800","1.58"
"1605","7528300","-73200","924500","-160200","8.14"
"1662","480200","15200","154100","-2500","3.12"
"1663","223600","-9200","22200","-3900","10.07"
"1711","574400","10000","-","-","-"
"1712","155900","-12100","22700","-400","6.87"
"1716","43200","-3600","1000","300","43.2"
"1717","251000","-300","-","-","-"
"1718","67800","-800","-","-","-"
"1719","86100","-82900","291800","43600","0.3"
"1720","606500","-71200","62500","8100","9.7"
"1721","146200","-5800","58000","1500","2.52"
"1723","19900","-1200","-","-","-"
"1724","238600","-26800","-","-","-"
"1726","229300","34400","600","300","382.17"
"1730","63400","-200","-","-","-"
"1736","8900","-300","-","-","-"
"1739","290700","-81800","-","-","-"
"1743","52600","-2200","-","-","-"
"1757","25559500","616200","-","-","-"
"1758","35300","-2000","300","300","117.67"
"1762","18500","-2300","5600","900","3.3"
"1764","10800","-400","-","-","-"
"1766","144700","99300","40800","-338300","3.55"
"1768","6000","700","30600","-","0.2"
"1770","390300","-100","-","-","-"
"1773","24000","-80000","-","-","-"
"1775","30400","800","-","-","-"
"1776","150800","-6200","-","-","-"
"1780","3200","-500","71000","200","0.05"
"1783","3695200","-218100","-","-","-"
"1786","939300","-27400","95100","1300","9.88"
