"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1301","23400","-2000","5500","2000","4.25"
"1332","927100","106200","590900","27600","1.57"
"1333","552500","-109700","59000","8700","9.36"
"1375","251200","-700","14100","-300","17.82"
"1376","38600","800","-","-400","-"
"1377","57300","-2200","26900","1700","2.13"
"1379","45100","-3000","37300","2200","1.21"
"1380","4000","500","-","-","-"
"1381","5000","200","-","-","-"
"1382","20600","-800","-","-","-"
"1383","9200","-","-","-","-"
"1384","137100","-6400","-","-","-"
"1400","571200","-1000","-","-","-"
"1401","91800","-700","-","-","-"
"1407","526700","-46600","93000","6600","5.66"
"1414","63500","-5700","20200","-500","3.14"
"1417","87600","6100","21900","-1200","4"
"1418","740800","200","231400","-2400","3.2"
"1419","370800","-15600","214500","-6900","1.73"
"1420","25400","1000","3200","-","7.94"
"1429","428400","38100","20400","-5400","21"
"1430","158900","-12100","52700","1200","3.02"
"1431","65000","11100","117000","-","0.56"
"1433","288500","23900","140700","1400","2.05"
"1434","132500","12000","320600","102300","0.41"
"1435","2276600","700","1100","100","2069.64"
"1436","102800","1200","-","-","-"
"1438","44800","-100","-","-","-"
"1439","54000","-1600","-","-","-"
"1443","790000","58100","-","-","-"
"1444","33200","2700","-","-","-"
"1446","86600","-1600","50900","900","1.7"
"1447","2078600","-7300","-","-","-"
"1450","21600","100","-","-","-"
"1451","37700","-","-","-","-"
"1491","1388500","-72000","-","-","-"
"1514","11415000","-204200","9500","-","1201.58"
"1515","130800","400","10800","-1400","12.11"
"1518","1344400","24600","699400","14200","1.92"
"1605","5657000","14900","1884100","60100","3"
"1662","417400","40300","52200","-6300","8"
"1663","371400","15800","12300","6600","30.2"
"1711","561000","19100","-","-","-"
"1712","294600","-3200","28300","-2900","10.41"
"1716","142700","53500","20900","-136000","6.83"
"1717","201400","-4400","100","100","2014"
"1718","70400","-1700","-","-","-"
"1719","320600","28100","142100","-5100","2.26"
"1720","323300","-46500","42600","-100","7.59"
"1721","25200","2100","83000","-19800","0.3"
"1723","18400","-4200","-","-","-"
"1724","198700","2000","-","-","-"
"1726","168900","1700","66100","26900","2.56"
"1730","79200","-3500","-","-","-"
"1736","18000","1200","-","-","-"
"1739","398600","-12200","-","-","-"
"1743","33800","-200","-","-","-"
"1757","6816500","-15700","-","-","-"
"1758","81300","100","-","-","-"
"1762","19200","-1100","5500","-200","3.49"
"1764","6600","-1600","-","-","-"
"1766","57900","-5300","5500","1400","10.53"
"1768","7800","1000","31200","500","0.25"
"1770","50700","-1000","-","-","-"
"1773","18000","2000","-","-","-"
"1775","18200","-300","-","-","-"
"1776","127000","-600","-","-","-"
"1780","11100","-500","22700","-4500","0.49"
"1783","3697000","32100","-","-","-"
"1786","1410900","-61900","72900","1300","19.35"
"1787","2500","-","-","-","-"
"1788","5500","400","-","-","-"
"1789","99400","-4700","13800","800","7.2"
"1793","1800","900","-","-","-"
"1795","2800","400","1800","1800","1.56"
"1798","94000","-100","-","-","-"
"1799","81900","-2000","700","-400","117"
"1801","293300","-3100","231200","-4000","1.27"
"1802","458300","-26400","416500","-1900","1.1"
"1803","1324100","8400","509600","9300","2.6"
"1805","369400","-38700","11000","2500","33.58"
"1807","127900","6000","-","-","-"
"1808","444800","75100","302000","-16200","1.47"
"1810","28200","-2000","4400","-","6.41"
"1811","112200","-2100","5000","3100","22.44"
"1812","550000","79100","367000","5600","1.5"
"1813","190800","-3100","8800","-1300","21.68"
"1814","191200","500","13900","700","13.76"
"1815","142900","-3400","13100","-","10.91"
"1820","170300","-11900","71200","-14700","2.39"
"1821","1555200","34700","289900","15500","5.36"
"1822","12700","-2300","13700","1300","0.93"
"1826","1280300","700","800","200","1600.38"
"1827","1027600","1400","6900","-7600","148.93"
"1828","152100","-6400","-","-","-"
"1833","202200","-6200","20000","-10400","10.11"
"1835","26500","-4700","21100","10700","1.26"
"1840","609600","5700","-","-","-"
"1841","31200","-400","-","-","-"
"1844","404200","-23200","-","-","-"
"1847","68500","-5400","400","-","171.25"
"1848","32100","-1700","3800","200","8.45"
"1850","731900","-300","-","-","-"
"1852","109000","-4000","17900","3400","6.09"
"1853","392100","-15000","-","-","-"
"1860","957500","80800","307000","-15000","3.12"
"1861","167300","-10300","36000","-1600","4.65"
"1866","16100","300","2500","-600","6.44"
"1867","11800","1900","2600","700","4.54"
"1870","67400","-3500","20200","-","3.34"
"1871","627500","-3600","36700","-300","17.1"
"1873","417400","-8800","263100","2000","1.59"
"1878","28500","-200","42400","4100","0.67"
"1879","388600","14500","15700","-2100","24.75"
"1882","24000","200","14500","-800","1.66"
"1884","6700","400","5600","-100","1.2"
"1885","34000","-2400","8600","200","3.95"
"1887","396500","-30500","15300","1700","25.92"
"1888","35600","-400","11300","-200","3.15"
"1890","549500","-13800","92200","-","5.96"
"1893","597000","176700","94500","1300","6.32"
"1897","2700","200","-","-","-"
"1898","1126000","-13100","104600","700","10.76"
"1899","92900","1300","700","-100","132.71"
"1904","10200","100","1000","100","10.2"
"1905","152000","3600","-","-","-"
"1909","231400","-3100","-","-100","-"
"1911","409200","-500","265600","-55600","1.54"
"1914","26800","-10700","1900","1400","14.11"
"1921","91700","1500","8300","-500","11.05"
"1925","235500","13000","161900","16100","1.45"
"1926","57000","500","22200","17600","2.57"
"1928","442800","-48800","138900","-1500","3.19"
"1929","115000","-2800","32800","2600","3.51"
"1930","72600","-1200","9300","1300","7.81"
"1934","186800","54000","4400","1700","42.45"
"1938","76700","300","300","-","255.67"
"1939","38400","-400","100","-","384"
"1941","47900","3900","33900","-8600","1.41"
"1942","142300","49500","213800","-3400","0.67"
"1944","11400","-4900","75600","1600","0.15"
"1945","46500","-7100","10700","-3700","4.35"
"1946","15500","800","1700","1500","9.12"
"1948","18500","-100","-","-","-"
"1949","18800","2200","1900","300","9.89"
"1950","8100","100","38400","-1200","0.21"
"1951","60600","-32700","33800","-7700","1.79"
"1952","20200","-3600","27900","4700","0.72"
"1959","34900","-5200","51000","1300","0.68"
"1960","980900","112100","-","-","-"
"1961","81700","-5800","22600","1400","3.62"
"1963","531800","27800","267200","-900","1.99"
"1964","58600","4000","3600","-100","16.28"
"1965","17700","-1700","6500","500","2.72"
"1966","473300","-10800","52700","1200","8.98"
"1967","569400","-100","55600","-100","10.24"
"1968","11100","100","1600","-200","6.94"
"1969","120900","52300","53600","12100","2.26"
"1971","101200","16100","-","-","-"
"1972","173700","-7300","1000","-1200","173.7"
"1973","41000","-3000","45000","-5800","0.91"
"1975","7500","-300","200","-100","37.5"
"1976","152700","59700","11800","-3800","12.94"
"1979","4200","-1200","19800","-2600","0.21"
"1980","16300","1000","6400","-500","2.55"
"1981","700","-200","-","-","-"
"1982","35500","-400","10900","200","3.26"
"1992","1900","-","-","-","-"
"1994","145500","3500","-","-","-"
"1997","22800","-1600","-","-","-"
"2001","180600","-10000","23100","300","7.82"
"2002","177800","-19800","138800","27600","1.28"
"2003","42600","200","400","-","106.5"
"2004","31000","10100","3100","900","10"
"2009","141600","2100","-","-","-"
"2053","390500","6000","3400","200","114.85"
"2055","287900","-20100","200","-100","1439.5"
"2060","611900","19900","7000","100","87.41"
"2107","117900","1400","-","-","-"
"2108","17900","1900","1700","-700","10.53"
"2109","36200","3900","11100","-100","3.26"
"2112","476600","50600","37300","10200","12.78"
"2114","83200","13600","103600","3900","0.8"
"2117","67400","3200","21600","-600","3.12"
"2120","1906600","177100","58400","-18100","32.65"
"2121","258800","-2100","37500","-12600","6.9"
"2122","199700","-5100","-","-","-"
"2124","45200","-500","26100","3100","1.73"
"2127","9844500","-974700","267800","-80300","36.76"
"2130","483400","14800","142700","-5500","3.39"
"2134","9129700","93100","24100","24100","378.83"
"2136","78500","3400","-","-","-"
"2138","2217300","-60200","239500","-19000","9.26"
"2139","47700","700","1500","200","31.8"
"2146","564600","-21600","57100","100","9.89"
"2148","409400","-2000","100","-","4094"
"2150","1722700","107900","-","-","-"
"2152","46200","-1700","-","-","-"
"2153","245400","6900","1200","700","204.5"
"2154","66800","6200","22500","400","2.97"
"2156","136400","-1800","-","-","-"
"2157","566800","16600","5030200","1735100","0.11"
"2158","2346500","-121000","-","-","-"
"2160","5505000","50300","781500","455200","7.04"
"2162","1900200","-129100","65000","-16700","29.23"
"2163","119700","2100","100","-","1197"
"2164","175600","900","-","-","-"
"2168","188000","-14300","44100","-3100","4.26"
"2169","14200","-800","1900","-","7.47"
"2170","2364900","-102700","98200","11700","24.08"
"2173","129400","-2400","1600","-100","80.88"
"2175","422600","-7900","60700","7800","6.96"
"2179","5000","400","-","-","-"
"2180","82100","-1700","2700","-","30.41"
"2181","117900","-8900","27000","-10300","4.37"
"2183","72400","-4200","-","-","-"
"2185","117100","-600","-","-","-"
"2186","92600","-5200","-","-","-"
"2193","965100","3600","105100","15500","9.18"
"2195","266300","-3300","-","-","-"
"2196","597500","1500","29800","-3500","20.05"
"2198","149400","-10700","11700","600","12.77"
"2201","146100","64800","28100","4200","5.2"
"2204","5100","-1000","3200","300","1.59"
"2206","102800","-9100","85200","-500","1.21"
"2207","14700","700","83200","33000","0.18"
"2208","4300","1000","-","-","-"
"2209","8100","-500","400","-","20.25"
"2211","56400","2100","10800","-300","5.22"
"2212","175600","89100","633900","36700","0.28"
"2215","87000","-5400","3500","-","24.86"
"2216","110600","-20600","56600","2500","1.95"
"2217","9700","-6000","5500","-400","1.76"
"2220","14600","-700","2000","-400","7.3"
"2221","3500","1200","-","-","-"
"2222","130900","18900","97300","-14300","1.35"
"2224","6100","400","-","-","-"
"2226","9800","-1100","4700","1300","2.09"
"2229","239800","-100300","82900","9200","2.89"
"2264","80200","-3500","69300","12000","1.16"
"2266","22400","1000","17900","3600","1.25"
"2267","1335900","-21700","83100","-13600","16.08"
"2268","10900","800","-","-","-"
"2269","228800","-71000","206300","108900","1.11"
"2270","153500","19600","49300","-8300","3.11"
"2281","359200","-7300","44000","10300","8.16"
"2282","382800","10400","44100","3100","8.68"
"2286","276500","20300","1100","-400","251.36"
"2288","31200","200","79900","23400","0.39"
"2291","11300","-","3400","-","3.32"
"2292","8800","800","25500","7200","0.35"
"2293","400","100","-","-","-"
"2294","22800","-700","6400","-200","3.56"
"2296","50400","8100","24800","-2000","2.03"
"2300","10700","800","-","-","-"
"2301","55200","8000","21400","-900","2.58"
"2303","140300","-3300","-","-","-"
"2304","203200","3100","106800","1000","1.9"
"2305","45900","-15300","607300","120400","0.08"
"2307","228800","-4700","10800","-","21.19"
"2309","284900","1000","6300","1800","45.22"
"2311","74600","-6600","-","-","-"
"2315","10456200","-241400","1400900","-1000","7.46"
"2317","3347100","-320600","96600","-15700","34.65"
"2321","1603300","-96800","-","-","-"
"2323","134200","18300","100","100","1342"
"2325","18400","-1200","12100","-900","1.52"
"2326","168500","-2500","6700","-800","25.15"
"2327","20400","-6800","51000","-100","0.4"
"2329","67200","-400","-","-","-"
"2330","1786300","-126400","-","-","-"
"2331","418300","148900","120900","56500","3.46"
"2332","82400","-2200","2900","1100","28.41"
"2334","408300","-48200","-","-300","-"
"2335","47400","5000","108200","59600","0.44"
"2337","1809200","-61500","277300","102400","6.52"
"2338","20300","-500","-","-","-"
"2340","127800","-29200","-","-","-"
"2341","1228800","400","-","-","-"
"2342","729600","-3300","-","-","-"
"2344","66500","2500","-","-","-"
"2345","3198700","379800","100","100","31987"
"2349","9700","800","-","-","-"
"2351","199100","-5400","-","-","-"
"2353","9046800","-649300","167800","36000","53.91"
"2354","622300","-54700","-","-","-"
"2359","34900","-5000","2500","-","13.96"
"2370","19288600","786600","-","-","-"
"2371","813400","-27500","169800","17500","4.79"
"2372","665800","-69600","6100","-1600","109.15"
"2373","66300","-2300","-","-","-"
"2374","137400","8600","89000","42600","1.54"
"2375","786100","-60600","19300","-","40.73"
"2376","65000","-4900","-","-","-"
"2378","130900","5500","579000","11400","0.23"
"2379","189000","-43200","352700","284200","0.54"
"2384","411800","700","2200","1100","187.18"
"2385","1147000","26600","-","-500","-"
"2388","4664800","34100","-","-","-"
"2389","972600","-41000","26100","600","37.26"
"2391","64100","-1800","-","-","-"
"2393","23800","-300","-","-","-"
"2395","1353800","-20600","220800","-11100","6.13"
"2397","601100","10000","-","-","-"
"2402","6400","-2000","-","-","-"
"2404","284500","48400","325800","149900","0.87"
"2408","102700","10900","-","-","-"
"2410","467300","-15800","11300","4200","41.35"
"2411","220000","-17100","3400","-200","64.71"
"2412","1080200","-33600","99200","-33600","10.89"
"2413","4001000","-64900","223800","-20200","17.88"
"2415","128000","-2500","-","-","-"
"2418","604100","28200","14000","2800","43.15"
"2424","362500","-3100","500","-","725"
"2425","38900","3100","-","-","-"
"2427","2367300","159500","93400","-29900","25.35"
"2428","779000","-34000","10500","-3500","74.19"
"2429","328000","4300","200","-1600","1640"
"2432","967500","-53400","80500","-24600","12.02"
"2433","124900","9800","178700","-39400","0.7"
"2435","1276300","7000","118400","3500","10.78"
"2436","300900","-13700","-","-","-"
"2437","1787500","48800","-","-","-"
"2438","919100","-8600","173000","5800","5.31"
"2440","1446700","-53400","460100","1800","3.14"
"2445","220100","17600","2100","-300","104.81"
"2449","56400","-2200","-","-","-"
"2453","42200","900","5500","100","7.67"
"2454","464100","13800","-","-","-"
"2459","360600","6300","-","-","-"
"2461","460400","21500","51400","1200","8.96"
"2462","270800","-8500","62900","-4600","4.31"
"2464","614500","-5500","3400","200","180.74"
"2468","411000","10300","4100","-600","100.24"
"2469","51900","-4500","-","-","-"
"2471","2739200","-24400","58800","7400","46.59"
"2475","22000","-1100","1100","-400","20"
"2477","109800","-4300","10600","300","10.36"
"2479","816700","18200","-","-","-"
"2480","28300","-1300","-","-","-"
"2481","32400","700","800","-200","40.5"
"2483","143000","700","-","-","-"
"2484","1702100","77600","2292100","-43700","0.74"
"2485","148500","26100","2000","100","74.25"
"2487","1600","100","1300","700","1.23"
"2488","734600","15300","-","-","-"
"2489","793300","17700","59500","700","13.33"
"2491","615100","34200","75700","2400","8.13"
"2492","1169200","-109700","652300","17500","1.79"
"2493","14700","200","-","-","-"
"2497","407800","-26800","13300","700","30.66"
"2498","137600","-800","-","-","-"
"2499","101100","-700","-","-","-"
"2501","39900","10400","268600","68400","0.15"
"2502","339400","-18700","131900","24700","2.57"
"2503","1799400","14100","118700","3100","15.16"
"2531","77000","13300","72200","7700","1.07"
"2533","657000","-10900","68600","5100","9.58"
"2540","10100","-300","7800","1300","1.29"
"2573","14300","1400","100","100","143"
"2579","534500","7200","43400","-11500","12.32"
"2585","340000","-200","1400","-","242.86"
"2586","3135600","-53100","-","-","-"
"2587","181600","21900","28800","-4500","6.31"
