"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1762","29900","-1300","404900","179200","0.07"
"1764","9700","1500","-","-","-"
"1766","28400","2900","9300","1200","3.05"
"1768","5500","500","30100","-","0.18"
"1770","387300","-1800","-","-","-"
"1773","28000","-33000","-","-","-"
"1775","42100","-4000","-","-","-"
"1776","174800","17900","-","-","-"
"1780","57200","8500","507600","54900","0.11"
"1783","3788800","-162700","-","-","-"
"1786","1117000","48200","120900","-23500","9.24"
"1787","2400","-","-","-","-"
"1788","5600","500","-","-","-"
"1789","112300","-5600","10900","-","10.3"
"1793","2000","700","-","-","-"
"1795","500","-1000","-","-","-"
"1798","95600","-100","-","-","-"
"1799","21700","-1100","200","-300","108.5"
"1801","50600","-38500","186300","10000","0.27"
"1802","426400","-62900","435600","17200","0.98"
"1803","654900","-208300","896000","52400","0.73"
"1805","254200","31700","8600","3200","29.56"
"1807","104100","400","-","-","-"
"1808","371100","-31100","289600","7500","1.28"
"1810","41400","-26700","4700","-1400","8.81"
"1811","65100","-5300","1500","400","43.4"
"1812","426500","98900","166300","13700","2.56"
"1813","139200","8000","22400","-300","6.21"
"1814","191100","-13700","1100","100","173.73"
"1815","95700","-6900","3100","700","30.87"
"1820","373400","-196200","52000","-10700","7.18"
"1821","1320500","-11600","88000","47800","15.01"
"1822","49200","-4400","9600","-1100","5.13"
"1826","1430400","-12400","6700","-4400","213.49"
"1827","584500","300","2500","1000","233.8"
"1828","122700","-5300","-","-","-"
"1833","263200","600","37700","4300","6.98"
"1835","15300","-1400","9900","-600","1.55"
"1840","789700","-38200","-","-","-"
"1841","20400","100","-","-","-"
"1844","342500","161300","-","-","-"
"1847","176900","-14600","400","-","442.25"
"1848","32200","-600","46500","-4600","0.69"
"1850","778500","-4800","-","-","-"
"1852","119300","-3900","60600","400","1.97"
"1853","234200","9000","-","-","-"
"1860","316300","-391000","338500","10500","0.93"
"1861","160200","74800","48000","7900","3.34"
"1866","88500","-700","6100","900","14.51"
"1867","11100","-2400","2000","100","5.55"
"1870","128000","2400","20800","-300","6.15"
"1871","321200","19200","59600","11400","5.39"
"1873","544100","-32000","251400","-7700","2.16"
"1878","57900","-10500","23700","700","2.44"
"1879","591600","15200","10700","-400","55.29"
"1882","8100","1300","7500","-900","1.08"
"1884","7700","-7700","5600","-800","1.38"
"1885","36800","-6100","4800","-800","7.67"
"1887","254000","7800","2200","300","115.45"
"1888","60900","-3000","44600","-7000","1.37"
"1890","135800","-500","12400","1700","10.95"
"1893","824600","114600","268700","-18400","3.07"
"1897","3000","-","-","-","-"
"1898","2132100","-3600","2300","-500","927"
"1899","107400","-5500","400","100","268.5"
"1904","6700","-800","8000","3200","0.84"
"1905","167400","2300","-","-","-"
"1909","87100","-2200","200","100","435.5"
"1911","688300","2200","302400","11100","2.28"
"1914","36300","11800","18400","8900","1.97"
"1921","122000","-5700","4200","700","29.05"
"1925","342200","-54400","86600","-2600","3.95"
"1926","46300","-14100","4800","1000","9.65"
"1928","373700","180400","425700","-7200","0.88"
"1929","110400","-16400","44000","11500","2.51"
"1930","110600","-700","22000","-600","5.03"
"1934","175500","13700","8300","4100","21.14"
"1938","60000","-16500","1000","-","60"
"1939","29500","-1600","1600","300","18.44"
"1941","27800","600","34300","2000","0.81"
"1942","170000","79900","88000","-23400","1.93"
"1944","44200","-8600","93500","-19300","0.47"
"1945","100600","-15100","20000","200","5.03"
"1946","17500","1300","1200","400","14.58"
"1948","15200","-500","-","-","-"
"1949","20600","-100","1800","500","11.44"
"1950","22200","-7800","10200","100","2.18"
"1951","100300","1900","39200","3000","2.56"
"1952","9800","-700","34300","3600","0.29"
"1954","33200","-2000","600","-300","55.33"
"1959","25300","-1600","13700","-200","1.85"
"1960","144200","-900","-","-","-"
"1961","60800","-12500","20200","800","3.01"
"1963","1163600","-71900","206400","19700","5.64"
"1964","34300","-4200","7500","-400","4.57"
"1965","20800","-2300","3300","1900","6.3"
"1966","535300","53100","83400","-600","6.42"
"1967","570600","-3500","94300","-100","6.05"
"1968","11600","300","14100","-200","0.82"
"1969","27900","-8300","28000","3600","1"
"1971","75700","1700","-","-","-"
"1972","92800","3000","11300","-900","8.21"
"1973","94000","-4900","37300","-1200","2.52"
"1975","3000","600","1200","-700","2.5"
"1976","186600","-63900","487000","264900","0.38"
"1979","3600","-600","40100","100","0.09"
"1980","101300","-1000","3000","-1000","33.77"
"1981","-","-100","-","-","-"
"1982","25600","500","17000","-4400","1.51"
"1992","7800","400","-","-","-"
"1994","130500","33900","-","-","-"
"1997","22500","200","-","-","-"
"2001","12000","-400","29800","12400","0.4"
"2002","166000","22000","77800","20200","2.13"
"2003","43500","-200","-","-","-"
"2004","21200","-600","28000","8400","0.76"
"2009","86200","-14500","-","-","-"
"2053","153700","-4200","3900","-1700","39.41"
"2055","140400","-24000","300","-100","468"
"2060","279600","-13700","1900","-","147.16"
"2107","67400","5200","-","-","-"
"2108","18300","3500","36100","13200","0.51"
"2109","95300","-2900","118800","57400","0.8"
"2112","228600","21200","240400","224400","0.95"
"2114","128100","-29900","2400","1500","53.38"
"2117","43600","-19400","27000","3100","1.61"
"2120","2334500","-363300","382700","39200","6.1"
"2121","243100","-41700","93700","13700","2.59"
"2122","174300","-13700","-","-","-"
"2124","58600","-23700","20700","600","2.83"
"2127","5436800","734900","403500","15100","13.47"
"2130","387400","1700","37200","-6700","10.41"
"2134","7885800","-52400","-","-","-"
"2136","80500","-1800","-","-","-"
"2138","1416100","-7200","421900","-200","3.36"
"2139","61900","-1200","3000","1000","20.63"
"2146","550300","-24600","101400","-5300","5.43"
"2148","172900","14400","-","-","-"
"2150","1423000","-49500","-","-","-"
"2152","54200","900","-","-","-"
"2153","205900","-7000","1500","-100","137.27"
"2154","57500","12100","44300","7000","1.3"
"2156","69700","1400","-","-","-"
"2157","900400","35100","162900","8400","5.53"
"2158","2611300","-63800","33900","-300","77.03"
"2160","3923500","18900","64400","12500","60.92"
"2162","1572100","5400","498800","-25500","3.15"
"2163","145100","-2500","10400","-","13.95"
"2164","98300","-8200","-","-","-"
"2168","88400","-3700","38700","3400","2.28"
"2169","15100","-3000","600","-","25.17"
"2170","1684600","171300","404300","-14200","4.17"
"2173","127200","300","2200","-600","57.82"
"2175","275400","-4800","163200","31000","1.69"
"2179","6800","-3100","-","-","-"
"2180","104800","600","2700","-","38.81"
"2181","101100","-1800","108800","8500","0.93"
"2183","87400","-3500","-","-200","-"
"2185","55500","6300","-","-","-"
"2186","122200","10500","-","-","-"
"2193","1737200","15500","153900","-5600","11.29"
"2195","439600","-26900","-","-","-"
"2196","588100","-29500","71600","14200","8.21"
"2198","112000","12300","17000","400","6.59"
"2201","18500","1100","17400","1200","1.06"
"2204","4600","-500","29100","15500","0.16"
"2206","78600","-5900","99500","3300","0.79"
"2207","4100","200","88600","31900","0.05"
"2208","6800","600","-","-","-"
"2209","12200","-2600","4700","900","2.6"
"2211","54700","2200","10000","1000","5.47"
"2212","240100","-8400","155700","15800","1.54"
"2215","152100","3600","10000","-1500","15.21"
"2216","45100","-1400","8600","-2000","5.24"
"2217","12200","-1300","7100","100","1.72"
"2220","16200","-1600","23000","100","0.7"
"2221","3100","100","-","-","-"
"2222","77100","-27300","139600","800","0.55"
"2224","3500","-1500","-","-","-"
"2226","1300","-","1500","-","0.87"
"2229","297500","108100","93800","-12500","3.17"
"2264","54200","-8300","25700","-29900","2.11"
"2266","12700","-2000","7000","-3300","1.81"
"2267","135300","6600","200900","2500","0.67"
"2268","9800","1400","-","-7100","-"
"2269","161000","-22200","56000","-61900","2.88"
"2270","96500","-11200","58900","-1200","1.64"
"2281","185400","-600","45300","4200","4.09"
"2282","319500","-32300","159300","69500","2.01"
"2286","266600","-3800","2100","-700","126.95"
"2288","22100","-1800","5200","800","4.25"
"2291","3700","-400","7200","100","0.51"
"2292","45000","4000","23200","-600","1.94"
"2293","500","-200","-","-","-"
"2294","38900","-2900","16500","-1900","2.36"
"2296","98300","-13400","197100","100800","0.5"
"2300","4400","700","-","-","-"
"2301","72000","-4600","38200","-400","1.88"
"2303","71300","13100","-","-","-"
"2304","123000","5000","16600","100","7.41"
"2305","15100","-4500","67800","-2700","0.22"
"2307","444100","-12300","1100","-100","403.73"
"2309","43100","-1800","515500","267200","0.08"
"2311","117300","-500","-","-","-"
"2315","6736000","282200","1626900","-58500","4.14"
"2317","3035100","70800","348000","-17900","8.72"
"2321","1411600","-2800","-","-","-"
"2323","247300","-300","-","-","-"
"2325","18800","-300","2000","-300","9.4"
"2326","139400","-3700","8200","2000","17"
"2327","33800","-9200","56700","3400","0.6"
"2329","16700","2100","-","-","-"
"2330","2635300","-160100","-","-12300","-"
"2331","95700","-24300","34200","1300","2.8"
"2332","121000","900","1800","400","67.22"
"2334","402100","-9500","1000","1000","402.1"
"2335","39100","2800","7500","-400","5.21"
"2337","1748800","-68300","99400","-9500","17.59"
"2338","24000","11200","-","-","-"
"2340","146300","-14100","-","-","-"
"2341","923900","92000","-","-","-"
"2342","741700","12400","-","-","-"
"2344","103000","-43500","-","-","-"
"2345","2122400","-96900","200","-46300","10612"
"2349","6500","-","-","-","-"
"2351","183200","200","-","-","-"
"2353","7404900","636700","993900","-408900","7.45"
"2354","419900","-12400","-","-","-"
"2359","105900","-4400","25900","7500","4.09"
"2370","25883200","266800","-","-3000","-"
"2371","786500","106400","246100","15900","3.2"
"2372","1134700","-45000","13100","-3500","86.62"
"2373","63200","1600","-","-","-"
"2374","171300","-1800","1600","500","107.06"
"2375","503400","22800","21200","-","23.75"
"2376","32900","-3400","10300","10300","3.19"
"2378","120300","6100","586900","101100","0.2"
"2379","142700","13500","21200","-8300","6.73"
"2384","393000","4600","14700","400","26.73"
"2385","1429800","-6400","-","-","-"
"2388","3047000","-44700","-","-","-"
"2389","100700","-9300","12500","-14000","8.06"
"2391","8900","-","-","-","-"
"2393","29500","3200","-","-","-"
"2395","584600","140200","803400","-65800","0.73"
"2397","781000","14900","-","-","-"
"2402","5300","900","-","-","-"
"2404","101500","200","64700","100","1.57"
"2408","73900","1900","-","-","-"
"2410","309600","-900","126800","-5500","2.44"
"2411","588900","-96300","67200","-16100","8.76"
"2412","436200","2800","159700","4100","2.73"
"2413","4119700","-149300","340800","14100","12.09"
"2415","142700","1200","-","-","-"
"2418","731300","-12400","19000","-20600","38.49"
"2424","220300","4400","600","-","367.17"
"2425","72300","-9500","-","-","-"
"2427","2356600","-108400","317400","38300","7.42"
"2428","623100","46400","83200","-2400","7.49"
"2429","57400","1500","700","-","82"
"2432","348200","-21000","158200","3200","2.2"
"2433","84000","-7200","214900","10100","0.39"
"2435","246700","300","41300","18900","5.97"
"2436","284000","-10300","-","-","-"
"2437","1528300","48200","-","-","-"
"2438","1095200","16700","539500","10200","2.03"
"2440","2049900","153100","588500","26900","3.48"
"2445","152200","5800","1900","1100","80.11"
"2449","31400","3900","-","-","-"
"2453","112200","-3300","25400","8000","4.42"
"2454","384900","-10300","-","-","-"
"2459","371000","21600","-","-","-"
"2461","211700","-600","51100","300","4.14"
"2462","92600","400","108600","4600","0.85"
"2464","202800","3200","-","-","-"
"2468","341500","64000","32000","30300","10.67"
"2469","54800","800","-","-","-"
"2471","1922600","157500","173600","-10200","11.07"
"2475","27000","-2200","54900","30400","0.49"
"2477","58400","-1200","2500","200","23.36"
"2479","1005400","-2700","-","-","-"
"2480","21400","-500","-","-","-"
"2481","10500","-2200","4700","600","2.23"
"2483","116100","2600","-","-","-"
"2484","1974700","-100300","2737100","103800","0.72"
"2485","100100","-7700","2900","1000","34.52"
"2487","5200","-1800","1700","-","3.06"
"2488","202100","3800","-","-","-"
"2489","1226500","-162100","88000","20600","13.94"
"2491","715300","-4400","89700","-3000","7.97"
"2492","2588000","93600","384700","-33300","6.73"
"2493","45000","4000","-","-","-"
"2497","152200","-13700","3800","300","40.05"
"2498","82000","-3000","-","-","-"
"2499","107600","2300","-","-","-"
"2501","54100","-6500","239200","-3400","0.23"
"2502","123400","-43100","291800","-29100","0.42"
"2503","683500","-56200","94700","300","7.22"
"2531","312200","13200","195300","51600","1.6"
"2533","74100","-44600","65800","1100","1.13"
"2540","42600","3000","700","-","60.86"
"2573","7600","600","-","-","-"
"2579","518400","6500","72400","46300","7.16"
"2585","39200","-2700","1200","-","32.67"
"2586","2191100","-1000","-","-","-"
"2587","47100","-2300","36400","400","1.29"
"2588","108100","20500","200","200","540.5"
"2590","15100","-2100","52400","-3700","0.29"
"2593","310700","59800","93100","17400","3.34"
"2594","18800","-200","140500","62900","0.13"
"2597","8100","-1700","-","-","-"
"2599","8100","-800","13200","3000","0.61"
"2602","67600","5800","23000","12500","2.94"
"2607","142700","4000","62500","8400","2.28"
"2612","9600","-1300","-","-","-"
"2613","49700","-200","136600","65900","0.36"
"2651","24400","-3200","139500","5400","0.17"
"2652","378800","-30500","162900","-39800","2.33"
"2653","10400","-300","-","-","-"
"2654","72100","2500","-","-","-"
"2656","1394600","21100","-","-","-"
"2659","10000","-2200","8600","-2500","1.16"
"2664","35300","1300","1657400","253000","0.02"
"2666","1122700","-29700","-","-","-"
"2667","3626700","174600","335600","-5200","10.81"
"2668","11700","-300","-","-","-"
"2669","5700","1300","18500","-5300","0.31"
"2670","20700","-18100","34700","-3100","0.6"
"2673","741600","43900","-","-","-"
"2674","191500","-4500","22800","-300","8.4"
"2676","42700","-8600","71800","-1600","0.59"
"2678","106500","3100","61600","19400","1.73"
"2681","812500","38000","206600","38300","3.93"
"2683","10100","-800","-","-","-"
"2685","177600","-18800","164700","-24400","1.08"
"2686","76200","15500","43400","-1200","1.76"
"2687","49200","7400","12800","-200","3.84"
"2689","32300","-1700","1300","100","24.85"
"2692","13100","2500","28200","16200","0.46"
"2693","473000","3500","-","-","-"
"2694","307300","-34900","123600","34000","2.49"
"2695","154100","23600","393300","169500","0.39"
"2698","25700","3300","2300","-","11.17"
"2700","14900","-100","-","-","-"
"2702","92400","16700","216100","-10500","0.43"
"2705","24500","-2500","500","500","49"
"2706","152300","2200","-","-","-"
"2708","175900","8400","-","-","-"
"2715","97700","-300","27900","600","3.5"
"2721","873700","128100","-","-","-"
"2722","178600","22600","51300","300","3.48"
"2726","169200","-21900","65700","7800","2.58"
"2730","292700","108800","3971500","1024300","0.07"
"2733","8000","-2800","5700","2300","1.4"
"2734","41200","-2700","19900","10300","2.07"
"2735","49800","-1600","22100","2600","2.25"
"2736","2000","-700","-","-","-"
"2737","28200","-1300","100","100","282"
"2742","21900","1000","1700","-800","12.88"
"2743","1547400","-65600","-","-","-"
"2747","4300","1500","-","-","-"
"2749","1931700","-71000","1793200","16600","1.08"
"2750","124700","5100","-","-","-"
"2751","30200","-","15700","8200","1.92"
"2752","44600","-4900","292600","3900","0.15"
"2753","9700","-500","201200","-100","0.05"
"2754","18800","-2100","-","-","-"
"2760","121700","-25800","54900","7800","2.22"
"2762","483300","29600","-","-","-"
"2763","67000","-2600","3200","-300","20.94"
"2764","2028800","26700","300","-","6762.67"
"2767","1500300","263900","85800","-7400","17.49"
"2768","2475800","241800","191300","-7800","12.94"
"2769","28000","-","-","-","-"
"2776","5503900","61300","-","-","-"
"2777","8500","-","-","-","-"
"2778","1189700","-102500","39000","-8500","30.51"
"2780","467800","1100","4500","-","103.96"
"2782","117800","10300","42100","-700","2.8"
"2784","253300","116500","113800","60300","2.23"
"2788","2211800","-96700","-","-3100","-"
"2789","5600","1000","-","-","-"
"2790","82700","500","100","-100","827"
"2791","18800","-6300","28000","1900","0.67"
"2792","185500","-8500","97400","10100","1.9"
"2795","4700","-200","-","-","-"
"2796","9700","1000","1400","-200","6.93"
"2798","200","100","-","-","-"
"2801","334900","-27200","106500","-10200","3.14"
"2802","242700","-170000","314800","-20700","0.77"
"2804","13400","4900","104700","1700","0.13"
"2805","10800","-2200","-","-","-"
"2806","40100","-200","-","-","-"
"2809","147800","-3800","453300","2000","0.33"
"2810","113100","-24400","74300","1000","1.52"
"2811","43900","-1500","493300","25900","0.09"
"2812","9000","1200","-","-","-"
"2813","32400","3200","-","-","-"
"2814","44400","100","-","-","-"
"2815","14200","-2800","18600","7100","0.76"
"2816","3700","-200","1700","700","2.18"
"2818","2000","200","7600","3400","0.26"
"2819","5900","2200","35500","10400","0.17"
"2820","166400","-10900","100","-","1664"
"2830","6900","1100","-","-","-"
"2831","1800","-1000","-","-","-"
"2871","73300","-4400","61400","-45100","1.19"
"2872","87500","-2300","-","-","-"
"2874","15000","1000","13700","-2100","1.09"
"2875","54100","-2300","22000","-500","2.46"
"2876","34300","-17100","-","-","-"
"2877","400","-100","-","-","-"
"2882","28100","-600","25900","-14400","1.08"
"2883","14600","2400","100","100","146"
"2884","264200","-53200","527300","-12600","0.5"
"2892","101700","-2400","-","-","-"
"2894","57300","-1600","-","-","-"
"2897","35600","-22000","109100","9500","0.33"
"2899","9600","400","35100","17500","0.27"
"2901","872400","7600","-","-","-"
"2903","97000","12800","-","-","-"
"2904","39900","-3200","12100","200","3.3"
"2907","30900","7300","10100","3000","3.06"
"2908","16800","-500","57700","22800","0.29"
"2910","126400","48700","343700","124500","0.37"
"2911","2000","-","-","-","-"
"2914","4315600","-722100","465400","49300","9.27"
"2915","31100","-1300","80800","48700","0.38"
"2916","2900","-400","-","-","-"
"2917","21800","4500","-","-","-"
"2918","76400","-700","1300","100","58.77"
"2922","9200","2800","297300","138400","0.03"
"2923","2900","-200","-","-","-"
"2924","18500","-1100","1200","-900","15.42"
"2926","1201400","-4600","7000","1400","171.63"
"2927","514300","10700","-","-","-"
"2929","1098300","103700","1474400","-13600","0.74"
"2930","1350500","52700","2190700","-138600","0.62"
"2931","2068100","-108900","2451000","108700","0.84"
"2932","32400","-700","-","-","-"
"2933","120100","5300","1300","300","92.38"
"2934","120600","600","-","-","-"
"2935","41000","-2800","1100","-500","37.27"
"2936","1098000","16600","235600","1600","4.66"
"2937","264400","11100","100","100","2644"
"2961","6400","100","-","-","-"
"2970","575000","-7100","-","-","-"
"2975","399100","11300","17500","-2700","22.81"
"2978","70300","-5800","-","-","-"
"2980","395900","-59000","292700","37800","1.35"
"2981","103300","500","-","-","-"
"2982","1547600","-161700","124000","-3600","12.48"
"2983","151000","21800","-","-","-"
"2984","269100","1200","400","100","672.75"
"2986","223900","-9800","37600","200","5.95"
"2987","386500","8000","11700","700","33.03"
"2991","147000","10600","-","-","-"
"2993","85500","-2200","-","-","-"
"2997","96700","300","-","-","-"
"2998","267000","-7300","-","-","-"
"2999","457800","18000","-","-","-"
"3001","89300","-5500","3300","200","27.06"
"3002","16300","5300","9400","-100","1.73"
"3003","824700","-8700","1256300","21700","0.66"
"3004","79000","-4800","2000","-200","39.5"
"3010","625000","-15900","-","-","-"
"3011","250100","28300","-","-","-"
"3020","200700","-3800","-","-","-"
"3021","99500","2800","-","-","-"
"3023","75600","-44000","26200","-1900","2.89"
"3024","26000","-600","-","-","-"
"3028","55000","-5900","35300","-6100","1.56"
"3030","800700","149700","8500","2200","94.2"
"3031","792500","116700","75900","20900","10.44"
"3034","98000","-14200","405500","84000","0.24"
"3035","116100","3100","-","-100","-"
"3036","596900","-27500","30900","7600","19.32"
"3038","644500","48000","451100","-2700","1.43"
"3040","201800","-5100","100","-","2018"
"3041","57100","-1700","31400","7600","1.82"
"3042","309000","-4200","4900","900","63.06"
"3045","10800","-700","-","-","-"
"3046","225500","-27800","15900","-800","14.18"
"3048","319200","-10300","83300","-29900","3.83"
"3050","57900","-3900","150800","-106500","0.38"
"3053","1356100","-20600","-","-","-"
"3054","34100","-200","-","-","-"
"3058","600","300","3500","300","0.17"
"3059","4100","-500","1500","1300","2.73"
"3063","42000","4100","24600","-11700","1.71"
"3064","1894300","171600","318500","2100","5.95"
"3065","3000","1100","-","-","-"
"3067","88200","-4100","34200","4000","2.58"
"3068","25400","-5200","-","-","-"
"3069","84300","-2200","40700","6200","2.07"
"3070","82900","-5800","-","-","-"
"3071","562300","115900","-","-","-"
"3073","157400","1700","2900","-","54.28"
"3075","54400","3000","-","-","-"
"3076","18700","-1000","23700","300","0.79"
"3077","11400","300","-","-","-"
"3079","55400","-8500","24500","300","2.26"
"3080","31400","-3100","-","-","-"
"3082","54500","1600","213700","-18500","0.26"
"3083","353500","-51700","-","-2100","-"
"3085","17300","-100","15500","-1900","1.12"
"3086","614800","-51200","220500","10000","2.79"
"3087","40900","-12400","94200","-26500","0.43"
"3088","111300","-58400","116500","18200","0.96"
"3089","41900","-3800","1900","500","22.05"
"3091","11400","700","32200","500","0.35"
"3092","358300","-8100","167900","23300","2.13"
"3093","835000","-267700","607200","38000","1.38"
"3094","179500","3700","-","-","-"
"3096","7900","300","-","-","-"
"3097","415100","14100","81300","800","5.11"
"3099","1132600","-406200","902900","200400","1.25"
"3101","498900","-62900","292200","20900","1.71"
"3103","2293800","-78700","118000","-322700","19.44"
"3104","186300","-9600","7100","400","26.24"
"3105","202900","-60500","51100","900","3.97"
"3106","265200","2900","15900","-2200","16.68"
"3107","29700","-14600","17000","6500","1.75"
"3109","304100","46400","136700","3500","2.22"
"3110","338000","-17000","30600","-21600","11.05"
"3111","547300","-176500","-","-700","-"
"3113","922200","-107700","-","-","-"
"3116","148200","-28500","59600","-14900","2.49"
"3121","1429200","11900","15000","-200","95.28"
"3123","26800","2400","-","-","-"
"3131","86000","-400","-","-","-"
"3132","311600","-5400","51800","8900","6.02"
"3133","3645200","122000","-","-","-"
"3134","255600","-15900","107100","1700","2.39"
"3135","173600","-6600","-","-","-"
"3137","117000","1200","95900","200","1.22"
"3138","145100","16500","-","-","-"
"3139","114800","6200","200","-900","574"
"3140","71600","22400","3100","-800","23.1"
"3141","371900","-7500","75800","6300","4.91"
"3143","79300","-5000","-","-","-"
"3148","9100","-400","5500","-8000","1.65"
"3150","103400","8100","36800","-1900","2.81"
"3151","611400","-7300","27600","-3500","22.15"
"3153","6700","1100","14300","1400","0.47"
"3154","22700","3400","11500","2500","1.97"
"3156","53600","-3800","12600","-500","4.25"
"3157","48700","-3600","10700","200","4.55"
"3159","95300","-21600","20400","-600","4.67"
"3160","182600","-287800","601000","-251400","0.3"
"3161","205700","-9700","-","-","-"
"3166","13200","-4300","41900","31900","0.32"
"3167","72700","-18700","615400","242400","0.12"
"3168","96600","12500","59300","1700","1.63"
"3169","306300","300","800","-300","382.88"
"3172","25900","100","3500","-1800","7.4"
"3173","24500","-13200","-","-","-"
"3174","2400","-","-","-","-"
"3175","120200","-14600","3200","-1000","37.56"
"3176","153300","-100","300","-500","511"
"3177","30400","-","-","-","-"
"3178","38300","3000","55700","3400","0.69"
"3179","922900","30700","860900","241300","1.07"
"3180","34200","2300","100400","18400","0.34"
"3181","403500","-106000","100","100","4035"
"3182","252500","24200","188000","1200","1.34"
"3183","34200","-3200","628800","192700","0.05"
"3184","57700","2000","-","-","-"
"3185","169900","-1200","-","-","-"
"3186","380200","75000","522600","-54600","0.73"
"3187","653400","34000","224200","-38900","2.91"
"3189","321100","-21700","84000","2300","3.82"
"3190","1900","200","-","-","-"
"3191","67000","-15000","23400","-1100","2.86"
"3192","61400","-8600","-","-","-"
"3193","340700","56300","50400","-15300","6.76"
"3195","261700","14600","40300","100","6.49"
"3196","38500","-700","71700","8900","0.54"
"3197","194100","2200","1046700","-155700","0.19"
"3198","155500","-42000","21900","-15300","7.1"
"3199","79500","-4000","3500","600","22.71"
"3201","56300","5100","5900","800","9.54"
"3202","1559000","-18500","400","-","3897.5"
"3204","212000","-5900","3200","800","66.25"
"3205","1259300","-1017000","295600","-700","4.26"
"3221","105600","-10000","14300","2800","7.38"
"3222","17200","-2800","210800","4300","0.08"
"3223","80800","-400","-","-","-"
"3224","26100","-1600","-","-","-"
"3228","156800","12000","87900","11000","1.78"
"3231","121400","-33500","82900","8100","1.46"
"3232","109300","41300","2228300","637800","0.05"
"3236","1676600","4400","3000","3000","558.87"
"3237","3175600","118200","-","-","-"
"3238","564000","-58800","-","-","-"
"3241","50400","12000","-","-100","-"
"3242","109900","1300","17700","600","6.21"
"3244","371100","21000","55400","-6000","6.7"
"3245","391900","-65900","57700","5800","6.79"
"3246","163600","14700","-","-100","-"
"3248","173300","100","-","-","-"
"3252","40200","900","4900","1600","8.2"
"3254","60000","37400","39500","-200","1.52"
"3261","111200","-1900","-","-","-"
"3264","1846400","-155500","-","-","-"
"3266","2267300","-175700","-","-","-"
"3267","63600","1100","-","-","-"
"3271","1337300","-21700","89900","800","14.88"
"3275","45900","-600","-","-","-"
"3276","183000","32700","11500","200","15.91"
"3277","97400","-2000","900","200","108.22"
"3280","32200","-500","2600","100","12.38"
"3284","612100","9000","35900","-5700","17.05"
"3286","90400","17300","-","-","-"
"3288","250600","-86500","106600","13800","2.35"
"3289","1655900","-53700","136100","30600","12.17"
"3291","46300","-26100","686700","91500","0.07"
"3293","133100","-3800","-","-","-"
"3294","69900","-3200","4500","800","15.53"
"3297","50600","-900","-","-","-"
"3299","118200","10600","32900","2800","3.59"
"3300","311400","14300","-","-","-"
"3302","21500","-8100","5100","200","4.22"
"3306","124000","7100","-","-","-"
"3315","6493400","612500","30200","-29700","215.01"
"3316","41700","7800","-","-","-"
"3317","10900","300","-","-","-"
"3319","556200","-19900","1900","200","292.74"
"3320","47100","1600","36000","-4200","1.31"
"3321","361200","-","19700","-4200","18.34"
"3322","632800","-100","-","-","-"
"3323","6259900","-5000","-","-","-"
