"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230420","2178","-0.5","-0.02","2178.5","2171","2183","2167.5","173280","376761","-","1678.5","2678.5"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230420","2153.5","-1","-0.05","2154.5","2145.5","2158.5","2143.5","2051690","4419595","-","1654.5","2654.5"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230420","2128.5","-1","-0.05","2129.5","2121.5","2133","2119","128900","273610","-","1629.5","2629.5"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230420","40310","-190","-0.47","40500","40500","40830","40310","55","2227","-","33500","47500"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230420","1008","-1.5","-0.15","1009.5","1001.5","1008","995.1","2510","2516","-","709.5","1309.5"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230420","356.8","-0.1","-0.03","356.9","356.8","356.8","356.8","1000","357","-","276.9","436.9"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230420","29830","50","0.17","29780","29645","29895","29625","28621","853176","-","24780","34780"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230420","29925","60","0.2","29865","29750","29985","29715","266957","7972134","-","24865","34870"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230420","8024","-26","-0.32","8050","7992","8049","7937","310","2477","-","6550","9550"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230420","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230420","197.6","-3.4","-1.69","201","195.1","198.5","195.1","41300","8109","-","121","281"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230420","24960","-30","-0.12","24990","24975","25035","24940","9708","242494","-","19990","29990"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230420","6680","-3","-0.04","6683","6671","6694","6668","10380","69264","-","5683","7683"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230420","29810","50","0.17","29760","29635","29870","29610","41185","1225955","-","24760","34760"
"1330","上場インデックスファンド225","東証","ETF","20230420","29935","35","0.12","29900","29770","29995","29735","21580","644507","-","24900","34900"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20230420","1985","7.5","0.38","1977.5","1980.5","1985","1972","103220","204346","-","1577.5","2377.5"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20230420","1859","5.5","0.3","1853.5","1856.5","1860.5","1849.5","140600","260918","-","1453.5","2253.5"
"1346","MAXIS_日経225上場投信","東証","ETF","20230420","29755","35","0.12","29720","29575","29820","29555","6215","184399","-","24720","34720"
"1348","MAXIS_トピックス上場投信","東証","ETF","20230420","2131","1","0.05","2130","2121","2134","2119.5","51940","110231","-","1630","2630"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20230420","-","0","0","14720","-","-","-","-","-","-","11720","17720"
"1356","TOPIXベア2倍上場投信","東証","ETF","20230420","788.7","0.5","0.06","788.2","794.5","796","785.4","270720","214186","-","638.2","938.2"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20230420","311","-2","-0.64","313","315","316","309","50756618","15866086","-","233","393"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20230420","28915","105","0.36","28810","28545","29000","28480","10879","313541","-","23810","33810"
"1360","日経平均ベア2倍上場投信","東証","ETF","20230420","759.8","-2.7","-0.35","762.5","769.5","770.9","757.2","13195550","10060705","-","612.5","912.5"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20230420","18920","10","0.05","18910","18870","18930","18870","66","1246","-","14910","22910"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20230420","24015","90","0.38","23925","23730","24115","23690","17086","408134","-","18925","28925"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20230420","810","-3","-0.37","813","820","821","806","781808","635844","-","663","963"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20230420","20995","-15","-0.07","21010","20850","21090","20800","6257","131183","-","16010","26010"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20230420","1142","0","0","1142","1153","1155","1139","25321","28955","-","842","1442"
"1369","One_ETF_日経225","東証","ETF","20230420","28945","90","0.31","28855","28745","28960","28710","2786","80517","-","23855","33860"
"1385","UBS_ETF_ユーロ圏大型株50（ユーロ・ストックス50）","東証","ETF","20230420","6540","20","0.31","6520","6520","6540","6500","142","926","-","5520","7520"
"1386","UBS_ETF_欧州株（MSCI_ヨーロッパ）","東証","ETF","20230420","11275","-25","-0.22","11300","11300","11300","11275","47","531","-","8300","14300"
