"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20231227","2498","28","1.13","2470","2483.5","2500","2483.5","304830","759089","-","1970","2970"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20231227","2471","28","1.15","2443","2456.5","2474.5","2456","1536290","3788062","-","1943","2943"
"1308","上場インデックスファンドTOPIX","東証","ETF","20231227","2440","27","1.12","2413","2428","2446","2427","134978","328716","-","1913","2913"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20231227","35500","100","0.28","35400","35470","35600","35250","218","7729","-","28400","42400"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20231227","1189.5","13","1.1","1176.5","1182","1193","1182","6990","8310","-","876.5","1476.5"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20231227","418","4.9","1.19","413.1","420.6","432.5","418","6000","2543","-","333.1","493.1"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20231227","34760","420","1.22","34340","34600","34830","34600","31606","1097571","-","27340","41340"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20231227","34870","420","1.22","34450","34720","34960","34710","255831","8918875","-","27450","41450"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20231227","6756","56","0.84","6700","6675","6765","6675","820","5517","-","5700","7700"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20231227","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20231227","246.6","2.8","1.15","243.8","245.1","249.1","245.1","74000","18267","-","163.8","323.8"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20231227","27270","80","0.29","27190","27295","27345","27270","3823","104397","-","22190","32190"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20231227","7245","23","0.32","7222","7247","7265","7245","11340","82236","-","5722","8722"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20231227","35060","420","1.21","34640","34890","35130","34890","34640","1213446","-","27640","41640"
"1330","上場インデックスファンド225","東証","ETF","20231227","34900","400","1.16","34500","34750","34990","34750","44637","1558261","-","27500","41500"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20231227","1913.5","11","0.58","1902.5","1907","1915.5","1906.5","205640","392861","-","1502.5","2302.5"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20231227","1805","13","0.73","1792","1798.5","1806","1797.5","1354200","2438903","-","1392","2192"
"1346","MAXIS_日経225上場投信","東証","ETF","20231227","34990","440","1.27","34550","34810","35060","34810","56416","1973201","-","27550","41550"
"1348","MAXIS_トピックス上場投信","東証","ETF","20231227","2467","28.5","1.17","2438.5","2454","2471","2454","122860","302436","-","1938.5","2938.5"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20231227","15640","220","1.43","15420","15655","15655","15640","14","219","-","11420","19420"
"1356","TOPIXベア2倍上場投信","東証","ETF","20231227","544","-12.4","-2.23","556.4","549.2","550.2","542.1","965750","528050","-","456.4","656.4"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20231227","206","-5","-2.37","211","209","209","205","68254126","14087789","-","131","291"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20231227","39580","920","2.38","38660","39230","39760","39230","25093","992595","-","31660","45660"
"1360","日経平均ベア2倍上場投信","東証","ETF","20231227","504.2","-12.2","-2.36","516.4","509.3","509.3","501.8","21196210","10695179","-","416.4","616.4"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20231227","21990","200","0.92","21790","21825","22090","21810","355","7788","-","16790","26790"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20231227","32880","750","2.33","32130","32600","33050","32600","40706","1338113","-","25130","39130"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20231227","536","-13","-2.37","549","542","542","533","1584222","849825","-","449","649"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20231227","28140","640","2.33","27500","27850","28230","27835","10360","290250","-","22500","32500"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20231227","787","-21","-2.6","808","798","798","786","101346","80166","-","658","958"
"1369","One_ETF_日経225","東証","ETF","20231227","33960","430","1.28","33530","33790","34000","33790","19941","675841","-","26530","40530"
"1397","SMDAM_日経225上場投信","東証","ETF","20231227","34050","470","1.4","33580","34020","34050","33980","299","10169","-","26580","40580"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20231227","1820","13.5","0.75","1806.5","1813","1820","1813","550","1000","-","1406.5","2206.5"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20231227","2081.5","64","3.17","2017.5","2019.5","2177.5","2000","1980","4023","-","1517.5","2517.5"
"1456","iFreeETF_日経平均インバース・インデックス","東証","ETF","20231227","3160","-45","-1.4","3205","3175","3180","3155","25661","81142","-","2505","3905"
"1457","iFreeETF_TOPIXインバース（-1倍）指数","東証","ETF","20231227","3755","-45","-1.18","3800","3775","3775","3750","1269","4773","-","3100","4500"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20231227","25100","610","2.49","24490","24850","25205","24850","555156","13917819","-","19490","29490"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20231227","832","-20","-2.35","852","840","840","827","9181331","7640085","-","702","1002"
"1464","iFreeETF_JPX日経400レバレッジ・インデックス","東証","ETF","20231227","22575","475","2.15","22100","22300","22585","22300","188","4216","-","17100","27100"
"1465","iFreeETF_JPX日経400インバース・インデックス","東証","ETF","20231227","3580","-95","-2.59","3675","3580","3580","3580","2","7","-","2975","4375"
"1466","iFreeETF_JPX日経400ダブルインバース・インデックス","東証","ETF","20231227","996","-31","-3.02","1027","1011","1013","996","855","856","-","727","1327"
"1469","JPX日経400ベア2倍上場投信（ダブルインバース）","東証","ETF","20231227","985","-21","-2.09","1006","1002","1002","985","12840","12757","-","706","1306"
"1472","NEXT_FUNDS_JPX日経400ダブルインバース・インデックス連動型上場投信","東証","ETF","20231227","402","-10","-2.43","412","405","408","402","3779","1527","-","332","492"
"1473","One_ETF_トピックス","東証","ETF","20231227","2424","33","1.38","2391","2417.5","2424","2417.5","20500","49649","-","1891","2891"
"1474","One_ETF_JPX日経400","東証","ETF","20231227","21810","335","1.56","21475","21815","21815","21810","16","349","-","16475","26475"
"1475","iシェアーズ・コア_TOPIX_ETF","東証","ETF","20231227","2443","28","1.16","2415","2431","2446","2428","178584","435109","-","1915","2915"
"1476","iシェアーズ・コア_Jリート_ETF","東証","ETF","20231227","1834","11","0.6","1823","1828","1836","1827","77112","141179","-","1423","2223"
"1477","iシェアーズ_MSCI_日本株最小分散_ETF","東証","ETF","20231227","2291","22","0.97","2269","2281","2292","2281","88","201","-","1769","2769"
"1478","iシェアーズ_MSCI_ジャパン高配当利回り_ETF","東証","ETF","20231227","3150","45","1.45","3105","3125","3150","3120","17846","56019","-","2405","3805"
"1479","iFreeETF_MSCI日本株人材設備投資指数","東証","ETF","20231227","-","0","0","29630","-","-","-","-","-","-","24630","34630"
"1480","NEXT_FUNDS_野村企業価値分配指数連動型上場投信","東証","ETF","20231227","23770","370","1.58","23400","23900","23900","23770","29","690","-","18400","28400"
