"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20231110","2467.5","0","0","2467.5","2451.5","2469.5","2442.5","202850","497674","-","1967.5","2967.5"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20231110","2441.5","2","0.08","2439.5","2425.5","2442.5","2416","1259840","3060290","-","1939.5","2939.5"
"1308","上場インデックスファンドTOPIX","東証","ETF","20231110","2412","-1","-0.04","2413","2395","2415","2387","232285","557421","-","1913","2913"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20231110","38910","-300","-0.77","39210","39530","39530","38900","22","860","-","32210","46210"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20231110","1182","0.5","0.04","1181.5","1163","1182","1163","2420","2831","-","881.5","1481.5"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20231110","-","0","0","400.1","-","-","-","-","-","-","320.1","480.1"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20231110","33610","-100","-0.3","33710","33450","33630","33280","28032","937703","-","26710","40710"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20231110","33730","-100","-0.3","33830","33590","33770","33390","274068","9204534","-","26830","40830"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20231110","7687","37","0.48","7650","7600","7699","7561","100","761","-","6150","9150"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20231110","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20231110","231.9","-0.1","-0.04","232","231","232.5","230","30500","7038","-","152","312"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20231110","27480","165","0.6","27315","27480","27510","27450","3187","87565","-","22315","32320"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20231110","7309","47","0.65","7262","7310","7320","7307","6770","49504","-","5762","8762"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20231110","33920","-70","-0.21","33990","33760","33930","33560","24628","830629","-","26990","40990"
"1330","上場インデックスファンド225","東証","ETF","20231110","33770","-90","-0.27","33860","33660","33790","33430","26398","888476","-","26860","40860"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20231110","1943.5","7.5","0.39","1936","1937","1947","1935.5","331590","643674","-","1536","2336"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20231110","1831.5","6.5","0.36","1825","1827","1836","1825.5","20500","37526","-","1425","2225"
"1346","MAXIS_日経225上場投信","東証","ETF","20231110","33850","-100","-0.29","33950","33690","33850","33490","20156","679248","-","26950","40950"
"1348","MAXIS_トピックス上場投信","東証","ETF","20231110","2439.5","1.5","0.06","2438","2422","2440.5","2413","197070","479981","-","1938","2938"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20231110","15700","-75","-0.48","15775","15735","15910","15700","3","47","-","11775","19775"
"1356","TOPIXベア2倍上場投信","東証","ETF","20231110","560.9","-1.3","-0.23","562.2","568.9","573","560.7","1008090","571823","-","462.2","662.2"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20231110","223","2","0.9","221","225","228","222","56446339","12715309","-","141","301"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20231110","37210","-170","-0.45","37380","36880","37260","36420","19149","705054","-","30380","44380"
"1360","日経平均ベア2倍上場投信","東証","ETF","20231110","544.7","2.7","0.5","542","550.1","556.5","544.3","21414260","11801718","-","442","642"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20231110","21590","-95","-0.44","21685","21515","21590","21450","102","2198","-","16685","26685"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20231110","30930","-140","-0.45","31070","30650","30950","30280","31938","977661","-","24070","38070"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20231110","580","3","0.52","577","585","592","579","1645368","963978","-","477","677"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20231110","27605","40","0.15","27565","27265","27635","27025","8887","242431","-","22565","32570"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20231110","815","0","0","815","824","831","812","32155","26542","-","665","965"
"1369","One_ETF_日経225","東証","ETF","20231110","32840","-80","-0.24","32920","32730","32850","32520","3067","100383","-","25920","39920"
"1397","SMDAM_日経225上場投信","東証","ETF","20231110","32870","-150","-0.45","33020","32660","32870","32640","4924","160904","-","26020","40020"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20231110","1858","6.5","0.35","1851.5","1852.5","1862","1851.5","91400","169762","-","1451.5","2251.5"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20231110","-","0","0","1918","-","-","-","-","-","-","1518","2318"
"1456","iFreeETF_日経平均インバース・インデックス","東証","ETF","20231110","3290","15","0.46","3275","3305","3325","3285","83550","276230","-","2575","3975"
"1457","iFreeETF_TOPIXインバース（-1倍）指数","東証","ETF","20231110","3830","20","0.52","3810","3840","3850","3825","795","3052","-","3110","4510"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20231110","23575","-135","-0.57","23710","23360","23600","23080","406130","9485257","-","18710","28710"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20231110","898","4","0.45","894","905","917","897","11652504","10572357","-","744","1044"
"1464","iFreeETF_JPX日経400レバレッジ・インデックス","東証","ETF","20231110","21890","-55","-0.25","21945","21720","21890","21555","112","2449","-","16945","26945"
"1465","iFreeETF_JPX日経400インバース・インデックス","東証","ETF","20231110","-","0","0","3715","-","-","-","-","-","-","3015","4415"
"1466","iFreeETF_JPX日経400ダブルインバース・インデックス","東証","ETF","20231110","1057","4","0.38","1053","1066","1066","1052","220","232","-","753","1353"
"1469","JPX日経400ベア2倍上場投信（ダブルインバース）","東証","ETF","20231110","1030","2","0.19","1028","1047.5","1047.5","1030","1010","1047","-","728","1328"
"1472","NEXT_FUNDS_JPX日経400ダブルインバース・インデックス連動型上場投信","東証","ETF","20231110","430","-2","-0.46","432","426","440","426","516","223","-","352","512"
"1473","One_ETF_トピックス","東証","ETF","20231110","2388","-6","-0.25","2394","2375.5","2388","2373","240","570","-","1894","2894"
"1474","One_ETF_JPX日経400","東証","ETF","20231110","21430","5","0.02","21425","21275","21430","21275","505","10803","-","16425","26425"
"1475","iシェアーズ・コア_TOPIX_ETF","東証","ETF","20231110","2415","2","0.08","2413","2397","2416","2389","397728","957652","-","1913","2913"
"1476","iシェアーズ・コア_Jリート_ETF","東証","ETF","20231110","1862","6","0.32","1856","1853","1866","1853","73940","137553","-","1456","2256"
"1477","iシェアーズ_MSCI_日本株最小分散_ETF","東証","ETF","20231110","2284","31","1.38","2253","2271","2284","2264","12","27","-","1753","2753"
"1478","iシェアーズ_MSCI_ジャパン高配当利回り_ETF","東証","ETF","20231110","3140","15","0.48","3125","3115","3140","3100","5918","18488","-","2425","3825"
"1479","iFreeETF_MSCI日本株人材設備投資指数","東証","ETF","20231110","-","0","0","29610","-","-","-","-","-","-","24200","34200"
"1480","NEXT_FUNDS_野村企業価値分配指数連動型上場投信","東証","ETF","20231110","-","0","0","23255","-","-","-","-","-","-","18255","28255"
"1481","上場インデックスファンド日本経済貢献株","東証","ETF","20231110","2423","8","0.33","2415","2403","2424","2403","53","128","-","1915","2915"
"1482","iシェアーズ・コア_米国債7-10年ETF（為替ヘッジあり）","東証","ETF","20231110","1724","-14","-0.81","1738","1721","1724","1717","184987","318360","-","1338","2138"
"1483","iシェアーズ_JPX/S&P_設備・人材投資ETF","東証","ETF","20231110","2417","28","1.17","2389","2352","2417","2352","26","63","-","1889","2889"
"1484","One_ETF_JPX/S&P_設備・人材投資指数","東証","ETF","20231110","2395.5","1.5","0.06","2394","2384","2399.5","2366.5","12840","30682","-","1894","2894"
"1485","MAXIS_JAPAN_設備・人材積極投資企業200上場投信","東証","ETF","20231110","-","0","0","35210","-","-","-","-","-","-","28210","42210"
"1486","上場インデックスファンド米国債券（為替ヘッジなし）","東証","ETF","20231110","22950","-110","-0.48","23060","22900","22950","22865","5475","125600","-","18060","28060"
"1487","上場インデックスファンド米国債券（為替ヘッジあり）","東証","ETF","20231110","13265","-115","-0.86","13380","13305","13305","13230","1068","14169","-","10380","16380"
"1488","iFreeETF_東証REIT指数","東証","ETF","20231110","1871","6.5","0.35","1864.5","1864.5","1873","1863.5","52920","98818","-","1464.5","2264.5"
"1489","NEXT_FUNDS_日経平均高配当株50指数連動型上場投信","東証","ETF","20231110","56790","560","1","56230","55750","56800","55750","21393","1205557","-","46230","66230"
"1490","上場インデックスファンドMSCI日本株高配当低ボラティリティ（βヘッジ）","東証","ETF","20231110","-","0","0","7753","-","-","-","-","-","-","6253","9253"
"1492","MAXIS_JPX_日経中小型株指数上場投信","東証","ETF","20231110","16965","-25","-0.15","16990","16965","16965","16965","1","17","-","12990","20990"
"1493","One_ETF_JPX日経中小型","東証","ETF","20231110","16890","5","0.03","16885","16690","16890","16690","10","168","-","12885","20885"
"1494","One_ETF_高配当日本株","東証","ETF","20231110","26320","275","1.06","26045","25830","26320","25830","6744","176952","-","21045","31050"
"1495","上場インデックスファンドアジアリート","東証","ETF","20231110","9944","19","0.19","9925","9925","9974","9905","160","1588","-","8425","11425"
"1496","iシェアーズ_米ドル建て投資適格社債_ETF（為替ヘッジあり）","東証","ETF","20231110","1800","-12","-0.66","1812","1800","1812","1791","11763","21142","-","1412","2212"
"1497","iシェアーズ_米ドル建てハイイールド社債_ETF（為替ヘッジあり）","東証","ETF","20231110","1839","-9","-0.49","1848","1836","1839","1833","12872","23638","-","1448","2248"
"1498","One_ETF_ESG","東証","ETF","20231110","18330","-20","-0.11","18350","18350","18355","18330","10","183","-","14350","22350"
"1499","MAXIS日本株高配当70マーケットニュートラル上場投信","東証","ETF","20231110","9330","-89","-0.94","9419","9269","9399","9269","87","811","-","7919","10920"
"1540","純金上場信託（現物国内保管型）","東証","ETF","20231110","9002","62","0.69","8940","8999","9013","8997","137855","1241155","-","7440","10440"
"1541","純プラチナ上場信託（現物国内保管型）","東証","ETF","20231110","3895","-35","-0.89","3930","3895","3905","3880","52227","203110","-","3230","4630"
"1542","純銀上場信託（現物国内保管型）","東証","ETF","20231110","9842","121","1.24","9721","9795","9842","9780","5244","51463","-","8221","11225"
"1543","純パラジウム上場信託（現物国内保管型）","東証","ETF","20231110","49000","-770","-1.55","49770","49610","49620","48960","1248","61431","-","42770","56770"
"1545","NEXT_FUNDS_NASDAQ-100（為替ヘッジなし）連動型上場投信","東証","ETF","20231110","23250","-140","-0.6","23390","23220","23260","23195","102229","2374797","-","18390","28390"
"1546","NEXT_FUNDS_ダウ・ジョーンズ工業株30種平均株価（為替ヘッジなし）連動型上場投信","東証","ETF","20231110","49950","-110","-0.22","50060","49890","49970","49820","726","36224","-","40060","60060"
"1547","上場インデックスファンド米国株式（S&P500）","東証","ETF","20231110","7207","-33","-0.46","7240","7197","7210","7186","266500","1918708","-","5740","8740"
"1550","MAXIS_海外株式（MSCIコクサイ）上場投信","東証","ETF","20231110","4525","-8","-0.18","4533","4519","4525","4511","2400","10843","-","3833","5233"
"1551","東証スタンダードTOP20ETF","東証","ETF","20231110","4517","-57","-1.25","4574","4517","4517","4517","10","45","-","3874","5274"
