"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230814","2387.5","-22.5","-0.93","2410","2416","2421.5","2381.5","132830","319011","-","1910","2910"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230814","2361.5","-24.5","-1.03","2386","2390","2395.5","2356.5","1496870","3549169","-","1886","2886"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230814","2333","-23","-0.98","2356","2362","2368","2329","253914","598149","-","1856","2856"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230814","39490","-850","-2.11","40340","39510","39760","39020","222","8746","-","33340","47340"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230814","1126.5","-7","-0.62","1133.5","1137.5","1141","1121.5","4810","5439","-","833.5","1433.5"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230814","395.3","-4.7","-1.18","400","395.3","395.3","395.3","1000","395","-","320","480"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230814","32880","-410","-1.23","33290","33290","33410","32820","26883","887813","-","26290","40290"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230814","32970","-410","-1.23","33380","33390","33540","32920","295588","9805456","-","26380","40380"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230814","7830","-260","-3.21","8090","7850","7850","7790","260","2036","-","6590","9590"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230814","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230814","223.5","-0.4","-0.18","223.9","224","224","223","11700","2618","-","143.9","303.9"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230814","25740","90","0.35","25650","25740","25740","25690","3990","102634","-","20650","30650"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230814","6853","21","0.31","6832","6866","6867","6849","5370","36836","-","5832","7832"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230814","33110","-460","-1.37","33570","33540","33680","33080","54102","1804481","-","26570","40570"
"1330","上場インデックスファンド225","東証","ETF","20230814","33000","-430","-1.29","33430","33430","33570","32970","13358","442835","-","26430","40430"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20230814","2009.5","-9","-0.45","2018.5","2018.5","2025","2006.5","242870","489922","-","1518.5","2518.5"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20230814","1904.5","-9","-0.47","1913.5","1913.5","1915.5","1900","17500","33363","-","1513.5","2313.5"
"1346","MAXIS_日経225上場投信","東証","ETF","20230814","33060","-460","-1.37","33520","33480","33630","33030","13375","445109","-","26520","40520"
"1348","MAXIS_トピックス上場投信","東証","ETF","20230814","2358","-23.5","-0.99","2381.5","2385.5","2392.5","2353.5","151040","358280","-","1881.5","2881.5"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20230814","15415","95","0.62","15320","15415","15415","15255","52","801","-","11320","19320"
"1356","TOPIXベア2倍上場投信","東証","ETF","20230814","613.7","11.6","1.93","602.1","600.5","616.7","596.9","827140","501822","-","502.1","702.1"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20230814","240","5","2.13","235","235","242","232","91932708","21787949","-","155","315"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20230814","35900","-960","-2.6","36860","36830","37120","35780","14383","521695","-","29860","43860"
"1360","日経平均ベア2倍上場投信","東証","ETF","20230814","587.5","14.4","2.51","573.1","573.5","589.3","568.7","15691930","9129310","-","473.1","673.1"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20230814","21020","-205","-0.97","21225","21270","21320","20990","430","9129","-","16225","26225"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20230814","29850","-750","-2.45","30600","30600","30860","29755","40203","1213928","-","23600","37600"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20230814","626","15","2.45","611","610","628","605","907599","561413","-","511","711"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20230814","26090","-535","-2.01","26625","26695","26850","25975","18587","490745","-","21625","31630"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20230814","893","17","1.94","876","872","896","867","43825","38403","-","726","1026"
"1369","One_ETF_日経225","東証","ETF","20230814","32130","-380","-1.17","32510","32510","32620","32070","986","31868","-","25510","39510"
"1397","SMDAM_日経225上場投信","東証","ETF","20230814","32410","-420","-1.28","32830","32810","32940","32410","1680","55115","-","25830","39830"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20230814","1929.5","-9","-0.46","1938.5","1932","1942","1925.5","189180","365783","-","1538.5","2338.5"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20230814","1912.5","1.5","0.08","1911","1917.5","1923.5","1912.5","290","555","-","1511","2311"
"1456","iFreeETF_日経平均インバース・インデックス","東証","ETF","20230814","3400","40","1.19","3360","3365","3405","3350","25912","88088","-","2660","4060"
"1457","iFreeETF_TOPIXインバース（-1倍）指数","東証","ETF","20230814","3980","40","1.02","3940","3935","3980","3925","299","1184","-","3240","4640"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20230814","22730","-630","-2.7","23360","23325","23520","22670","417144","9597650","-","18360","28360"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20230814","967","23","2.44","944","944","971","937","10806412","10340481","-","794","1094"
"1464","iFreeETF_JPX日経400レバレッジ・インデックス","東証","ETF","20230814","20875","-170","-0.81","21045","21360","21500","20870","32","681","-","16045","26045"
"1465","iFreeETF_JPX日経400インバース・インデックス","東証","ETF","20230814","-","0","0","3855","-","-","-","-","-","-","3155","4555"
"1466","iFreeETF_JPX日経400ダブルインバース・インデックス","東証","ETF","20230814","1145","9","0.79","1136","1120","1145","1105","1081","1216","-","836","1436"
"1469","JPX日経400ベア2倍上場投信（ダブルインバース）","東証","ETF","20230814","1108","15","1.37","1093","1092","1113","1089","1940","2141","-","793","1393"
"1472","NEXT_FUNDS_JPX日経400ダブルインバース・インデックス連動型上場投信","東証","ETF","20230814","456","11","2.47","445","453","457","445","1444","649","-","365","525"
"1473","One_ETF_トピックス","東証","ETF","20230814","2313.5","-21","-0.9","2334.5","2341.5","2341.5","2311","27690","64088","-","1834.5","2834.5"
"1474","One_ETF_JPX日経400","東証","ETF","20230814","20775","-235","-1.12","21010","21010","21010","20775","45","941","-","16010","26010"
"1475","iシェアーズ・コア_TOPIX_ETF","東証","ETF","20230814","2334","-25","-1.06","2359","2362","2368","2330","462724","1086773","-","1859","2859"
"1476","iシェアーズ・コア_Jリート_ETF","東証","ETF","20230814","1929","-8","-0.41","1937","1936","1940","1923","16140","31186","-","1537","2337"
"1477","iシェアーズ_MSCI_日本株最小分散_ETF","東証","ETF","20230814","2184","-24","-1.09","2208","2209","2210","2183","273","602","-","1708","2708"
"1478","iシェアーズ_MSCI_ジャパン高配当利回り_ETF","東証","ETF","20230814","2928","-19","-0.64","2947","2954","2968","2916","46014","135072","-","2447","3450"
"1479","iFreeETF_MSCI日本株人材設備投資指数","東証","ETF","20230814","-","0","0","27910","-","-","-","-","-","-","23380","33380"
"1480","NEXT_FUNDS_野村企業価値分配指数連動型上場投信","東証","ETF","20230814","23065","230","1.01","22835","23065","23065","23065","1","23","-","17835","27835"
"1481","上場インデックスファンド日本経済貢献株","東証","ETF","20230814","2357","-2","-0.08","2359","2346","2357","2346","96","226","-","1859","2859"
"1482","iシェアーズ・コア_米国債7-10年ETF（為替ヘッジあり）","東証","ETF","20230814","1803","-21","-1.15","1824","1802","1804","1800","174954","315395","-","1424","2224"
"1483","iシェアーズ_JPX/S&P_設備・人材投資ETF","東証","ETF","20230814","2341","-18","-0.76","2359","2378","2378","2341","6","14","-","1859","2859"
"1484","One_ETF_JPX/S&P_設備・人材投資指数","東証","ETF","20230814","2299","-15","-0.65","2314","2318.5","2318.5","2292.5","1290","2974","-","1814","2814"
"1485","MAXIS_JAPAN_設備・人材積極投資企業200上場投信","東証","ETF","20230814","-","0","0","34770","-","-","-","-","-","-","27770","41770"
"1486","上場インデックスファンド米国債券（為替ヘッジなし）","東証","ETF","20230814","22480","-110","-0.49","22590","22535","22535","22450","28848","649004","-","17590","27590"
"1487","上場インデックスファンド米国債券（為替ヘッジあり）","東証","ETF","20230814","13820","-150","-1.07","13970","13920","13920","13800","15494","213996","-","10970","16970"
