"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230906","2504","18.5","0.74","2485.5","2493","2507","2493","305780","765548","-","1985.5","2985.5"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230906","2478.5","19.5","0.79","2459","2466.5","2481","2466.5","2265060","5606058","-","1959","2959"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230906","2448","17","0.7","2431","2437","2452","2437","174393","426232","-","1931","2931"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230906","40070","-100","-0.25","40170","40190","40390","39800","287","11529","-","33170","47170"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230906","1183","10","0.85","1173","1177","1185","1161.5","13710","16169","-","873","1473"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230906","409.2","3.8","0.94","405.4","408","410","408","4000","1637","-","325.4","485.4"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230906","34050","240","0.71","33810","33910","34100","33900","31362","1066713","-","26810","40810"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230906","34190","270","0.8","33920","34040","34230","34030","342079","11675679","-","26920","40920"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230906","7790","-22","-0.28","7812","7812","7849","7747","560","4366","-","6312","9312"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230906","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230906","223","-1.3","-0.58","224.3","224.3","225.4","222.2","27500","6147","-","144.3","304.3"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230906","26315","-90","-0.34","26405","26370","26400","26300","5019","132255","-","21405","31410"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230906","7018","-11","-0.16","7029","7025","7037","7009","8670","60906","-","5529","8529"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230906","34360","270","0.79","34090","34200","34400","34190","18672","640662","-","27090","41090"
"1330","上場インデックスファンド225","東証","ETF","20230906","34220","230","0.68","33990","34070","34270","34070","23731","810878","-","26990","40990"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20230906","2064.5","-0.5","-0.02","2065","2068.5","2072","2060","179100","369902","-","1565","2565"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20230906","1954","-2.5","-0.13","1956.5","1957","1959","1949","160600","314217","-","1556.5","2356.5"
"1346","MAXIS_日経225上場投信","東証","ETF","20230906","34300","250","0.73","34050","34130","34320","34120","13917","476634","-","27050","41050"
"1348","MAXIS_トピックス上場投信","東証","ETF","20230906","2476","19.5","0.79","2456.5","2464","2478","2464","62270","153936","-","1956.5","2956.5"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20230906","15300","-80","-0.52","15380","15275","15300","15275","3","46","-","11380","19380"
"1356","TOPIXベア2倍上場投信","東証","ETF","20230906","555","-8.7","-1.54","563.7","560.1","560.2","553.9","991730","552234","-","463.7","663.7"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20230906","222","-4","-1.77","226","224","225","222","45714026","10216762","-","146","306"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20230906","38510","530","1.4","37980","38180","38600","38160","12019","461566","-","30980","44980"
"1360","日経平均ベア2倍上場投信","東証","ETF","20230906","543.9","-8.2","-1.49","552.1","548.6","549.1","542.5","14890150","8122629","-","452.1","652.1"
