"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230612","2392.5","15","0.63","2377.5","2389.5","2395.5","2381.5","183720","438644","-","1877.5","2877.5"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230612","2366","15","0.64","2351","2363.5","2369.5","2354.5","1518430","3588270","-","1851","2851"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230612","2340","16","0.69","2324","2336.5","2342","2328","181800","424488","-","1824","2824"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230612","38280","100","0.26","38180","38250","38350","38200","116","4436","-","31180","45180"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230612","1133.5","11.5","1.02","1122","1131","1133.5","1126","5530","6247","-","822","1422"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230612","380.9","7.3","1.95","373.6","378","380.9","378","7000","2660","-","293.6","453.6"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230612","33800","190","0.57","33610","33790","33880","33620","34551","1167032","-","26610","40610"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230612","33920","220","0.65","33700","33900","33990","33720","378091","12809316","-","26700","40700"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230612","7505","-3","-0.04","7508","7550","7550","7350","470","3520","-","6008","9008"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230612","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230612","220.7","3.6","1.66","217.1","219.1","220.8","219.1","61600","13542","-","137.1","297.1"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230612","25380","-35","-0.14","25415","25385","25400","25330","2176","55201","-","20415","30420"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230612","6788","-5","-0.07","6793","6773","6789","6768","7010","47512","-","5793","7793"
