"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20231012","2473","36.5","1.5","2436.5","2445","2474.5","2445","608020","1493856","-","1936.5","2936.5"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20231012","2445","35","1.45","2410","2420.5","2448","2420.5","1453020","3540690","-","1910","2910"
"1308","上場インデックスファンドTOPIX","東証","ETF","20231012","2416","34","1.43","2382","2395","2418","2395","93669","225008","-","1882","2882"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20231012","39670","-10","-0.03","39680","39790","40030","39510","220","8756","-","32680","46680"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20231012","1185","22","1.89","1163","1167","1185","1167","8700","10248","-","863","1463"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20231012","402.8","-4.7","-1.15","407.5","408.9","408.9","402.8","2000","812","-","327.5","487.5"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20231012","33510","570","1.73","32940","33170","33520","33170","98128","3272248","-","25940","39940"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20231012","33630","540","1.63","33090","33290","33650","33290","409765","13728303","-","26090","40090"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20231012","7650","19","0.25","7631","7708","7770","7650","280","2166","-","6131","9131"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20231012","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20231012","220.5","0.5","0.23","220","219.1","222.5","219.1","26700","5899","-","140","300"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20231012","26015","315","1.23","25700","25920","26015","25920","3483","90414","-","20700","30700"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20231012","6921","83","1.21","6838","6910","6926","6903","11540","79811","-","5838","7838"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20231012","33790","540","1.62","33250","33460","33810","33460","75484","2540316","-","26250","40250"
"1330","上場インデックスファンド225","東証","ETF","20231012","33660","560","1.69","33100","33330","33680","33330","31550","1059232","-","26100","40100"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20231012","1998.5","-2.5","-0.12","2001","2006.5","2011","1996.5","118620","237845","-","1501","2501"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20231012","1874","-1","-0.05","1875","1874.5","1883.5","1874","11900","22356","-","1475","2275"
"1346","MAXIS_日経225上場投信","東証","ETF","20231012","33730","550","1.66","33180","33390","33740","33390","90309","3037303","-","26180","40180"
"1348","MAXIS_トピックス上場投信","東証","ETF","20231012","2441.5","33","1.37","2408.5","2419","2445","2419","264400","643497","-","1908.5","2908.5"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20231012","15395","55","0.36","15340","15370","15395","15370","2","31","-","11340","19340"
"1356","TOPIXベア2倍上場投信","東証","ETF","20231012","564.2","-18.2","-3.13","582.4","574.8","575.1","563.6","685780","389542","-","482.4","682.4"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20231012","227","-9","-3.81","236","232","233","227","52004390","11928901","-","156","316"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20231012","37090","1230","3.43","35860","36350","37130","36350","28956","1067802","-","28860","42860"
"1360","日経平均ベア2倍上場投信","東証","ETF","20231012","555.1","-19.8","-3.44","574.9","567.1","567.2","555","13383330","7486789","-","474.9","674.9"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20231012","21770","315","1.47","21455","21510","21770","21510","128","2775","-","16455","26455"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20231012","30840","1025","3.44","29815","30260","30870","30260","42168","1292269","-","24815","34820"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20231012","591","-21","-3.43","612","603","603","591","1748369","1041544","-","512","712"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20231012","27805","785","2.91","27020","27335","27850","27305","6563","181374","-","22020","32020"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20231012","819","-24","-2.85","843","833","835","817","31648","26077","-","693","993"
"1369","One_ETF_日経225","東証","ETF","20231012","32740","510","1.58","32230","32400","32760","32400","1681","54829","-","25230","39230"
"1397","SMDAM_日経225上場投信","東証","ETF","20231012","32810","400","1.23","32410","32450","32810","32450","3142","102714","-","25410","39410"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20231012","1896.5","1.5","0.08","1895","1894.5","1903","1892.5","28850","54839","-","1495","2295"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20231012","2002","70.5","3.65","1931.5","1930","2002","1930","230","447","-","1531.5","2331.5"
"1456","iFreeETF_日経平均インバース・インデックス","東証","ETF","20231012","3315","-55","-1.63","3370","3350","3350","3310","84014","278745","-","2670","4070"
"1457","iFreeETF_TOPIXインバース（-1倍）指数","東証","ETF","20231012","3815","-50","-1.29","3865","3855","3855","3815","1626","6208","-","3165","4565"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20231012","23515","780","3.43","22735","23040","23530","23040","362570","8462418","-","17735","27735"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20231012","914","-33","-3.48","947","933","934","914","8972802","8269475","-","797","1097"
"1464","iFreeETF_JPX日経400レバレッジ・インデックス","東証","ETF","20231012","22210","480","2.21","21730","21755","22210","21755","300","6578","-","16730","26730"
"1465","iFreeETF_JPX日経400インバース・インデックス","東証","ETF","20231012","-","0","0","3700","-","-","-","-","-","-","3000","4400"
"1466","iFreeETF_JPX日経400ダブルインバース・インデックス","東証","ETF","20231012","1052","-37","-3.4","1089","1070","1072","1050","1000","1058","-","789","1389"
"1469","JPX日経400ベア2倍上場投信（ダブルインバース）","東証","ETF","20231012","1028","-24.5","-2.33","1052.5","1046","1046.5","1028","5280","5461","-","752.5","1352.5"
"1472","NEXT_FUNDS_JPX日経400ダブルインバース・インデックス連動型上場投信","東証","ETF","20231012","427","-7","-1.61","434","434","435","424","825","353","-","354","514"
"1473","One_ETF_トピックス","東証","ETF","20231012","2397","33","1.4","2364","2399.5","2399.5","2381.5","1870","4459","-","1864","2864"
"1474","One_ETF_JPX日経400","東証","ETF","20231012","21515","275","1.29","21240","21515","21515","21515","10","215","-","16240","26240"
"1475","iシェアーズ・コア_TOPIX_ETF","東証","ETF","20231012","2419","34","1.43","2385","2400","2421","2396","547287","1318617","-","1885","2885"
"1476","iシェアーズ・コア_Jリート_ETF","東証","ETF","20231012","1916","0","0","1916","1921","1927","1914","18724","35978","-","1516","2316"
