"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20231225","2467.5","1","0.04","2466.5","2490","2490","2467","7640","18937","-","1966.5","2966.5"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20231225","2442.5","1","0.04","2441.5","2460","2463.5","2440","934370","2289244","-","1941.5","2941.5"
"1308","上場インデックスファンドTOPIX","東証","ETF","20231225","2414","2","0.08","2412","2432","2432","2412","107426","260573","-","1912","2912"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20231225","35600","170","0.48","35430","35100","35750","35000","189","6675","-","28430","42430"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20231225","1179","7","0.6","1172","1179.5","1184.5","1175","6680","7862","-","872","1472"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20231225","412.7","-16","-3.73","428.7","428.7","428.7","412.7","12000","5000","-","348.7","508.7"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20231225","34300","70","0.2","34230","34480","34480","34280","45849","1573965","-","27230","41230"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20231225","34450","110","0.32","34340","34600","34610","34400","156418","5395204","-","27340","41340"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20231225","6800","-24","-0.35","6824","6849","6850","6724","1170","7902","-","5824","7824"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20231225","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20231225","244.2","-1.3","-0.53","245.5","245.2","245.6","243.1","19000","4647","-","165.5","325.5"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20231225","27200","175","0.65","27025","27025","27250","27025","3050","82725","-","22025","32030"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20231225","7178","0","0","7178","7235","7310","7178","11320","81700","-","5678","8678"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20231225","34620","130","0.38","34490","34760","34780","34570","7293","252976","-","27490","41490"
"1330","上場インデックスファンド225","東証","ETF","20231225","34490","130","0.38","34360","34660","34660","34450","5331","184024","-","27360","41360"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20231225","1902","-21.5","-1.12","1923.5","1922.5","1922.5","1899","398560","759993","-","1523.5","2323.5"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20231225","1794.5","-17.5","-0.97","1812","1811","1811","1792","856100","1537962","-","1412","2212"
"1346","MAXIS_日経225上場投信","東証","ETF","20231225","34540","120","0.35","34420","34710","34710","34500","9948","344025","-","27420","41420"
"1348","MAXIS_トピックス上場投信","東証","ETF","20231225","2438","-0.5","-0.02","2438.5","2458.5","2459","2437","116340","284480","-","1938.5","2938.5"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20231225","15395","-190","-1.22","15585","15665","15665","15265","42","652","-","11585","19585"
"1356","TOPIXベア2倍上場投信","東証","ETF","20231225","556.8","-0.7","-0.13","557.5","547.5","558","547.5","640320","354540","-","457.5","657.5"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20231225","211","-3","-1.4","214","210","213","209","22393742","4725691","-","134","294"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20231225","38590","200","0.52","38390","39020","39020","38530","10385","402191","-","31390","45390"
"1360","日経平均ベア2倍上場投信","東証","ETF","20231225","517.4","-3.3","-0.63","520.7","512.4","518.9","512.4","9894480","5109420","-","420.7","620.7"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20231225","21760","-20","-0.09","21780","21780","21840","21730","288","6276","-","16780","26780"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20231225","32100","200","0.63","31900","32380","32390","32000","13223","425639","-","24900","38900"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20231225","549","-4","-0.72","553","545","552","544","692775","379924","-","453","653"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20231225","27515","35","0.13","27480","27955","27970","27455","1934","53583","-","22480","32480"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20231225","807","-2","-0.25","809","795","809","794","23061","18494","-","659","959"
"1369","One_ETF_日経225","東証","ETF","20231225","33520","90","0.27","33430","33670","33670","33490","182","6112","-","26430","40430"
"1397","SMDAM_日経225上場投信","東証","ETF","20231225","33610","140","0.42","33470","33650","33670","33610","279","9381","-","26470","40470"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20231225","1811","-8.5","-0.47","1819.5","1827.5","1827.5","1808.5","5240","9538","-","1419.5","2219.5"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20231225","1932.5","-45.5","-2.3","1978","1960","1960","1932.5","460","899","-","1578","2378"
"1456","iFreeETF_日経平均インバース・インデックス","東証","ETF","20231225","3205","-10","-0.31","3215","3185","3210","3185","18815","60215","-","2515","3915"
"1457","iFreeETF_TOPIXインバース（-1倍）指数","東証","ETF","20231225","3790","-5","-0.13","3795","3770","3790","3770","522","1968","-","3095","4495"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20231225","24450","130","0.53","24320","24680","24700","24405","355595","8728603","-","19320","29320"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20231225","853","-6","-0.7","859","846","856","844","5294219","4507902","-","709","1009"
"1464","iFreeETF_JPX日経400レバレッジ・インデックス","東証","ETF","20231225","22135","115","0.52","22020","22410","22410","22125","22","488","-","17020","27020"
"1465","iFreeETF_JPX日経400インバース・インデックス","東証","ETF","20231225","-","0","0","3675","-","-","-","-","-","-","2975","4375"
"1466","iFreeETF_JPX日経400ダブルインバース・インデックス","東証","ETF","20231225","1030","-5","-0.48","1035","1018","1031","1018","275","281","-","735","1335"
"1469","JPX日経400ベア2倍上場投信（ダブルインバース）","東証","ETF","20231225","1007","0","0","1007","1001","1010","996","1960","1971","-","707","1307"
"1472","NEXT_FUNDS_JPX日経400ダブルインバース・インデックス連動型上場投信","東証","ETF","20231225","411","0","0","411","415","415","403","321","130","-","331","491"
"1473","One_ETF_トピックス","東証","ETF","20231225","2392.5","-0.5","-0.02","2393","2409.5","2409.5","2391","790","1899","-","1893","2893"
"1474","One_ETF_JPX日経400","東証","ETF","20231225","21545","20","0.09","21525","21545","21545","21545","3","65","-","16525","26525"
