"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230927","2488","5","0.2","2483","2468","2491","2458","52860","130685","-","1983","2983"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230927","2462","4","0.16","2458","2443.5","2465","2431","2089680","5118441","-","1958","2958"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230927","2434","6","0.25","2428","2414","2434","2402","61468","148396","-","1928","2928"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230927","40010","20","0.05","39990","39560","40010","39560","166","6598","-","32990","46990"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230927","1177","-0.5","-0.04","1177.5","1168","1177.5","1164.5","46250","54077","-","877.5","1477.5"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230927","414.7","4.9","1.2","409.8","414.7","414.7","414.7","1000","415","-","329.8","489.8"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230927","33130","-20","-0.06","33150","32870","33140","32760","27528","905911","-","26150","40150"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230927","33250","-40","-0.12","33290","32970","33260","32880","221160","7304574","-","26290","40290"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230927","7640","34","0.45","7606","7670","7670","7640","170","1301","-","6106","9106"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230927","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230927","217.1","-3.9","-1.76","221","220","220","216.2","64700","14113","-","141","301"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230927","26235","-215","-0.81","26450","26280","26305","26210","4527","118910","-","21450","31450"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230927","6985","-50","-0.71","7035","7001","7008","6976","6770","47356","-","5535","8535"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230927","33400","-40","-0.12","33440","33140","33410","33030","27914","927154","-","26440","40440"
"1330","上場インデックスファンド225","東証","ETF","20230927","33300","-20","-0.06","33320","33030","33300","32910","11881","392695","-","26320","40320"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20230927","2019","12.5","0.62","2006.5","2011","2022","2006","455500","917820","-","1506.5","2506.5"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20230927","1895","15.5","0.82","1879.5","1884","1895","1880","5000","9442","-","1479.5","2279.5"
"1346","MAXIS_日経225上場投信","東証","ETF","20230927","33370","0","0","33370","33070","33370","32950","41891","1386977","-","26370","40370"
"1348","MAXIS_トピックス上場投信","東証","ETF","20230927","2459.5","5","0.2","2454.5","2440","2460","2427","89510","218395","-","1954.5","2954.5"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20230927","15375","0","0","15375","15375","15375","15375","1","15","-","11375","19375"
"1356","TOPIXベア2倍上場投信","東証","ETF","20230927","561.4","-2","-0.35","563.4","570.2","576","560.4","902020","513884","-","463.4","663.4"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20230927","234","-1","-0.43","235","238","240","234","60691934","14413230","-","155","315"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20230927","36390","-60","-0.16","36450","35750","36390","35530","10652","382102","-","29450","43450"
"1360","日経平均ベア2倍上場投信","東証","ETF","20230927","572.1","0","0","572.1","582.1","585.9","572.1","14327600","8307288","-","472.1","672.1"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20230927","21780","5","0.02","21775","21655","21780","21550","469","10147","-","16775","26775"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20230927","30250","-40","-0.13","30290","29760","30250","29545","30205","899394","-","23290","37290"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20230927","610","1","0.16","609","622","624","609","3158264","1950235","-","509","709"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20230927","28295","145","0.52","28150","27835","28305","27535","24386","680327","-","23150","33150"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20230927","815","-2","-0.24","817","826","836","814","72846","59919","-","667","967"
"1369","One_ETF_日経225","東証","ETF","20230927","32340","-70","-0.22","32410","32110","32340","32000","7560","242309","-","25410","39410"
"1397","SMDAM_日経225上場投信","東証","ETF","20230927","32590","-160","-0.49","32750","32410","32590","32330","2071","67092","-","25750","39750"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20230927","1913","14","0.74","1899","1903.5","1914.5","1899.5","10650","20300","-","1499","2299"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20230927","2006","-2.5","-0.12","2008.5","2001","2028.5","1990","160","320","-","1508.5","2508.5"
"1456","iFreeETF_日経平均インバース・インデックス","東証","ETF","20230927","3365","10","0.3","3355","3390","3400","3360","14865","50438","-","2655","4055"
"1457","iFreeETF_TOPIXインバース（-1倍）指数","東証","ETF","20230927","3805","0","0","3805","3830","3850","3805","3433","13196","-","3105","4505"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20230927","23030","-70","-0.3","23100","22685","23060","22515","295853","6729319","-","18100","28100"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20230927","943","1","0.11","942","962","966","943","10582846","10115423","-","792","1092"
"1464","iFreeETF_JPX日経400レバレッジ・インデックス","東証","ETF","20230927","22310","-90","-0.4","22400","22050","22310","21940","68","1504","-","17400","27400"
"1465","iFreeETF_JPX日経400インバース・インデックス","東証","ETF","20230927","3700","50","1.37","3650","3685","3700","3680","71","261","-","2950","4350"
"1466","iFreeETF_JPX日経400ダブルインバース・インデックス","東証","ETF","20230927","1058","4","0.38","1054","1061","1077","1050","319","341","-","754","1354"
"1469","JPX日経400ベア2倍上場投信（ダブルインバース）","東証","ETF","20230927","1030","-2.5","-0.24","1032.5","1040.5","1052","1030","4630","4838","-","732.5","1332.5"
"1472","NEXT_FUNDS_JPX日経400ダブルインバース・インデックス連動型上場投信","東証","ETF","20230927","428","-4","-0.93","432","432","432","423","272","116","-","352","512"
"1473","One_ETF_トピックス","東証","ETF","20230927","2405.5","-4.5","-0.19","2410","2388","2406","2383.5","1660","3984","-","1910","2910"
"1474","One_ETF_JPX日経400","東証","ETF","20230927","21590","55","0.26","21535","21365","21590","21365","2240","47899","-","16535","26535"
"1475","iシェアーズ・コア_TOPIX_ETF","東証","ETF","20230927","2435","5","0.21","2430","2415","2435","2403","122411","295617","-","1930","2930"
"1476","iシェアーズ・コア_Jリート_ETF","東証","ETF","20230927","1935","14","0.73","1921","1927","1938","1922","13097","25281","-","1521","2321"
