"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230623","2419","-37","-1.51","2456","2466.5","2469","2408","960290","2332015","-","1956","2956"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230623","2391.5","-38","-1.56","2429.5","2440.5","2443","2382","4902660","11783338","-","1929.5","2929.5"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230623","2365.5","-35","-1.46","2400.5","2410.5","2412","2353.5","849600","2019761","-","1900.5","2900.5"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230623","38300","-370","-0.96","38670","38840","38840","38300","56","2153","-","31670","45670"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230623","1155.5","-11.5","-0.99","1167","1171.5","1171.5","1138","13110","15104","-","867","1467"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230623","383.8","7.8","2.07","376","383.8","383.8","383.8","2000","768","-","296","456"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230623","34150","-540","-1.56","34690","34900","34950","33940","94769","3246045","-","27690","41690"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230623","34250","-540","-1.55","34790","35000","35050","34040","594063","20438124","-","27790","41790"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230623","7581","-16","-0.21","7597","7599","7599","7550","180","1362","-","6097","9097"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230623","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230623","230.3","-0.5","-0.22","230.8","229.3","231.8","229.3","17800","4101","-","150.8","310.8"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230623","25495","80","0.31","25415","25420","25520","25375","5510","140160","-","20415","30420"
