"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230719","2384.5","27","1.15","2357.5","2376.5","2384.5","2370.5","131340","312204","-","1857.5","2857.5"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230719","2357.5","25.5","1.09","2332","2351","2358","2344","1481890","3483432","-","1832","2832"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230719","2330","25","1.08","2305","2324","2330","2318","438439","1019056","-","1805","2805"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230719","38170","-170","-0.44","38340","38000","38300","37990","177","6736","-","31340","45340"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230719","1134","12","1.07","1122","1137","1137","1128.5","5420","6135","-","822","1422"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230719","390","5","1.3","385","386.6","390","386.6","26000","10078","-","305","465"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230719","33650","330","0.99","33320","33620","33670","33460","46155","1550039","-","26320","40320"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230719","33790","380","1.14","33410","33760","33800","33590","211121","7115514","-","26410","40410"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230719","7450","-80","-1.06","7530","7524","7524","7450","520","3888","-","6030","9030"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230719","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230719","219.5","-0.5","-0.23","220","217","221.9","217","45800","10036","-","140","300"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230719","25590","395","1.57","25195","25505","25590","25505","7099","181229","-","20195","30200"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230719","6835","105","1.56","6730","6824","6843","6811","11410","77812","-","5730","7730"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230719","34240","350","1.03","33890","34210","34260","34050","24483","837505","-","26890","40890"
"1330","上場インデックスファンド225","東証","ETF","20230719","33840","360","1.08","33480","33800","33840","33630","18679","630894","-","26480","40480"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20230719","2021","15.5","0.77","2005.5","2012.5","2021.5","2007.5","100120","201670","-","1505.5","2505.5"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20230719","1896","17","0.9","1879","1885","1896","1884.5","11600","21935","-","1479","2279"
"1346","MAXIS_日経225上場投信","東証","ETF","20230719","33870","350","1.04","33520","33850","33890","33690","11965","404584","-","26520","40520"
"1348","MAXIS_トピックス上場投信","東証","ETF","20230719","2354.5","27","1.16","2327.5","2347.5","2355","2341.5","14570","34220","-","1827.5","2827.5"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20230719","15305","160","1.06","15145","15305","15305","15305","1","15","-","11145","19145"
"1356","TOPIXベア2倍上場投信","東証","ETF","20230719","619","-14","-2.21","633","621.3","626.5","619","695870","433356","-","533","733"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20230719","230","-5","-2.13","235","231","234","230","75799939","17564130","-","155","315"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20230719","37750","810","2.19","36940","37640","37790","37320","12502","469867","-","29940","43940"
"1360","日経平均ベア2倍上場投信","東証","ETF","20230719","564.1","-12.3","-2.13","576.4","566.4","571","563.4","14673240","8313404","-","476.4","676.4"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20230719","21280","225","1.07","21055","21200","21280","21195","120","2545","-","16055","26055"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20230719","31400","650","2.11","30750","31320","31420","31020","24501","766486","-","23750","37750"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20230719","601","-13","-2.12","614","604","609","600","911719","550113","-","514","714"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20230719","26075","590","2.32","25485","25920","26075","25760","17280","447727","-","20485","30490"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20230719","900","-20","-2.17","920","902","910","899","73889","66795","-","770","1070"
"1369","One_ETF_日経225","東証","ETF","20230719","32860","400","1.23","32460","32840","32900","32760","5832","191409","-","25460","39460"
"1385","UBS_ETF_ユーロ圏大型株50（ユーロ・ストックス50）","東証","ETF","20230719","6680","90","1.37","6590","6570","6680","6570","669","4432","-","5590","7590"
"1386","UBS_ETF_欧州株（MSCI_ヨーロッパ）","東証","ETF","20230719","11450","135","1.19","11315","11360","11450","11360","276","3147","-","8315","14315"
"1387","UBS_ETF_ユーロ圏株（MSCI_EMU）","東証","ETF","20230719","22995","805","3.63","22190","22995","22995","22995","1","23","-","17190","27190"
"1388","UBS_ETF_ユーロ圏小型株（MSCI_EMU小型株）","東証","ETF","20230719","17480","0","0","17480","17480","17480","17480","1","17","-","14205","22205"
"1389","UBS_ETF_英国大型株100（FTSE_100）","東証","ETF","20230719","11980","110","0.93","11870","11875","11980","11875","148","1767","-","8870","14870"
"1390","UBS_ETF_MSCIアジア太平洋株（除く日本）","東証","ETF","20230719","5690","30","0.53","5660","5610","5690","5600","227","1287","-","4660","6660"
"1391","UBS_ETF_スイス株（MSCIスイス20/35）","東証","ETF","20230719","3285","65","2.02","3220","3235","3285","3235","1417","4626","-","2520","3920"
"1392","UBS_ETF_英国株（MSCI英国）","東証","ETF","20230719","3285","25","0.77","3260","3250","3285","3250","602","1966","-","2560","3960"
"1393","UBS_ETF_米国株（MSCI米国）","東証","ETF","20230719","57500","270","0.47","57230","57920","57980","57500","83","4800","-","47230","67230"
"1394","UBS_ETF_先進国株（MSCIワールド）","東証","ETF","20230719","40770","600","1.49","40170","40770","40770","40770","4","163","-","35170","49170"
"1397","SMDAM_日経225上場投信","東証","ETF","20230719","33140","400","1.22","32740","33150","33190","33070","1079","35805","-","25740","39740"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20230719","1920.5","16","0.84","1904.5","1912.5","1920.5","1908.5","75770","144845","-","1504.5","2304.5"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20230719","1838","12","0.66","1826","1847.5","1847.5","1838","110","202","-","1426","2226"
"1456","iFreeETF_日経平均インバース・インデックス","東証","ETF","20230719","3330","-40","-1.19","3370","3330","3350","3325","12033","40185","-","2670","4070"
"1457","iFreeETF_TOPIXインバース（-1倍）指数","東証","ETF","20230719","4010","-30","-0.74","4040","4000","4015","3995","567","2269","-","3340","4740"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20230719","23940","520","2.22","23420","23880","23940","23635","434523","10346976","-","18420","28420"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20230719","928","-22","-2.32","950","932","940","927","12626716","11786594","-","800","1100"
"1464","iFreeETF_JPX日経400レバレッジ・インデックス","東証","ETF","20230719","20895","465","2.28","20430","20895","20995","20820","44","919","-","15430","25430"
"1465","iFreeETF_JPX日経400インバース・インデックス","東証","ETF","20230719","-","0","0","3905","-","-","-","-","-","-","3205","4605"
"1466","iFreeETF_JPX日経400ダブルインバース・インデックス","東証","ETF","20230719","1153","-20","-1.71","1173","1141","1158","1133","587","670","-","873","1473"
"1469","JPX日経400ベア2倍上場投信（ダブルインバース）","東証","ETF","20230719","1125","-28.5","-2.47","1153.5","1123.5","1136","1123.5","5230","5901","-","853.5","1453.5"
"1472","NEXT_FUNDS_JPX日経400ダブルインバース・インデックス連動型上場投信","東証","ETF","20230719","460","-11","-2.34","471","469","478","459","2274","1059","-","391","551"
"1473","One_ETF_トピックス","東証","ETF","20230719","2308","27","1.18","2281","2303","2308","2299","42860","98630","-","1781","2781"
"1474","One_ETF_JPX日経400","東証","ETF","20230719","20770","180","0.87","20590","20770","20770","20770","9","187","-","15590","25590"
"1475","iシェアーズ・コア_TOPIX_ETF","東証","ETF","20230719","2357","27","1.16","2330","2350","2357","2343","384659","903884","-","1830","2830"
"1476","iシェアーズ・コア_Jリート_ETF","東証","ETF","20230719","1938","17","0.88","1921","1929","1938","1924","36974","71483","-","1521","2321"
"1477","iシェアーズ_MSCI_日本株最小分散_ETF","東証","ETF","20230719","2167","13","0.6","2154","2174","2174","2167","106","230","-","1654","2654"
"1478","iシェアーズ_MSCI_ジャパン高配当利回り_ETF","東証","ETF","20230719","2915","27","0.93","2888","2900","2915","2899","58253","169275","-","2388","3390"
"1479","iFreeETF_MSCI日本株人材設備投資指数","東証","ETF","20230719","-","0","0","27930","-","-","-","-","-","-","22930","32930"
"1480","NEXT_FUNDS_野村企業価値分配指数連動型上場投信","東証","ETF","20230719","22885","335","1.49","22550","22890","22890","22885","21","481","-","17550","27550"
