"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230822","2371.5","26","1.11","2345.5","2358.5","2371.5","2356.5","350450","828281","-","1845.5","2845.5"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230822","2344.5","23.5","1.01","2321","2331","2345.5","2330","622430","1455226","-","1821","2821"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230822","2317","23","1","2294","2305","2319","2304","59256","136932","-","1794","2794"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230822","38170","-100","-0.26","38270","38320","38700","38050","159","6094","-","31270","45270"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230822","1121","18.5","1.68","1102.5","1112","1121","1110.5","12230","13635","-","802.5","1402.5"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230822","391.8","3.9","1.01","387.9","390.2","391.8","390.2","2000","782","-","307.9","467.9"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230822","32640","300","0.93","32340","32580","32680","32470","27121","884144","-","25340","39340"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230822","32780","350","1.08","32430","32710","32810","32570","162573","5319456","-","25430","39430"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230822","7600","-28","-0.37","7628","7628","7636","7547","270","2050","-","6128","9128"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230822","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230822","220.9","1.1","0.5","219.8","220","221.9","219.5","19400","4270","-","139.8","299.8"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230822","25705","220","0.86","25485","25700","25730","25670","1720","44205","-","20485","30490"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230822","6850","51","0.75","6799","6849","6861","6837","6790","46517","-","5799","7799"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230822","32930","340","1.04","32590","32870","32950","32740","16984","558458","-","25590","39590"
"1330","上場インデックスファンド225","東証","ETF","20230822","32790","330","1.02","32460","32750","32830","32620","8842","289709","-","25460","39460"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20230822","1992.5","11","0.56","1981.5","1983.5","1993.5","1978.5","105850","210454","-","1581.5","2381.5"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20230822","1884","9","0.48","1875","1873.5","1885.5","1873","4400","8278","-","1475","2275"
"1346","MAXIS_日経225上場投信","東証","ETF","20230822","32880","330","1.01","32550","32800","32890","32680","8022","263275","-","25550","39550"
"1348","MAXIS_トピックス上場投信","東証","ETF","20230822","2343","25.5","1.1","2317.5","2330","2343","2328.5","36600","85403","-","1817.5","2817.5"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20230822","15240","105","0.69","15135","15180","15260","15180","50","760","-","11135","19135"
"1356","TOPIXベア2倍上場投信","東証","ETF","20230822","622.2","-13.7","-2.15","635.9","629","630","621.7","336630","210771","-","535.9","735.9"
