"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230614","2452","30.5","1.26","2421.5","2442.5","2462","2437.5","341310","835588","-","1921.5","2921.5"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230614","2425","28","1.17","2397","2416","2435","2410.5","2367530","5733619","-","1897","2897"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230614","2398.5","31.5","1.33","2367","2387.5","2406.5","2383","390600","933529","-","1867","2867"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230614","38650","-50","-0.13","38700","38350","39340","38350","282","10922","-","31700","45700"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230614","1171.5","20","1.74","1151.5","1160.5","1175.5","1155.5","24000","27931","-","851.5","1451.5"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230614","385","0","0","385","389.5","389.5","385","30000","11672","-","305","465"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230614","34940","500","1.45","34440","34790","35080","34600","89627","3119775","-","27440","41440"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230614","35000","470","1.36","34530","34860","35180","34690","598266","20875026","-","27530","41530"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230614","7573","93","1.24","7480","7599","7599","7512","740","5591","-","5980","8980"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230614","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230614","221.1","0.7","0.32","220.4","221","222.5","220.5","50600","11205","-","140.4","300.4"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230614","25320","-55","-0.22","25375","25330","25370","25290","6775","171514","-","20375","30380"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230614","6772","-14","-0.21","6786","6767","6772","6759","4470","30244","-","5786","7786"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230614","34880","470","1.37","34410","34760","35050","34590","52306","1818285","-","27410","41410"
"1330","上場インデックスファンド225","東証","ETF","20230614","35050","500","1.45","34550","34900","35190","34720","46770","1633419","-","27550","41550"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20230614","1990","-0.5","-0.03","1990.5","1993","2004.5","1989","127210","253715","-","1590.5","2390.5"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20230614","1877.5","-0.5","-0.03","1878","1885","1893","1877.5","24300","45739","-","1478","2278"
"1346","MAXIS_日経225上場投信","東証","ETF","20230614","34830","500","1.46","34330","34690","34980","34500","23209","805685","-","27330","41330"
"1348","MAXIS_トピックス上場投信","東証","ETF","20230614","2398","32","1.35","2366","2387","2407.5","2383","318750","762779","-","1866","2866"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20230614","15185","-5","-0.03","15190","15185","15195","15095","22","334","-","11190","19190"
"1356","TOPIXベア2倍上場投信","東証","ETF","20230614","615.2","-16.4","-2.6","631.6","621.6","623.8","610.5","1396200","863329","-","531.6","731.6"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20230614","224","-7","-3.03","231","226","229","222","136598265","30811903","-","151","311"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20230614","39320","1080","2.82","38240","39150","39670","38590","21340","834035","-","31240","45240"
