"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230502","2217","-4","-0.18","2221","2223.5","2227","2210.5","156850","347846","-","1721","2721"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230502","2192.5","-2.5","-0.11","2195","2200","2201.5","2185","1645180","3608550","-","1695","2695"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230502","2167.5","-3","-0.14","2170.5","2173","2176","2161.5","724000","1566700","-","1670.5","2670.5"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230502","40370","-10","-0.02","40380","40470","40550","40370","169","6836","-","33380","47380"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230502","1012.5","-16.5","-1.6","1029","1024.5","1026.5","1012.5","1860","1901","-","729","1329"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230502","356.4","-0.1","-0.03","356.5","356.4","356.4","356.4","1000","356","-","276.5","436.5"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230502","30370","10","0.03","30360","30460","30500","30290","21269","646474","-","23360","37360"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230502","30460","30","0.1","30430","30550","30570","30380","217750","6635247","-","23430","37430"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230502","7900","-10","-0.13","7910","7826","7930","7826","210","1655","-","6410","9410"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230502","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230502","200","-1.4","-0.7","201.4","204.7","204.7","200","14500","2926","-","121.4","281.4"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230502","25365","140","0.56","25225","25310","25395","25285","7987","202407","-","20225","30230"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230502","6779","40","0.59","6739","6759","6783","6756","24830","168113","-","5739","7739"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230502","30350","10","0.03","30340","30440","30480","30270","12422","377389","-","23340","37340"
"1330","上場インデックスファンド225","東証","ETF","20230502","30470","30","0.1","30440","30560","30590","30410","48760","1486700","-","23440","37440"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20230502","2017.5","-6.5","-0.32","2024","2017","2025.5","2001","218270","439253","-","1524","2524"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20230502","1882.5","-13.5","-0.71","1896","1885","1891.5","1870","77400","145110","-","1490","2290"
"1346","MAXIS_日経225上場投信","東証","ETF","20230502","30260","0","0","30260","30390","30410","30220","39849","1207536","-","23260","37260"
"1348","MAXIS_トピックス上場投信","東証","ETF","20230502","2168","-3","-0.14","2171","2174.5","2178","2161","158300","342808","-","1671","2671"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20230502","15040","65","0.43","14975","14975","15090","14945","115","1724","-","11975","17975"
"1356","TOPIXベア2倍上場投信","東証","ETF","20230502","759.4","1.8","0.24","757.6","754.9","764.3","752.5","375230","284547","-","607.6","907.6"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20230502","300","-1","-0.33","301","298","302","297","50991188","15261692","-","221","381"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20230502","29910","20","0.07","29890","30100","30150","29770","16259","487055","-","24890","34890"
"1360","日経平均ベア2倍上場投信","東証","ETF","20230502","732.7","-0.5","-0.07","733.2","727.9","735.9","726.4","11710100","8560780","-","583.2","883.2"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20230502","19235","-65","-0.34","19300","19320","19320","19200","55","1060","-","15300","23300"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20230502","24845","15","0.06","24830","25025","25070","24750","17716","441575","-","19830","29830"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20230502","781","0","0","781","776","784","774","1097057","854826","-","631","931"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20230502","21745","-60","-0.28","21805","21885","21935","21600","13883","301817","-","16805","26805"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20230502","1103","4","0.36","1099","1094","1108","1092","31147","34360","-","799","1399"
"1369","One_ETF_日経225","東証","ETF","20230502","29410","-5","-0.02","29415","29520","29535","29365","3152","92843","-","24415","34420"
"1385","UBS_ETF_ユーロ圏大型株50（ユーロ・ストックス50）","東証","ETF","20230502","6700","80","1.21","6620","6660","6800","6600","898","6032","-","5620","7620"
"1386","UBS_ETF_欧州株（MSCI_ヨーロッパ）","東証","ETF","20230502","11760","175","1.51","11585","11425","11760","11425","290","3361","-","8585","14585"
"1387","UBS_ETF_ユーロ圏株（MSCI_EMU）","東証","ETF","20230502","-","0","0","22045","-","-","-","-","-","-","17045","27045"
"1388","UBS_ETF_ユーロ圏小型株（MSCI_EMU小型株）","東証","ETF","20230502","17265","-35","-0.2","17300","17415","17415","17265","8","139","-","13415","21415"
"1389","UBS_ETF_英国大型株100（FTSE_100）","東証","ETF","20230502","12430","30","0.24","12400","12330","12590","12330","399","4934","-","9400","15400"
"1390","UBS_ETF_MSCIアジア太平洋株（除く日本）","東証","ETF","20230502","5850","30","0.52","5820","5820","5850","5810","19","111","-","4820","6820"
"1391","UBS_ETF_スイス株（MSCIスイス20/35）","東証","ETF","20230502","3345","15","0.45","3330","3325","3345","3325","394","1312","-","2630","4030"
"1392","UBS_ETF_英国株（MSCI英国）","東証","ETF","20230502","3395","0","0","3395","3385","3400","3380","442","1501","-","2695","4095"
"1393","UBS_ETF_米国株（MSCI米国）","東証","ETF","20230502","54690","-50","-0.09","54740","54450","54740","54250","249","13575","-","44740","64740"
"1394","UBS_ETF_先進国株（MSCIワールド）","東証","ETF","20230502","39200","1120","2.94","38080","38790","39200","38790","20","779","-","31870","45870"
"1397","SMDAM_日経225上場投信","東証","ETF","20230502","29440","115","0.39","29325","29510","29510","29440","4","118","-","24325","34330"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20230502","1908","-6","-0.31","1914","1902.5","1917","1896.5","58790","112068","-","1514","2314"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20230502","1736","-2","-0.12","1738","1740.5","1740.5","1736","80","139","-","1338","2138"
"1456","iFreeETF_日経平均インバース・インデックス","東証","ETF","20230502","3795","0","0","3795","3780","3800","3775","6267","23730","-","3095","4495"
"1457","iFreeETF_TOPIXインバース（-1倍）指数","東証","ETF","20230502","4420","15","0.34","4405","4400","4430","4395","580","2555","-","3705","5110"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20230502","18930","10","0.05","18920","19075","19090","18845","299189","5675018","-","14920","22920"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20230502","1207","1","0.08","1206","1198","1211","1195","7905121","9513548","-","906","1506"
"1464","iFreeETF_JPX日経400レバレッジ・インデックス","東証","ETF","20230502","-","0","0","17265","-","-","-","-","-","-","13265","21265"
"1465","iFreeETF_JPX日経400インバース・インデックス","東証","ETF","20230502","4230","-70","-1.63","4300","4275","4275","4230","12","51","-","3600","5000"
"1466","iFreeETF_JPX日経400ダブルインバース・インデックス","東証","ETF","20230502","1414","-9","-0.63","1423","1418","1432","1412","724","1027","-","1123","1723"
"1467","JPX日経400ブル2倍上場投信（レバレッジ）","東証","ETF","20230502","15700","0","0","15700","15700","15705","15700","50","785","-","11700","19700"
"1468","JPX日経400ベア上場投信（インバース）","東証","ETF","20230502","-","0","0","3650","-","-","-","-","-","-","2950","4350"
"1469","JPX日経400ベア2倍上場投信（ダブルインバース）","東証","ETF","20230502","1392","-13","-0.93","1405","1395.5","1411.5","1392","2360","3305","-","1105","1705"
"1472","NEXT_FUNDS_JPX日経400ダブルインバース・インデックス連動型上場投信","東証","ETF","20230502","566","-2","-0.35","568","573","578","566","844","481","-","468","668"
"1473","One_ETF_トピックス","東証","ETF","20230502","2126","-2.5","-0.12","2128.5","2134","2135","2119.5","440","935","-","1628.5","2628.5"
"1474","One_ETF_JPX日経400","東証","ETF","20230502","19035","-55","-0.29","19090","19105","19105","19035","5","95","-","15090","23090"
"1475","iシェアーズ・コア_TOPIX_ETF","東証","ETF","20230502","2142","-5","-0.23","2147","2149","2152","2135","19479","41767","-","1647","2647"
"1476","iシェアーズ・コア_Jリート_ETF","東証","ETF","20230502","1934","-6","-0.31","1940","1933","1941","1917","158358","305061","-","1540","2340"
"1477","iシェアーズ_MSCI_日本株最小分散_ETF","東証","ETF","20230502","2048","1","0.05","2047","2050","2051","2038","65","133","-","1547","2547"
"1478","iシェアーズ_MSCI_ジャパン高配当利回り_ETF","東証","ETF","20230502","2599","-3","-0.12","2602","2614","2615","2589","34925","90725","-","2102","3105"
"1479","iFreeETF_MSCI日本株人材設備投資指数","東証","ETF","20230502","25840","590","2.34","25250","25840","25840","25840","3","78","-","20250","30250"
"1480","NEXT_FUNDS_野村企業価値分配指数連動型上場投信","東証","ETF","20230502","20810","110","0.53","20700","20810","20810","20810","1","21","-","15700","25700"
"1481","上場インデックスファンド日本経済貢献株","東証","ETF","20230502","2193","2","0.09","2191","2194","2194","2193","2","4","-","1691","2691"
"1482","iシェアーズ・コア_米国債7-10年ETF（為替ヘッジあり）","東証","ETF","20230502","1916","-9","-0.47","1925","1910","1916","1910","334932","641343","-","1525","2325"
"1483","iシェアーズ_JPX/S&P_設備・人材投資ETF","東証","ETF","20230502","2159","1","0.05","2158","2159","2159","2159","12","26","-","1658","2658"
"1484","One_ETF_JPX/S&P_設備・人材投資指数","東証","ETF","20230502","2159","-4","-0.18","2163","2159","2159","2159","40","86","-","1663","2663"
"1485","MAXIS_JAPAN_設備・人材積極投資企業200上場投信","東証","ETF","20230502","-","0","0","31690","-","-","-","-","-","-","24690","38690"
"1486","上場インデックスファンド米国債券（為替ヘッジなし）","東証","ETF","20230502","22580","5","0.02","22575","22500","22590","22380","134606","3032182","-","17575","27575"
"1487","上場インデックスファンド米国債券（為替ヘッジあり）","東証","ETF","20230502","14770","-70","-0.47","14840","14795","14795","14745","6880","101552","-","11840","17840"
"1488","iFreeETF_東証REIT指数","東証","ETF","20230502","1922.5","-5.5","-0.29","1928","1918.5","1929.5","1907","21220","40756","-","1528","2328"
"1489","NEXT_FUNDS_日経平均高配当株50指数連動型上場投信","東証","ETF","20230502","45950","-170","-0.37","46120","46230","46280","45870","9765","449212","-","39120","53120"
"1490","上場インデックスファンドMSCI日本株高配当低ボラティリティ（βヘッジ）","東証","ETF","20230502","-","0","0","7731","-","-","-","-","-","-","6231","9231"
"1492","MAXIS_JPX_日経中小型株指数上場投信","東証","ETF","20230502","16175","-125","-0.77","16300","16265","16995","16160","97","1598","-","12300","20300"
"1493","One_ETF_JPX日経中小型","東証","ETF","20230502","16145","-45","-0.28","16190","16130","16145","16100","9","145","-","12190","20190"
"1494","One_ETF_高配当日本株","東証","ETF","20230502","22385","-155","-0.69","22540","22530","22530","22320","592","13261","-","17540","27540"
"1495","上場インデックスファンドアジアリート","東証","ETF","20230502","10730","60","0.56","10670","10750","10750","10655","100","1074","-","7670","13670"
"1496","iシェアーズ_米ドル建て投資適格社債_ETF（為替ヘッジあり）","東証","ETF","20230502","1971","-23","-1.15","1994","1971","1995","1970","21898","43192","-","1594","2394"
"1497","iシェアーズ_米ドル建てハイイールド社債_ETF（為替ヘッジあり）","東証","ETF","20230502","1920","-7","-0.36","1927","1917","1921","1914","28124","53970","-","1527","2327"
"1498","One_ETF_ESG","東証","ETF","20230502","15940","-55","-0.34","15995","16005","16025","15940","68","1088","-","11995","19995"
"1499","MAXIS日本株高配当70マーケットニュートラル上場投信","東証","ETF","20230502","8720","10","0.11","8710","8749","8749","8710","46","401","-","7210","10210"
"1540","純金上場信託（現物国内保管型）","東証","ETF","20230502","8317","48","0.58","8269","8300","8317","8288","94461","784494","-","6769","9769"
"1541","純プラチナ上場信託（現物国内保管型）","東証","ETF","20230502","4240","-55","-1.28","4295","4245","4260","4220","25169","106829","-","3595","4995"
"1542","純銀上場信託（現物国内保管型）","東証","ETF","20230502","9986","-54","-0.54","10040","9989","10030","9963","6076","60718","-","7040","13040"
"1543","純パラジウム上場信託（現物国内保管型）","東証","ETF","20230502","59660","-340","-0.57","60000","59840","60000","58900","311","18522","-","50000","70000"
"1545","NEXT_FUNDS_NASDAQ-100（為替ヘッジなし）連動型上場投信","東証","ETF","20230502","18485","40","0.22","18445","18450","18510","18400","67654","1248607","-","14445","22445"
"1546","NEXT_FUNDS_ダウ・ジョーンズ工業株30種平均株価（為替ヘッジなし）連動型上場投信","東証","ETF","20230502","45900","120","0.26","45780","45830","45970","45760","5421","248673","-","38780","52780"
"1547","上場インデックスファンド米国株式（S&P500）","東証","ETF","20230502","6237","21","0.34","6216","6225","6245","6210","138570","862898","-","5216","7216"
"1550","MAXIS_海外株式（MSCIコクサイ）上場投信","東証","ETF","20230502","4038","14","0.35","4024","4021","4043","4021","7780","31344","-","3324","4724"
"1551","東証スタンダードTOP20ETF","東証","ETF","20230502","4374","-16","-0.36","4390","4325","4374","4325","30","130","-","3690","5090"
"1552","国際のETF_VIX短期先物指数","東証","ETF","20230502","1040","9","0.87","1031","1036","1043","1031","2150456","2230551","-","731","1331"
"1554","上場インデックスファンド世界株式（MSCI_ACWI）除く日本","東証","ETF","20230502","3365","6","0.18","3359","3362","3372","3350","4740","15924","-","2659","4059"
"1555","上場インデックスファンド豪州リート（S&P/ASX200_A-REIT）","東証","ETF","20230502","1689.5","-0.5","-0.03","1690","1707.5","1713","1689.5","13590","23177","-","1290","2090"
"1557","SPDR_S&P500_ETF","東証","ETF","20230502","57210","210","0.37","57000","57070","57260","56960","17557","1002521","-","47000","67000"
"1559","NEXT_FUNDS_タイ株式SET50指数連動型上場投信","東証","ETF","20230502","3420","0","0","3420","3420","3420","3390","74","252","-","2720","4120"
"1560","NEXT_FUNDS_FTSEブルサ・マレーシアKLCI連動型上場投信","東証","ETF","20230502","4355","55","1.28","4300","4325","4355","4300","600","2609","-","3600","5000"
"1563","東証グロース・コアETF","東証","ETF","20230502","2404","15","0.63","2389","2387","2406","2370","13602","32463","-","1889","2889"
"1566","上場インデックスファンド新興国債券","東証","ETF","20230502","45350","240","0.53","45110","45110","45350","45110","1070","48382","-","38110","52110"
"1568","TOPIXブル2倍上場投信","東証","ETF","20230502","27945","-110","-0.39","28055","28165","28235","27780","99570","2784670","-","23055","33060"
"1569","TOPIXベア上場投信","東証","ETF","20230502","1847.5","3.5","0.19","1844","1844","1853","1839.5","14950","27621","-","1444","2244"
"1570","NEXT_FUNDS日経平均レバレッジ・インデックス連動型上場投信","東証","ETF","20230502","16080","-5","-0.03","16085","16205","16230","16020","4230887","68220259","-","12085","20085"
"1571","NEXT_FUNDS日経平均インバース・インデックス連動型上場投信","東証","ETF","20230502","885","-1","-0.11","886","882","887","880","2327756","2056325","-","736","1036"
"1572","中国H株ブル2倍上場投信","東証","ETF","20230502","4617","-1","-0.02","4618","4648","4770","4544","8980","41942","-","3918","5318"
"1573","中国H株ベア上場投信","東証","ETF","20230502","10500","195","1.89","10305","10085","10600","10085","980","10102","-","7305","13305"
"1577","NEXT_FUNDS_日本株高配当70連動型上場投信（高配当70）","東証","ETF","20230502","26280","-150","-0.57","26430","26460","26480","26260","5328","140013","-","21430","31430"
"1578","上場インデックスファンド日経225（ミニ）","東証","ETF","20230502","2338","-3","-0.13","2341","2350","2350","2335","412","965","-","1841","2841"
"1579","日経平均ブル2倍上場投信","東証","ETF","20230502","17200","0","0","17200","17340","17355","17135","463470","7992781","-","13200","21200"
"1580","日経平均ベア上場投信","東証","ETF","20230502","2347.5","-1","-0.04","2348.5","2339","2351","2336.5","177080","415166","-","1848.5","2848.5"
"1585","iFreeETF_TOPIX_Ex-Financials","東証","ETF","20230502","-","0","0","1596.5","-","-","-","-","-","-","1196.5","1996.5"
"1586","上場インデックスファンドTOPIX_Ex-Financials","東証","ETF","20230502","1725","-4","-0.23","1729","1731","1731","1681","579","988","-","1329","2129"
"1591","NEXT_FUNDS_JPX日経インデックス400連動型上場投信","東証","ETF","20230502","18725","-45","-0.24","18770","18810","18850","18700","2905","54653","-","14770","22770"
"1592","上場インデックスファンドJPX日経インデックス400","東証","ETF","20230502","1732","-1","-0.06","1733","1735","1737","1729","5731","9936","-","1333","2133"
"1593","MAXIS_JPX日経インデックス400上場投信","東証","ETF","20230502","19350","0","0","19350","19400","19400","19285","1876","36317","-","15350","23350"
"1595","NZAM_上場投信_東証REIT指数","東証","ETF","20230502","1900","0.5","0.03","1899.5","1897","1900","1884","1320","2491","-","1499.5","2299.5"
"1596","NZAM_上場投信_TOPIX_Ex-Financials","東証","ETF","20230502","1802","5","0.28","1797","1807","1807","1789","50","90","-","1397","2197"
"1597","MAXIS_Jリート上場投信","東証","ETF","20230502","1910.5","-5","-0.26","1915.5","1907","1918.5","1898","76630","146443","-","1515.5","2315.5"
"1599","iFreeETF_JPX日経400","東証","ETF","20230502","19080","-15","-0.08","19095","19235","19235","19080","48","919","-","15095","23095"
"1615","NEXT_FUNDS_東証銀行業株価指数連動型上場投信","東証","ETF","20230502","208","-1.4","-0.67","209.4","209.3","209.4","206.9","1166100","242795","-","129.4","289.4"
"1617","NEXT_FUNDS_食品（TOPIX-17）上場投信","東証","ETF","20230502","33030","-250","-0.75","33280","33500","33500","32940","206","6825","-","26280","40280"
"1618","NEXT_FUNDS_エネルギー資源（TOPIX-17）上場投信","東証","ETF","20230502","13830","-15","-0.11","13845","13845","13845","13765","199","2751","-","10845","16845"
