"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230710","2349.5","-7","-0.3","2356.5","2362","2370","2343","551870","1298354","-","1856.5","2856.5"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230710","2325","-10","-0.43","2335","2334.5","2344.5","2318","2573740","5989736","-","1835","2835"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230710","2299.5","-9","-0.39","2308.5","2309","2315","2291","2207500","5081135","-","1808.5","2808.5"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230710","38310","-290","-0.75","38600","39000","39000","38310","112","4303","-","31600","45600"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230710","1130.5","-16.5","-1.44","1147","1140","1147","1129.5","15260","17313","-","847","1447"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230710","370.8","-10.2","-2.68","381","370.6","370.8","370.6","2000","741","-","292.3","452.3"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230710","33010","-270","-0.81","33280","33200","33360","32830","81302","2688165","-","26280","40280"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230710","33140","-240","-0.72","33380","33330","33500","32970","495669","16453356","-","26380","40380"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230710","7605","25","0.33","7580","7700","7700","7600","500","3825","-","6080","9080"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230710","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230710","223","3.9","1.78","219.1","217","224.5","216","99400","22017","-","139.1","299.1"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230710","25480","-65","-0.25","25545","25450","25555","25420","8992","229279","-","20545","30550"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230710","6805","-17","-0.25","6822","6795","6818","6790","18700","127056","-","5822","7822"
