"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230508","2213","-4","-0.18","2217","2215.5","2222","2209","71150","157606","-","1717","2717"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230508","2188.5","-4","-0.18","2192.5","2191","2198","2184.5","1464460","3204686","-","1692.5","2692.5"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230508","2162.5","-5","-0.23","2167.5","2165.5","2172","2160","81000","175307","-","1667.5","2667.5"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230508","40340","-30","-0.07","40370","39670","40440","39670","253","10105","-","33370","47370"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230508","1019.5","7","0.69","1012.5","1023","1023","1015.5","3020","3081","-","712.5","1312.5"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230508","356.4","0","0","356.4","356.4","356.4","356.4","1000","356","-","276.4","436.4"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230508","30160","-210","-0.69","30370","30280","30350","30130","25834","780207","-","23370","37370"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230508","30260","-200","-0.66","30460","30380","30450","30220","186139","5640301","-","23460","37460"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230508","7860","-40","-0.51","7900","7860","7860","7830","150","1178","-","6400","9400"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230508","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230508","202.2","2.2","1.1","200","203","203","200.3","21400","4326","-","120","280"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230508","25310","-55","-0.22","25365","25335","25365","25255","7882","199580","-","20365","30370"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230508","6765","-14","-0.21","6779","6768","6779","6750","27740","187663","-","5779","7779"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230508","30150","-200","-0.66","30350","30280","30340","30120","29880","901707","-","23350","37350"
"1330","上場インデックスファンド225","東証","ETF","20230508","30280","-190","-0.62","30470","30400","30460","30250","20640","625866","-","23470","37470"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20230508","2032","14.5","0.72","2017.5","2020","2040.5","2019.5","558960","1136415","-","1517.5","2517.5"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20230508","1898","15.5","0.82","1882.5","1893","1905","1888","31700","60172","-","1482.5","2282.5"
"1346","MAXIS_日経225上場投信","東証","ETF","20230508","30100","-160","-0.53","30260","30210","30270","30060","8164","246080","-","23260","37260"
"1348","MAXIS_トピックス上場投信","東証","ETF","20230508","2164","-4","-0.18","2168","2166.5","2173.5","2161","31410","67974","-","1668","2668"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20230508","15040","0","0","15040","15040","15045","15040","17","256","-","11040","19040"
"1356","TOPIXベア2倍上場投信","東証","ETF","20230508","761.9","2.5","0.33","759.4","759.4","764.3","755.9","405100","308583","-","609.4","909.4"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20230508","304","4","1.33","300","301","305","299","52749594","15951221","-","220","380"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20230508","29545","-365","-1.22","29910","29765","29900","29465","7941","235245","-","24910","34910"
"1360","日経平均ベア2倍上場投信","東証","ETF","20230508","742.1","9.4","1.28","732.7","736.1","743.4","732.8","11774250","8704461","-","582.7","882.7"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20230508","19185","-50","-0.26","19235","19190","19280","19150","146","2807","-","15235","23235"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20230508","24545","-300","-1.21","24845","24745","24845","24485","22241","547778","-","19845","29845"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20230508","791","10","1.28","781","785","792","780","829653","653689","-","631","931"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20230508","21670","-75","-0.34","21745","21740","21850","21600","11295","244930","-","16745","26745"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20230508","1105","2","0.18","1103","1103","1108","1097","19478","21498","-","803","1403"
"1369","One_ETF_日経225","東証","ETF","20230508","29225","-185","-0.63","29410","29355","29410","29215","1886","55343","-","24410","34410"
"1385","UBS_ETF_ユーロ圏大型株50（ユーロ・ストックス50）","東証","ETF","20230508","6600","-100","-1.49","6700","6610","6610","6540","141","927","-","5700","7700"
"1386","UBS_ETF_欧州株（MSCI_ヨーロッパ）","東証","ETF","20230508","11540","-220","-1.87","11760","11540","11540","11290","103","1176","-","8760","14760"
"1387","UBS_ETF_ユーロ圏株（MSCI_EMU）","東証","ETF","20230508","22045","0","0","22045","22045","22045","22045","1","22","-","17045","27045"
"1388","UBS_ETF_ユーロ圏小型株（MSCI_EMU小型株）","東証","ETF","20230508","-","0","0","17265","-","-","-","-","-","-","13265","21265"
"1389","UBS_ETF_英国大型株100（FTSE_100）","東証","ETF","20230508","12195","-235","-1.89","12430","12220","12295","12195","164","2003","-","9430","15430"
"1390","UBS_ETF_MSCIアジア太平洋株（除く日本）","東証","ETF","20230508","5800","-50","-0.85","5850","5840","5840","5800","45","262","-","4850","6850"
"1391","UBS_ETF_スイス株（MSCIスイス20/35）","東証","ETF","20230508","3320","-25","-0.75","3345","3320","3340","3320","455","1513","-","2645","4045"
"1392","UBS_ETF_英国株（MSCI英国）","東証","ETF","20230508","3395","0","0","3395","3365","3395","3355","113","380","-","2695","4095"
"1393","UBS_ETF_米国株（MSCI米国）","東証","ETF","20230508","53800","-890","-1.63","54690","53690","54270","53290","20","1073","-","44690","64690"
"1394","UBS_ETF_先進国株（MSCIワールド）","東証","ETF","20230508","38600","-600","-1.53","39200","39260","39570","38600","22","861","-","32200","46200"
"1397","SMDAM_日経225上場投信","東証","ETF","20230508","29215","-225","-0.76","29440","29200","29215","29200","13","380","-","24440","34440"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20230508","1925.5","17.5","0.92","1908","1919","1932","1912.5","126500","243575","-","1508","2308"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20230508","1739","3","0.17","1736","1733","1740.5","1733","40","70","-","1336","2136"
"1456","iFreeETF_日経平均インバース・インデックス","東証","ETF","20230508","3815","20","0.53","3795","3800","3820","3795","52859","201366","-","3095","4495"
"1457","iFreeETF_TOPIXインバース（-1倍）指数","東証","ETF","20230508","4425","5","0.11","4420","4420","4430","4400","328","1451","-","3720","5120"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20230508","18675","-255","-1.35","18930","18830","18920","18640","471638","8855579","-","14930","22930"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20230508","1222","15","1.24","1207","1212","1224","1206","7109111","8648189","-","907","1507"
"1464","iFreeETF_JPX日経400レバレッジ・インデックス","東証","ETF","20230508","17130","-135","-0.78","17265","17305","17320","17130","15","259","-","13265","21265"
"1465","iFreeETF_JPX日経400インバース・インデックス","東証","ETF","20230508","4300","70","1.65","4230","4300","4300","4300","7","30","-","3530","4930"
"1466","iFreeETF_JPX日経400ダブルインバース・インデックス","東証","ETF","20230508","1414","0","0","1414","1444","1444","1414","2373","3415","-","1114","1714"
"1467","JPX日経400ブル2倍上場投信（レバレッジ）","東証","ETF","20230508","15700","0","0","15700","15300","15700","15300","50","773","-","11700","19700"
"1468","JPX日経400ベア上場投信（インバース）","東証","ETF","20230508","3580","-70","-1.92","3650","3580","3580","3580","100","358","-","2950","4350"
"1469","JPX日経400ベア2倍上場投信（ダブルインバース）","東証","ETF","20230508","1400","8","0.57","1392","1411.5","1411.5","1400","680","953","-","1092","1692"
"1472","NEXT_FUNDS_JPX日経400ダブルインバース・インデックス連動型上場投信","東証","ETF","20230508","568","2","0.35","566","578","578","566","112","64","-","466","666"
"1473","One_ETF_トピックス","東証","ETF","20230508","2121","-5","-0.24","2126","2120","2130.5","2119","410","871","-","1626","2626"
"1474","One_ETF_JPX日経400","東証","ETF","20230508","19000","-35","-0.18","19035","19060","19060","19000","7","133","-","15035","23035"
"1475","iシェアーズ・コア_TOPIX_ETF","東証","ETF","20230508","2139","-3","-0.14","2142","2141","2147","2135","189660","405965","-","1642","2642"
"1476","iシェアーズ・コア_Jリート_ETF","東証","ETF","20230508","1928","-6","-0.31","1934","1915","1937","1915","51702","99592","-","1514","2314"
"1477","iシェアーズ_MSCI_日本株最小分散_ETF","東証","ETF","20230508","2046","-2","-0.1","2048","2048","2053","2045","124","254","-","1548","2548"
"1478","iシェアーズ_MSCI_ジャパン高配当利回り_ETF","東証","ETF","20230508","2600","1","0.04","2599","2596","2608","2590","15788","41011","-","2099","3100"
"1479","iFreeETF_MSCI日本株人材設備投資指数","東証","ETF","20230508","25665","-175","-0.68","25840","25665","25665","25665","1","26","-","20840","30840"
"1480","NEXT_FUNDS_野村企業価値分配指数連動型上場投信","東証","ETF","20230508","20910","100","0.48","20810","20910","20910","20910","1","21","-","15810","25810"
"1481","上場インデックスファンド日本経済貢献株","東証","ETF","20230508","2184","-9","-0.41","2193","2197","2197","2184","20","44","-","1693","2693"
"1482","iシェアーズ・コア_米国債7-10年ETF（為替ヘッジあり）","東証","ETF","20230508","1934","18","0.94","1916","1930","1935","1924","145201","280450","-","1516","2316"
"1483","iシェアーズ_JPX/S&P_設備・人材投資ETF","東証","ETF","20230508","2159","0","0","2159","2159","2159","2159","16","35","-","1659","2659"
"1484","One_ETF_JPX/S&P_設備・人材投資指数","東証","ETF","20230508","2154.5","-4.5","-0.21","2159","2162.5","2162.5","2154.5","70","151","-","1659","2659"
"1485","MAXIS_JAPAN_設備・人材積極投資企業200上場投信","東証","ETF","20230508","31770","80","0.25","31690","32470","32470","31770","2","64","-","24690","38690"
"1486","上場インデックスファンド米国債券（為替ヘッジなし）","東証","ETF","20230508","22325","-255","-1.13","22580","22495","22495","22310","765","17109","-","17580","27580"
"1487","上場インデックスファンド米国債券（為替ヘッジあり）","東証","ETF","20230508","14930","160","1.08","14770","14765","14935","14765","1593","23705","-","11770","17770"
"1488","iFreeETF_東証REIT指数","東証","ETF","20230508","1938.5","16","0.83","1922.5","1929","1944","1925","94480","182803","-","1522.5","2322.5"
