"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20231124","2526","14.5","0.58","2511.5","2530.5","2532.5","2523.5","36680","92798","-","2011.5","3012"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20231124","2499","16","0.64","2483","2504","2506","2495.5","1018660","2547829","-","1983","2983"
"1308","上場インデックスファンドTOPIX","東証","ETF","20231124","2471","15","0.61","2456","2475","2478","2467","255277","631093","-","1956","2956"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20231124","39100","200","0.51","38900","39200","39340","39080","33","1294","-","31900","45900"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20231124","1210","10","0.83","1200","1215.5","1215.5","1175.5","5930","7167","-","900","1500"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20231124","410","-7.9","-1.89","417.9","410","410","410","1000","410","-","337.9","497.9"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20231124","34700","200","0.58","34500","34840","34900","34700","49832","1734710","-","27500","41500"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20231124","34840","210","0.61","34630","34970","35030","34820","236507","8261138","-","27630","41630"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20231124","7647","9","0.12","7638","7638","7650","7504","130","991","-","6138","9138"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20231124","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20231124","244","3.4","1.41","240.6","244.8","244.8","242","45600","11082","-","160.6","320.6"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20231124","27605","35","0.13","27570","27655","27675","27580","2004","55372","-","22570","32570"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20231124","7337","7","0.1","7330","7360","7362","7334","5580","40997","-","5830","8830"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20231124","35020","200","0.57","34820","35160","35190","34990","13887","487528","-","27820","41820"
"1330","上場インデックスファンド225","東証","ETF","20231124","34860","180","0.52","34680","35020","35060","34860","16379","572662","-","27680","41680"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20231124","1969","3.5","0.18","1965.5","1969","1974","1966","158340","311955","-","1565.5","2365.5"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20231124","1860","8","0.43","1852","1858","1861.5","1853.5","6100","11342","-","1452","2252"
"1346","MAXIS_日経225上場投信","東証","ETF","20231124","34920","180","0.52","34740","35070","35130","34910","15930","557913","-","27740","41740"
"1348","MAXIS_トピックス上場投信","東証","ETF","20231124","2496","16","0.65","2480","2499.5","2502.5","2493","57190","142969","-","1980","2980"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20231124","15875","-60","-0.38","15935","16000","16000","15870","16","255","-","11935","19935"
"1356","TOPIXベア2倍上場投信","東証","ETF","20231124","534.9","-7.1","-1.31","542","533.3","536.4","531.8","681470","363872","-","442","642"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20231124","208","-3","-1.42","211","207","209","206","42926775","8910131","-","131","291"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20231124","39640","470","1.2","39170","39870","40050","39590","19520","778148","-","32170","46170"
"1360","日経平均ベア2倍上場投信","東証","ETF","20231124","510.6","-5.7","-1.1","516.3","506.7","510.9","504.8","16809470","8531762","-","416.3","616.3"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20231124","22240","130","0.59","22110","22305","22340","22240","149","3323","-","17110","27110"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20231124","32920","400","1.23","32520","33180","33280","32900","18092","598941","-","25520","39520"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20231124","543","-6","-1.09","549","539","543","536","2022381","1091056","-","449","649"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20231124","28875","320","1.12","28555","29010","29060","28835","4280","123950","-","23555","33560"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20231124","777","-9","-1.15","786","772","778","771","28472","22060","-","636","936"
"1369","One_ETF_日経225","東証","ETF","20231124","33910","210","0.62","33700","34030","34090","33910","450","15313","-","26700","40700"
"1397","SMDAM_日経225上場投信","東証","ETF","20231124","34010","250","0.74","33760","34100","34120","34010","651","22157","-","26760","40760"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20231124","1885","5","0.27","1880","1884","1888","1881","41000","77272","-","1480","2280"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20231124","1972.5","20","1.02","1952.5","1978.5","1978.5","1971","290","573","-","1552.5","2352.5"
"1456","iFreeETF_日経平均インバース・インデックス","東証","ETF","20231124","3180","-20","-0.63","3200","3165","3180","3160","7897","25010","-","2500","3900"
"1457","iFreeETF_TOPIXインバース（-1倍）指数","東証","ETF","20231124","3720","-20","-0.53","3740","3715","3725","3710","92","342","-","3040","4440"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20231124","25080","290","1.17","24790","25290","25370","25065","360496","9101752","-","19790","29790"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20231124","842","-8","-0.94","850","835","842","831","8052552","6736737","-","700","1000"
"1464","iFreeETF_JPX日経400レバレッジ・インデックス","東証","ETF","20231124","23125","195","0.85","22930","23200","23310","23115","331","7694","-","17930","27930"
"1465","iFreeETF_JPX日経400インバース・インデックス","東証","ETF","20231124","-","0","0","3535","-","-","-","-","-","-","2880","4280"
"1466","iFreeETF_JPX日経400ダブルインバース・インデックス","東証","ETF","20231124","1008","0","0","1008","993","1008","992","630","628","-","708","1308"
"1469","JPX日経400ベア2倍上場投信（ダブルインバース）","東証","ETF","20231124","975.3","-11.6","-1.18","986.9","971.9","981","961.8","11270","10917","-","836.9","1137"
"1472","NEXT_FUNDS_JPX日経400ダブルインバース・インデックス連動型上場投信","東証","ETF","20231124","402","-1","-0.25","403","408","408","401","1153","463","-","323","483"
"1473","One_ETF_トピックス","東証","ETF","20231124","2445.5","12.5","0.51","2433","2451","2451","2445.5","1160","2843","-","1933","2933"
"1474","One_ETF_JPX日経400","東証","ETF","20231124","22005","120","0.55","21885","22035","22045","21995","54","1189","-","16885","26885"
"1475","iシェアーズ・コア_TOPIX_ETF","東証","ETF","20231124","2470","14","0.57","2456","2475","2476","2466","471673","1165155","-","1956","2956"
"1476","iシェアーズ・コア_Jリート_ETF","東証","ETF","20231124","1888","4","0.21","1884","1883","1891","1882","880836","1663180","-","1484","2284"
"1477","iシェアーズ_MSCI_日本株最小分散_ETF","東証","ETF","20231124","2328","10","0.43","2318","2328","2330","2324","452","1052","-","1818","2818"
"1478","iシェアーズ_MSCI_ジャパン高配当利回り_ETF","東証","ETF","20231124","3195","20","0.63","3175","3195","3205","3190","7542","24112","-","2475","3875"
