"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230704","2466.5","-17","-0.68","2483.5","2467","2473","2462.5","495500","1222671","-","1983.5","2983.5"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230704","2439.5","-15.5","-0.63","2455","2441","2446","2433.5","1965170","4794541","-","1955","2955"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230704","2412","-16.5","-0.68","2428.5","2412.5","2416.5","2406.5","677100","1633136","-","1928.5","2928.5"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230704","39300","100","0.26","39200","39290","39300","39020","214","8393","-","32200","46200"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230704","1175","-6.5","-0.55","1181.5","1176","1178.5","1168.5","9650","11311","-","881.5","1481.5"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230704","380","-2","-0.52","382","381.1","381.1","374.4","3000","1136","-","302","462"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230704","34820","-380","-1.08","35200","34940","34980","34770","105570","3682514","-","28200","42200"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230704","34930","-370","-1.05","35300","35040","35080","34870","471788","16507200","-","28300","42300"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230704","7717","2","0.03","7715","7715","7760","7715","330","2557","-","6215","9215"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230704","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230704","253","8","3.27","245","250","255","249.1","168200","42460","-","165","325"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230704","25845","100","0.39","25745","25785","25850","25755","3044","78522","-","20745","30750"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230704","6898","29","0.42","6869","6888","6898","6873","8550","58903","-","5869","7869"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230704","34840","-320","-0.91","35160","34930","34960","34760","40975","1428757","-","28160","42160"
"1330","上場インデックスファンド225","東証","ETF","20230704","34970","-320","-0.91","35290","35060","35090","34890","57410","2009061","-","28290","42290"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20230704","2009.5","-4","-0.2","2013.5","2019","2024","2003.5","187990","378280","-","1513.5","2513.5"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20230704","1894","-7.5","-0.39","1901.5","1902.5","1909","1889.5","34100","64639","-","1501.5","2301.5"
"1346","MAXIS_日経225上場投信","東証","ETF","20230704","34750","-350","-1","35100","34840","34880","34670","23437","814975","-","28100","42100"
"1348","MAXIS_トピックス上場投信","東証","ETF","20230704","2412.5","-14.5","-0.6","2427","2413.5","2418","2407","132830","320345","-","1927","2927"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20230704","15490","40","0.26","15450","15595","15625","15420","16","249","-","11450","19450"
"1356","TOPIXベア2倍上場投信","東証","ETF","20230704","606.1","7.7","1.29","598.4","605.6","609","603.3","635570","385519","-","498.4","698.4"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20230704","224","4","1.82","220","223","226","222","84816822","18977988","-","140","300"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20230704","39100","-770","-1.93","39870","39330","39420","38930","26613","1042378","-","32870","46870"
"1360","日経平均ベア2倍上場投信","東証","ETF","20230704","547.7","10.8","2.01","536.9","544.8","550","543.3","13628610","7449287","-","436.9","636.9"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20230704","21550","-160","-0.74","21710","21585","21590","21510","273","5886","-","16710","26710"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20230704","32470","-670","-2.02","33140","32690","32750","32370","37656","1226341","-","26140","40140"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20230704","583","11","1.92","572","580","586","579","1072236","624396","-","472","672"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20230704","26725","-345","-1.27","27070","26765","26880","26625","17995","481247","-","22070","32070"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20230704","880","10","1.15","870","879","884","876","123230","108477","-","720","1020"
"1369","One_ETF_日経225","東証","ETF","20230704","33740","-350","-1.03","34090","33850","33850","33700","2499","84456","-","27090","41090"
"1385","UBS_ETF_ユーロ圏大型株50（ユーロ・ストックス50）","東証","ETF","20230704","6750","-10","-0.15","6760","6760","6770","6750","771","5206","-","5760","7760"
"1386","UBS_ETF_欧州株（MSCI_ヨーロッパ）","東証","ETF","20230704","11560","-75","-0.64","11635","11690","11690","11560","249","2896","-","8635","14635"
"1387","UBS_ETF_ユーロ圏株（MSCI_EMU）","東証","ETF","20230704","22700","135","0.6","22565","22700","22700","22700","5","114","-","17565","27565"
"1388","UBS_ETF_ユーロ圏小型株（MSCI_EMU小型株）","東証","ETF","20230704","17495","35","0.2","17460","17460","17495","17460","4","70","-","14250","22250"
"1389","UBS_ETF_英国大型株100（FTSE_100）","東証","ETF","20230704","12230","-90","-0.73","12320","12230","12230","12230","73","893","-","9320","15320"
"1390","UBS_ETF_MSCIアジア太平洋株（除く日本）","東証","ETF","20230704","5810","20","0.35","5790","5790","5810","5780","458","2650","-","4790","6790"
"1391","UBS_ETF_スイス株（MSCIスイス20/35）","東証","ETF","20230704","3290","-20","-0.6","3310","3310","3310","3290","367","1208","-","2610","4010"
"1392","UBS_ETF_英国株（MSCI英国）","東証","ETF","20230704","3360","-15","-0.44","3375","3360","3360","3355","107","359","-","2675","4075"
"1393","UBS_ETF_米国株（MSCI米国）","東証","ETF","20230704","58570","-420","-0.71","58990","58990","59000","58570","59","3478","-","48990","68990"
"1394","UBS_ETF_先進国株（MSCIワールド）","東証","ETF","20230704","41000","170","0.42","40830","41000","41000","41000","15","615","-","36290","50290"
"1397","SMDAM_日経225上場投信","東証","ETF","20230704","33770","-300","-0.88","34070","33840","33840","33740","2777","93866","-","27070","41070"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20230704","1909","-6","-0.31","1915","1920","1922.5","1905","25460","48675","-","1515","2315"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20230704","1875","1.5","0.08","1873.5","1872.5","1879.5","1866.5","210","393","-","1473.5","2273.5"
"1456","iFreeETF_日経平均インバース・インデックス","東証","ETF","20230704","3285","30","0.92","3255","3270","3285","3270","41691","136784","-","2555","3955"
"1457","iFreeETF_TOPIXインバース（-1倍）指数","東証","ETF","20230704","3955","30","0.76","3925","3950","3955","3940","224233","885651","-","3225","4625"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20230704","24735","-505","-2","25240","24905","24965","24650","498866","12375598","-","20240","30240"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20230704","902","17","1.92","885","897","906","894","10172031","9153610","-","735","1035"
"1464","iFreeETF_JPX日経400レバレッジ・インデックス","東証","ETF","20230704","21580","-320","-1.46","21900","21625","21625","21520","130","2804","-","16900","26900"
