"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230830","2421.5","11.5","0.48","2410","2422","2431","2417","140440","340551","-","1910","2910"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230830","2395.5","11","0.46","2384.5","2396","2406","2392.5","5033830","12075242","-","1884.5","2884.5"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230830","2369","11","0.47","2358","2368","2377","2364","1135469","2692266","-","1858","2858"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230830","38880","-540","-1.37","39420","39790","39790","38880","26","1026","-","32420","46420"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230830","1137","5.5","0.49","1131.5","1135.5","1142.5","1135.5","1090","1242","-","831.5","1431.5"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230830","403.2","1.2","0.3","402","403.2","403.2","403.2","4000","1613","-","322","482"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230830","33130","120","0.36","33010","33210","33360","33100","56793","1886994","-","26010","40010"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230830","33240","140","0.42","33100","33340","33490","33210","219618","7322891","-","26100","40100"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230830","7720","-87","-1.11","7807","7811","7811","7720","580","4505","-","6307","9307"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230830","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230830","225.5","0.3","0.13","225.2","226.9","227.6","225.5","29200","6625","-","145.2","305.2"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230830","26285","120","0.46","26165","26260","26290","26210","4772","125308","-","21165","31170"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230830","7000","25","0.36","6975","6986","7005","6986","5400","37779","-","5975","7975"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230830","33430","140","0.42","33290","33500","33640","33380","17051","570974","-","26290","40290"
"1330","上場インデックスファンド225","東証","ETF","20230830","33280","130","0.39","33150","33390","33520","33260","25799","861533","-","26150","40150"
